date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
20.10.1986 12:00,14.4
17.11.1986 12:00,8.0
15.12.1986 12:00,6.1
14.01.1987 12:00,4.1
09.02.1987 12:00,2.9
09.03.1987 12:00,2.95
06.04.1987 12:00,4.15
04.05.1987 12:00,11.55
01.06.1987 12:00,15.3
29.06.1987 12:00,20.5
27.07.1987 12:00,20.25
24.08.1987 12:00,22.9
21.09.1987 12:00,22.1
19.10.1987 12:00,13.35
16.11.1987 12:00,8.9
14.12.1987 12:00,5.8
11.01.1988 12:00,5.4
08.02.1988 12:00,4.85
07.03.1988 12:00,4.3
05.04.1988 12:00,5.8
02.05.1988 12:00,13.8
30.05.1988 12:00,17.35
27.06.1988 12:00,20.65
25.07.1988 12:00,23.45
22.08.1988 12:00,22.5
19.09.1988 12:00,17.0
17.10.1988 12:00,14.85
14.11.1988 12:00,8.75
12.12.1988 12:00,6.1
09.01.1989 12:00,5.2
06.02.1989 12:00,4.5
06.03.1989 12:00,4.8
03.04.1989 12:00,9.4
01.05.1989 12:00,9.0
29.05.1989 12:00,21.1
26.06.1989 12:00,22.25
24.07.1989 12:00,23.9
21.08.1989 12:00,24.8
18.09.1989 12:00,19.1
16.10.1989 12:00,13.8
13.11.1989 12:00,9.85
11.12.1989 12:00,6.1
08.01.1990 12:00,5.2
05.02.1990 12:00,4.6
05.03.1990 12:00,5.25
02.04.1990 12:00,7.55
30.04.1990 12:00,11.8
28.05.1990 12:00,17.05
25.06.1990 12:00,19.7
23.07.1990 12:00,24.1
20.08.1990 12:00,22.45
17.09.1990 12:00,18.75
15.10.1990 12:00,15.7
12.11.1990 12:00,8.9
10.12.1990 12:00,6.15
14.01.1991 12:00,5.2
11.02.1991 12:00,3.7
11.03.1991 12:00,4.1
08.04.1991 12:00,6.6
06.05.1991 12:00,10.1
03.06.1991 12:00,19.3
01.07.1991 12:00,19.8
29.07.1991 12:00,22.0
26.08.1991 12:00,23.45
23.09.1991 12:00,20.5
21.10.1991 12:00,13.8
18.11.1991 12:00,7.6
23.12.1991 12:00,4.8
13.01.1992 12:00,4.2
10.02.1992 12:00,3.4
09.03.1992 12:00,3.8
06.04.1992 12:00,4.85
04.05.1992 12:00,10.3
01.06.1992 12:00,21.0
27.07.1992 12:00,26.5
24.08.1992 12:00,24.0
21.09.1992 12:00,19.0
19.10.1992 12:00,12.1
16.11.1992 12:00,7.6
14.12.1992 12:00,6.0
11.01.1993 12:00,4.6
08.02.1993 12:00,4.5
08.03.1993 12:00,4.45
05.04.1993 12:00,5.5
03.05.1993 12:00,15.55
01.06.1993 12:00,20.05
26.07.1993 12:00,20.67
23.08.1993 12:00,24.4
20.09.1993 12:00,18.72
18.10.1993 12:00,13.7
15.11.1993 12:00,7.53
10.01.1994 12:00,4.98
07.02.1994 12:00,4.54
07.03.1994 12:00,4.76
05.04.1994 12:00,6.64
02.05.1994 12:00,12.41
29.06.1994 12:00,24.48
25.07.1994 12:00,24.88
22.08.1994 12:00,22.9
19.09.1994 12:00,16.93
17.10.1994 12:00,14.12
14.11.1994 12:00,10.7
12.12.1994 12:00,7.58
09.01.1995 12:00,5.6
06.02.1995 12:00,4.9
06.03.1995 12:00,5.18
03.04.1995 12:00,6.38
01.05.1995 12:00,12.16
26.06.1995 12:00,18.88
24.07.1995 12:00,23.65
21.08.1995 12:00,22.4
18.09.1995 12:00,17.17
16.10.1995 12:00,16.23
13.11.1995 12:00,10.16
11.12.1995 12:00,6.24
08.01.1996 12:00,5.17
05.02.1996 12:00,4.2
11.03.1996 12:00,3.89
01.04.1996 12:00,4.65
24.06.1996 12:00,18.75
29.07.1996 12:00,23.15
19.08.1996 12:00,22.1
16.09.1996 12:00,16.2
29.09.1996 12:00,13.96
15.10.1996 12:00,13.3
09.12.1996 12:00,5.8
13.01.1997 12:00,4.05
17.02.1997 12:00,3.8
10.03.1997 12:00,4.75
07.04.1997 12:00,6.5
05.05.1997 12:00,14.7
02.06.1997 12:00,17.2
30.06.1997 12:00,18.95
28.07.1997 12:00,22.16
25.08.1997 12:00,25.2
22.09.1997 12:00,19.29
20.10.1997 12:00,14.7
18.11.1997 12:00,8.07
14.12.1997 12:00,6.4
11.01.1998 12:00,5.8
16.02.1998 12:00,4.7
08.03.1998 12:00,5.1
05.04.1998 12:00,7.2
03.05.1998 12:00,12.0
02.06.1998 12:00,19.3
29.06.1998 12:00,22.55
26.07.1998 12:00,24.45
23.08.1998 12:00,22.2
21.09.1998 12:00,17.65
19.10.1998 12:00,12.7
13.12.1998 12:00,5.6
11.01.1999 12:00,4.92
08.02.1999 12:00,4.0
08.03.1999 12:00,3.89
06.04.1999 12:00,7.64
03.05.1999 12:00,15.78
31.05.1999 12:00,23.91
28.06.1999 12:00,20.44
26.07.1999 12:00,22.34
23.08.1999 12:00,21.07
20.09.1999 12:00,19.93
18.10.1999 12:00,12.8
15.11.1999 12:00,8.7
13.12.1999 12:00,5.8
10.01.2000 12:00,4.91
07.02.2000 12:00,4.24
08.03.2000 12:00,4.91
04.04.2000 12:00,5.96
01.05.2000 12:00,13.95
29.05.2000 12:00,16.74
26.06.2000 12:00,21.25
24.07.2000 12:00,22.05
21.08.2000 12:00,26.21
18.09.2000 12:00,19.46
16.10.2000 12:00,14.74
13.11.2000 12:00,10.75
11.12.2000 12:00,7.38
15.01.2001 12:00,5.7
12.02.2001 12:00,5.34
12.03.2001 12:00,5.78
09.04.2001 12:00,7.86
07.05.2001 12:00,11.74
05.06.2001 12:00,18.2
02.07.2001 12:00,22.68
30.07.2001 12:00,25.06
27.08.2001 12:00,25.0
24.09.2001 12:00,15.03
22.10.2001 12:00,15.56
19.11.2001 12:00,8.1
17.12.2001 12:00,6.05
14.01.2002 12:00,4.54
18.02.2002 12:00,4.77
11.03.2002 12:00,5.68
08.04.2002 12:00,8.0
06.05.2002 12:00,10.62
03.06.2002 12:00,20.4
01.07.2002 12:00,23.15
29.07.2002 12:00,23.95
26.08.2002 12:00,22.08
23.09.2002 12:00,18.26
21.10.2002 12:00,12.94
18.11.2002 12:00,9.34
16.12.2002 12:00,7.0
13.01.2003 12:00,5.85
10.02.2003 12:00,4.88
10.03.2003 12:00,4.78
07.04.2003 12:00,6.8
05.05.2003 12:00,16.35
30.06.2003 12:00,26.26
28.07.2003 12:00,24.82
25.08.2003 12:00,25.7
22.09.2003 12:00,20.2
20.10.2003 12:00,12.8
17.11.2003 12:00,8.6
12.01.2004 12:00,5.22
16.02.2004 12:00,4.61
08.03.2004 12:00,4.36
05.04.2004 12:00,7.16
03.05.2004 12:00,14.44
01.06.2004 12:00,18.1
28.06.2004 12:00,21.75
26.07.2004 12:00,24.2
23.08.2004 12:00,21.8
20.09.2004 12:00,19.8
18.10.2004 12:00,14.14
15.11.2004 12:00,8.93
15.12.2004 12:00,6.47
10.01.2005 12:00,5.62
14.02.2005 12:00,4.28
07.03.2005 12:00,3.86
04.04.2005 12:00,7.96
02.05.2005 12:00,16.9
30.05.2005 12:00,23.15
27.06.2005 12:00,25.84
18.07.2005 12:00,23.9
25.08.2005 12:00,19.69
19.09.2005 12:00,17.8
17.10.2005 12:00,15.0
14.11.2005 12:00,11.54
12.12.2005 12:00,6.32
09.01.2006 12:00,4.89
06.02.2006 12:00,2.81
13.03.2006 12:00,3.54
03.04.2006 12:00,4.85
02.05.2006 12:00,11.58
29.05.2006 12:00,15.76
26.06.2006 12:00,24.04
19.07.2006 12:00,26.02
23.08.2006 12:00,20.62
20.09.2006 12:00,19.36
16.10.2006 12:00,16.48
13.11.2006 12:00,11.43
11.12.2006 12:00,6.76
15.01.2007 12:00,5.77
12.02.2007 12:00,5.22
12.03.2007 12:00,6.23
10.04.2007 12:00,9.86
10.05.2007 12:00,16.33
04.06.2007 12:00,17.22
02.07.2007 12:00,20.92
24.07.2007 12:00,22.32
27.08.2007 12:00,22.98
24.09.2007 12:00,18.45
22.10.2007 12:00,12.9
26.11.2007 12:00,6.6
17.12.2007 12:00,5.8
14.01.2008 12:00,4.71
11.02.2008 12:00,4.39
10.03.2008 12:00,5.14
07.04.2008 12:00,5.96
05.05.2008 12:00,13.86
02.06.2008 12:00,19.63
30.06.2008 12:00,24.83
21.07.2008 12:00,21.68
25.08.2008 12:00,21.04
22.09.2008 12:00,15.63
20.10.2008 12:00,14.0
17.11.2008 12:00,9.3
15.12.2008 12:00,5.9
12.01.2009 12:00,4.14
09.02.2009 12:00,3.52
09.03.2009 12:00,3.8
06.04.2009 12:00,7.49
04.05.2009 12:00,13.69
02.06.2009 12:00,18.84
29.06.2009 12:00,21.34
20.07.2009 12:00,21.13
31.08.2009 12:00,22.52
21.09.2009 12:00,18.9
19.10.2009 12:00,13.12
16.11.2009 12:00,9.59
14.12.2009 12:00,6.03
15.02.2010 12:00,3.25
15.03.2010 12:00,3.4
26.04.2010 12:00,12.58
17.05.2010 12:00,11.42
21.06.2010 12:00,16.83
19.07.2010 12:00,23.54
24.08.2010 12:00,22.07
27.09.2010 12:00,16.36
25.10.2010 12:00,11.31
15.11.2010 12:00,9.76
13.12.2010 12:00,5.6
14.02.2011 12:00,3.96
21.03.2011 12:00,4.53
18.04.2011 12:00,10.76
16.05.2011 12:00,16.92
20.06.2011 12:00,19.38
05.07.2011 12:00,23.01
18.07.2011 12:00,21.51
16.08.2011 12:00,22.18
19.09.2011 12:00,19.9
10.10.2011 12:00,15.91
14.11.2011 12:00,10.62
12.12.2011 12:00,7.04
13.02.2012 12:00,3.03
19.03.2012 12:00,4.77
23.04.2012 12:00,6.9
21.05.2012 12:00,14.98
18.06.2012 12:00,21.9
23.07.2012 12:00,20.38
13.08.2012 12:00,23.51
24.09.2012 12:00,18.33
15.10.2012 12:00,15.24
19.11.2012 12:00,9.69
10.12.2012 12:00,6.38
28.01.2013 12:00,4.76
18.03.2013 12:00,4.31
22.04.2013 12:00,8.14
13.05.2013 12:00,13.38
17.06.2013 12:00,21.12
22.07.2013 12:00,25.76
19.08.2013 12:00,24.01
23.09.2013 12:00,17.4
21.10.2013 12:00,14.24
11.11.2013 12:00,9.81
16.12.2013 12:00,5.48
27.01.2014 12:00,4.84
17.03.2014 12:00,6.3
14.04.2014 12:00,13.38
19.05.2014 12:00,4.53
23.06.2014 12:00,22.04
21.07.2014 12:00,23.14
12.08.2014 12:00,22.23
25.08.2014 12:00,19.44
08.09.2014 12:00,21.58
22.09.2014 12:00,19.33
20.10.2014 12:00,16.84
10.11.2014 12:00,12.19
18.12.2014 12:00,7.12
19.01.2015 12:00,6.1
23.03.2015 12:00,6.38
27.04.2015 12:00,15.0
08.06.2015 12:00,22.2
14.07.2015 12:00,24.7
10.08.2015 12:00,24.62
14.09.2015 12:00,20.12
12.10.2015 12:00,15.05
29.10.2015 12:00,12.3
02.11.2015 12:00,11.91
11.01.2016 12:00,6.44
21.03.2016 12:00,6.05
19.04.2016 12:00,8.61
06.06.2016 12:00,18.7
08.08.2016 12:00,23.51
12.09.2016 12:00,23.32
10.10.2016 12:00,15.07
07.11.2016 12:00,10.88
09.01.2017 12:00,5.58
20.03.2017 12:00,6.43
10.04.2017 12:00,11.66
06.06.2017 12:00,21.01
07.08.2017 12:00,23.9
18.09.2017 12:00,17.45
16.10.2017 12:00,16.05
06.11.2017 12:00,11.75
15.01.2018 12:00,5.9
19.03.2018 12:00,4.7
09.04.2018 12:00,10.09
04.06.2018 12:00,22.12
06.08.2018 12:00,26.74
10.09.2018 12:00,21.76
08.10.2018 12:00,18.08
05.11.2018 12:00,12.77
14.01.2019 12:00,5.88
18.03.2019 12:00,5.64
09.04.2019 12:00,8.61
03.06.2019 12:00,19.78
05.08.2019 12:00,23.92
09.09.2019 12:00,20.25
14.10.2019 12:00,16.6
04.11.2019 12:00,14.21
13.01.2020 12:00,6.47
16.03.2020 12:00,6.66
21.04.2020 12:00,13.0
08.06.2020 12:00,18.36
03.08.2020 12:00,25.45
07.09.2020 12:00,21.02
12.10.2020 12:00,15.81
02.11.2020 12:00,13.15
04.01.2021 12:00,6.42
15.03.2021 12:00,5.51
12.04.2021 12:00,8.16
07.06.2021 12:00,18.48
02.08.2021 12:00,21.66
06.09.2021 12:00,21.42
11.10.2021 12:00,15.9
02.11.2021 12:00,12.68
10.01.2022 12:00,5.77
14.03.2022 12:00,5.78
11.04.2022 12:00,7.35
07.06.2022 12:00,20.11
02.08.2022 12:00,25.72
05.09.2022 12:00,22.98
10.10.2022 12:00,16.62
07.11.2022 12:00,14.58
16.01.2023 12:00,6.7
13.03.2023 12:00,5.85
17.04.2023 12:00,8.8
05.06.2023 12:00,21.28
07.08.2023 12:00,20.94
11.09.2023 12:00,24.2
09.10.2023 12:00,19.49
06.11.2023 12:00,13.23
