date,mean spring epilimnion 0-5 m oxygen concentration
1994,11.11
1995,11.26
1996,11.18
1997,11.85
1998,12.25
1999,11.59
2000,11.89
2001,11.66
2002,11.7
2003,11.37
2004,11.22
2005,11.13
2006,11.51
2007,11.07
2008,11.27
2009,10.97
2010,10.68
2011,11.15
2012,10.91
2013,11.14
2014,11.29
2015,10.98
2016,11.3
2017,11.33
2018,11.19
2019,11.38
2020,11.14
2021,11.14
2022,11.38
2023,11.36
