date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
05.08.1997 12:00,10.4
27.08.1997 12:00,10.8
09.09.1997 12:00,9.4
23.09.1997 12:00,10.3
08.10.1997 12:00,8.6
21.10.1997 12:00,7.8
04.11.1997 12:00,6.5
17.11.1997 12:00,7.6
02.12.1997 12:00,7.0
16.12.1997 12:00,6.8
13.01.1998 12:00,6.0
27.01.1998 12:00,5.4
11.02.1998 12:00,4.4
23.02.1998 12:00,6.6
11.03.1998 12:00,6.5
23.03.1998 12:00,7.4
07.04.1998 12:00,9.9
21.04.1998 12:00,13.1
05.05.1998 12:00,12.2
19.05.1998 12:00,11.0
02.06.1998 12:00,8.6
16.06.1998 12:00,10.4
01.07.1998 12:00,10.6
23.07.1998 12:00,10.4
11.08.1998 12:00,12.8
24.08.1998 12:00,14.6
08.09.1998 12:00,8.9
22.09.1998 12:00,8.6
07.10.1998 12:00,6.6
27.10.1998 12:00,8.7
04.11.1998 12:00,8.9
18.11.1998 12:00,8.8
09.12.1998 12:00,7.0
15.12.1998 12:00,7.4
12.01.1999 12:00,4.3
26.01.1999 12:00,4.8
15.02.1999 12:00,6.4
24.02.1999 12:00,7.6
23.03.1999 12:00,12.0
27.04.1999 12:00,14.3
20.05.1999 12:00,10.9
26.05.1999 12:00,12.0
23.06.1999 12:00,11.4
07.07.1999 12:00,12.6
29.07.1999 12:00,12.0
09.08.1999 12:00,12.0
24.08.1999 12:00,11.4
08.09.1999 12:00,11.8
29.09.1999 12:00,8.6
06.10.1999 12:00,8.2
11.11.1999 12:00,7.9
16.11.1999 12:00,8.1
03.12.1999 12:00,7.2
14.12.1999 12:00,7.6
12.01.2000 12:00,4.9
26.01.2000 12:00,6.2
10.02.2000 12:00,7.0
22.02.2000 12:00,7.6
10.03.2000 12:00,9.2
21.03.2000 12:00,9.3
05.04.2000 12:00,17.4
19.04.2000 12:00,12.6
04.05.2000 12:00,11.8
23.05.2000 12:00,11.1
08.06.2000 12:00,11.9
20.06.2000 12:00,11.8
13.07.2000 12:00,10.8
25.07.2000 12:00,10.8
10.08.2000 12:00,11.1
22.08.2000 12:00,11.8
06.09.2000 12:00,11.1
12.10.2000 12:00,8.0
24.10.2000 12:00,9.2
10.11.2000 12:00,8.3
21.11.2000 12:00,8.8
07.12.2000 12:00,8.9
19.12.2000 12:00,8.0
11.01.2001 12:00,9.0
23.01.2001 12:00,9.4
09.02.2001 12:00,8.1
20.02.2001 12:00,10.1
08.03.2001 12:00,9.0
20.03.2001 12:00,13.0
05.04.2001 12:00,14.4
17.04.2001 12:00,11.5
04.05.2001 12:00,12.4
15.05.2001 12:00,12.1
06.06.2001 12:00,10.8
20.06.2001 12:00,10.4
20.07.2001 12:00,10.1
24.07.2001 12:00,11.2
09.08.2001 12:00,12.4
06.09.2001 12:00,9.6
13.09.2001 12:00,8.4
26.09.2001 12:00,8.5
11.10.2001 12:00,10.1
23.10.2001 12:00,7.9
20.11.2001 12:00,7.3
05.12.2001 12:00,8.0
18.12.2001 12:00,7.6
10.01.2002 12:00,4.3
22.01.2002 12:00,4.1
07.02.2002 12:00,4.6
19.02.2002 12:00,4.6
08.03.2002 12:00,9.2
20.03.2002 12:00,18.6
04.04.2002 12:00,13.8
16.04.2002 12:00,12.0
07.05.2002 12:00,10.4
21.05.2002 12:00,12.4
11.06.2002 12:00,12.2
25.06.2002 12:00,11.5
11.07.2002 12:00,11.0
23.07.2002 12:00,13.8
08.08.2002 12:00,10.8
20.08.2002 12:00,10.6
05.09.2002 12:00,11.0
24.09.2002 12:00,10.6
10.10.2002 12:00,9.2
23.10.2002 12:00,8.0
07.11.2002 12:00,8.2
19.11.2002 12:00,7.8
06.12.2002 12:00,8.3
17.12.2002 12:00,7.6
09.01.2003 12:00,6.6
28.01.2003 12:00,6.8
06.02.2003 12:00,5.6
17.02.2003 12:00,4.4
12.03.2003 12:00,10.4
25.03.2003 12:00,13.8
09.04.2003 12:00,10.1
22.04.2003 12:00,11.7
07.05.2003 12:00,10.8
20.05.2003 12:00,9.8
04.06.2003 12:00,10.3
17.06.2003 12:00,9.4
16.07.2003 12:00,10.1
28.07.2003 12:00,12.7
13.08.2003 12:00,12.5
26.08.2003 12:00,10.5
12.09.2003 12:00,8.6
24.09.2003 12:00,10.0
10.10.2003 12:00,8.3
20.10.2003 12:00,8.0
06.11.2003 12:00,7.8
18.11.2003 12:00,7.0
05.12.2003 12:00,7.8
16.12.2003 12:00,7.5
15.01.2004 12:00,6.2
27.01.2004 12:00,4.5
12.02.2004 12:00,5.7
24.02.2004 12:00,6.2
12.03.2004 12:00,7.6
23.03.2004 12:00,11.8
07.04.2004 12:00,17.2
20.04.2004 12:00,13.0
07.05.2004 12:00,11.2
18.05.2004 12:00,12.0
04.06.2004 12:00,12.1
15.06.2004 12:00,10.8
15.07.2004 12:00,11.4
27.07.2004 12:00,11.8
12.08.2004 12:00,9.6
24.08.2004 12:00,10.5
09.09.2004 12:00,10.9
21.09.2004 12:00,15.2
07.10.2004 12:00,10.0
19.10.2004 12:00,7.0
04.11.2004 12:00,7.6
16.11.2004 12:00,7.1
02.12.2004 12:00,8.0
14.12.2004 12:00,7.9
20.01.2005 12:00,7.4
31.01.2005 12:00,5.6
17.02.2005 12:00,7.4
28.02.2005 12:00,8.1
16.03.2005 12:00,9.8
29.03.2005 12:00,13.6
13.04.2005 12:00,11.2
26.04.2005 12:00,13.5
11.05.2005 12:00,10.6
23.05.2005 12:00,10.3
10.06.2005 12:00,11.0
20.06.2005 12:00,10.8
15.07.2005 12:00,10.1
26.07.2005 12:00,11.2
09.08.2005 12:00,8.9
23.08.2005 12:00,9.4
08.09.2005 12:00,10.0
19.09.2005 12:00,7.9
06.10.2005 12:00,6.4
17.10.2005 12:00,7.6
11.11.2005 12:00,7.6
21.11.2005 12:00,8.0
07.12.2005 12:00,9.0
12.12.2005 12:00,8.9
12.01.2006 12:00,7.2
24.01.2006 12:00,6.2
08.02.2006 12:00,6.8
20.02.2006 12:00,7.2
09.03.2006 12:00,8.0
20.03.2006 12:00,9.6
05.04.2006 12:00,13.8
24.04.2006 12:00,14.9
10.05.2006 12:00,11.1
22.05.2006 12:00,11.2
06.06.2006 12:00,10.1
19.06.2006 12:00,9.8
20.07.2006 12:00,12.7
24.07.2006 12:00,12.1
09.08.2006 12:00,9.0
21.08.2006 12:00,9.3
07.09.2006 12:00,10.8
18.09.2006 12:00,10.2
06.10.2006 12:00,8.4
23.10.2006 12:00,8.5
09.11.2006 12:00,6.9
20.11.2006 12:00,7.6
18.12.2006 12:00,8.2
11.01.2007 12:00,8.3
22.01.2007 12:00,9.2
08.02.2007 12:00,8.2
26.02.2007 12:00,10.5
15.03.2007 12:00,11.3
26.03.2007 12:00,10.6
13.04.2007 12:00,14.9
23.04.2007 12:00,11.8
15.05.2007 12:00,10.8
21.05.2007 12:00,10.6
05.06.2007 12:00,11.9
18.06.2007 12:00,12.0
12.07.2007 12:00,12.4
23.07.2007 12:00,11.6
09.08.2007 12:00,10.9
20.08.2007 12:00,10.3
05.09.2007 12:00,9.6
17.09.2007 12:00,10.0
03.10.2007 12:00,8.7
15.10.2007 12:00,9.4
08.11.2007 12:00,8.1
19.11.2007 12:00,8.1
06.12.2007 12:00,7.3
18.12.2007 12:00,7.1
10.01.2008 12:00,7.2
21.01.2008 12:00,6.7
07.02.2008 12:00,7.4
18.02.2008 12:00,7.0
07.03.2008 12:00,8.4
17.03.2008 12:00,10.8
03.04.2008 12:00,13.1
14.04.2008 12:00,12.0
08.05.2008 12:00,12.9
19.05.2008 12:00,12.0
05.06.2008 12:00,10.8
16.06.2008 12:00,10.3
10.07.2008 12:00,13.1
21.07.2008 12:00,11.5
07.08.2008 12:00,10.5
18.08.2008 12:00,9.8
04.09.2008 12:00,11.3
15.09.2008 12:00,8.6
08.10.2008 12:00,9.2
20.10.2008 12:00,8.2
07.11.2008 12:00,7.5
17.11.2008 12:00,8.4
03.12.2008 12:00,8.0
15.12.2008 12:00,8.0
14.01.2009 12:00,6.9
26.01.2009 12:00,5.8
04.02.2009 12:00,4.0
13.02.2009 12:00,5.1
23.02.2009 12:00,6.1
03.03.2009 12:00,7.5
12.03.2009 12:00,6.8
23.03.2009 12:00,11.5
08.04.2009 12:00,15.1
20.04.2009 12:00,13.6
07.05.2009 12:00,11.3
18.05.2009 12:00,11.1
04.06.2009 12:00,11.1
09.06.2009 12:00,9.7
15.06.2009 12:00,9.9
17.07.2009 12:00,11.0
27.07.2009 12:00,10.6
05.08.2009 12:00,9.6
13.08.2009 12:00,11.2
17.08.2009 12:00,10.8
10.09.2009 12:00,9.1
21.09.2009 12:00,9.3
08.10.2009 12:00,9.8
19.10.2009 12:00,7.7
11.11.2009 12:00,7.8
17.11.2009 12:00,8.1
03.12.2009 12:00,8.0
14.12.2009 12:00,8.2
15.01.2010 12:00,6.4
26.01.2010 12:00,5.4
11.02.2010 12:00,5.9
22.02.2010 12:00,6.5
11.03.2010 12:00,8.0
22.03.2010 12:00,11.2
08.04.2010 12:00,11.0
19.04.2010 12:00,14.8
05.05.2010 12:00,12.4
17.05.2010 12:00,10.6
09.06.2010 12:00,10.3
21.06.2010 12:00,11.5
15.07.2010 12:00,9.5
26.07.2010 12:00,10.0
12.08.2010 12:00,10.3
23.08.2010 12:00,10.3
10.09.2010 12:00,9.5
20.09.2010 12:00,10.7
08.10.2010 12:00,9.6
18.10.2010 12:00,8.9
12.11.2010 12:00,8.2
22.11.2010 12:00,8.4
09.12.2010 12:00,8.7
29.12.2010 12:00,9.5
11.01.2011 12:00,9.0
17.01.2011 12:00,9.6
31.01.2011 12:00,6.3
15.02.2011 12:00,8.2
28.02.2011 12:00,10.0
15.03.2011 12:00,10.7
28.03.2011 12:00,15.1
12.04.2011 12:00,11.0
26.04.2011 12:00,12.1
02.05.2011 12:00,12.4
12.05.2011 12:00,11.6
23.05.2011 12:00,11.2
26.05.2011 12:00,10.5
07.06.2011 12:00,11.4
20.06.2011 12:00,11.2
15.07.2011 12:00,11.0
25.07.2011 12:00,10.3
09.08.2011 12:00,10.7
22.08.2011 12:00,11.9
08.09.2011 12:00,10.2
19.09.2011 12:00,10.3
04.10.2011 12:00,10.9
17.10.2011 12:00,9.4
11.11.2011 12:00,9.3
21.11.2011 12:00,9.2
07.12.2011 12:00,8.8
19.12.2011 12:00,8.9
12.01.2012 12:00,7.7
23.01.2012 12:00,7.1
15.02.2012 12:00,6.1
27.02.2012 12:00,7.7
15.03.2012 12:00,9.6
26.03.2012 12:00,15.8
13.04.2012 12:00,11.5
23.04.2012 12:00,11.1
10.05.2012 12:00,11.3
21.05.2012 12:00,11.6
04.06.2012 12:00,10.5
18.06.2012 12:00,10.1
10.07.2012 12:00,9.7
23.07.2012 12:00,10.9
07.08.2012 12:00,10.6
20.08.2012 12:00,10.3
04.09.2012 12:00,8.1
17.09.2012 12:00,9.8
02.10.2012 12:00,8.7
22.10.2012 12:00,8.0
06.11.2012 12:00,8.0
19.11.2012 12:00,9.1
04.12.2012 12:00,8.3
17.12.2012 12:00,8.4
09.01.2013 12:00,8.3
20.01.2013 12:00,7.8
05.02.2013 12:00,6.6
17.02.2013 12:00,6.9
04.03.2013 12:00,8.1
24.03.2013 12:00,10.2
08.04.2013 12:00,11.5
21.04.2013 12:00,12.9
05.05.2013 12:00,11.0
20.05.2013 12:00,10.2
03.06.2013 12:00,11.2
16.06.2013 12:00,11.5
08.07.2013 12:00,13.6
21.07.2013 12:00,12.9
05.08.2013 12:00,10.9
18.08.2013 12:00,10.8
02.09.2013 12:00,9.0
15.09.2013 12:00,8.4
09.10.2013 12:00,8.9
20.10.2013 12:00,7.7
06.11.2013 12:00,7.4
17.11.2013 12:00,7.0
04.12.2013 12:00,7.6
15.12.2013 12:00,7.6
16.01.2014 12:00,8.2
27.01.2014 12:00,7.5
13.02.2014 12:00,8.7
25.02.2014 12:00,9.7
13.03.2014 12:00,13.4
25.03.2014 12:00,10.8
10.04.2014 12:00,12.6
22.04.2014 12:00,10.4
08.05.2014 12:00,12.3
19.05.2014 12:00,13.9
05.06.2014 12:00,13.2
16.06.2014 12:00,12.5
10.07.2014 12:00,11.1
21.07.2014 12:00,11.5
07.08.2014 12:00,10.8
25.08.2014 12:00,8.2
11.09.2014 12:00,9.7
22.09.2014 12:00,9.8
07.10.2014 12:00,8.2
20.10.2014 12:00,10.5
04.11.2014 12:00,10.6
17.11.2014 12:00,9.2
04.12.2014 12:00,9.6
15.12.2014 12:00,9.5
13.01.2015 12:00,7.8
26.01.2015 12:00,7.5
12.02.2015 12:00,5.3
23.02.2015 12:00,5.6
12.03.2015 12:00,7.5
23.03.2015 12:00,10.1
16.04.2015 12:00,15.5
27.04.2015 12:00,11.9
13.05.2015 12:00,11.1
26.05.2015 12:00,11.2
11.06.2015 12:00,12.0
22.06.2015 12:00,11.8
09.07.2015 12:00,11.6
27.07.2015 12:00,10.1
14.08.2015 12:00,8.5
24.08.2015 12:00,9.7
10.09.2015 12:00,10.6
22.09.2015 12:00,9.9
08.10.2015 12:00,8.9
19.10.2015 12:00,8.0
05.11.2015 12:00,8.4
16.11.2015 12:00,7.6
03.12.2015 12:00,7.2
14.12.2015 12:00,7.6
14.01.2016 12:00,7.0
25.01.2016 12:00,5.1
04.02.2016 12:00,7.0
23.02.2016 12:00,7.1
10.03.2016 12:00,7.0
21.03.2016 12:00,12.0
07.04.2016 12:00,11.8
18.04.2016 12:00,10.9
12.05.2016 12:00,11.4
23.05.2016 12:00,11.1
09.06.2016 12:00,12.3
20.06.2016 12:00,11.2
13.07.2016 12:00,10.1
25.07.2016 12:00,13.5
11.08.2016 12:00,8.4
22.08.2016 12:00,8.5
08.09.2016 12:00,8.0
19.09.2016 12:00,8.5
06.10.2016 12:00,8.1
17.10.2016 12:00,7.1
10.11.2016 12:00,7.3
21.11.2016 12:00,7.1
07.12.2016 12:00,6.8
19.12.2016 12:00,6.7
12.01.2017 12:00,4.8
23.01.2017 12:00,3.2
09.02.2017 12:00,4.9
20.02.2017 12:00,4.3
09.03.2017 12:00,7.1
20.03.2017 12:00,12.3
06.04.2017 12:00,11.1
24.04.2017 12:00,9.6
04.05.2017 12:00,10.0
22.05.2017 12:00,13.0
08.06.2017 12:00,14.6
19.06.2017 12:00,11.7
13.07.2017 12:00,19.0
24.07.2017 12:00,12.8
10.08.2017 12:00,11.6
21.08.2017 12:00,11.0
07.09.2017 12:00,10.7
18.09.2017 12:00,9.3
05.10.2017 12:00,9.5
23.10.2017 12:00,9.6
09.11.2017 12:00,8.5
20.11.2017 12:00,7.6
07.12.2017 12:00,7.3
18.12.2017 12:00,7.4
11.01.2018 12:00,6.8
22.01.2018 12:00,5.8
08.02.2018 12:00,5.4
19.02.2018 12:00,4.7
08.03.2018 12:00,5.5
20.03.2018 12:00,6.2
12.04.2018 12:00,14.6
23.04.2018 12:00,14.3
09.05.2018 12:00,10.7
22.05.2018 12:00,9.1
07.06.2018 12:00,15.1
18.06.2018 12:00,10.2
05.07.2018 12:00,11.2
23.07.2018 12:00,10.6
09.08.2018 12:00,11.1
20.08.2018 12:00,7.4
06.09.2018 12:00,8.5
17.09.2018 12:00,9.4
04.10.2018 12:00,7.7
15.10.2018 12:00,10.9
08.11.2018 12:00,7.7
19.11.2018 12:00,7.8
06.12.2018 12:00,7.6
17.12.2018 12:00,7.8
17.01.2019 12:00,7.6
22.01.2019 12:00,6.0
07.02.2019 12:00,5.2
19.02.2019 12:00,7.0
14.03.2019 12:00,9.3
20.03.2019 12:00,9.6
05.04.2019 12:00,10.5
16.04.2019 12:00,10.0
09.05.2019 12:00,9.9
21.05.2019 12:00,10.7
06.06.2019 12:00,10.9
17.06.2019 12:00,9.4
04.07.2019 12:00,8.6
23.07.2019 12:00,8.7
08.08.2019 12:00,7.8
27.08.2019 12:00,8.1
03.09.2019 12:00,8.5
17.09.2019 12:00,8.7
03.10.2019 12:00,9.1
15.10.2019 12:00,8.4
07.11.2019 12:00,7.7
19.11.2019 12:00,7.7
05.12.2019 12:00,7.7
17.12.2019 12:00,7.9
09.01.2020 12:00,11.9
21.01.2020 12:00,9.6
06.02.2020 12:00,5.5
18.02.2020 12:00,5.9
05.03.2020 12:00,8.0
16.03.2020 12:00,11.5
09.04.2020 12:00,11.8
07.05.2020 12:00,8.4
18.05.2020 12:00,12.5
04.06.2020 12:00,10.4
23.06.2020 12:00,9.9
09.07.2020 12:00,9.1
21.07.2020 12:00,9.6
06.08.2020 12:00,9.3
18.08.2020 12:00,9.1
03.09.2020 12:00,8.6
22.09.2020 12:00,10.8
08.10.2020 12:00,8.1
20.10.2020 12:00,10.0
11.11.2020 12:00,8.4
17.11.2020 12:00,11.9
03.12.2020 12:00,7.7
15.12.2020 12:00,7.2
13.01.2021 12:00,6.4
26.01.2021 12:00,5.6
03.02.2021 12:00,5.1
23.02.2021 12:00,6.7
10.03.2021 12:00,10.6
23.03.2021 12:00,7.5
15.04.2021 12:00,8.5
27.04.2021 12:00,10.9
05.05.2021 12:00,7.4
18.05.2021 12:00,9.4
09.06.2021 12:00,11.0
22.06.2021 12:00,12.1
07.07.2021 12:00,9.0
20.07.2021 12:00,10.1
04.08.2021 12:00,8.4
17.08.2021 12:00,9.4
01.09.2021 12:00,8.8
21.09.2021 12:00,7.7
06.10.2021 12:00,8.6
19.10.2021 12:00,9.3
10.11.2021 12:00,10.5
23.11.2021 12:00,9.1
01.12.2021 12:00,8.5
21.12.2021 12:00,7.3
12.01.2022 12:00,9.8
26.01.2022 12:00,3.8
09.02.2022 12:00,6.6
23.02.2022 12:00,5.9
09.03.2022 12:00,8.5
23.03.2022 12:00,24.0
06.04.2022 12:00,10.0
21.04.2022 12:00,9.4
04.05.2022 12:00,8.5
18.05.2022 12:00,7.1
01.06.2022 12:00,8.0
22.06.2022 12:00,6.9
05.07.2022 12:00,8.2
20.07.2022 12:00,7.9
04.08.2022 12:00,6.8
24.08.2022 12:00,15.0
07.09.2022 12:00,8.8
21.09.2022 12:00,8.1
05.10.2022 12:00,7.4
19.10.2022 12:00,7.3
09.11.2022 12:00,10.2
23.11.2022 12:00,8.8
06.12.2022 12:00,8.8
21.12.2022 12:00,7.2
12.01.2023 12:00,8.8
25.01.2023 12:00,6.9
08.02.2023 12:00,6.2
23.02.2023 12:00,8.5
08.03.2023 12:00,10.1
22.03.2023 12:00,12.2
05.04.2023 12:00,10.7
19.04.2023 12:00,9.9
05.07.2023 12:00,9.8
19.07.2023 12:00,8.8
03.08.2023 12:00,10.5
23.08.2023 12:00,9.1
06.09.2023 12:00,10.5
20.09.2023 12:00,9.9
04.10.2023 12:00,10.2
25.10.2023 12:00,7.2
08.11.2023 12:00,8.0
22.11.2023 12:00,8.0
06.12.2023 12:00,8.0
20.12.2023 12:00,7.8
