date (yyyy-mm-dd HH:MM:SS),hypolimnetic density [kg/m3]
21.05.1987 12:00,1000.1064871201062
30.06.1987 12:00,1000.114041087663
23.07.1987 12:00,1000.1111336507973
01.09.1987 12:00,1000.1200834095971
23.09.1987 12:00,1000.111669993659
22.10.1987 12:00,1000.1064900015984
19.11.1987 12:00,1000.1104067523172
17.12.1987 12:00,1000.1006088339728
28.01.1988 12:00,1000.1052372331346
25.02.1988 12:00,1000.1121701103042
25.03.1988 12:00,1000.1128439132972
07.04.1988 12:00,1000.1142437991682
21.04.1988 12:00,1000.1142010938812
10.05.1988 12:00,1000.1137113422863
26.05.1988 12:00,1000.1154445236036
15.06.1988 12:00,1000.1182780926224
23.06.1988 12:00,1000.117884716475
08.07.1988 12:00,1000.120881084361
21.07.1988 12:00,1000.1187249126992
08.08.1988 12:00,1000.1241013763357
25.08.1988 12:00,1000.1250448107018
07.09.1988 12:00,1000.123916991792
22.09.1988 12:00,1000.1179864687936
06.10.1988 12:00,1000.120492691503
20.10.1988 12:00,1000.1148728629465
03.11.1988 12:00,1000.1197635978307
17.11.1988 12:00,1000.1147151330476
15.12.1988 12:00,1000.1104413612696
19.01.1989 12:00,1000.1092113698866
16.02.1989 12:00,1000.1191078614117
15.03.1989 12:00,1000.121995127038
31.03.1989 12:00,1000.1099895089493
13.04.1989 12:00,1000.1113551907606
28.04.1989 12:00,1000.1174231049745
11.05.1989 12:00,1000.1112371515533
26.05.1989 12:00,1000.1121273782215
07.06.1989 12:00,1000.1095490534011
26.06.1989 12:00,1000.1098898764669
13.07.1989 12:00,1000.1124398041595
10.08.1989 12:00,1000.1122173807751
13.09.1989 12:00,1000.1108104524116
12.10.1989 12:00,1000.1095867353473
09.11.1989 12:00,1000.1102917641458
14.12.1989 12:00,1000.0999338844892
18.01.1990 12:00,1000.1081149234009
22.02.1990 12:00,1000.1189298876529
22.03.1990 12:00,1000.1179954002082
19.04.1990 12:00,1000.1087700048429
17.05.1990 12:00,1000.1087201857224
21.06.1990 12:00,1000.1149018275394
19.07.1990 12:00,1000.1051481614256
30.08.1990 12:00,1000.1106152196513
20.09.1990 12:00,1000.1069196277899
25.10.1990 12:00,1000.1080758839913
15.11.1990 12:00,1000.104561270188
13.12.1990 12:00,1000.1042574690674
24.01.1991 12:00,1000.1173317227361
26.02.1991 12:00,1000.1330809022294
14.03.1991 12:00,1000.1349669461156
28.03.1991 12:00,1000.1319485538362
29.04.1991 12:00,1000.1272281318201
16.05.1991 12:00,1000.1292515450352
13.06.1991 12:00,1000.1178763605421
18.07.1991 12:00,1000.1174308473468
22.08.1991 12:00,1000.1227672743413
24.09.1991 12:00,1000.1243997768718
24.10.1991 12:00,1000.1189021521825
20.11.1991 12:00,1000.110864599092
19.12.1991 12:00,1000.1197585494509
02.03.1992 12:00,1000.1284742325485
10.03.1992 12:00,1000.1271386073767
26.03.1992 12:00,1000.1249240865668
29.04.1992 12:00,1000.1160823835866
26.05.1992 12:00,1000.1156960380621
23.06.1992 12:00,1000.1121024266868
23.07.1992 12:00,1000.1145651783631
19.08.1992 12:00,1000.1150098221225
23.09.1992 12:00,1000.1138072304077
21.10.1992 12:00,1000.1122309432442
20.11.1992 12:00,1000.1109571027946
16.12.1992 12:00,1000.1035689498449
27.01.1993 12:00,1000.1132582634597
17.02.1993 12:00,1000.1162576932429
17.03.1993 12:00,1000.1227484043372
15.04.1993 12:00,1000.1179440434205
08.06.1993 12:00,1000.1280982490916
15.07.1993 12:00,1000.1305268537134
12.08.1993 12:00,1000.1302988124107
23.09.1993 12:00,1000.1269906998862
26.10.1993 12:00,1000.1237633667203
23.11.1993 12:00,1000.1190749706799
16.12.1993 12:00,1000.1210976423441
20.01.1994 12:00,1000.1219677491429
15.02.1994 12:00,1000.1240326864784
24.03.1994 12:00,1000.1281709023834
21.04.1994 12:00,1000.103609865175
19.05.1994 12:00,1000.1018602835729
23.06.1994 12:00,1000.1032530267576
20.07.1994 12:00,1000.105409035011
25.08.1994 12:00,1000.1055615103093
22.09.1994 12:00,1000.1007141283143
20.10.1994 12:00,1000.1022691735583
24.11.1994 12:00,1000.1022883397638
22.12.1994 12:00,1000.0998883885185
19.01.1995 12:00,1000.1040229276009
16.02.1995 12:00,1000.1157339644207
23.03.1995 12:00,1000.1084936746169
