date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
30.01.1987 12:00,6855.2
26.02.1987 12:00,8161.6
26.03.1987 12:00,11565.9
23.04.1987 12:00,11633.8
21.05.1987 12:00,13255.4
30.06.1987 12:00,11216.7
23.07.1987 12:00,9446.7
01.09.1987 12:00,7784.0
23.09.1987 12:00,6945.2
22.10.1987 12:00,5687.7
19.11.1987 12:00,4929.4
17.12.1987 12:00,4197.8
28.01.1988 12:00,3908.3
25.02.1988 12:00,7165.3
25.03.1988 12:00,12887.6
07.04.1988 12:00,10983.8
21.04.1988 12:00,10462.0
10.05.1988 12:00,9498.2
26.05.1988 12:00,9632.6
15.06.1988 12:00,8386.8
23.06.1988 12:00,8055.5
08.07.1988 12:00,7814.5
21.07.1988 12:00,7605.8
08.08.1988 12:00,7850.9
25.08.1988 12:00,6164.2
07.09.1988 12:00,5831.9
22.09.1988 12:00,4880.3
06.10.1988 12:00,4856.8
20.10.1988 12:00,4229.3
03.11.1988 12:00,3344.0
17.11.1988 12:00,3114.2
15.12.1988 12:00,4451.5
19.01.1989 12:00,5947.6
16.02.1989 12:00,7639.5
15.03.1989 12:00,8424.7
31.03.1989 12:00,8384.8
13.04.1989 12:00,8388.2
28.04.1989 12:00,8606.8
11.05.1989 12:00,7755.9
26.05.1989 12:00,6532.2
07.06.1989 12:00,6762.0
26.06.1989 12:00,6121.7
13.07.1989 12:00,5418.2
10.08.1989 12:00,4442.0
13.09.1989 12:00,3364.3
12.10.1989 12:00,2816.9
09.11.1989 12:00,2154.8
14.12.1989 12:00,2163.7
18.01.1990 12:00,3256.6
22.02.1990 12:00,7328.5
22.03.1990 12:00,7520.3
19.04.1990 12:00,7924.8
17.05.1990 12:00,7251.6
21.06.1990 12:00,5440.7
19.07.1990 12:00,4111.9
30.08.1990 12:00,2647.0
20.09.1990 12:00,1847.2
25.10.1990 12:00,1117.8
15.11.1990 12:00,859.6
13.12.1990 12:00,1575.4
24.01.1991 12:00,3773.4
26.02.1991 12:00,7287.3
14.03.1991 12:00,7341.9
28.03.1991 12:00,7676.4
29.04.1991 12:00,7078.4
16.05.1991 12:00,6483.8
13.06.1991 12:00,6352.0
18.07.1991 12:00,4735.0
22.08.1991 12:00,3647.7
24.09.1991 12:00,2331.6
24.10.1991 12:00,1707.3
20.11.1991 12:00,1749.9
19.12.1991 12:00,2094.6
02.03.1992 12:00,9785.8
10.03.1992 12:00,8930.5
26.03.1992 12:00,9638.4
29.04.1992 12:00,10019.2
26.05.1992 12:00,8496.2
23.06.1992 12:00,6996.8
23.07.1992 12:00,5952.3
19.08.1992 12:00,5291.3
23.09.1992 12:00,4028.3
21.10.1992 12:00,3192.2
20.11.1992 12:00,2952.5
16.12.1992 12:00,2710.3
27.01.1993 12:00,5882.4
17.02.1993 12:00,4829.2
17.03.1993 12:00,9559.6
15.04.1993 12:00,9808.5
08.06.1993 12:00,8276.2
15.07.1993 12:00,6288.3
12.08.1993 12:00,5547.8
23.09.1993 12:00,4552.9
26.10.1993 12:00,3097.5
23.11.1993 12:00,2628.7
16.12.1993 12:00,2873.8
20.01.1994 12:00,3074.8
15.02.1994 12:00,9036.0
24.03.1994 12:00,9834.9
