date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
26.03.1987 12:00,1.4
23.04.1987 12:00,6.8
21.05.1987 12:00,15.0
30.06.1987 12:00,3.3
23.07.1987 12:00,7.4
01.09.1987 12:00,7.7
23.09.1987 12:00,7.0
22.10.1987 12:00,13.4
19.11.1987 12:00,17.0
17.12.1987 12:00,23.1
25.03.1988 12:00,10.4
07.04.1988 12:00,4.0
21.04.1988 12:00,4.9
10.05.1988 12:00,2.5
26.05.1988 12:00,4.0
15.06.1988 12:00,3.7
23.06.1988 12:00,4.3
08.07.1988 12:00,4.2
21.07.1988 12:00,4.9
08.08.1988 12:00,5.0
25.08.1988 12:00,6.6
07.09.1988 12:00,8.2
22.09.1988 12:00,8.9
06.10.1988 12:00,8.6
20.10.1988 12:00,11.3
03.11.1988 12:00,11.8
17.11.1988 12:00,16.7
31.03.1989 12:00,3.9
13.04.1989 12:00,5.3
28.04.1989 12:00,14.6
11.05.1989 12:00,5.9
26.05.1989 12:00,4.6
07.06.1989 12:00,6.2
26.06.1989 12:00,6.4
13.07.1989 12:00,6.3
10.08.1989 12:00,8.3
13.09.1989 12:00,10.4
12.10.1989 12:00,13.4
09.11.1989 12:00,14.8
14.12.1989 12:00,21.9
22.03.1990 12:00,3.1
19.04.1990 12:00,16.5
17.05.1990 12:00,3.8
21.06.1990 12:00,5.4
19.07.1990 12:00,5.5
30.08.1990 12:00,8.6
20.09.1990 12:00,9.6
25.10.1990 12:00,12.3
15.11.1990 12:00,13.4
13.12.1990 12:00,26.1
14.03.1991 12:00,2.5
28.03.1991 12:00,9.6
29.04.1991 12:00,2.7
16.05.1991 12:00,14.3
13.06.1991 12:00,5.6
18.07.1991 12:00,5.5
22.08.1991 12:00,6.8
24.09.1991 12:00,9.0
24.10.1991 12:00,15.8
20.11.1991 12:00,24.1
19.12.1991 12:00,27.2
10.03.1992 12:00,4.7
26.03.1992 12:00,6.7
29.04.1992 12:00,3.4
26.05.1992 12:00,5.0
23.06.1992 12:00,6.9
23.07.1992 12:00,3.7
19.08.1992 12:00,4.6
23.09.1992 12:00,9.6
21.10.1992 12:00,12.0
20.11.1992 12:00,16.8
16.12.1992 12:00,26.8
17.03.1993 12:00,5.2
15.04.1993 12:00,9.1
