date (yyyy-mm-dd HH:MM:SS),bottom temperature [°C]
04.11.1997 12:00,6.46
17.11.1997 12:00,6.48
02.12.1997 12:00,6.49
16.12.1997 12:00,6.53
13.01.1998 12:00,6.53
27.01.1998 12:00,6.62
11.02.1998 12:00,6.37
23.02.1998 12:00,6.36
11.03.1998 12:00,6.38
23.03.1998 12:00,6.53
07.04.1998 12:00,6.53
21.04.1998 12:00,6.59
05.05.1998 12:00,6.63
19.05.1998 12:00,6.64
02.06.1998 12:00,6.64
16.06.1998 12:00,6.64
01.07.1998 12:00,6.65
23.07.1998 12:00,6.63
11.08.1998 12:00,6.64
24.08.1998 12:00,6.63
08.09.1998 12:00,6.75
22.09.1998 12:00,6.75
07.10.1998 12:00,6.75
27.10.1998 12:00,6.76
04.11.1998 12:00,6.75
18.11.1998 12:00,6.79
09.12.1998 12:00,6.86
15.12.1998 12:00,6.86
12.01.1999 12:00,6.4
26.01.1999 12:00,6.18
15.02.1999 12:00,5.51
24.02.1999 12:00,5.4
23.03.1999 12:00,5.39
27.04.1999 12:00,5.42
20.05.1999 12:00,5.44
26.05.1999 12:00,5.44
23.06.1999 12:00,5.45
07.07.1999 12:00,5.48
29.07.1999 12:00,5.49
09.08.1999 12:00,5.51
24.08.1999 12:00,5.49
29.09.1999 12:00,5.54
06.10.1999 12:00,5.56
11.11.1999 12:00,5.72
16.11.1999 12:00,5.73
03.12.1999 12:00,5.75
14.12.1999 12:00,5.81
12.01.2000 12:00,5.63
26.01.2000 12:00,5.32
10.02.2000 12:00,5.2
22.02.2000 12:00,5.22
10.03.2000 12:00,5.24
21.03.2000 12:00,5.33
05.04.2000 12:00,5.37
19.04.2000 12:00,5.4
04.05.2000 12:00,5.42
23.05.2000 12:00,5.44
08.06.2000 12:00,5.46
20.06.2000 12:00,5.45
13.07.2000 12:00,5.49
25.07.2000 12:00,5.48
10.08.2000 12:00,5.51
22.08.2000 12:00,5.5
06.09.2000 12:00,5.53
12.10.2000 12:00,5.56
24.10.2000 12:00,5.56
10.11.2000 12:00,5.58
21.11.2000 12:00,5.58
07.12.2000 12:00,5.6
19.12.2000 12:00,5.6
11.01.2001 12:00,5.62
23.01.2001 12:00,5.63
09.02.2001 12:00,5.71
20.02.2001 12:00,5.69
08.03.2001 12:00,5.73
20.03.2001 12:00,5.73
05.04.2001 12:00,5.75
17.04.2001 12:00,5.77
04.05.2001 12:00,5.8
15.05.2001 12:00,5.8
06.06.2001 12:00,5.81
20.06.2001 12:00,5.81
20.07.2001 12:00,5.83
24.07.2001 12:00,5.83
09.08.2001 12:00,5.85
06.09.2001 12:00,5.85
13.09.2001 12:00,5.86
26.09.2001 12:00,5.86
11.10.2001 12:00,5.88
23.10.2001 12:00,5.88
20.11.2001 12:00,5.91
05.12.2001 12:00,5.94
18.12.2001 12:00,6.01
10.01.2002 12:00,5.79
22.01.2002 12:00,5.48
07.02.2002 12:00,5.4
19.02.2002 12:00,5.4
08.03.2002 12:00,5.43
20.03.2002 12:00,5.43
04.04.2002 12:00,5.51
16.04.2002 12:00,5.52
07.05.2002 12:00,5.58
21.05.2002 12:00,5.58
11.06.2002 12:00,5.6
25.06.2002 12:00,5.59
11.07.2002 12:00,5.6
23.07.2002 12:00,5.6
08.08.2002 12:00,5.63
20.08.2002 12:00,5.63
05.09.2002 12:00,5.64
24.09.2002 12:00,5.64
10.10.2002 12:00,5.66
23.10.2002 12:00,5.67
07.11.2002 12:00,5.68
19.11.2002 12:00,5.73
06.12.2002 12:00,5.74
17.12.2002 12:00,5.76
09.01.2003 12:00,5.94
28.01.2003 12:00,5.95
06.02.2003 12:00,5.99
17.02.2003 12:00,5.77
12.03.2003 12:00,5.59
25.03.2003 12:00,5.61
09.04.2003 12:00,5.79
22.04.2003 12:00,5.79
07.05.2003 12:00,5.8
20.05.2003 12:00,5.82
04.06.2003 12:00,5.83
17.06.2003 12:00,5.83
16.07.2003 12:00,5.84
28.07.2003 12:00,5.85
13.08.2003 12:00,5.86
26.08.2003 12:00,5.84
12.09.2003 12:00,5.87
24.09.2003 12:00,5.86
10.10.2003 12:00,5.88
20.10.2003 12:00,5.88
06.11.2003 12:00,5.91
18.11.2003 12:00,5.91
05.12.2003 12:00,5.92
16.12.2003 12:00,5.93
15.01.2004 12:00,6.01
27.01.2004 12:00,6.02
12.02.2004 12:00,5.7
24.02.2004 12:00,5.58
12.03.2004 12:00,5.44
23.03.2004 12:00,5.47
07.04.2004 12:00,5.48
20.04.2004 12:00,5.49
07.05.2004 12:00,5.53
18.05.2004 12:00,5.53
04.06.2004 12:00,5.55
15.06.2004 12:00,5.55
15.07.2004 12:00,5.57
27.07.2004 12:00,5.58
12.08.2004 12:00,5.59
24.08.2004 12:00,5.6
09.09.2004 12:00,5.61
21.09.2004 12:00,5.6
07.10.2004 12:00,5.62
19.10.2004 12:00,5.62
04.11.2004 12:00,5.64
16.11.2004 12:00,5.65
02.12.2004 12:00,5.68
14.12.2004 12:00,5.68
20.01.2005 12:00,5.74
31.01.2005 12:00,5.43
17.02.2005 12:00,5.15
28.02.2005 12:00,5.03
16.03.2005 12:00,4.89
29.03.2005 12:00,4.91
13.04.2005 12:00,4.93
26.04.2005 12:00,4.96
11.05.2005 12:00,4.98
23.05.2005 12:00,5.01
10.06.2005 12:00,5.03
20.06.2005 12:00,5.02
15.07.2005 12:00,5.06
26.07.2005 12:00,5.05
09.08.2005 12:00,5.08
23.08.2005 12:00,5.07
08.09.2005 12:00,5.09
19.09.2005 12:00,5.09
06.10.2005 12:00,5.1
17.10.2005 12:00,5.11
11.11.2005 12:00,5.14
21.11.2005 12:00,5.13
07.12.2005 12:00,5.14
12.12.2005 12:00,5.13
12.01.2006 12:00,5.21
24.01.2006 12:00,5.11
08.02.2006 12:00,4.68
20.02.2006 12:00,4.62
09.03.2006 12:00,4.62
20.03.2006 12:00,4.68
05.04.2006 12:00,4.73
24.04.2006 12:00,4.78
10.05.2006 12:00,4.82
22.05.2006 12:00,4.82
06.06.2006 12:00,4.84
19.06.2006 12:00,4.85
20.07.2006 12:00,4.89
24.07.2006 12:00,4.89
09.08.2006 12:00,4.9
21.08.2006 12:00,4.9
07.09.2006 12:00,4.93
18.09.2006 12:00,4.93
06.10.2006 12:00,4.95
23.10.2006 12:00,4.96
09.11.2006 12:00,4.98
20.11.2006 12:00,4.99
07.12.2006 12:00,5.0
18.12.2006 12:00,5.01
11.01.2007 12:00,5.03
22.01.2007 12:00,5.06
08.02.2007 12:00,5.2
26.02.2007 12:00,5.21
15.03.2007 12:00,5.3
26.03.2007 12:00,5.33
13.04.2007 12:00,5.34
23.04.2007 12:00,5.34
15.05.2007 12:00,5.36
21.05.2007 12:00,5.36
05.06.2007 12:00,5.37
18.06.2007 12:00,5.37
12.07.2007 12:00,5.38
23.07.2007 12:00,5.39
09.08.2007 12:00,5.4
20.08.2007 12:00,5.4
05.09.2007 12:00,5.4
17.09.2007 12:00,5.41
03.10.2007 12:00,5.43
15.10.2007 12:00,5.43
08.11.2007 12:00,5.44
19.11.2007 12:00,5.55
06.12.2007 12:00,5.59
18.12.2007 12:00,5.63
10.01.2008 12:00,5.63
21.01.2008 12:00,5.63
07.02.2008 12:00,5.69
18.02.2008 12:00,5.75
07.03.2008 12:00,5.75
17.03.2008 12:00,5.76
03.04.2008 12:00,5.81
14.04.2008 12:00,5.84
08.05.2008 12:00,5.87
19.05.2008 12:00,5.87
05.06.2008 12:00,5.88
16.06.2008 12:00,5.88
10.07.2008 12:00,5.89
21.07.2008 12:00,5.9
07.08.2008 12:00,5.9
18.08.2008 12:00,5.9
04.09.2008 12:00,5.91
15.09.2008 12:00,5.92
08.10.2008 12:00,5.93
20.10.2008 12:00,5.93
07.11.2008 12:00,5.96
17.11.2008 12:00,5.96
03.12.2008 12:00,5.98
15.12.2008 12:00,5.98
14.01.2009 12:00,6.06
26.01.2009 12:00,6.05
04.02.2009 12:00,6.04
13.02.2009 12:00,5.82
23.02.2009 12:00,5.62
03.03.2009 12:00,5.63
12.03.2009 12:00,5.65
23.03.2009 12:00,5.68
08.04.2009 12:00,5.72
20.04.2009 12:00,5.72
07.05.2009 12:00,5.75
18.05.2009 12:00,5.75
04.06.2009 12:00,5.77
09.06.2009 12:00,5.77
15.06.2009 12:00,5.78
17.07.2009 12:00,5.79
27.07.2009 12:00,5.8
05.08.2009 12:00,5.81
13.08.2009 12:00,5.81
17.08.2009 12:00,5.81
10.09.2009 12:00,5.82
21.09.2009 12:00,5.82
08.10.2009 12:00,5.83
19.10.2009 12:00,5.83
11.11.2009 12:00,5.84
17.11.2009 12:00,5.84
03.12.2009 12:00,5.85
14.12.2009 12:00,5.86
15.01.2010 12:00,5.97
26.01.2010 12:00,5.98
11.02.2010 12:00,5.45
22.02.2010 12:00,5.41
11.03.2010 12:00,5.46
22.03.2010 12:00,5.5
08.04.2010 12:00,5.55
19.04.2010 12:00,5.58
05.05.2010 12:00,5.59
17.05.2010 12:00,5.59
09.06.2010 12:00,5.63
21.06.2010 12:00,5.64
15.07.2010 12:00,5.66
26.07.2010 12:00,5.67
12.08.2010 12:00,5.68
23.08.2010 12:00,5.68
10.09.2010 12:00,5.69
20.09.2010 12:00,5.7
08.10.2010 12:00,5.7
18.10.2010 12:00,5.71
12.11.2010 12:00,5.72
22.11.2010 12:00,5.72
09.12.2010 12:00,5.8
29.12.2010 12:00,5.88
11.01.2011 12:00,5.87
17.01.2011 12:00,5.87
31.01.2011 12:00,5.51
15.02.2011 12:00,5.47
28.02.2011 12:00,5.5
15.03.2011 12:00,5.52
28.03.2011 12:00,5.53
12.04.2011 12:00,5.54
26.04.2011 12:00,5.54
02.05.2011 12:00,5.54
12.05.2011 12:00,5.56
23.05.2011 12:00,5.57
26.05.2011 12:00,5.57
07.06.2011 12:00,5.58
20.06.2011 12:00,5.59
15.07.2011 12:00,5.6
25.07.2011 12:00,5.6
09.08.2011 12:00,5.61
22.08.2011 12:00,5.62
08.09.2011 12:00,5.63
19.09.2011 12:00,5.63
04.10.2011 12:00,5.64
17.10.2011 12:00,5.65
11.11.2011 12:00,5.66
21.11.2011 12:00,5.66
07.12.2011 12:00,5.67
19.12.2011 12:00,5.67
12.01.2012 12:00,5.75
23.01.2012 12:00,5.76
15.02.2012 12:00,5.15
27.02.2012 12:00,5.16
15.03.2012 12:00,5.2
26.03.2012 12:00,5.2
13.04.2012 12:00,5.29
23.04.2012 12:00,5.3
10.05.2012 12:00,5.31
21.05.2012 12:00,5.34
04.06.2012 12:00,5.35
18.06.2012 12:00,5.36
10.07.2012 12:00,5.38
23.07.2012 12:00,5.39
07.08.2012 12:00,5.4
20.08.2012 12:00,5.41
04.09.2012 12:00,5.42
17.09.2012 12:00,5.43
02.10.2012 12:00,5.43
22.10.2012 12:00,5.45
06.11.2012 12:00,5.48
19.11.2012 12:00,5.48
04.12.2012 12:00,5.49
17.12.2012 12:00,5.57
09.01.2013 12:00,5.57
20.01.2013 12:00,5.66
05.02.2013 12:00,5.71
17.02.2013 12:00,5.47
04.03.2013 12:00,5.32
24.03.2013 12:00,5.45
08.04.2013 12:00,5.45
21.04.2013 12:00,5.47
05.05.2013 12:00,5.47
20.05.2013 12:00,5.49
03.06.2013 12:00,5.51
16.06.2013 12:00,5.51
08.07.2013 12:00,5.53
21.07.2013 12:00,5.53
05.08.2013 12:00,5.55
18.08.2013 12:00,5.56
02.09.2013 12:00,5.56
15.09.2013 12:00,5.57
09.10.2013 12:00,5.58
20.10.2013 12:00,5.58
06.11.2013 12:00,5.59
17.11.2013 12:00,5.59
04.12.2013 12:00,5.6
15.12.2013 12:00,5.61
16.01.2014 12:00,5.6
27.01.2014 12:00,5.6
13.02.2014 12:00,5.7
25.02.2014 12:00,5.7
13.03.2014 12:00,5.7
25.03.2014 12:00,5.7
10.04.2014 12:00,5.7
22.04.2014 12:00,5.75
08.05.2014 12:00,5.78
19.05.2014 12:00,5.8
05.06.2014 12:00,5.8
16.06.2014 12:00,5.8
10.07.2014 12:00,5.8
21.07.2014 12:00,5.8
07.08.2014 12:00,5.8
25.08.2014 12:00,5.8
11.09.2014 12:00,5.8
22.09.2014 12:00,5.8
07.10.2014 12:00,5.81
20.10.2014 12:00,5.82
04.11.2014 12:00,5.9
17.11.2014 12:00,5.9
04.12.2014 12:00,5.9
15.12.2014 12:00,5.9
13.01.2015 12:00,6.12
26.01.2015 12:00,6.12
12.02.2015 12:00,6.14
23.02.2015 12:00,6.12
12.03.2015 12:00,6.03
23.03.2015 12:00,6.05
16.04.2015 12:00,6.1
27.04.2015 12:00,6.11
13.05.2015 12:00,6.13
26.05.2015 12:00,6.14
11.06.2015 12:00,6.14
22.06.2015 12:00,6.14
09.07.2015 12:00,6.15
27.07.2015 12:00,6.16
14.08.2015 12:00,6.16
24.08.2015 12:00,6.16
10.09.2015 12:00,6.16
22.09.2015 12:00,6.17
08.10.2015 12:00,6.17
19.10.2015 12:00,6.18
05.11.2015 12:00,6.18
16.11.2015 12:00,6.18
03.12.2015 12:00,6.22
14.12.2015 12:00,6.21
14.01.2016 12:00,6.23
25.01.2016 12:00,6.26
04.02.2016 12:00,6.23
23.02.2016 12:00,6.3
10.03.2016 12:00,6.33
21.03.2016 12:00,6.34
07.04.2016 12:00,6.35
18.04.2016 12:00,6.35
12.05.2016 12:00,6.38
23.05.2016 12:00,6.37
09.06.2016 12:00,6.38
20.06.2016 12:00,6.39
13.07.2016 12:00,6.38
25.07.2016 12:00,6.38
11.08.2016 12:00,6.4
22.08.2016 12:00,6.4
08.09.2016 12:00,6.39
19.09.2016 12:00,6.4
06.10.2016 12:00,6.4
17.10.2016 12:00,6.4
10.11.2016 12:00,6.41
21.11.2016 12:00,6.41
07.12.2016 12:00,6.42
19.12.2016 12:00,6.42
12.01.2017 12:00,6.51
23.01.2017 12:00,6.18
09.02.2017 12:00,5.98
20.02.2017 12:00,5.96
09.03.2017 12:00,5.99
20.03.2017 12:00,6.0
06.04.2017 12:00,6.01
24.04.2017 12:00,6.06
04.05.2017 12:00,6.07
22.05.2017 12:00,6.07
08.06.2017 12:00,6.09
19.06.2017 12:00,6.09
13.07.2017 12:00,6.11
24.07.2017 12:00,6.12
10.08.2017 12:00,6.12
21.08.2017 12:00,6.13
07.09.2017 12:00,6.14
18.09.2017 12:00,6.14
05.10.2017 12:00,6.15
23.10.2017 12:00,6.15
09.11.2017 12:00,6.17
20.11.2017 12:00,6.19
07.12.2017 12:00,6.23
18.12.2017 12:00,6.23
11.01.2018 12:00,6.27
22.01.2018 12:00,6.27
08.02.2018 12:00,6.28
19.02.2018 12:00,6.21
08.03.2018 12:00,5.9
20.03.2018 12:00,5.92
12.04.2018 12:00,5.96
23.04.2018 12:00,5.97
09.05.2018 12:00,5.99
22.05.2018 12:00,5.99
07.06.2018 12:00,6.01
18.06.2018 12:00,6.01
05.07.2018 12:00,6.02
23.07.2018 12:00,6.03
09.08.2018 12:00,6.04
20.08.2018 12:00,6.04
06.09.2018 12:00,6.05
17.09.2018 12:00,6.06
04.10.2018 12:00,6.06
15.10.2018 12:00,6.06
08.11.2018 12:00,6.08
19.11.2018 12:00,6.08
06.12.2018 12:00,6.08
17.12.2018 12:00,6.09
22.01.2019 12:00,6.17
07.02.2019 12:00,5.79
19.02.2019 12:00,5.73
14.03.2019 12:00,5.76
20.03.2019 12:00,5.78
05.04.2019 12:00,5.92
16.04.2019 12:00,5.92
09.05.2019 12:00,6.02
21.05.2019 12:00,6.05
06.06.2019 12:00,6.08
17.06.2019 12:00,6.08
23.07.2019 12:00,6.1
08.08.2019 12:00,6.12
27.08.2019 12:00,6.12
03.09.2019 12:00,6.12
17.09.2019 12:00,6.14
15.10.2019 12:00,6.14
07.11.2019 12:00,6.16
19.11.2019 12:00,6.17
05.12.2019 12:00,6.17
17.12.2019 12:00,6.21
09.01.2020 12:00,6.22
21.01.2020 12:00,6.25
06.02.2020 12:00,6.25
18.02.2020 12:00,6.35
05.03.2020 12:00,6.48
16.03.2020 12:00,6.48
09.04.2020 12:00,6.49
07.05.2020 12:00,6.5
18.05.2020 12:00,6.51
04.06.2020 12:00,6.51
23.06.2020 12:00,6.55
09.07.2020 12:00,6.54
21.07.2020 12:00,6.55
06.08.2020 12:00,6.56
18.08.2020 12:00,6.56
03.09.2020 12:00,6.56
22.09.2020 12:00,6.56
08.10.2020 12:00,6.59
20.10.2020 12:00,6.59
11.11.2020 12:00,6.59
17.11.2020 12:00,6.59
03.12.2020 12:00,6.61
15.12.2020 12:00,6.62
13.01.2021 12:00,6.65
26.01.2021 12:00,6.67
03.02.2021 12:00,6.67
23.02.2021 12:00,6.44
10.03.2021 12:00,6.46
23.03.2021 12:00,6.47
15.04.2021 12:00,6.61
27.04.2021 12:00,6.6
05.05.2021 12:00,6.63
18.05.2021 12:00,6.64
09.06.2021 12:00,6.65
22.06.2021 12:00,6.65
07.07.2021 12:00,6.65
20.07.2021 12:00,6.66
17.08.2021 12:00,6.69
01.09.2021 12:00,6.69
06.10.2021 12:00,6.69
19.10.2021 12:00,6.69
10.11.2021 12:00,6.7
23.11.2021 12:00,6.7
01.12.2021 12:00,6.7
21.12.2021 12:00,6.75
12.01.2022 12:00,6.85
26.01.2022 12:00,6.69
09.02.2022 12:00,6.56
23.02.2022 12:00,6.5
09.03.2022 12:00,6.57
23.03.2022 12:00,6.56
06.04.2022 12:00,6.56
21.04.2022 12:00,6.56
04.05.2022 12:00,6.57
18.05.2022 12:00,6.58
01.06.2022 12:00,6.59
22.06.2022 12:00,6.59
05.07.2022 12:00,6.59
20.07.2022 12:00,6.6
04.08.2022 12:00,6.6
24.08.2022 12:00,6.6
07.09.2022 12:00,6.61
21.09.2022 12:00,6.61
05.10.2022 12:00,6.62
19.10.2022 12:00,6.62
23.11.2022 12:00,6.62
06.12.2022 12:00,6.62
21.12.2022 12:00,6.64
12.01.2023 12:00,6.66
25.01.2023 12:00,6.7
08.02.2023 12:00,6.77
23.02.2023 12:00,6.68
08.03.2023 12:00,6.68
22.03.2023 12:00,6.7
05.04.2023 12:00,6.72
19.04.2023 12:00,6.73
06.09.2023 12:00,6.77
20.09.2023 12:00,6.77
04.10.2023 12:00,6.78
25.10.2023 12:00,6.79
08.11.2023 12:00,6.79
22.11.2023 12:00,6.8
06.12.2023 12:00,6.82
20.12.2023 12:00,6.84
