date,depth,salinity [g kg-1]
23.11.1979 12:00,17.5,0.246
23.11.1979 12:00,20.0,0.25
23.11.1979 12:00,25.0,0.253
23.11.1979 12:00,30.0,0.257
23.11.1979 12:00,34.0,0.257
28.12.1979 12:00,0.3,0.235
28.12.1979 12:00,2.5,0.23
28.12.1979 12:00,5.0,0.23
28.12.1979 12:00,7.5,0.23
28.12.1979 12:00,10.0,0.23
28.12.1979 12:00,12.5,0.23
28.12.1979 12:00,15.0,0.234
28.12.1979 12:00,17.5,0.234
28.12.1979 12:00,20.0,0.234
28.12.1979 12:00,25.0,0.234
28.12.1979 12:00,30.0,0.238
28.12.1979 12:00,34.0,0.245
07.02.1980 12:00,0.3,0.331
07.02.1980 12:00,2.5,0.331
07.02.1980 12:00,5.0,0.329
07.02.1980 12:00,7.5,0.329
07.02.1980 12:00,10.0,0.329
07.02.1980 12:00,12.5,0.329
07.02.1980 12:00,15.0,0.329
07.02.1980 12:00,17.5,0.329
07.02.1980 12:00,20.0,0.329
07.02.1980 12:00,25.0,0.335
07.02.1980 12:00,30.0,0.335
07.02.1980 12:00,34.0,0.342
14.03.1980 12:00,0.3,0.331
14.03.1980 12:00,2.5,0.327
14.03.1980 12:00,5.0,0.329
14.03.1980 12:00,7.5,0.327
14.03.1980 12:00,10.0,0.327
14.03.1980 12:00,12.5,0.327
14.03.1980 12:00,15.0,0.329
14.03.1980 12:00,17.5,0.331
14.03.1980 12:00,20.0,0.331
14.03.1980 12:00,25.0,0.334
14.03.1980 12:00,30.0,0.34
14.03.1980 12:00,34.0,0.35
10.04.1980 12:00,0.3,0.332
10.04.1980 12:00,2.5,0.335
10.04.1980 12:00,5.0,0.335
10.04.1980 12:00,7.5,0.335
10.04.1980 12:00,10.0,0.337
10.04.1980 12:00,12.5,0.335
10.04.1980 12:00,15.0,0.335
10.04.1980 12:00,17.5,0.335
10.04.1980 12:00,20.0,0.335
10.04.1980 12:00,25.0,0.337
10.04.1980 12:00,30.0,0.337
10.04.1980 12:00,34.0,0.337
08.05.1980 12:00,0.3,0.317
08.05.1980 12:00,2.5,0.312
08.05.1980 12:00,5.0,0.313
08.05.1980 12:00,7.5,0.327
08.05.1980 12:00,10.0,0.334
08.05.1980 12:00,12.5,0.334
08.05.1980 12:00,15.0,0.334
08.05.1980 12:00,17.5,0.33
08.05.1980 12:00,20.0,0.331
08.05.1980 12:00,25.0,0.334
08.05.1980 12:00,30.0,0.334
08.05.1980 12:00,34.0,0.334
27.06.1980 12:00,0.3,0.297
27.06.1980 12:00,2.5,0.296
27.06.1980 12:00,5.0,0.313
27.06.1980 12:00,7.5,0.331
27.06.1980 12:00,10.0,0.336
27.06.1980 12:00,12.5,0.335
27.06.1980 12:00,15.0,0.335
27.06.1980 12:00,17.5,0.336
27.06.1980 12:00,20.0,0.336
27.06.1980 12:00,25.0,0.335
27.06.1980 12:00,30.0,0.338
27.06.1980 12:00,34.0,0.338
29.07.1980 12:00,0.3,0.245
29.07.1980 12:00,2.5,0.243
29.07.1980 12:00,5.0,0.292
29.07.1980 12:00,7.5,0.331
29.07.1980 12:00,10.0,0.265
29.07.1980 12:00,12.5,0.344
29.07.1980 12:00,15.0,0.336
29.07.1980 12:00,17.5,0.334
29.07.1980 12:00,20.0,0.328
29.07.1980 12:00,25.0,0.34
29.07.1980 12:00,30.0,0.357
29.07.1980 12:00,34.0,0.401
27.08.1980 12:00,0.3,0.237
27.08.1980 12:00,2.5,0.244
27.08.1980 12:00,5.0,0.337
27.08.1980 12:00,7.5,0.36
27.08.1980 12:00,10.0,0.366
27.08.1980 12:00,12.5,0.366
27.08.1980 12:00,15.0,0.368
27.08.1980 12:00,17.5,0.369
27.08.1980 12:00,20.0,0.37
27.08.1980 12:00,25.0,0.421
27.08.1980 12:00,30.0,0.422
27.08.1980 12:00,34.0,0.0
25.09.1980 12:00,0.3,0.242
25.09.1980 12:00,2.5,0.243
25.09.1980 12:00,5.0,0.261
25.09.1980 12:00,7.5,0.329
25.09.1980 12:00,10.0,0.347
25.09.1980 12:00,12.5,0.354
25.09.1980 12:00,15.0,0.354
25.09.1980 12:00,17.5,0.355
25.09.1980 12:00,20.0,0.356
25.09.1980 12:00,25.0,0.361
25.09.1980 12:00,30.0,0.366
25.09.1980 12:00,34.0,0.386
28.10.1980 12:00,0.3,0.289
28.10.1980 12:00,2.5,0.291
28.10.1980 12:00,5.0,0.296
28.10.1980 12:00,7.5,0.298
28.10.1980 12:00,10.0,0.347
28.10.1980 12:00,12.5,0.361
28.10.1980 12:00,15.0,0.366
