date (yyyy-mm-dd HH:MM:SS),hypolimnetic density [kg/m3]
24.05.1977 12:00,1000.2051655477608
29.06.1977 12:00,1000.1976678057291
27.07.1977 12:00,1000.1919721137731
31.08.1977 12:00,1000.1985214715742
27.09.1977 12:00,1000.2055091455032
18.10.1977 12:00,1000.1864646799088
21.11.1977 12:00,1000.2283933307008
08.12.1977 12:00,1000.2216572744117
17.01.1978 12:00,1000.2374232446275
22.03.1978 12:00,1000.2354350963878
18.04.1978 12:00,1000.2356902617364
24.05.1978 12:00,1000.2250488323273
21.06.1978 12:00,1000.180793047429
25.07.1978 12:00,1000.2176012892764
22.08.1978 12:00,1000.2234048765713
27.09.1978 12:00,1000.2185797712342
24.10.1978 12:00,1000.2180574226975
16.11.1978 12:00,1000.2258985205038
20.12.1978 12:00,1000.2396338458592
10.01.1979 12:00,1000.236924120611
22.02.1979 12:00,1000.2364151818846
20.03.1979 12:00,1000.2435158483801
25.04.1979 12:00,1000.2375382019034
22.05.1979 12:00,1000.2198068857881
27.06.1979 12:00,1000.1245400528525
25.07.1979 12:00,1000.1894414636661
21.08.1979 12:00,1000.1738677853991
26.09.1979 12:00,1000.209826568615
25.10.1979 12:00,1000.2313219510471
23.11.1979 12:00,1000.1542243459028
28.12.1979 12:00,1000.157115089659
07.02.1980 12:00,1000.231230657949
14.03.1980 12:00,1000.2389648453493
10.04.1980 12:00,1000.2301294363225
08.05.1980 12:00,1000.1928979885325
27.06.1980 12:00,1000.2104636367608
29.07.1980 12:00,1000.1749428089064
25.09.1980 12:00,1000.2361988054561
28.10.1980 12:00,1000.2432929049235
26.11.1980 12:00,1000.2365320265071
19.12.1980 12:00,1000.298273099956
30.01.1981 12:00,1000.2514903552852
23.02.1981 12:00,1000.2536241923445
23.03.1981 12:00,1000.2481249766226
29.04.1981 12:00,1000.2489405033095
29.05.1981 12:00,1000.1790560209676
30.06.1981 12:00,1000.1864399719739
29.07.1981 12:00,1000.2543829848529
27.08.1981 12:00,1000.2640038757186
30.09.1981 12:00,1000.2006233556505
29.10.1981 12:00,1000.2404278213305
25.11.1981 12:00,1000.2361724524911
22.12.1981 12:00,1000.2412185169213
23.03.1982 12:00,1000.2573686491564
27.04.1982 12:00,1000.2719925571138
27.05.1982 12:00,1000.2275539805577
24.06.1982 12:00,1000.2724801967423
29.07.1982 12:00,1000.2932601857215
24.08.1982 12:00,1000.2559323725466
15.09.1982 12:00,1000.2586826180101
20.10.1982 12:00,1000.2220866064205
23.11.1982 12:00,1000.2197472025317
17.03.1983 12:00,1000.3147184953075
26.04.1983 12:00,1000.2732917327203
24.05.1983 12:00,1000.2212461454341
20.06.1983 12:00,1000.225498003419
27.07.1983 12:00,1000.3601127433865
30.08.1983 12:00,1000.3182733506794
27.09.1983 12:00,1000.2381665021458
26.10.1983 12:00,1000.2070324114933
30.11.1983 12:00,1000.1942892343886
28.12.1983 12:00,1000.2312459554156
28.03.1984 12:00,1000.2200739837341
25.04.1984 12:00,1000.2153280748789
16.05.1984 12:00,1000.2399445218522
21.06.1984 12:00,1000.2323470982915
25.07.1984 12:00,1000.244113394655
29.08.1984 12:00,1000.2508760507817
26.09.1984 12:00,1000.2297242989328
23.10.1984 12:00,1000.2329416991117
29.11.1984 12:00,1000.2176762526453
21.12.1984 12:00,1000.2196645709483
22.01.1985 12:00,1000.2449025257455
23.04.1985 12:00,1000.2305154296414
28.05.1985 12:00,1000.2202603458612
25.06.1985 12:00,1000.2174318798537
23.07.1985 12:00,1000.2221539262932
22.08.1985 12:00,1000.2203149202821
18.09.1985 12:00,1000.2194712042077
16.10.1985 12:00,1000.2043109670243
25.11.1985 12:00,1000.2222593293675
18.12.1985 12:00,1000.2246825859232
15.04.1986 12:00,1000.2127058958831
27.05.1986 12:00,1000.2116968982593
26.06.1986 12:00,1000.2261647072521
28.07.1986 12:00,1000.2129737036946
26.08.1986 12:00,1000.2148302929313
25.09.1986 12:00,1000.2111121631594
21.10.1986 12:00,1000.216355215964
25.11.1986 12:00,1000.2132085254044
15.04.1987 12:00,1000.2249235041985
26.05.1987 12:00,1000.1773980436936
30.06.1987 12:00,1000.1775153148945
28.07.1987 12:00,1000.2493454846976
27.08.1987 12:00,1000.1788337969081
01.10.1987 12:00,1000.238035743644
27.10.1987 12:00,1000.2414917940246
25.11.1987 12:00,1000.2500178593733
26.04.1988 12:00,1000.232916722761
25.05.1988 12:00,1000.2303005282159
29.06.1988 12:00,1000.2371923839952
27.07.1988 12:00,1000.2349891402085
30.08.1988 12:00,1000.2385790826903
27.09.1988 12:00,1000.246304456457
01.11.1988 12:00,1000.2407655219619
01.12.1988 12:00,1000.2201585189396
23.02.1989 12:00,1000.2506369482838
29.03.1989 12:00,1000.2324250534425
25.04.1989 12:00,1000.2145463130537
30.05.1989 12:00,1000.2577567426965
27.06.1989 12:00,1000.2473169296493
27.07.1989 12:00,1000.2402801590209
30.08.1989 12:00,1000.2395548542042
21.09.1989 12:00,1000.2434919204101
31.10.1989 12:00,1000.220977669424
26.04.1990 12:00,1000.2299935828074
30.05.1990 12:00,1000.2363028532061
26.06.1990 12:00,1000.2366988136716
25.07.1990 12:00,1000.2311393202139
29.08.1990 12:00,1000.2559989661668
25.09.1990 12:00,1000.2556173433627
31.10.1990 12:00,1000.2621995625486
28.11.1990 12:00,1000.2506159118791
02.04.1991 12:00,1000.2361517843939
29.04.1991 12:00,1000.2351900958726
28.05.1991 12:00,1000.2335591897616
24.06.1991 12:00,1000.2359643062092
24.07.1991 12:00,1000.2344985375455
27.08.1991 12:00,1000.234381565775
24.09.1991 12:00,1000.2857999183374
24.10.1991 12:00,1000.2940725192854
16.12.1991 12:00,1000.2706514184044
18.03.1992 12:00,1000.2628793782525
29.04.1992 12:00,1000.247256950073
25.05.1992 12:00,1000.2437608206524
23.06.1992 12:00,1000.2431971741163
30.07.1992 12:00,1000.2440488889816
25.08.1992 12:00,1000.2485541644637
23.09.1992 12:00,1000.3417521109046
27.10.1992 12:00,1000.2477019407405
12.11.1992 12:00,1000.2443818687924
14.04.1993 12:00,1000.2619479824024
29.04.1993 12:00,1000.304461440776
11.05.1993 12:00,1000.2647598591943
14.06.1993 12:00,1000.2519351444581
12.07.1993 12:00,1000.2763690524282
20.07.1993 12:00,1000.2773982463356
28.07.1993 12:00,1000.2766872642462
10.08.1993 12:00,1000.2792870104859
14.09.1993 12:00,1000.2566156329018
11.10.1993 12:00,1000.2397070143396
27.10.1993 12:00,1000.2537678643095
11.11.1993 12:00,1000.2560931240004
05.04.1994 12:00,1000.2760006623989
28.04.1994 12:00,1000.2714491726545
16.05.1994 12:00,1000.2644223008651
20.06.1994 12:00,1000.2587625637565
19.07.1994 12:00,1000.2579656909177
09.08.1994 12:00,1000.2574325948016
05.09.1994 12:00,1000.248828350889
03.10.1994 12:00,1000.248571481989
25.10.1994 12:00,1000.2495088932576
07.11.1994 12:00,1000.2474382531566
28.11.1994 12:00,1000.2530765903451
11.04.1995 12:00,1000.2698767403593
25.04.1995 12:00,1000.2701947156875
23.05.1995 12:00,1000.2719544467153
20.06.1995 12:00,1000.271436718252
25.07.1995 12:00,1000.260560391774
22.08.1995 12:00,1000.2656615931181
26.09.1995 12:00,1000.2648115944638
17.10.1995 12:00,1000.268683380761
13.11.1995 12:00,1000.267681147808
28.11.1995 12:00,1000.2568708021523
29.04.1996 12:00,1000.2589878549514
20.05.1996 12:00,1000.2667621411285
17.06.1996 12:00,1000.2413736151028
22.07.1996 12:00,1000.2382736856948
19.08.1996 12:00,1000.2662477120608
16.09.1996 12:00,1000.259894416748
21.10.1996 12:00,1000.2570529251025
19.11.1996 12:00,1000.2551501516025
02.12.1996 12:00,1000.2443782616268
28.04.1997 12:00,1000.2535866224648
26.05.1997 12:00,1000.2365869969695
23.06.1997 12:00,1000.2496909459742
16.07.1997 12:00,1000.2278324406941
25.08.1997 12:00,1000.2248698911059
29.09.1997 12:00,1000.2276589446254
20.10.1997 12:00,1000.2312860733608
24.11.1997 12:00,1000.2447279579447
01.04.1998 12:00,1000.2200580673997
04.05.1998 12:00,1000.2376887944641
04.06.1998 12:00,1000.2306820952151
08.07.1998 12:00,1000.2271462148964
10.08.1998 12:00,1000.2287470714816
15.09.1998 12:00,1000.2294005161706
05.10.1998 12:00,1000.2267035054663
02.11.1998 12:00,1000.2251997757908
06.04.1999 12:00,1000.2508903198973
03.05.1999 12:00,1000.2500222194793
01.06.1999 12:00,1000.2488406276663
14.07.1999 12:00,1000.2518227920675
02.08.1999 12:00,1000.2530650735163
06.09.1999 12:00,1000.2523803878372
23.09.1999 12:00,1000.2542064877695
04.10.1999 12:00,1000.2523993414105
01.11.1999 12:00,1000.2508224485466
03.04.2000 12:00,1000.2248625222933
02.05.2000 12:00,1000.2162461923054
05.06.2000 12:00,1000.2199729432684
03.07.2000 12:00,1000.2192114110659
31.07.2000 12:00,1000.2161900793973
04.09.2000 12:00,1000.2059063553058
04.10.2000 12:00,1000.209982707743
01.11.2000 12:00,1000.2085851551449
04.12.2000 12:00,1000.2085070312883
19.03.2001 12:00,1000.225017720992
09.04.2001 12:00,1000.2159429328946
21.05.2001 12:00,1000.2108494647612
18.06.2001 12:00,1000.2051197088365
16.07.2001 12:00,1000.2040141714092
20.08.2001 12:00,1000.2003766337269
17.09.2001 12:00,1000.2026603338004
15.10.2001 12:00,1000.202864817416
12.11.2001 12:00,1000.2002288683135
