date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
31.05.1957 12:00,9.9
19.06.1957 12:00,10.1
23.07.1957 12:00,9.9
19.09.1957 12:00,7.6
21.11.1957 12:00,9.2
19.03.1958 12:00,10.8
22.05.1958 12:00,10.3
18.06.1958 12:00,10.3
16.07.1958 12:00,10.0
18.09.1958 12:00,9.4
19.11.1958 12:00,9.3
18.03.1959 12:00,9.0
20.05.1959 12:00,9.7
16.06.1959 12:00,9.8
16.07.1959 12:00,9.4
20.08.1959 12:00,9.1
17.09.1959 12:00,8.9
19.11.1959 12:00,7.3
17.03.1960 12:00,9.5
19.05.1960 12:00,9.5
16.06.1960 12:00,9.4
21.07.1960 12:00,9.3
18.08.1960 12:00,8.9
22.09.1960 12:00,8.6
17.11.1960 12:00,9.1
16.03.1961 12:00,8.8
18.05.1961 12:00,9.4
15.06.1961 12:00,9.1
20.07.1961 12:00,9.4
18.08.1961 12:00,9.0
16.11.1961 12:00,8.8
23.03.1962 12:00,10.0
18.05.1962 12:00,11.0
14.06.1962 12:00,10.7
19.07.1962 12:00,10.6
30.08.1962 12:00,9.9
20.09.1962 12:00,10.2
15.11.1962 12:00,10.1
14.03.1963 12:00,10.6
20.05.1963 12:00,10.6
17.06.1963 12:00,10.4
17.07.1963 12:00,10.3
29.08.1963 12:00,10.0
19.09.1963 12:00,9.9
14.11.1963 12:00,9.6
19.03.1964 12:00,10.4
14.05.1964 12:00,10.3
18.06.1964 12:00,10.0
16.07.1964 12:00,10.0
20.08.1964 12:00,9.9
18.09.1964 12:00,9.9
19.11.1964 12:00,9.5
05.02.1965 12:00,10.1
19.03.1965 12:00,10.0
25.05.1965 12:00,10.1
24.06.1965 12:00,10.2
22.07.1965 12:00,10.1
19.08.1965 12:00,10.4
23.09.1965 12:00,10.1
17.02.1966 12:00,10.4
13.04.1966 12:00,10.9
12.05.1966 12:00,10.9
16.06.1966 12:00,9.8
28.07.1966 12:00,10.0
18.08.1966 12:00,9.6
15.09.1966 12:00,9.4
17.11.1966 12:00,9.4
16.02.1967 12:00,9.9
16.03.1967 12:00,10.3
17.05.1967 12:00,9.9
19.06.1967 12:00,9.1
12.07.1967 12:00,8.9
17.08.1967 12:00,9.5
14.09.1967 12:00,9.0
21.11.1967 12:00,8.4
15.02.1968 12:00,9.6
19.03.1968 12:00,9.6
16.05.1968 12:00,9.0
12.06.1968 12:00,9.4
18.07.1968 12:00,9.0
16.08.1968 12:00,8.8
18.09.1968 12:00,8.5
13.11.1968 12:00,8.5
04.02.1969 12:00,8.3
11.03.1969 12:00,8.9
13.05.1969 12:00,8.9
10.06.1969 12:00,8.5
16.07.1969 12:00,8.5
12.08.1969 12:00,8.3
16.09.1969 12:00,8.1
13.11.1969 12:00,8.5
15.01.1970 12:00,8.7
17.02.1970 12:00,9.5
19.03.1970 12:00,10.4
15.04.1970 12:00,10.7
13.05.1970 12:00,9.8
16.06.1970 12:00,9.9
17.07.1970 12:00,9.7
12.08.1970 12:00,9.3
15.09.1970 12:00,9.4
13.10.1970 12:00,9.3
17.11.1970 12:00,9.0
12.12.1970 12:00,9.2
19.01.1971 12:00,9.0
16.02.1971 12:00,9.4
16.03.1971 12:00,10.5
20.04.1971 12:00,9.8
18.05.1971 12:00,9.7
15.06.1971 12:00,9.5
20.07.1971 12:00,9.6
17.08.1971 12:00,9.3
14.09.1971 12:00,9.1
19.10.1971 12:00,9.0
17.11.1971 12:00,9.3
14.12.1971 12:00,9.4
18.01.1972 12:00,9.2
15.02.1972 12:00,9.8
14.03.1972 12:00,9.1
18.04.1972 12:00,9.5
16.05.1972 12:00,9.6
19.06.1972 12:00,9.4
17.07.1972 12:00,9.0
22.08.1972 12:00,8.8
18.09.1972 12:00,8.4
18.10.1972 12:00,8.4
23.11.1972 12:00,8.5
11.12.1972 12:00,8.5
16.01.1973 12:00,7.9
14.02.1973 12:00,9.3
12.03.1973 12:00,10.4
10.04.1973 12:00,10.1
14.05.1973 12:00,9.3
12.06.1973 12:00,9.3
16.07.1973 12:00,9.0
20.08.1973 12:00,8.7
17.09.1973 12:00,8.9
16.10.1973 12:00,8.6
13.11.1973 12:00,8.4
10.12.1973 12:00,9.2
14.01.1974 12:00,8.5
18.02.1974 12:00,9.0
18.03.1974 12:00,9.1
22.04.1974 12:00,8.6
13.05.1974 12:00,9.1
17.06.1974 12:00,8.8
15.07.1974 12:00,8.4
19.08.1974 12:00,8.4
16.09.1974 12:00,8.3
14.10.1974 12:00,8.1
18.11.1974 12:00,8.0
09.12.1974 12:00,8.2
13.01.1975 12:00,8.4
17.02.1975 12:00,9.4
17.03.1975 12:00,8.6
14.04.1975 12:00,9.3
12.05.1975 12:00,8.6
16.06.1975 12:00,8.6
15.07.1975 12:00,9.0
20.08.1975 12:00,8.2
17.09.1975 12:00,8.1
14.10.1975 12:00,7.9
17.11.1975 12:00,7.6
17.12.1975 12:00,7.5
12.01.1976 12:00,8.2
17.02.1976 12:00,9.1
15.03.1976 12:00,7.4
12.04.1976 12:00,8.1
17.05.1976 12:00,8.0
14.06.1976 12:00,7.6
19.07.1976 12:00,8.1
16.08.1976 12:00,7.8
13.09.1976 12:00,7.3
11.10.1976 12:00,7.1
23.11.1976 12:00,7.2
13.12.1976 12:00,7.2
17.01.1977 12:00,8.2
14.02.1977 12:00,8.2
14.03.1977 12:00,7.6
12.04.1977 12:00,8.4
09.05.1977 12:00,8.1
13.06.1977 12:00,7.5
18.07.1977 12:00,7.6
16.08.1977 12:00,7.3
12.09.1977 12:00,7.2
10.10.1977 12:00,7.1
23.11.1977 12:00,7.2
12.12.1977 12:00,7.1
16.01.1978 12:00,8.3
14.02.1978 12:00,8.0
13.03.1978 12:00,8.2
17.04.1978 12:00,9.0
18.05.1978 12:00,8.0
13.06.1978 12:00,8.3
17.07.1978 12:00,8.3
21.08.1978 12:00,8.2
18.09.1978 12:00,7.8
16.10.1978 12:00,8.0
13.11.1978 12:00,7.5
11.12.1978 12:00,6.9
23.01.1979 12:00,8.6
12.02.1979 12:00,8.4
13.03.1979 12:00,8.6
25.04.1979 12:00,9.5
14.05.1979 12:00,9.3
18.06.1979 12:00,9.1
09.07.1979 12:00,8.9
20.08.1979 12:00,9.9
17.09.1979 12:00,8.6
15.10.1979 12:00,8.1
12.11.1979 12:00,7.8
12.12.1979 12:00,8.2
14.01.1980 12:00,8.9
11.02.1980 12:00,9.3
10.03.1980 12:00,8.6
14.04.1980 12:00,9.0
19.05.1980 12:00,8.6
16.06.1980 12:00,9.1
22.07.1980 12:00,9.0
18.08.1980 12:00,8.7
15.09.1980 12:00,8.2
13.10.1980 12:00,7.9
17.11.1980 12:00,7.7
16.12.1980 12:00,8.9
26.01.1981 12:00,9.2
16.02.1981 12:00,9.7
02.03.1981 12:00,9.5
17.03.1981 12:00,9.4
06.04.1981 12:00,9.6
21.04.1981 12:00,9.6
06.05.1981 12:00,9.8
18.05.1981 12:00,9.6
01.06.1981 12:00,9.4
15.06.1981 12:00,9.4
06.07.1981 12:00,9.2
20.07.1981 12:00,9.2
03.08.1981 12:00,9.1
19.08.1981 12:00,9.0
07.09.1981 12:00,9.2
21.09.1981 12:00,9.0
05.10.1981 12:00,8.9
19.10.1981 12:00,8.7
02.11.1981 12:00,8.9
17.11.1981 12:00,8.7
18.01.1982 12:00,8.8
15.02.1982 12:00,8.9
01.03.1982 12:00,9.0
15.03.1982 12:00,9.6
29.03.1982 12:00,9.9
20.04.1982 12:00,10.0
03.05.1982 12:00,9.4
25.05.1982 12:00,9.8
07.06.1982 12:00,9.3
21.06.1982 12:00,9.4
05.07.1982 12:00,9.3
20.07.1982 12:00,9.1
02.08.1982 12:00,9.1
16.08.1982 12:00,8.9
07.09.1982 12:00,8.9
21.09.1982 12:00,8.7
04.10.1982 12:00,8.8
18.10.1982 12:00,8.7
02.11.1982 12:00,8.7
22.11.1982 12:00,8.6
14.12.1982 12:00,9.0
17.01.1983 12:00,9.4
07.03.1983 12:00,9.2
28.03.1983 12:00,10.0
11.04.1983 12:00,9.8
25.04.1983 12:00,9.5
09.05.1983 12:00,9.4
24.05.1983 12:00,9.1
07.06.1983 12:00,9.1
20.06.1983 12:00,9.2
04.07.1983 12:00,9.1
18.07.1983 12:00,8.8
02.08.1983 12:00,8.9
22.08.1983 12:00,8.7
05.09.1983 12:00,8.6
19.09.1983 12:00,8.6
03.10.1983 12:00,8.7
17.10.1983 12:00,8.5
08.11.1983 12:00,8.5
30.11.1983 12:00,8.5
13.12.1983 12:00,8.4
20.02.1984 12:00,8.8
12.03.1984 12:00,9.6
19.03.1984 12:00,10.2
05.04.1984 12:00,10.0
16.04.1984 12:00,9.8
14.05.1984 12:00,10.1
22.05.1984 12:00,9.9
04.06.1984 12:00,10.0
18.06.1984 12:00,9.8
03.07.1984 12:00,9.9
19.07.1984 12:00,9.5
06.08.1984 12:00,9.0
20.08.1984 12:00,9.4
03.09.1984 12:00,9.1
18.09.1984 12:00,9.2
01.10.1984 12:00,9.3
17.10.1984 12:00,9.1
06.11.1984 12:00,9.2
19.11.1984 12:00,8.9
12.12.1984 12:00,8.7
22.01.1985 12:00,8.6
25.02.1985 12:00,9.1
04.03.1985 12:00,9.5
18.03.1985 12:00,9.9
01.04.1985 12:00,10.0
22.04.1985 12:00,10.0
06.05.1985 12:00,9.8
20.05.1985 12:00,9.9
04.06.1985 12:00,9.9
17.06.1985 12:00,9.8
08.07.1985 12:00,9.7
22.07.1985 12:00,9.7
05.08.1985 12:00,9.7
19.08.1985 12:00,9.4
11.09.1985 12:00,9.5
23.09.1985 12:00,9.5
07.10.1985 12:00,9.3
22.10.1985 12:00,9.3
04.11.1985 12:00,9.2
02.12.1985 12:00,9.2
16.12.1985 12:00,9.0
21.01.1986 12:00,9.7
18.02.1986 12:00,9.9
03.03.1986 12:00,9.6
17.03.1986 12:00,10.1
08.04.1986 12:00,10.0
21.04.1986 12:00,10.5
05.05.1986 12:00,10.3
20.05.1986 12:00,10.4
02.06.1986 12:00,10.2
16.06.1986 12:00,10.0
07.07.1986 12:00,9.8
21.07.1986 12:00,9.7
04.08.1986 12:00,9.8
18.08.1986 12:00,9.6
08.09.1986 12:00,9.8
23.09.1986 12:00,9.5
06.10.1986 12:00,9.4
06.11.1986 12:00,9.2
17.11.1986 12:00,9.3
08.12.1986 12:00,9.0
26.01.1987 12:00,9.4
09.02.1987 12:00,9.4
02.03.1987 12:00,9.8
17.03.1987 12:00,10.1
06.04.1987 12:00,10.2
21.04.1987 12:00,10.0
11.05.1987 12:00,9.8
18.05.1987 12:00,10.4
02.06.1987 12:00,10.5
22.06.1987 12:00,10.0
06.07.1987 12:00,9.7
22.07.1987 12:00,9.5
03.08.1987 12:00,9.4
18.08.1987 12:00,9.2
07.09.1987 12:00,9.2
22.09.1987 12:00,9.2
05.10.1987 12:00,8.9
20.10.1987 12:00,8.3
02.11.1987 12:00,8.9
16.11.1987 12:00,9.0
07.12.1987 12:00,8.9
11.01.1988 12:00,9.4
15.02.1988 12:00,9.9
14.03.1988 12:00,9.9
29.03.1988 12:00,9.9
11.04.1988 12:00,9.9
25.04.1988 12:00,9.8
09.05.1988 12:00,9.2
24.05.1988 12:00,9.4
08.06.1988 12:00,9.0
20.06.1988 12:00,9.4
05.07.1988 12:00,9.2
19.07.1988 12:00,8.9
03.08.1988 12:00,9.1
16.08.1988 12:00,8.4
05.09.1988 12:00,8.3
20.09.1988 12:00,8.9
04.10.1988 12:00,8.6
17.10.1988 12:00,9.0
09.11.1988 12:00,8.7
29.11.1988 12:00,8.9
12.12.1988 12:00,8.8
16.01.1989 12:00,8.5
13.02.1989 12:00,8.6
06.03.1989 12:00,9.8
20.03.1989 12:00,9.0
10.04.1989 12:00,8.7
24.04.1989 12:00,8.7
09.05.1989 12:00,8.6
22.05.1989 12:00,8.6
05.06.1989 12:00,8.8
19.06.1989 12:00,8.7
05.07.1989 12:00,8.7
24.07.1989 12:00,8.4
07.08.1989 12:00,8.3
21.08.1989 12:00,8.1
11.09.1989 12:00,8.2
18.09.1989 12:00,8.0
02.10.1989 12:00,7.9
16.10.1989 12:00,8.1
06.11.1989 12:00,7.8
20.11.1989 12:00,7.8
11.12.1989 12:00,7.6
15.01.1990 12:00,7.8
20.02.1990 12:00,9.3
05.03.1990 12:00,8.7
02.04.1990 12:00,8.2
12.04.1990 12:00,7.8
23.04.1990 12:00,7.8
09.05.1990 12:00,7.8
21.05.1990 12:00,8.0
06.06.1990 12:00,8.1
18.06.1990 12:00,8.1
09.07.1990 12:00,8.0
25.07.1990 12:00,8.0
06.08.1990 12:00,7.9
20.08.1990 12:00,7.7
03.09.1990 12:00,7.9
18.09.1990 12:00,7.5
01.10.1990 12:00,7.6
15.10.1990 12:00,7.9
13.11.1990 12:00,8.0
26.11.1990 12:00,7.7
17.12.1990 12:00,8.2
23.01.1991 12:00,8.7
18.02.1991 12:00,8.7
04.03.1991 12:00,8.7
18.03.1991 12:00,8.3
08.04.1991 12:00,8.7
22.04.1991 12:00,7.5
14.05.1991 12:00,8.8
28.05.1991 12:00,8.9
11.06.1991 12:00,8.1
24.06.1991 12:00,8.3
08.07.1991 12:00,8.1
22.07.1991 12:00,8.2
05.08.1991 12:00,8.1
26.08.1991 12:00,8.2
09.09.1991 12:00,7.7
25.09.1991 12:00,8.2
08.10.1991 12:00,7.8
29.10.1991 12:00,7.9
18.11.1991 12:00,8.1
16.12.1991 12:00,7.6
15.01.1992 12:00,7.9
24.02.1992 12:00,9.0
02.03.1992 12:00,7.4
17.03.1992 12:00,8.6
07.04.1992 12:00,9.0
21.04.1992 12:00,8.4
04.05.1992 12:00,8.8
20.05.1992 12:00,8.2
01.06.1992 12:00,8.6
15.06.1992 12:00,8.2
06.07.1992 12:00,8.2
20.07.1992 12:00,8.2
03.08.1992 12:00,8.2
17.08.1992 12:00,8.0
07.09.1992 12:00,7.7
22.09.1992 12:00,8.5
14.10.1992 12:00,7.7
27.10.1992 12:00,7.9
09.11.1992 12:00,7.7
23.11.1992 12:00,7.7
14.12.1992 12:00,7.9
14.01.1993 12:00,7.2
13.02.1993 12:00,7.7
02.03.1993 12:00,8.1
15.03.1993 12:00,7.9
05.04.1993 12:00,9.5
19.04.1993 12:00,8.6
03.05.1993 12:00,8.6
17.05.1993 12:00,8.4
07.06.1993 12:00,8.9
21.06.1993 12:00,9.0
05.07.1993 12:00,8.8
26.07.1993 12:00,7.0
02.08.1993 12:00,8.1
23.08.1993 12:00,8.3
06.09.1993 12:00,7.9
21.09.1993 12:00,7.6
05.10.1993 12:00,7.6
08.11.1993 12:00,6.8
24.11.1993 12:00,7.5
20.12.1993 12:00,8.1
17.01.1994 12:00,8.8
16.02.1994 12:00,7.6
07.03.1994 12:00,9.1
21.03.1994 12:00,8.9
12.04.1994 12:00,9.5
25.04.1994 12:00,8.5
09.05.1994 12:00,8.6
24.05.1994 12:00,7.9
06.06.1994 12:00,8.3
20.06.1994 12:00,8.1
04.07.1994 12:00,7.8
18.07.1994 12:00,7.2
09.08.1994 12:00,7.9
22.08.1994 12:00,7.6
05.09.1994 12:00,7.8
20.09.1994 12:00,8.0
10.10.1994 12:00,7.7
25.10.1994 12:00,7.7
07.11.1994 12:00,7.8
21.11.1994 12:00,7.4
14.12.1994 12:00,7.3
16.01.1995 12:00,7.9
13.02.1995 12:00,8.2
08.03.1995 12:00,8.6
03.04.1995 12:00,8.7
10.04.1995 12:00,8.6
24.04.1995 12:00,7.9
09.05.1995 12:00,7.9
29.05.1995 12:00,8.2
13.06.1995 12:00,8.4
26.06.1995 12:00,8.4
