date,depth,density [kg m-3]
18.03.1959 12:00,0.0,1000.129
18.03.1959 12:00,5.0,1000.125
18.03.1959 12:00,10.0,1000.131
18.03.1959 12:00,20.0,1000.139
18.03.1959 12:00,30.0,1000.149
18.03.1959 12:00,40.0,1000.152
18.03.1959 12:00,50.0,1000.161
18.03.1959 12:00,100.0,1000.163
18.03.1959 12:00,150.0,1000.163
18.03.1959 12:00,200.0,1000.164
18.03.1959 12:00,250.0,1000.166
18.03.1959 12:00,300.0,1000.181
20.05.1959 12:00,0.0,998.859
20.05.1959 12:00,5.0,999.515
20.05.1959 12:00,10.0,999.884
20.05.1959 12:00,20.0,1000.065
20.05.1959 12:00,30.0,1000.081
20.05.1959 12:00,40.0,1000.107
20.05.1959 12:00,50.0,1000.116
20.05.1959 12:00,100.0,1000.152
20.05.1959 12:00,150.0,1000.157
20.05.1959 12:00,200.0,1000.163
20.05.1959 12:00,250.0,1000.164
20.05.1959 12:00,300.0,1000.168
16.06.1959 12:00,0.0,998.888
16.06.1959 12:00,5.0,999.601
16.06.1959 12:00,10.0,999.803
16.06.1959 12:00,20.0,1000.077
16.06.1959 12:00,30.0,1000.119
16.06.1959 12:00,40.0,1000.127
16.06.1959 12:00,50.0,1000.137
16.06.1959 12:00,100.0,1000.151
16.06.1959 12:00,150.0,1000.155
16.06.1959 12:00,200.0,1000.158
16.06.1959 12:00,250.0,1000.163
16.06.1959 12:00,300.0,1000.171
16.07.1959 12:00,0.0,997.829
16.07.1959 12:00,5.0,998.881
16.07.1959 12:00,10.0,999.629
16.07.1959 12:00,20.0,999.944
16.07.1959 12:00,30.0,1000.059
16.07.1959 12:00,40.0,1000.108
16.07.1959 12:00,50.0,1000.123
16.07.1959 12:00,100.0,1000.148
16.07.1959 12:00,150.0,1000.155
16.07.1959 12:00,200.0,1000.158
16.07.1959 12:00,250.0,1000.161
16.07.1959 12:00,300.0,1000.163
20.08.1959 12:00,0.0,998.09
20.08.1959 12:00,5.0,998.628
20.08.1959 12:00,10.0,998.906
