date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
31.05.1957 12:00,3701426739.0
19.06.1957 12:00,4134971814.0
23.07.1957 12:00,4486297573.0
19.09.1957 12:00,4670094523.0
21.11.1957 12:00,3673300224.0
19.03.1958 12:00,3371076950.0
22.05.1958 12:00,3770228024.0
18.06.1958 12:00,4281840573.0
16.07.1958 12:00,4529945402.0
18.09.1958 12:00,4443215421.0
19.11.1958 12:00,4166474811.0
18.03.1959 12:00,3377023598.0
20.05.1959 12:00,4140412134.0
16.06.1959 12:00,4018937949.0
16.07.1959 12:00,4379693448.0
20.08.1959 12:00,4816735572.0
17.09.1959 12:00,4830849644.0
19.11.1959 12:00,4361337937.0
17.03.1960 12:00,3583352583.0
19.05.1960 12:00,4102302875.0
16.06.1960 12:00,4627084824.0
21.07.1960 12:00,4771629018.0
18.08.1960 12:00,4856437376.0
22.09.1960 12:00,4875174384.0
17.11.1960 12:00,4549559731.0
16.03.1961 12:00,3673770017.0
18.05.1961 12:00,4116389755.0
15.06.1961 12:00,4382429869.0
20.07.1961 12:00,4898687564.0
18.08.1961 12:00,4984254660.0
16.11.1961 12:00,4523616273.0
23.03.1962 12:00,3549501846.0
18.05.1962 12:00,3929065474.0
14.06.1962 12:00,4116746239.0
19.07.1962 12:00,4627374383.0
30.08.1962 12:00,4807387790.0
20.09.1962 12:00,5063933852.0
15.11.1962 12:00,4345932073.0
14.03.1963 12:00,3049625352.0
20.05.1963 12:00,3451789020.0
17.06.1963 12:00,3818180001.0
17.07.1963 12:00,4000420774.0
29.08.1963 12:00,4152549577.0
19.09.1963 12:00,4229938176.0
14.11.1963 12:00,4058245739.0
19.03.1964 12:00,3128861717.0
14.05.1964 12:00,3530907310.0
18.06.1964 12:00,3787901069.0
16.07.1964 12:00,4262659444.0
20.08.1964 12:00,4681869940.0
18.09.1964 12:00,4526074349.0
19.11.1964 12:00,3881993524.0
05.02.1965 12:00,3316315812.0
25.05.1965 12:00,3674514160.0
24.06.1965 12:00,4060651132.0
22.07.1965 12:00,4338121226.0
19.08.1965 12:00,4361659368.0
23.09.1965 12:00,4339636779.0
17.02.1966 12:00,3373608364.0
13.04.1966 12:00,3594360656.0
12.05.1966 12:00,3853665869.0
16.06.1966 12:00,4271664499.0
28.07.1966 12:00,4903347318.0
18.08.1966 12:00,4561486126.0
15.09.1966 12:00,4592943646.0
17.11.1966 12:00,4249146446.0
16.02.1967 12:00,3291470509.0
16.03.1967 12:00,3601655543.0
17.05.1967 12:00,3961323898.0
19.06.1967 12:00,4152855424.0
12.07.1967 12:00,4625676284.0
17.08.1967 12:00,5223110977.0
14.09.1967 12:00,4468544981.0
21.11.1967 12:00,3989318641.0
15.02.1968 12:00,3464942186.0
19.03.1968 12:00,3410358280.0
12.06.1968 12:00,3905207825.0
18.07.1968 12:00,4767508631.0
16.08.1968 12:00,4755518275.0
18.09.1968 12:00,4801843221.0
13.11.1968 12:00,4063516607.0
04.02.1969 12:00,3402724467.0
11.03.1969 12:00,3439137909.0
13.05.1969 12:00,3790275104.0
10.06.1969 12:00,4027794377.0
16.07.1969 12:00,4293178569.0
12.08.1969 12:00,4568056540.0
16.09.1969 12:00,4636033055.0
13.11.1969 12:00,4518436858.0
15.01.1970 12:00,3467831524.0
17.02.1970 12:00,3393705636.0
19.03.1970 12:00,3227947407.0
15.04.1970 12:00,3314653244.0
13.05.1970 12:00,3602056700.0
16.06.1970 12:00,3904166533.0
17.07.1970 12:00,4254455238.0
12.08.1970 12:00,4603100351.0
15.09.1970 12:00,4554596981.0
13.10.1970 12:00,4412118241.0
17.11.1970 12:00,4261128937.0
12.12.1970 12:00,3661945806.0
19.01.1971 12:00,3368104543.0
16.02.1971 12:00,3330713098.0
16.03.1971 12:00,3188479718.0
20.04.1971 12:00,3272499541.0
18.05.1971 12:00,3692002011.0
15.06.1971 12:00,4244643533.0
20.07.1971 12:00,3948949011.0
17.08.1971 12:00,4271091025.0
14.09.1971 12:00,4409388089.0
19.10.1971 12:00,4118596959.0
17.11.1971 12:00,3906060766.0
14.12.1971 12:00,3756718800.0
18.01.1972 12:00,3515094192.0
15.02.1972 12:00,3359922517.0
14.03.1972 12:00,3400067757.0
18.04.1972 12:00,3638892559.0
16.05.1972 12:00,3881161721.0
19.06.1972 12:00,4448111519.0
17.07.1972 12:00,4497039964.0
22.08.1972 12:00,4618215093.0
18.09.1972 12:00,4684465285.0
18.10.1972 12:00,4065699974.0
23.11.1972 12:00,4386777414.0
11.12.1972 12:00,4283519038.0
16.01.1973 12:00,3465622539.0
14.02.1973 12:00,3599405810.0
12.03.1973 12:00,3436009606.0
10.04.1973 12:00,3467048237.0
14.05.1973 12:00,3805004680.0
12.06.1973 12:00,4080250196.0
16.07.1973 12:00,4615062080.0
20.08.1973 12:00,4557006970.0
17.09.1973 12:00,4274480321.0
16.10.1973 12:00,4647563980.0
13.11.1973 12:00,3965841644.0
10.12.1973 12:00,3931326412.0
14.01.1974 12:00,3622918495.0
18.02.1974 12:00,3649609459.0
18.03.1974 12:00,3538487457.0
22.04.1974 12:00,3741522940.0
13.05.1974 12:00,4038941348.0
17.06.1974 12:00,4427640322.0
15.07.1974 12:00,4563961169.0
19.08.1974 12:00,4656841213.0
16.09.1974 12:00,4796784653.0
14.10.1974 12:00,4516875454.0
18.11.1974 12:00,4182412590.0
09.12.1974 12:00,4315608349.0
