date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
16.01.1974 12:00,417.8
11.02.1974 12:00,417.8
11.03.1974 12:00,454.8
03.04.1974 12:00,411.1
06.05.1974 12:00,349.6
29.05.1974 12:00,299.4
24.06.1974 12:00,242.0
11.07.1974 12:00,206.9
12.08.1974 12:00,159.6
02.09.1974 12:00,109.8
01.10.1974 12:00,174.5
30.10.1974 12:00,388.2
27.11.1974 12:00,407.6
16.12.1974 12:00,391.8
20.01.1975 12:00,409.3
24.02.1975 12:00,435.7
23.03.1975 12:00,424.2
21.04.1975 12:00,442.9
20.05.1975 12:00,376.0
18.06.1975 12:00,276.0
14.07.1975 12:00,156.9
21.08.1975 12:00,59.2
08.09.1975 12:00,45.9
06.10.1975 12:00,50.0
03.11.1975 12:00,147.4
01.12.1975 12:00,372.8
07.01.1976 12:00,418.9
02.02.1976 12:00,442.1
08.03.1976 12:00,441.3
05.04.1976 12:00,442.4
03.05.1976 12:00,443.2
02.06.1976 12:00,332.4
30.06.1976 12:00,193.2
20.07.1976 12:00,135.2
16.08.1976 12:00,82.9
06.09.1976 12:00,37.7
18.10.1976 12:00,194.0
08.11.1976 12:00,264.8
06.12.1976 12:00,374.4
03.01.1977 12:00,414.1
31.01.1977 12:00,434.1
28.02.1977 12:00,429.1
28.03.1977 12:00,399.2
25.04.1977 12:00,444.9
25.05.1977 12:00,372.4
22.06.1977 12:00,286.7
04.07.1977 12:00,220.3
08.08.1977 12:00,205.0
31.08.1977 12:00,144.2
28.09.1977 12:00,147.9
25.10.1977 12:00,197.1
21.11.1977 12:00,371.8
12.12.1977 12:00,398.5
16.01.1978 12:00,426.6
13.02.1978 12:00,437.9
10.04.1978 12:00,447.3
09.05.1978 12:00,406.8
05.06.1978 12:00,337.1
04.07.1978 12:00,214.7
02.08.1978 12:00,156.3
04.09.1978 12:00,72.9
02.10.1978 12:00,131.2
02.11.1978 12:00,280.7
04.12.1978 12:00,355.2
10.01.1979 12:00,414.9
05.02.1979 12:00,434.1
05.03.1979 12:00,430.7
02.04.1979 12:00,431.9
07.05.1979 12:00,448.4
05.06.1979 12:00,344.7
04.07.1979 12:00,249.9
01.08.1979 12:00,151.2
10.09.1979 12:00,63.5
01.10.1979 12:00,110.9
07.11.1979 12:00,315.9
04.12.1979 12:00,375.5
09.01.1980 12:00,426.7
04.02.1980 12:00,448.1
03.03.1980 12:00,428.3
01.04.1980 12:00,447.0
05.05.1980 12:00,428.1
03.06.1980 12:00,357.6
01.07.1980 12:00,259.9
28.07.1980 12:00,193.9
01.09.1980 12:00,72.8
