date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
16.01.1974 12:00,224411645.0
11.02.1974 12:00,244382233.0
11.03.1974 12:00,238948660.0
03.04.1974 12:00,416379830.0
06.05.1974 12:00,468733401.0
29.05.1974 12:00,645956210.0
24.06.1974 12:00,821323007.0
11.07.1974 12:00,848753347.0
12.08.1974 12:00,915984183.0
02.09.1974 12:00,935362440.0
01.10.1974 12:00,775402266.0
30.10.1974 12:00,446410015.0
27.11.1974 12:00,383210423.0
16.12.1974 12:00,266597690.0
20.01.1975 12:00,261043905.0
24.02.1975 12:00,234992554.0
23.03.1975 12:00,289902518.0
21.04.1975 12:00,381576830.0
20.05.1975 12:00,619693136.0
18.06.1975 12:00,748124466.0
14.07.1975 12:00,917202135.0
21.08.1975 12:00,964502430.0
08.09.1975 12:00,942802582.0
06.10.1975 12:00,880292169.0
03.11.1975 12:00,610742941.0
01.12.1975 12:00,405417720.0
07.01.1976 12:00,238828246.0
02.02.1976 12:00,443933127.0
08.03.1976 12:00,215732071.0
05.04.1976 12:00,352179046.0
03.05.1976 12:00,469648762.0
02.06.1976 12:00,663275254.0
30.06.1976 12:00,932523845.0
20.07.1976 12:00,962890745.0
16.08.1976 12:00,913195194.0
06.09.1976 12:00,863827988.0
18.10.1976 12:00,745344391.0
08.11.1976 12:00,595626016.0
06.12.1976 12:00,365190007.0
03.01.1977 12:00,188840685.0
31.01.1977 12:00,186563799.0
28.02.1977 12:00,260637106.0
28.03.1977 12:00,393209375.0
25.04.1977 12:00,416504545.0
25.05.1977 12:00,599369325.0
22.06.1977 12:00,837268992.0
04.07.1977 12:00,876818074.0
08.08.1977 12:00,941816546.0
31.08.1977 12:00,905916856.0
28.09.1977 12:00,791565289.0
25.10.1977 12:00,658470592.0
21.11.1977 12:00,450295711.0
12.12.1977 12:00,288869762.0
16.01.1978 12:00,216611883.0
13.02.1978 12:00,174606493.0
10.04.1978 12:00,347166607.0
09.05.1978 12:00,531892729.0
05.06.1978 12:00,741347426.0
04.07.1978 12:00,812435400.0
02.08.1978 12:00,967397042.0
04.09.1978 12:00,882893604.0
02.10.1978 12:00,783204407.0
02.11.1978 12:00,619659854.0
04.12.1978 12:00,407554458.0
10.01.1979 12:00,184639202.0
05.02.1979 12:00,143465746.0
05.03.1979 12:00,213847028.0
07.05.1979 12:00,417850993.0
05.06.1979 12:00,750996881.0
04.07.1979 12:00,829154066.0
01.08.1979 12:00,909387381.0
10.09.1979 12:00,908070949.0
01.10.1979 12:00,810661665.0
07.11.1979 12:00,563316067.0
04.12.1979 12:00,378131134.0
09.01.1980 12:00,205503487.0
04.02.1980 12:00,178205042.0
03.03.1980 12:00,237389719.0
01.04.1980 12:00,324012227.0
05.05.1980 12:00,396403516.0
03.06.1980 12:00,632265997.0
01.07.1980 12:00,713062281.0
28.07.1980 12:00,810599977.0
01.09.1980 12:00,900441119.0
01.10.1980 12:00,857421759.0
05.11.1980 12:00,493414099.0
01.12.1980 12:00,338790879.0
14.01.1981 12:00,140074323.0
09.02.1981 12:00,126862829.0
09.03.1981 12:00,174494108.0
06.04.1981 12:00,328947441.0
04.05.1981 12:00,440288575.0
01.06.1981 12:00,626223110.0
01.07.1981 12:00,774050805.0
27.07.1981 12:00,741839717.0
31.08.1981 12:00,875732518.0
05.10.1981 12:00,730215122.0
02.11.1981 12:00,509723732.0
07.12.1981 12:00,244382233.0
18.01.1982 12:00,106888604.0
08.02.1982 12:00,157710575.0
01.03.1982 12:00,134221545.0
05.04.1982 12:00,281519025.0
03.05.1982 12:00,386337971.0
01.06.1982 12:00,675937873.0
05.07.1982 12:00,805467998.0
26.07.1982 12:00,939535828.0
30.08.1982 12:00,902819639.0
20.09.1982 12:00,928120899.0
18.10.1982 12:00,624858586.0
08.11.1982 12:00,539587607.0
06.12.1982 12:00,355307564.0
10.01.1983 12:00,238828246.0
07.02.1983 12:00,177732041.0
07.03.1983 12:00,144405816.0
05.04.1983 12:00,268772452.0
02.05.1983 12:00,312521215.0
06.06.1983 12:00,660374844.0
04.07.1983 12:00,823760884.0
25.07.1983 12:00,1009981846.0
05.09.1983 12:00,930625187.0
04.10.1983 12:00,807003410.0
08.11.1983 12:00,552291462.0
05.12.1983 12:00,309186602.0
