date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
21.01.1987 12:00,2.5
19.02.1987 12:00,2.6
18.03.1987 12:00,3.1
16.04.1987 12:00,3.3
14.05.1987 12:00,3.1
23.06.1987 12:00,3.0
16.07.1987 12:00,2.7
20.08.1987 12:00,2.9
17.09.1987 12:00,2.3
15.10.1987 12:00,2.3
12.11.1987 12:00,2.3
10.12.1987 12:00,2.0
21.01.1988 12:00,1.9
18.02.1988 12:00,2.0
17.03.1988 12:00,2.9
14.04.1988 12:00,2.2
19.05.1988 12:00,2.5
16.06.1988 12:00,2.5
14.07.1988 12:00,2.4
18.08.1988 12:00,2.4
15.09.1988 12:00,2.3
13.10.1988 12:00,2.2
10.11.1988 12:00,1.9
21.12.1988 12:00,2.3
24.01.1989 12:00,2.0
21.02.1989 12:00,2.3
21.03.1989 12:00,2.4
31.03.1989 12:00,2.4
18.04.1989 12:00,2.4
28.04.1989 12:00,3.0
17.05.1989 12:00,2.3
26.05.1989 12:00,2.2
13.06.1989 12:00,2.4
26.06.1989 12:00,2.2
18.07.1989 12:00,2.2
16.08.1989 12:00,2.1
19.09.1989 12:00,1.8
17.10.1989 12:00,1.8
14.11.1989 12:00,1.7
19.12.1989 12:00,1.7
23.01.1990 12:00,1.8
27.02.1990 12:00,2.4
27.03.1990 12:00,2.2
24.04.1990 12:00,2.1
22.05.1990 12:00,2.0
26.06.1990 12:00,1.9
27.07.1990 12:00,1.7
04.09.1990 12:00,1.7
26.09.1990 12:00,1.5
18.10.1990 12:00,1.3
19.11.1990 12:00,1.3
18.12.1990 12:00,1.6
31.01.1991 12:00,1.5
21.02.1991 12:00,2.2
21.03.1991 12:00,2.2
23.04.1991 12:00,2.1
21.05.1991 12:00,2.4
18.06.1991 12:00,2.0
23.07.1991 12:00,1.8
27.08.1991 12:00,1.6
11.09.1991 12:00,1.7
09.10.1991 12:00,1.4
06.11.1991 12:00,1.4
04.12.1991 12:00,1.4
27.02.1992 12:00,2.4
10.03.1992 12:00,2.3
17.03.1992 12:00,2.1
15.04.1992 12:00,2.2
14.05.1992 12:00,2.2
10.06.1992 12:00,1.9
08.07.1992 12:00,1.9
05.08.1992 12:00,1.8
06.08.1992 12:00,1.8
09.09.1992 12:00,1.8
07.10.1992 12:00,1.9
04.11.1992 12:00,1.5
02.12.1992 12:00,1.5
13.01.1993 12:00,2.1
04.02.1993 12:00,2.3
11.03.1993 12:00,2.5
08.04.1993 12:00,2.4
06.05.1993 12:00,2.1
27.06.1993 12:00,2.3
08.07.1993 12:00,1.6
05.08.1993 12:00,1.7
16.09.1993 12:00,1.8
21.10.1993 12:00,1.9
16.11.1993 12:00,1.8
09.12.1993 12:00,1.7
12.01.1994 12:00,2.1
08.02.1994 12:00,1.8
17.03.1994 12:00,2.8
13.04.1994 12:00,3.0
10.05.1994 12:00,2.1
15.06.1994 12:00,2.4
15.07.1994 12:00,1.9
17.08.1994 12:00,1.7
15.09.1994 12:00,2.2
16.09.1994 12:00,2.2
19.09.1994 12:00,2.2
12.10.1994 12:00,1.8
16.11.1994 12:00,1.4
14.12.1994 12:00,1.5
11.01.1995 12:00,1.6
08.02.1995 12:00,1.9
15.03.1995 12:00,2.1
04.04.1995 12:00,2.5
12.04.1995 12:00,2.4
17.05.1995 12:00,2.1
13.06.1995 12:00,1.7
12.07.1995 12:00,1.7
09.08.1995 12:00,1.8
14.09.1995 12:00,1.7
13.10.1995 12:00,1.5
16.11.1995 12:00,1.4
14.12.1995 12:00,1.7
18.01.1996 12:00,1.7
15.02.1996 12:00,2.0
21.03.1996 12:00,2.5
17.04.1996 12:00,2.0
14.05.1996 12:00,2.2
13.06.1996 12:00,1.9
10.07.1996 12:00,1.9
22.07.1996 12:00,2.1
06.08.1996 12:00,2.0
27.08.1996 12:00,1.8
13.09.1996 12:00,1.8
24.09.1996 12:00,1.8
04.10.1996 12:00,1.8
23.10.1996 12:00,1.7
26.11.1996 12:00,1.7
12.12.1996 12:00,1.5
17.12.1996 12:00,1.7
10.01.1997 12:00,2.0
28.01.1997 12:00,1.8
20.02.1997 12:00,1.7
25.02.1997 12:00,2.1
13.03.1997 12:00,2.2
25.03.1997 12:00,1.8
10.04.1997 12:00,2.4
21.04.1997 12:00,1.9
07.05.1997 12:00,1.8
20.05.1997 12:00,1.6
05.06.1997 12:00,1.9
18.06.1997 12:00,1.8
03.07.1997 12:00,1.9
22.07.1997 12:00,1.8
07.08.1997 12:00,1.6
27.08.1997 12:00,1.4
11.09.1997 12:00,1.4
23.09.1997 12:00,1.3
21.10.1997 12:00,1.3
06.11.1997 12:00,1.3
17.11.1997 12:00,1.2
09.12.1997 12:00,1.2
16.12.1997 12:00,1.1
15.01.1998 12:00,1.6
27.01.1998 12:00,1.7
12.02.1998 12:00,1.9
23.02.1998 12:00,1.8
13.03.1998 12:00,2.0
23.03.1998 12:00,1.7
09.04.1998 12:00,1.9
21.04.1998 12:00,2.5
07.05.1998 12:00,2.1
19.05.1998 12:00,1.4
05.06.1998 12:00,2.1
16.06.1998 12:00,1.8
02.07.1998 12:00,1.8
23.07.1998 12:00,1.8
13.08.1998 12:00,1.8
24.08.1998 12:00,1.8
10.09.1998 12:00,1.6
22.09.1998 12:00,1.5
09.10.1998 12:00,1.5
27.10.1998 12:00,1.5
06.11.1998 12:00,1.3
18.11.1998 12:00,1.4
11.12.1998 12:00,1.5
15.12.1998 12:00,1.5
14.01.1999 12:00,1.5
26.01.1999 12:00,2.0
18.02.1999 12:00,2.5
24.02.1999 12:00,2.2
23.03.1999 12:00,2.9
27.04.1999 12:00,2.7
10.05.1999 12:00,2.6
26.05.1999 12:00,2.5
09.06.1999 12:00,2.2
09.07.1999 12:00,2.3
11.08.1999 12:00,1.9
24.08.1999 12:00,2.1
09.09.1999 12:00,1.7
29.09.1999 12:00,1.6
05.10.1999 12:00,1.8
19.10.1999 12:00,2.0
09.11.1999 12:00,1.6
16.11.1999 12:00,1.6
01.12.1999 12:00,1.4
14.12.1999 12:00,1.5
11.01.2000 12:00,1.7
26.01.2000 12:00,2.1
08.02.2000 12:00,2.3
22.02.2000 12:00,2.4
07.03.2000 12:00,1.7
21.03.2000 12:00,2.3
03.04.2000 12:00,2.1
19.04.2000 12:00,2.1
02.05.2000 12:00,2.3
23.05.2000 12:00,2.4
06.06.2000 12:00,2.3
20.06.2000 12:00,2.2
11.07.2000 12:00,2.2
25.07.2000 12:00,2.4
08.08.2000 12:00,2.4
22.08.2000 12:00,2.1
05.09.2000 12:00,2.0
26.09.2000 12:00,2.0
10.10.2000 12:00,1.7
24.10.2000 12:00,1.7
08.11.2000 12:00,1.7
21.11.2000 12:00,1.6
05.12.2000 12:00,1.4
19.12.2000 12:00,1.4
09.01.2001 12:00,1.3
23.01.2001 12:00,2.3
06.02.2001 12:00,1.9
20.02.2001 12:00,2.1
06.03.2001 12:00,2.4
20.03.2001 12:00,2.1
03.04.2001 12:00,2.5
17.04.2001 12:00,2.3
03.05.2001 12:00,2.0
15.05.2001 12:00,2.0
08.06.2001 12:00,3.0
20.06.2001 12:00,2.2
17.07.2001 12:00,2.3
24.07.2001 12:00,2.0
07.08.2001 12:00,1.7
06.09.2001 12:00,1.3
11.09.2001 12:00,1.4
26.09.2001 12:00,1.4
12.10.2001 12:00,1.2
23.10.2001 12:00,1.1
06.11.2001 12:00,1.2
20.11.2001 12:00,1.1
04.12.2001 12:00,1.1
18.12.2001 12:00,1.3
08.01.2002 12:00,1.8
22.01.2002 12:00,1.8
04.02.2002 12:00,2.1
19.02.2002 12:00,1.7
06.03.2002 12:00,1.9
20.03.2002 12:00,1.5
02.04.2002 12:00,1.8
16.04.2002 12:00,1.5
06.05.2002 12:00,2.2
21.05.2002 12:00,1.7
07.06.2002 12:00,1.2
25.06.2002 12:00,1.2
09.07.2002 12:00,1.2
23.07.2002 12:00,1.1
09.08.2002 12:00,0.9
20.08.2002 12:00,0.8
03.09.2002 12:00,0.7
24.09.2002 12:00,0.6
08.10.2002 12:00,0.6
23.10.2002 12:00,0.6
05.11.2002 12:00,0.5
19.11.2002 12:00,0.4
04.12.2002 12:00,0.6
17.12.2002 12:00,0.4
07.01.2003 12:00,0.8
28.01.2003 12:00,0.9
04.02.2003 12:00,1.0
17.02.2003 12:00,1.5
10.03.2003 12:00,1.5
25.03.2003 12:00,1.8
07.04.2003 12:00,1.5
22.04.2003 12:00,1.9
05.05.2003 12:00,1.6
20.05.2003 12:00,1.7
02.06.2003 12:00,1.6
17.06.2003 12:00,1.5
14.07.2003 12:00,1.6
28.07.2003 12:00,1.5
11.08.2003 12:00,1.3
26.08.2003 12:00,1.3
10.09.2003 12:00,1.3
24.09.2003 12:00,1.2
09.10.2003 12:00,1.1
20.10.2003 12:00,1.1
04.11.2003 12:00,1.1
18.11.2003 12:00,1.0
03.12.2003 12:00,1.1
16.12.2003 12:00,1.0
13.01.2004 12:00,1.2
27.01.2004 12:00,1.8
10.02.2004 12:00,2.3
24.02.2004 12:00,2.5
09.03.2004 12:00,2.0
23.03.2004 12:00,2.3
05.04.2004 12:00,1.9
20.04.2004 12:00,2.4
04.05.2004 12:00,2.0
18.05.2004 12:00,2.1
02.06.2004 12:00,1.9
15.06.2004 12:00,2.0
13.07.2004 12:00,2.0
27.07.2004 12:00,1.8
10.08.2004 12:00,1.8
24.08.2004 12:00,1.7
07.09.2004 12:00,1.6
21.09.2004 12:00,1.4
05.10.2004 12:00,1.5
19.10.2004 12:00,1.5
02.11.2004 12:00,1.5
16.11.2004 12:00,1.5
30.11.2004 12:00,1.5
14.12.2004 12:00,1.5
18.01.2005 12:00,1.9
01.02.2005 12:00,2.7
15.02.2005 12:00,3.5
01.03.2005 12:00,2.3
14.03.2005 12:00,1.4
30.03.2005 12:00,1.0
11.04.2005 12:00,0.8
27.04.2005 12:00,0.8
09.05.2005 12:00,0.6
24.05.2005 12:00,0.7
08.06.2005 12:00,0.5
21.06.2005 12:00,0.5
13.07.2005 12:00,0.5
27.07.2005 12:00,0.4
10.08.2005 12:00,0.4
24.08.2005 12:00,0.4
06.09.2005 12:00,0.3
20.09.2005 12:00,0.3
04.10.2005 12:00,0.3
18.10.2005 12:00,0.3
09.11.2005 12:00,0.3
22.11.2005 12:00,0.3
05.12.2005 12:00,0.3
13.12.2005 12:00,0.5
10.01.2006 12:00,1.2
25.01.2006 12:00,1.1
06.02.2006 12:00,1.2
21.02.2006 12:00,1.5
07.03.2006 12:00,2.3
21.03.2006 12:00,2.1
03.04.2006 12:00,2.4
25.04.2006 12:00,2.7
08.05.2006 12:00,2.8
22.05.2006 12:00,3.1
07.06.2006 12:00,3.2
20.06.2006 12:00,2.9
