date (yyyy-mm-dd HH:MM:SS),hypolimnetic density [kg/m3]
14.05.1987 12:00,1000.1211620847362
23.06.1987 12:00,1000.1246938753648
16.07.1987 12:00,1000.1235057883198
20.08.1987 12:00,1000.1231195134258
17.09.1987 12:00,1000.1232172423221
15.10.1987 12:00,1000.1163593598493
12.11.1987 12:00,1000.1169803916664
10.12.1987 12:00,1000.1089376393804
21.01.1988 12:00,1000.1160259292187
18.02.1988 12:00,1000.1303970263689
17.03.1988 12:00,1000.1290579172003
14.04.1988 12:00,1000.1296785085772
19.05.1988 12:00,1000.1312516442088
16.06.1988 12:00,1000.1311525565561
14.07.1988 12:00,1000.1293006569032
18.08.1988 12:00,1000.1376869222323
15.09.1988 12:00,1000.1295043577979
13.10.1988 12:00,1000.1275743250484
10.11.1988 12:00,1000.1321451964566
21.12.1988 12:00,1000.1255308788085
24.01.1989 12:00,1000.1176984127485
21.02.1989 12:00,1000.118723366775
21.03.1989 12:00,1000.1189615490762
31.03.1989 12:00,1000.1152777487621
18.04.1989 12:00,1000.1202520631986
28.04.1989 12:00,1000.1267848259836
17.05.1989 12:00,1000.1286465503066
26.05.1989 12:00,1000.1278089705602
13.06.1989 12:00,1000.1271967452155
26.06.1989 12:00,1000.1279176628892
18.07.1989 12:00,1000.125572338612
16.08.1989 12:00,1000.1295577622122
19.09.1989 12:00,1000.1280536451238
17.10.1989 12:00,1000.1261925169439
14.11.1989 12:00,1000.1259815619787
19.12.1989 12:00,1000.1169303763195
23.01.1990 12:00,1000.1204164270554
27.02.1990 12:00,1000.1285556706513
27.03.1990 12:00,1000.1271640759769
24.04.1990 12:00,1000.1265537392962
22.05.1990 12:00,1000.129756223311
26.06.1990 12:00,1000.1316276344056
27.07.1990 12:00,1000.1327062860069
04.09.1990 12:00,1000.1250302697489
26.09.1990 12:00,1000.1237541634226
18.10.1990 12:00,1000.1235250217402
19.11.1990 12:00,1000.1199675027478
18.12.1990 12:00,1000.1216217034297
31.01.1991 12:00,1000.1291263763037
21.02.1991 12:00,1000.132809700732
21.03.1991 12:00,1000.1317542989859
23.04.1991 12:00,1000.132157969479
21.05.1991 12:00,1000.1283150753483
18.06.1991 12:00,1000.1297803983609
23.07.1991 12:00,1000.1320107961837
27.08.1991 12:00,1000.1314653461477
11.09.1991 12:00,1000.1295353743848
09.10.1991 12:00,1000.1306764473422
06.11.1991 12:00,1000.129325099199
04.12.1991 12:00,1000.126624813886
27.02.1992 12:00,1000.1311087557716
10.03.1992 12:00,1000.1303004362387
17.03.1992 12:00,1000.130437620517
15.04.1992 12:00,1000.1296982924375
14.05.1992 12:00,1000.1268210629219
10.06.1992 12:00,1000.1261059903917
08.07.1992 12:00,1000.1245219361609
05.08.1992 12:00,1000.1251824694917
06.08.1992 12:00,1000.1251824694917
09.09.1992 12:00,1000.1231655415992
07.10.1992 12:00,1000.1230523310242
04.11.1992 12:00,1000.1242028636107
02.12.1992 12:00,1000.1234998310673
13.01.1993 12:00,1000.1233005312987
04.02.1993 12:00,1000.1233696451326
11.03.1993 12:00,1000.1251589354056
08.04.1993 12:00,1000.1225827264894
06.05.1993 12:00,1000.1225657138169
27.06.1993 12:00,1000.1359818756954
08.07.1993 12:00,1000.1354872008384
05.08.1993 12:00,1000.1351560655354
16.09.1993 12:00,1000.1346344984169
21.10.1993 12:00,1000.1330320746134
16.11.1993 12:00,1000.1313834597333
09.12.1993 12:00,1000.129330583996
12.01.1994 12:00,1000.1313216091326
08.02.1994 12:00,1000.1350931017222
17.03.1994 12:00,1000.1349839422998
13.04.1994 12:00,1000.1149883729659
10.05.1994 12:00,1000.1153957550436
15.06.1994 12:00,1000.1135891230649
15.07.1994 12:00,1000.1170368942401
17.08.1994 12:00,1000.1171139606387
15.09.1994 12:00,1000.1148027518819
16.09.1994 12:00,1000.1151565439451
19.09.1994 12:00,1000.1160603591503
12.10.1994 12:00,1000.1153401991744
16.11.1994 12:00,1000.1139644797978
14.12.1994 12:00,1000.1137520795286
11.01.1995 12:00,1000.1131071743918
08.02.1995 12:00,1000.1219400007406
15.03.1995 12:00,1000.1198789184537
04.04.1995 12:00,1000.1168649687168
12.04.1995 12:00,1000.1148334199419
17.05.1995 12:00,1000.1144911987101
13.06.1995 12:00,1000.1157459465767
12.07.1995 12:00,1000.1165820179582
09.08.1995 12:00,1000.1146811701417
14.09.1995 12:00,1000.1132950564554
13.10.1995 12:00,1000.1091664688553
16.11.1995 12:00,1000.1124510486462
14.12.1995 12:00,1000.1097749718199
18.01.1996 12:00,1000.1129531721247
15.02.1996 12:00,1000.115259025185
21.03.1996 12:00,1000.1163987791374
17.04.1996 12:00,1000.1172849206058
14.05.1996 12:00,1000.116856120787
13.06.1996 12:00,1000.1176138085303
10.07.1996 12:00,1000.1156965693917
22.07.1996 12:00,1000.1167943187427
06.08.1996 12:00,1000.1152906355493
27.08.1996 12:00,1000.1146191465573
13.09.1996 12:00,1000.1159901412734
24.09.1996 12:00,1000.1149376729377
04.10.1996 12:00,1000.1149399865903
23.10.1996 12:00,1000.1148832108099
26.11.1996 12:00,1000.1137057664195
12.12.1996 12:00,1000.1135558387974
17.12.1996 12:00,1000.1118430123864
10.01.1997 12:00,1000.1130068342055
28.01.1997 12:00,1000.1219417308796
20.02.1997 12:00,1000.1157298796003
25.02.1997 12:00,1000.116242858521
13.03.1997 12:00,1000.1155200551409
25.03.1997 12:00,1000.114774078608
10.04.1997 12:00,1000.1099360505766
21.04.1997 12:00,1000.1032878065191
07.05.1997 12:00,1000.1079500909036
20.05.1997 12:00,1000.109309805033
05.06.1997 12:00,1000.1050927556472
18.06.1997 12:00,1000.1064428431532
03.07.1997 12:00,1000.1029736584777
22.07.1997 12:00,1000.1074673699962
07.08.1997 12:00,1000.1058727164916
27.08.1997 12:00,1000.1054566590387
11.09.1997 12:00,1000.1067338944248
23.09.1997 12:00,1000.1073471452072
21.10.1997 12:00,1000.1077370282079
06.11.1997 12:00,1000.1052035059406
17.11.1997 12:00,1000.1045296730014
09.12.1997 12:00,1000.1028747251353
16.12.1997 12:00,1000.1084424762837
15.01.1998 12:00,1000.1072783685541
27.01.1998 12:00,1000.1081804790033
12.02.1998 12:00,1000.1131429636699
23.02.1998 12:00,1000.1126909680487
13.03.1998 12:00,1000.1108906760811
23.03.1998 12:00,1000.1104108994406
09.04.1998 12:00,1000.1089605023001
21.04.1998 12:00,1000.1062745478449
07.05.1998 12:00,1000.1075469531428
19.05.1998 12:00,1000.1130947547088
05.06.1998 12:00,1000.1072795812862
16.06.1998 12:00,1000.1076827973578
02.07.1998 12:00,1000.1083764839931
23.07.1998 12:00,1000.1088516728773
13.08.1998 12:00,1000.1091194518613
24.08.1998 12:00,1000.108237377085
10.09.1998 12:00,1000.1104158526282
22.09.1998 12:00,1000.1150496612079
09.10.1998 12:00,1000.1081672385071
27.10.1998 12:00,1000.1071835544424
06.11.1998 12:00,1000.1093549968783
18.11.1998 12:00,1000.1069366574499
11.12.1998 12:00,1000.1077437386033
15.12.1998 12:00,1000.1069739476644
14.01.1999 12:00,1000.1115071023531
26.01.1999 12:00,1000.112914812223
18.02.1999 12:00,1000.119338127792
24.02.1999 12:00,1000.1188596505272
23.03.1999 12:00,1000.1176480939281
27.04.1999 12:00,1000.1159500769616
10.05.1999 12:00,1000.114125997242
26.05.1999 12:00,1000.11529725206
09.06.1999 12:00,1000.1171231078648
09.07.1999 12:00,1000.1156215492873
11.08.1999 12:00,1000.117224059455
24.08.1999 12:00,1000.1157654204575
09.09.1999 12:00,1000.1166254549703
29.09.1999 12:00,1000.1161983252015
05.10.1999 12:00,1000.1162718375879
19.10.1999 12:00,1000.1131507549178
09.11.1999 12:00,1000.1151378057705
16.11.1999 12:00,1000.113034996616
01.12.1999 12:00,1000.1131235355164
14.12.1999 12:00,1000.1142776458643
11.01.2000 12:00,1000.1166891240541
26.01.2000 12:00,1000.1187385054754
08.02.2000 12:00,1000.1199004647119
22.02.2000 12:00,1000.1196778765716
07.03.2000 12:00,1000.1206544345607
21.03.2000 12:00,1000.1183128037587
03.04.2000 12:00,1000.1185274419314
19.04.2000 12:00,1000.1187523678964
02.05.2000 12:00,1000.1174691603364
23.05.2000 12:00,1000.1174860740102
06.06.2000 12:00,1000.1178361619626
20.06.2000 12:00,1000.1178158296159
11.07.2000 12:00,1000.11816117634
25.07.2000 12:00,1000.1176897689945
08.08.2000 12:00,1000.1177752663127
22.08.2000 12:00,1000.1187628095627
05.09.2000 12:00,1000.1188710641003
26.09.2000 12:00,1000.1172844759677
10.10.2000 12:00,1000.1182752664669
24.10.2000 12:00,1000.1183487898095
08.11.2000 12:00,1000.1184301164816
21.11.2000 12:00,1000.1159487192629
05.12.2000 12:00,1000.1155970160477
19.12.2000 12:00,1000.1140520780657
09.01.2001 12:00,1000.1190988321207
23.01.2001 12:00,1000.1163966794986
06.02.2001 12:00,1000.1169336512495
20.02.2001 12:00,1000.1180221001443
06.03.2001 12:00,1000.1172206640343
20.03.2001 12:00,1000.1178841325584
03.04.2001 12:00,1000.1165014937093
17.04.2001 12:00,1000.1154054977864
03.05.2001 12:00,1000.1164766902007
15.05.2001 12:00,1000.1161130312742
08.06.2001 12:00,1000.1147711274405
20.06.2001 12:00,1000.1151206417121
17.07.2001 12:00,1000.113974090409
24.07.2001 12:00,1000.1146602512101
07.08.2001 12:00,1000.1142109885802
06.09.2001 12:00,1000.1156837072763
11.09.2001 12:00,1000.1144676433653
26.09.2001 12:00,1000.1139097409705
12.10.2001 12:00,1000.1147799156465
23.10.2001 12:00,1000.1145877372537
06.11.2001 12:00,1000.1139876198554
20.11.2001 12:00,1000.1136835553505
04.12.2001 12:00,1000.1122074608506
18.12.2001 12:00,1000.1099044705728
08.01.2002 12:00,1000.1148688319722
22.01.2002 12:00,1000.1180735033116
04.02.2002 12:00,1000.1179942397123
19.02.2002 12:00,1000.1185460399471
06.03.2002 12:00,1000.1180153508255
20.03.2002 12:00,1000.1187882024067
02.04.2002 12:00,1000.1166640143929
16.04.2002 12:00,1000.117429869265
06.05.2002 12:00,1000.1136549765898
21.05.2002 12:00,1000.1149336535389
07.06.2002 12:00,1000.115668805515
25.06.2002 12:00,1000.1150655693052
09.07.2002 12:00,1000.1163239451928
23.07.2002 12:00,1000.1164485689033
09.08.2002 12:00,1000.1141858970091
20.08.2002 12:00,1000.115071549605
03.09.2002 12:00,1000.1149724012386
24.09.2002 12:00,1000.1150915248447
08.10.2002 12:00,1000.1152316256839
23.10.2002 12:00,1000.1144048611072
05.11.2002 12:00,1000.1124268527416
19.11.2002 12:00,1000.1118228783455
04.12.2002 12:00,1000.1051676849148
17.12.2002 12:00,1000.1098174436552
07.01.2003 12:00,1000.108239669891
28.01.2003 12:00,1000.112160063301
04.02.2003 12:00,1000.113012269478
17.02.2003 12:00,1000.1153852229753
10.03.2003 12:00,1000.1161034049281
25.03.2003 12:00,1000.1144087340238
07.04.2003 12:00,1000.1154898965718
22.04.2003 12:00,1000.1123379327124
05.05.2003 12:00,1000.1123831872268
20.05.2003 12:00,1000.1120003238326
02.06.2003 12:00,1000.1143181374546
17.06.2003 12:00,1000.1148308814187
14.07.2003 12:00,1000.1136331743686
28.07.2003 12:00,1000.1129801280651
11.08.2003 12:00,1000.1144684138939
26.08.2003 12:00,1000.1144066558992
10.09.2003 12:00,1000.115080297132
24.09.2003 12:00,1000.11430305175
09.10.2003 12:00,1000.1147566901401
20.10.2003 12:00,1000.1140079702192
04.11.2003 12:00,1000.1132837837547
18.11.2003 12:00,1000.1100014598067
03.12.2003 12:00,1000.1176446898204
16.12.2003 12:00,1000.1162253377037
13.01.2004 12:00,1000.1162543584659
27.01.2004 12:00,1000.1161814995909
10.02.2004 12:00,1000.1169770469251
24.02.2004 12:00,1000.1180782576097
09.03.2004 12:00,1000.1188688244106
23.03.2004 12:00,1000.1185618525865
05.04.2004 12:00,1000.1188111876394
20.04.2004 12:00,1000.1157946969042
04.05.2004 12:00,1000.1170488197035
18.05.2004 12:00,1000.1166061519424
02.06.2004 12:00,1000.1176062522012
15.06.2004 12:00,1000.1191828020418
13.07.2004 12:00,1000.1178050363551
27.07.2004 12:00,1000.1171155975834
10.08.2004 12:00,1000.1173510445856
24.08.2004 12:00,1000.1177274756028
07.09.2004 12:00,1000.1179531574811
21.09.2004 12:00,1000.1171801212103
05.10.2004 12:00,1000.1167711569194
19.10.2004 12:00,1000.1171290735333
02.11.2004 12:00,1000.1159388104365
16.11.2004 12:00,1000.1159771813288
30.11.2004 12:00,1000.1145402302027
14.12.2004 12:00,1000.1124331615481
18.01.2005 12:00,1000.1151223801439
01.02.2005 12:00,1000.1177816045329
15.02.2005 12:00,1000.119367940174
01.03.2005 12:00,1000.1218090382674
14.03.2005 12:00,1000.1219376229817
30.03.2005 12:00,1000.1216978015618
11.04.2005 12:00,1000.1213466858344
27.04.2005 12:00,1000.1199905986089
09.05.2005 12:00,1000.1217762552836
24.05.2005 12:00,1000.119488567092
08.06.2005 12:00,1000.1222238554586
21.06.2005 12:00,1000.1212775088816
13.07.2005 12:00,1000.1208673548001
27.07.2005 12:00,1000.121436976083
10.08.2005 12:00,1000.1226992551045
24.08.2005 12:00,1000.1228435152502
06.09.2005 12:00,1000.1230191622273
20.09.2005 12:00,1000.1221453478448
04.10.2005 12:00,1000.1218205368551
18.10.2005 12:00,1000.1213163864754
09.11.2005 12:00,1000.1205129959766
22.11.2005 12:00,1000.1193054621925
05.12.2005 12:00,1000.121352532085
13.12.2005 12:00,1000.116662005114
10.01.2006 12:00,1000.1202000966866
25.01.2006 12:00,1000.1224108639585
06.02.2006 12:00,1000.124009955632
21.02.2006 12:00,1000.1260907101807
07.03.2006 12:00,1000.1279748967249
21.03.2006 12:00,1000.1275784848347
03.04.2006 12:00,1000.1279903918178
25.04.2006 12:00,1000.1270903673735
08.05.2006 12:00,1000.1257543624661
22.05.2006 12:00,1000.1262398618788
07.06.2006 12:00,1000.1265569871491
20.06.2006 12:00,1000.1264791503271
18.07.2006 12:00,1000.1261627806807
25.07.2006 12:00,1000.1266747938166
08.08.2006 12:00,1000.1254071642799
22.08.2006 12:00,1000.1263065319627
05.09.2006 12:00,1000.1252855537429
19.09.2006 12:00,1000.1262160385832
04.10.2006 12:00,1000.1256438000694
24.10.2006 12:00,1000.1253191447357
07.11.2006 12:00,1000.1248023796179
20.11.2006 12:00,1000.1240703869097
05.12.2006 12:00,1000.1245505451104
19.12.2006 12:00,1000.1254716479821
09.01.2007 12:00,1000.1214405353962
23.01.2007 12:00,1000.1244200799507
06.02.2007 12:00,1000.1216465890639
28.02.2007 12:00,1000.1225311613324
13.03.2007 12:00,1000.1215649792645
26.03.2007 12:00,1000.1181743065713
11.04.2007 12:00,1000.1192086198855
23.04.2007 12:00,1000.1196251208455
11.05.2007 12:00,1000.1203621687134
21.05.2007 12:00,1000.11987146671
06.06.2007 12:00,1000.1215772421307
18.06.2007 12:00,1000.1206169205469
10.07.2007 12:00,1000.1188988997197
23.07.2007 12:00,1000.1195863384254
07.08.2007 12:00,1000.1202684297517
20.08.2007 12:00,1000.1206678235419
03.09.2007 12:00,1000.1209975828297
17.09.2007 12:00,1000.1205662730569
02.10.2007 12:00,1000.1198562614011
15.10.2007 12:00,1000.1216380394029
06.11.2007 12:00,1000.1194187741796
19.11.2007 12:00,1000.12018985283
05.12.2007 12:00,1000.1149739974227
18.12.2007 12:00,1000.1143457892515
09.01.2008 12:00,1000.1196034106423
21.01.2008 12:00,1000.1209928750304
04.02.2008 12:00,1000.121169449692
18.02.2008 12:00,1000.1205332769007
04.03.2008 12:00,1000.122206030047
17.03.2008 12:00,1000.1196252100641
01.04.2008 12:00,1000.118587421006
14.04.2008 12:00,1000.1169912586172
06.05.2008 12:00,1000.1179722328908
19.05.2008 12:00,1000.1190528861092
03.06.2008 12:00,1000.1171923281896
16.06.2008 12:00,1000.119381935385
08.07.2008 12:00,1000.1169739767168
21.07.2008 12:00,1000.1170734696575
05.08.2008 12:00,1000.1179635360016
18.08.2008 12:00,1000.1184886391314
02.09.2008 12:00,1000.1164038748503
15.09.2008 12:00,1000.1175845132161
06.10.2008 12:00,1000.1175455881322
20.10.2008 12:00,1000.1170003885132
04.11.2008 12:00,1000.1171538930886
17.11.2008 12:00,1000.1175073204711
04.12.2008 12:00,1000.1151919715868
15.12.2008 12:00,1000.112389683501
15.01.2009 12:00,1000.1169148978507
26.01.2009 12:00,1000.1185798196638
11.02.2009 12:00,1000.1202627924729
23.02.2009 12:00,1000.1216534497321
03.03.2009 12:00,1000.1216485452037
10.03.2009 12:00,1000.1199650086696
23.03.2009 12:00,1000.1205422675137
06.04.2009 12:00,1000.1196437111515
20.04.2009 12:00,1000.1197171527582
05.05.2009 12:00,1000.1182668474005
18.05.2009 12:00,1000.1186221989012
02.06.2009 12:00,1000.117708184472
09.06.2009 12:00,1000.1192521637576
15.06.2009 12:00,1000.1188606273107
14.07.2009 12:00,1000.1190631653081
27.07.2009 12:00,1000.1190790173412
04.08.2009 12:00,1000.1181532179415
11.08.2009 12:00,1000.1182088675263
17.08.2009 12:00,1000.1186230661851
08.09.2009 12:00,1000.1185555802944
21.09.2009 12:00,1000.1184537213541
06.10.2009 12:00,1000.1191685599282
19.10.2009 12:00,1000.118920908554
09.11.2009 12:00,1000.1184005006859
17.11.2009 12:00,1000.1186618800103
01.12.2009 12:00,1000.1193445771787
14.12.2009 12:00,1000.1163197542892
12.01.2010 12:00,1000.1174628862998
25.01.2010 12:00,1000.1206131181348
09.02.2010 12:00,1000.1217965311783
22.02.2010 12:00,1000.122733956205
09.03.2010 12:00,1000.1223989010768
22.03.2010 12:00,1000.122048832975
09.04.2010 12:00,1000.1214048368337
19.04.2010 12:00,1000.1207132377588
04.05.2010 12:00,1000.1202933916991
17.05.2010 12:00,1000.1217864968182
08.06.2010 12:00,1000.1201176253081
21.06.2010 12:00,1000.1182845097713
14.07.2010 12:00,1000.1197860941197
26.07.2010 12:00,1000.1207866087104
10.08.2010 12:00,1000.120350683682
23.08.2010 12:00,1000.1205319916992
07.09.2010 12:00,1000.1220741439661
20.09.2010 12:00,1000.1202560410893
07.10.2010 12:00,1000.1197352719846
18.10.2010 12:00,1000.1197216820705
10.11.2010 12:00,1000.1191372346377
22.11.2010 12:00,1000.1176025410455
06.12.2010 12:00,1000.1170223977473
20.12.2010 12:00,1000.1210190349135
