date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
01.12.1999 12:00,9.12
14.12.1999 12:00,7.73
11.01.2000 12:00,5.89
26.01.2000 12:00,5.6
08.02.2000 12:00,5.64
22.02.2000 12:00,5.57
07.03.2000 12:00,5.76
21.03.2000 12:00,6.72
03.04.2000 12:00,8.01
19.04.2000 12:00,8.41
02.05.2000 12:00,15.22
23.05.2000 12:00,18.39
06.06.2000 12:00,20.88
20.06.2000 12:00,21.99
11.07.2000 12:00,22.24
25.07.2000 12:00,21.44
08.08.2000 12:00,21.42
22.08.2000 12:00,24.32
05.09.2000 12:00,22.08
26.09.2000 12:00,20.0
10.10.2000 12:00,17.35
24.10.2000 12:00,15.18
08.11.2000 12:00,12.79
21.11.2000 12:00,10.78
05.12.2000 12:00,9.54
19.12.2000 12:00,8.66
09.01.2001 12:00,6.9
23.01.2001 12:00,6.29
06.02.2001 12:00,5.91
20.02.2001 12:00,6.07
06.03.2001 12:00,6.58
20.03.2001 12:00,8.5
03.04.2001 12:00,9.11
17.04.2001 12:00,9.38
03.05.2001 12:00,12.06
15.05.2001 12:00,15.98
08.06.2001 12:00,19.44
20.06.2001 12:00,19.05
17.07.2001 12:00,22.51
24.07.2001 12:00,22.52
07.08.2001 12:00,23.96
06.09.2001 12:00,21.12
11.09.2001 12:00,20.03
26.09.2001 12:00,17.62
12.10.2001 12:00,17.68
23.10.2001 12:00,16.92
06.11.2001 12:00,14.94
20.11.2001 12:00,11.66
04.12.2001 12:00,9.66
18.12.2001 12:00,7.46
08.01.2002 12:00,5.9
22.01.2002 12:00,5.5
04.02.2002 12:00,5.55
19.02.2002 12:00,5.62
06.03.2002 12:00,6.24
20.03.2002 12:00,7.68
02.04.2002 12:00,8.44
16.04.2002 12:00,9.82
06.05.2002 12:00,11.37
21.05.2002 12:00,17.26
07.06.2002 12:00,17.19
25.06.2002 12:00,25.48
09.07.2002 12:00,23.18
23.07.2002 12:00,23.94
09.08.2002 12:00,22.9
20.08.2002 12:00,23.28
03.09.2002 12:00,22.8
24.09.2002 12:00,19.64
08.10.2002 12:00,17.44
23.10.2002 12:00,15.61
05.11.2002 12:00,13.93
19.11.2002 12:00,11.51
04.12.2002 12:00,9.73
17.12.2002 12:00,8.5
07.01.2003 12:00,7.47
28.01.2003 12:00,6.4
04.02.2003 12:00,6.08
17.02.2003 12:00,5.75
10.03.2003 12:00,6.61
25.03.2003 12:00,7.57
07.04.2003 12:00,7.79
22.04.2003 12:00,10.8
05.05.2003 12:00,16.44
20.05.2003 12:00,18.46
02.06.2003 12:00,21.72
17.06.2003 12:00,25.72
14.07.2003 12:00,25.74
28.07.2003 12:00,25.46
11.08.2003 12:00,27.39
26.08.2003 12:00,25.92
10.09.2003 12:00,21.94
24.09.2003 12:00,20.8
09.10.2003 12:00,17.26
20.10.2003 12:00,15.74
04.11.2003 12:00,13.12
18.11.2003 12:00,11.48
03.12.2003 12:00,10.4
16.12.2003 12:00,8.68
13.01.2004 12:00,6.48
27.01.2004 12:00,6.04
10.02.2004 12:00,5.76
24.02.2004 12:00,5.67
09.03.2004 12:00,5.72
23.03.2004 12:00,7.57
05.04.2004 12:00,10.76
20.04.2004 12:00,9.17
04.05.2004 12:00,12.62
18.05.2004 12:00,14.24
02.06.2004 12:00,18.35
15.06.2004 12:00,20.98
13.07.2004 12:00,22.12
27.07.2004 12:00,23.96
10.08.2004 12:00,24.56
24.08.2004 12:00,23.19
07.09.2004 12:00,23.58
21.09.2004 12:00,21.6
05.10.2004 12:00,19.32
19.10.2004 12:00,16.86
02.11.2004 12:00,15.81
16.11.2004 12:00,12.4
30.11.2004 12:00,10.02
14.12.2004 12:00,9.11
18.01.2005 12:00,6.4
01.02.2005 12:00,5.74
15.02.2005 12:00,5.6
01.03.2005 12:00,5.54
14.03.2005 12:00,6.04
30.03.2005 12:00,8.35
11.04.2005 12:00,9.29
27.04.2005 12:00,11.26
09.05.2005 12:00,14.84
24.05.2005 12:00,16.99
08.06.2005 12:00,20.88
21.06.2005 12:00,23.36
13.07.2005 12:00,23.23
27.07.2005 12:00,24.68
10.08.2005 12:00,23.14
24.08.2005 12:00,22.01
06.09.2005 12:00,23.02
20.09.2005 12:00,20.65
04.10.2005 12:00,19.08
18.10.2005 12:00,16.9
09.11.2005 12:00,15.36
22.11.2005 12:00,12.49
05.12.2005 12:00,9.58
13.12.2005 12:00,8.48
10.01.2006 12:00,6.0
25.01.2006 12:00,5.48
06.02.2006 12:00,5.55
21.02.2006 12:00,5.49
07.03.2006 12:00,5.57
21.03.2006 12:00,5.81
03.04.2006 12:00,8.29
25.04.2006 12:00,13.28
08.05.2006 12:00,14.73
22.05.2006 12:00,19.5
07.06.2006 12:00,16.42
20.06.2006 12:00,22.65
18.07.2006 12:00,25.91
25.07.2006 12:00,26.79
08.08.2006 12:00,23.57
22.08.2006 12:00,22.78
05.09.2006 12:00,22.59
19.09.2006 12:00,21.38
04.10.2006 12:00,20.17
24.10.2006 12:00,17.11
07.11.2006 12:00,14.09
20.11.2006 12:00,12.78
05.12.2006 12:00,11.21
19.12.2006 12:00,9.69
09.01.2007 12:00,7.56
23.01.2007 12:00,7.35
06.02.2007 12:00,6.62
28.02.2007 12:00,6.8
13.03.2007 12:00,7.47
26.03.2007 12:00,7.38
11.04.2007 12:00,11.02
23.04.2007 12:00,16.1
11.05.2007 12:00,18.53
21.05.2007 12:00,19.27
06.06.2007 12:00,19.61
18.06.2007 12:00,21.38
10.07.2007 12:00,22.89
23.07.2007 12:00,23.51
07.08.2007 12:00,24.14
20.08.2007 12:00,23.42
03.09.2007 12:00,22.7
17.09.2007 12:00,20.33
02.10.2007 12:00,18.12
15.10.2007 12:00,17.36
06.11.2007 12:00,13.89
19.11.2007 12:00,10.86
05.12.2007 12:00,9.38
18.12.2007 12:00,8.0
09.01.2008 12:00,6.6
21.01.2008 12:00,6.3
04.02.2008 12:00,6.21
18.02.2008 12:00,6.02
04.03.2008 12:00,6.88
17.03.2008 12:00,7.76
01.04.2008 12:00,9.05
14.04.2008 12:00,9.11
06.05.2008 12:00,14.07
19.05.2008 12:00,16.67
03.06.2008 12:00,19.47
16.06.2008 12:00,18.74
08.07.2008 12:00,23.07
21.07.2008 12:00,22.78
05.08.2008 12:00,25.42
18.08.2008 12:00,22.11
02.09.2008 12:00,23.3
15.09.2008 12:00,20.39
06.10.2008 12:00,16.63
20.10.2008 12:00,16.07
04.11.2008 12:00,14.14
17.11.2008 12:00,12.48
04.12.2008 12:00,9.34
15.12.2008 12:00,8.18
15.01.2009 12:00,6.28
26.01.2009 12:00,6.02
11.02.2009 12:00,5.75
23.02.2009 12:00,5.65
03.03.2009 12:00,6.02
10.03.2009 12:00,6.13
23.03.2009 12:00,7.03
06.04.2009 12:00,8.84
20.04.2009 12:00,11.93
05.05.2009 12:00,13.57
18.05.2009 12:00,18.02
02.06.2009 12:00,19.27
09.06.2009 12:00,18.63
15.06.2009 12:00,21.52
14.07.2009 12:00,23.82
27.07.2009 12:00,23.72
04.08.2009 12:00,23.46
11.08.2009 12:00,24.45
17.08.2009 12:00,26.62
08.09.2009 12:00,22.92
21.09.2009 12:00,21.45
06.10.2009 12:00,20.57
19.10.2009 12:00,15.87
09.11.2009 12:00,13.19
17.11.2009 12:00,12.4
01.12.2009 12:00,11.29
14.12.2009 12:00,9.31
12.01.2010 12:00,6.3
25.01.2010 12:00,5.89
09.02.2010 12:00,5.57
22.02.2010 12:00,5.63
09.03.2010 12:00,5.64
22.03.2010 12:00,7.14
09.04.2010 12:00,7.01
19.04.2010 12:00,9.36
04.05.2010 12:00,14.21
17.05.2010 12:00,12.51
08.06.2010 12:00,19.77
21.06.2010 12:00,19.15
14.07.2010 12:00,26.0
26.07.2010 12:00,24.67
10.08.2010 12:00,23.75
23.08.2010 12:00,24.07
07.09.2010 12:00,21.43
20.09.2010 12:00,20.39
07.10.2010 12:00,18.4
18.10.2010 12:00,16.4
10.11.2010 12:00,12.93
22.11.2010 12:00,11.7
06.12.2010 12:00,9.06
20.12.2010 12:00,6.98
13.01.2011 12:00,5.92
31.01.2011 12:00,5.77
04.02.2011 12:00,5.69
17.02.2011 12:00,5.6
28.02.2011 12:00,5.46
17.03.2011 12:00,6.49
28.03.2011 12:00,8.28
13.04.2011 12:00,12.48
26.04.2011 12:00,14.67
10.05.2011 12:00,16.62
23.05.2011 12:00,19.69
10.06.2011 12:00,19.61
20.06.2011 12:00,21.05
25.07.2011 12:00,22.08
11.08.2011 12:00,22.71
22.08.2011 12:00,25.31
12.09.2011 12:00,23.46
19.09.2011 12:00,22.37
06.10.2011 12:00,21.05
17.10.2011 12:00,17.42
09.11.2011 12:00,14.14
21.11.2011 12:00,12.14
29.11.2011 12:00,11.08
05.12.2011 12:00,10.65
19.12.2011 12:00,8.92
10.01.2012 12:00,6.68
23.01.2012 12:00,6.17
14.02.2012 12:00,5.31
27.02.2012 12:00,5.57
13.03.2012 12:00,6.28
26.03.2012 12:00,10.81
10.04.2012 12:00,8.56
23.04.2012 12:00,10.82
08.05.2012 12:00,13.18
21.05.2012 12:00,14.35
06.06.2012 12:00,20.86
18.06.2012 12:00,21.77
12.07.2012 12:00,23.95
23.07.2012 12:00,23.67
09.08.2012 12:00,25.48
20.08.2012 12:00,26.52
06.09.2012 12:00,22.55
17.09.2012 12:00,21.19
04.10.2012 12:00,19.53
22.10.2012 12:00,16.76
08.11.2012 12:00,13.66
19.11.2012 12:00,12.56
06.12.2012 12:00,10.15
17.12.2012 12:00,8.34
07.01.2013 12:00,7.02
20.01.2013 12:00,6.42
04.02.2013 12:00,5.99
17.02.2013 12:00,5.62
06.03.2013 12:00,5.89
24.03.2013 12:00,6.28
10.04.2013 12:00,7.42
21.04.2013 12:00,12.23
07.05.2013 12:00,14.54
20.05.2013 12:00,13.63
05.06.2013 12:00,16.64
16.06.2013 12:00,22.14
10.07.2013 12:00,24.58
21.07.2013 12:00,25.41
07.08.2013 12:00,26.63
18.08.2013 12:00,24.78
04.09.2013 12:00,23.52
15.09.2013 12:00,21.85
07.10.2013 12:00,18.7
20.10.2013 12:00,16.29
04.11.2013 12:00,15.2
17.11.2013 12:00,13.06
02.12.2013 12:00,9.69
15.12.2013 12:00,8.46
14.01.2014 12:00,7.08
27.01.2014 12:00,6.68
11.02.2014 12:00,6.34
25.02.2014 12:00,6.48
11.03.2014 12:00,7.75
25.03.2014 12:00,8.52
08.04.2014 12:00,12.6
22.04.2014 12:00,12.18
06.05.2014 12:00,14.39
19.05.2014 12:00,15.58
03.06.2014 12:00,19.35
16.06.2014 12:00,23.07
08.07.2014 12:00,21.81
21.07.2014 12:00,24.67
05.08.2014 12:00,22.03
25.08.2014 12:00,21.25
02.09.2014 12:00,20.41
09.09.2014 12:00,21.62
22.09.2014 12:00,20.39
09.10.2014 12:00,18.72
20.10.2014 12:00,18.28
06.11.2014 12:00,14.44
17.11.2014 12:00,12.99
02.12.2014 12:00,11.64
15.12.2014 12:00,10.58
15.01.2015 12:00,7.48
26.01.2015 12:00,7.48
10.02.2015 12:00,6.27
23.02.2015 12:00,6.23
10.03.2015 12:00,6.5
23.03.2015 12:00,7.75
08.04.2015 12:00,9.04
14.04.2015 12:00,10.58
27.04.2015 12:00,13.57
11.05.2015 12:00,16.62
26.05.2015 12:00,18.16
09.06.2015 12:00,21.54
22.06.2015 12:00,21.49
07.07.2015 12:00,27.04
27.07.2015 12:00,27.28
11.08.2015 12:00,25.71
24.08.2015 12:00,23.69
08.09.2015 12:00,22.6
21.09.2015 12:00,21.07
07.10.2015 12:00,18.22
19.10.2015 12:00,16.73
03.11.2015 12:00,15.07
16.11.2015 12:00,14.19
01.12.2015 12:00,11.31
14.12.2015 12:00,9.98
12.01.2016 12:00,7.9
25.01.2016 12:00,6.8
02.02.2016 12:00,6.75
23.02.2016 12:00,6.94
08.03.2016 12:00,6.56
21.03.2016 12:00,8.87
05.04.2016 12:00,10.79
18.04.2016 12:00,12.87
10.05.2016 12:00,13.94
23.05.2016 12:00,15.74
07.06.2016 12:00,19.55
20.06.2016 12:00,20.38
14.07.2016 12:00,23.03
25.07.2016 12:00,23.45
09.08.2016 12:00,23.82
22.08.2016 12:00,23.17
06.09.2016 12:00,24.31
19.09.2016 12:00,22.64
04.10.2016 12:00,20.33
17.10.2016 12:00,17.02
08.11.2016 12:00,14.28
21.11.2016 12:00,11.96
05.12.2016 12:00,10.65
19.12.2016 12:00,9.0
10.01.2017 12:00,6.91
23.01.2017 12:00,6.15
07.02.2017 12:00,5.97
20.02.2017 12:00,6.05
07.03.2017 12:00,6.28
20.03.2017 12:00,7.23
04.04.2017 12:00,11.6
24.04.2017 12:00,12.09
02.05.2017 12:00,11.73
22.05.2017 12:00,16.47
12.06.2017 12:00,23.04
19.06.2017 12:00,24.01
11.07.2017 12:00,24.88
24.07.2017 12:00,25.24
08.08.2017 12:00,25.66
21.08.2017 12:00,24.24
05.09.2017 12:00,22.15
18.09.2017 12:00,19.3
03.10.2017 12:00,18.35
24.10.2017 12:00,16.22
07.11.2017 12:00,14.06
20.11.2017 12:00,11.66
05.12.2017 12:00,9.43
18.12.2017 12:00,7.91
09.01.2018 12:00,6.71
22.01.2018 12:00,6.4
06.02.2018 12:00,6.26
19.02.2018 12:00,6.1
06.03.2018 12:00,6.0
20.03.2018 12:00,5.97
10.04.2018 12:00,9.58
23.04.2018 12:00,15.47
08.05.2018 12:00,17.38
22.05.2018 12:00,17.5
05.06.2018 12:00,21.01
19.06.2018 12:00,24.3
03.07.2018 12:00,24.41
23.07.2018 12:00,24.93
07.08.2018 12:00,26.85
20.08.2018 12:00,26.3
04.09.2018 12:00,23.54
17.09.2018 12:00,23.9
02.10.2018 12:00,20.46
15.10.2018 12:00,19.4
06.11.2018 12:00,15.29
19.11.2018 12:00,13.7
04.12.2018 12:00,11.25
17.12.2018 12:00,9.3
09.01.2019 12:00,6.77
22.01.2019 12:00,6.32
05.02.2019 12:00,5.92
19.02.2019 12:00,6.21
12.03.2019 12:00,6.89
20.03.2019 12:00,8.74
02.04.2019 12:00,9.58
16.04.2019 12:00,10.2
07.05.2019 12:00,11.6
21.05.2019 12:00,13.59
04.06.2019 12:00,19.49
17.06.2019 12:00,22.76
02.07.2019 12:00,26.1
23.07.2019 12:00,26.02
06.08.2019 12:00,25.28
27.08.2019 12:00,24.83
05.09.2019 12:00,24.01
17.09.2019 12:00,22.89
01.10.2019 12:00,20.92
15.10.2019 12:00,18.56
05.11.2019 12:00,15.82
19.11.2019 12:00,12.73
03.12.2019 12:00,11.29
17.12.2019 12:00,9.64
07.01.2020 12:00,8.22
21.01.2020 12:00,7.41
04.02.2020 12:00,7.08
18.02.2020 12:00,7.01
03.03.2020 12:00,6.94
16.03.2020 12:00,8.88
07.04.2020 12:00,9.5
05.05.2020 12:00,16.09
18.05.2020 12:00,18.3
02.06.2020 12:00,20.56
23.06.2020 12:00,22.18
07.07.2020 12:00,24.18
21.07.2020 12:00,24.38
05.08.2020 12:00,24.53
18.08.2020 12:00,25.04
01.09.2020 12:00,23.24
22.09.2020 12:00,23.09
06.10.2020 12:00,17.95
20.10.2020 12:00,15.31
10.11.2020 12:00,13.98
17.11.2020 12:00,13.43
01.12.2020 12:00,11.01
15.12.2020 12:00,9.41
12.01.2021 12:00,7.24
26.01.2021 12:00,6.65
02.02.2021 12:00,6.57
23.02.2021 12:00,6.7
09.03.2021 12:00,7.36
23.03.2021 12:00,7.74
14.04.2021 12:00,9.19
27.04.2021 12:00,11.79
04.05.2021 12:00,13.21
18.05.2021 12:00,15.2
08.06.2021 12:00,21.06
22.06.2021 12:00,23.7
06.07.2021 12:00,23.43
20.07.2021 12:00,23.81
03.08.2021 12:00,23.09
17.08.2021 12:00,24.75
31.08.2021 12:00,23.31
21.09.2021 12:00,21.59
05.10.2021 12:00,19.06
19.10.2021 12:00,16.72
09.11.2021 12:00,12.78
23.11.2021 12:00,12.5
30.11.2021 12:00,11.38
21.12.2021 12:00,8.45
11.01.2022 12:00,7.47
25.01.2022 12:00,6.64
08.02.2022 12:00,6.52
22.02.2022 12:00,6.55
08.03.2022 12:00,6.52
22.03.2022 12:00,7.54
05.04.2022 12:00,9.21
20.04.2022 12:00,11.63
03.05.2022 12:00,15.07
17.05.2022 12:00,19.63
31.05.2022 12:00,20.97
21.06.2022 12:00,25.49
06.07.2022 12:00,25.42
19.07.2022 12:00,27.45
03.08.2022 12:00,27.01
23.08.2022 12:00,25.28
06.09.2022 12:00,24.59
20.09.2022 12:00,22.14
04.10.2022 12:00,18.76
18.10.2022 12:00,18.93
08.11.2022 12:00,15.96
22.11.2022 12:00,13.85
05.12.2022 12:00,11.73
20.12.2022 12:00,9.47
11.01.2023 12:00,8.59
24.01.2023 12:00,7.49
07.02.2023 12:00,7.39
21.02.2023 12:00,7.11
07.03.2023 12:00,8.72
21.03.2023 12:00,8.23
04.04.2023 12:00,9.64
18.04.2023 12:00,11.1
04.07.2023 12:00,24.39
18.07.2023 12:00,25.98
02.08.2023 12:00,25.6
22.08.2023 12:00,27.11
05.09.2023 12:00,23.05
19.09.2023 12:00,23.29
03.10.2023 12:00,21.25
24.10.2023 12:00,18.27
07.11.2023 12:00,15.3
21.11.2023 12:00,12.68
05.12.2023 12:00,9.03
19.12.2023 12:00,9.0
