date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
21.01.1987 12:00,3750505587.0
19.02.1987 12:00,3680222667.0
18.03.1987 12:00,3668288200.0
16.04.1987 12:00,3866610441.0
14.05.1987 12:00,4246599837.0
23.06.1987 12:00,4431091286.0
16.07.1987 12:00,4580949413.0
20.08.1987 12:00,4703092776.0
17.09.1987 12:00,4636018095.0
15.10.1987 12:00,4534355057.0
12.11.1987 12:00,4434795502.0
10.12.1987 12:00,4240923041.0
21.01.1988 12:00,3973026604.0
18.02.1988 12:00,3967115206.0
17.03.1988 12:00,3983328987.0
14.04.1988 12:00,4088293819.0
19.05.1988 12:00,4387990027.0
16.06.1988 12:00,4434537136.0
14.07.1988 12:00,4601120485.0
18.08.1988 12:00,4614519554.0
15.09.1988 12:00,4812920772.0
13.10.1988 12:00,4664155621.0
10.11.1988 12:00,4472235741.0
21.12.1988 12:00,4088232418.0
24.01.1989 12:00,3905006996.0
21.02.1989 12:00,3774160849.0
21.03.1989 12:00,3807809708.0
31.03.1989 12:00,4044644547.0
18.04.1989 12:00,4008543858.0
28.04.1989 12:00,4186645662.0
17.05.1989 12:00,4334640392.0
26.05.1989 12:00,4504702643.0
13.06.1989 12:00,4672160377.0
26.06.1989 12:00,4752314936.0
18.07.1989 12:00,4777836533.0
16.08.1989 12:00,4961380604.0
19.09.1989 12:00,4869149144.0
17.10.1989 12:00,4723266271.0
14.11.1989 12:00,4576638214.0
19.12.1989 12:00,4217773018.0
23.01.1990 12:00,3956713499.0
27.02.1990 12:00,3981335140.0
27.03.1990 12:00,4114716668.0
24.04.1990 12:00,4267165820.0
22.05.1990 12:00,4538734306.0
26.06.1990 12:00,4652893336.0
27.07.1990 12:00,4967342748.0
04.09.1990 12:00,4917652149.0
26.09.1990 12:00,4944210072.0
18.10.1990 12:00,4855259171.0
19.11.1990 12:00,4542793420.0
18.12.1990 12:00,4222552757.0
31.01.1991 12:00,3957270740.0
21.02.1991 12:00,3820449301.0
21.03.1991 12:00,3955868128.0
23.04.1991 12:00,4107083902.0
21.05.1991 12:00,4372080229.0
18.06.1991 12:00,4605708004.0
23.07.1991 12:00,4831469988.0
27.08.1991 12:00,5000801493.0
11.09.1991 12:00,4978595245.0
09.10.1991 12:00,4828336992.0
06.11.1991 12:00,4531983809.0
04.12.1991 12:00,4336048852.0
27.02.1992 12:00,3939248206.0
10.03.1992 12:00,3957478156.0
17.03.1992 12:00,4015398180.0
15.04.1992 12:00,4155271249.0
14.05.1992 12:00,4450148330.0
10.06.1992 12:00,4653859355.0
08.07.1992 12:00,4744620437.0
05.08.1992 12:00,4908873465.0
06.08.1992 12:00,4908873465.0
09.09.1992 12:00,4967880457.0
07.10.1992 12:00,4871982413.0
04.11.1992 12:00,4600754534.0
02.12.1992 12:00,4440299093.0
13.01.1993 12:00,4129046483.0
04.02.1993 12:00,4075460777.0
11.03.1993 12:00,3995816988.0
08.04.1993 12:00,4175702385.0
06.05.1993 12:00,4399233800.0
27.06.1993 12:00,4496007105.0
08.07.1993 12:00,4659264920.0
05.08.1993 12:00,4820092852.0
16.09.1993 12:00,4757016071.0
21.10.1993 12:00,4615455667.0
16.11.1993 12:00,4486768177.0
09.12.1993 12:00,4274720041.0
12.01.1994 12:00,4054666387.0
08.02.1994 12:00,3974034396.0
17.03.1994 12:00,4049211345.0
13.04.1994 12:00,4154430429.0
10.05.1994 12:00,4423191051.0
15.06.1994 12:00,4672730475.0
15.07.1994 12:00,4889824995.0
17.08.1994 12:00,4928306870.0
15.09.1994 12:00,4909824557.0
16.09.1994 12:00,4794346322.0
19.09.1994 12:00,4757766177.0
12.10.1994 12:00,4699894463.0
16.11.1994 12:00,4568373818.0
14.12.1994 12:00,4392746695.0
11.01.1995 12:00,4115504384.0
08.02.1995 12:00,3997703760.0
15.03.1995 12:00,4030359430.0
04.04.1995 12:00,4149577982.0
12.04.1995 12:00,4278893483.0
17.05.1995 12:00,4520999626.0
13.06.1995 12:00,4631970749.0
12.07.1995 12:00,4822925862.0
09.08.1995 12:00,4963086615.0
14.09.1995 12:00,5004256734.0
13.10.1995 12:00,4944749380.0
16.11.1995 12:00,4674771931.0
14.12.1995 12:00,4430422653.0
18.01.1996 12:00,4252097920.0
15.02.1996 12:00,4136348135.0
21.03.1996 12:00,4131926696.0
17.04.1996 12:00,4281832180.0
14.05.1996 12:00,4514253482.0
13.06.1996 12:00,4763182114.0
10.07.1996 12:00,4865034498.0
22.07.1996 12:00,4870806385.0
06.08.1996 12:00,5078658985.0
27.08.1996 12:00,5089206002.0
13.09.1996 12:00,4785290330.0
24.09.1996 12:00,4860568374.0
04.10.1996 12:00,4853503113.0
23.10.1996 12:00,4802699096.0
26.11.1996 12:00,4526212510.0
12.12.1996 12:00,4387056990.0
17.12.1996 12:00,4391242818.0
10.01.1997 12:00,4240876175.0
28.01.1997 12:00,4149640038.0
20.02.1997 12:00,4150103935.0
25.02.1997 12:00,4160077892.0
13.03.1997 12:00,4244029088.0
25.03.1997 12:00,4312235519.0
10.04.1997 12:00,4442813927.0
21.04.1997 12:00,4615570626.0
07.05.1997 12:00,4701831298.0
20.05.1997 12:00,4773837536.0
05.06.1997 12:00,4954221508.0
18.06.1997 12:00,5063560277.0
03.07.1997 12:00,5031566942.0
22.07.1997 12:00,5052395100.0
07.08.1997 12:00,5244855012.0
27.08.1997 12:00,5310627517.0
11.09.1997 12:00,5305845230.0
23.09.1997 12:00,5221695864.0
21.10.1997 12:00,5057712320.0
06.11.1997 12:00,4928840410.0
17.11.1997 12:00,4826467440.0
09.12.1997 12:00,4638444414.0
16.12.1997 12:00,4519839874.0
15.01.1998 12:00,4405369793.0
27.01.1998 12:00,4342446147.0
12.02.1998 12:00,4221958410.0
23.02.1998 12:00,4252278595.0
13.03.1998 12:00,4285916423.0
23.03.1998 12:00,4318762094.0
09.04.1998 12:00,4462714281.0
21.04.1998 12:00,4502346553.0
07.05.1998 12:00,4623008578.0
19.05.1998 12:00,4589082093.0
05.06.1998 12:00,4901443536.0
16.06.1998 12:00,4885093856.0
02.07.1998 12:00,5151591258.0
23.07.1998 12:00,5171507526.0
13.08.1998 12:00,5217781522.0
24.08.1998 12:00,5228589618.0
10.09.1998 12:00,5145920516.0
22.09.1998 12:00,5131599965.0
09.10.1998 12:00,5015526882.0
27.10.1998 12:00,4959044253.0
06.11.1998 12:00,4817896876.0
18.11.1998 12:00,4720186821.0
11.12.1998 12:00,4451202813.0
15.12.1998 12:00,4438279071.0
14.01.1999 12:00,4276464697.0
26.01.1999 12:00,4226342819.0
18.02.1999 12:00,4062078577.0
24.02.1999 12:00,4076290469.0
23.03.1999 12:00,4176402366.0
27.04.1999 12:00,4407316547.0
10.05.1999 12:00,4608356693.0
26.05.1999 12:00,4719215690.0
09.06.1999 12:00,4823316206.0
09.07.1999 12:00,4967212262.0
11.08.1999 12:00,5053019047.0
24.08.1999 12:00,5067649902.0
09.09.1999 12:00,5028088105.0
29.09.1999 12:00,5034209810.0
05.10.1999 12:00,4934737973.0
19.10.1999 12:00,4911285024.0
09.11.1999 12:00,4751992262.0
16.11.1999 12:00,4667047348.0
01.12.1999 12:00,4470713787.0
14.12.1999 12:00,4353805929.0
11.01.2000 12:00,4139892593.0
26.01.2000 12:00,4060674293.0
08.02.2000 12:00,4044728237.0
22.02.2000 12:00,4033487064.0
07.03.2000 12:00,4055800141.0
21.03.2000 12:00,4148531787.0
03.04.2000 12:00,4200599579.0
