date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,33208604.69,8319502.434,236204.587,1356960.357,655680.331,177466.701,130151.803,44111482.07,0.0,11800.002
1981,33522604.94,8525569.988,338763.723,1303471.172,715642.449,141973.361,125803.982,44720586.05,40.0,14640.001
1982,33836605.19,8731637.542,441322.86,1249981.987,775604.567,106480.02,121456.161,45329690.03,80.0,17480.001
1983,34150605.44,8937705.095,543881.996,1196492.801,835566.685,70986.68,117108.34,45938794.01,120.0,20320.001
1984,34464605.69,9143772.649,646441.132,1143003.616,895528.803,35493.34,112760.519,46547897.99,160.0,23160.0
1985,34778605.94,9349840.203,749000.268,1089514.431,955490.921,0.0,108412.698,47157001.97,200.0,26000.0
1986,36865403.286,9351138.193,759056.826,1054878.793,983777.974,57780.805,98454.252,49329514.842,200.0,35349.12
1987,38952200.632,9352436.183,769113.385,1020243.155,1012065.027,115561.61,88495.805,51502027.714,200.0,44698.241
1988,41038997.978,9353734.173,779169.943,985607.516,1040352.08,173342.415,78537.358,53674540.586,200.0,54047.361
1989,43125795.324,9355032.163,789226.502,950971.878,1068639.132,231123.22,68578.912,55847053.458,200.0,63396.482
1990,45212592.67,9356330.153,799283.06,916336.24,1096926.185,288904.025,58620.465,58019566.33,200.0,72745.602
1991,44593370.767,9523131.179,894242.812,883837.179,1097810.623,299211.742,55784.868,57666472.04,166.667,70371.335
1992,43974148.863,9689932.205,989202.565,851338.118,1098695.061,309519.46,52949.272,57313377.75,133.333,67997.068
1993,43354926.96,9856733.232,1084162.317,818839.058,1099579.499,319827.177,50113.675,56960283.46,100.0,65622.802
1994,42735705.057,10023534.258,1179122.069,786339.997,1100463.937,330134.895,47278.078,56607189.17,66.667,63248.535
1995,42116483.153,10190335.284,1274081.822,753840.936,1101348.375,340442.612,44442.481,56254094.88,33.333,60874.268
1996,41497261.25,10357136.31,1369041.574,721341.875,1102232.813,350750.33,41606.885,55901000.59,0.0,58500.001
1997,38960993.93,10229976.4,1405573.304,574209.636,1151703.691,435560.033,44555.343,53404599.86,46700.002,50600.001
1998,38811168.18,9918433.67,1253591.937,459214.471,1241282.204,302472.682,42956.212,52780590.83,46700.002,40900.001
1999,37087473.18,9872456.159,1403563.411,434474.176,960699.953,254702.015,35709.41,50819757.3,40400.002,43955.158
2000,35091153.32,9626663.312,1358873.52,463975.615,1096574.45,285967.126,32747.534,48413583.01,39000.002,39744.657
2001,33826008.48,9504180.927,1167055.966,403235.046,895262.591,437980.428,28673.214,46877610.57,39000.002,37455.158
2002,31734187.42,9439969.025,1121941.131,408117.766,1073050.199,709314.448,36164.105,45365657.53,39000.002,34755.158
2003,28131251.0,9594057.29,1064253.284,378602.984,1090949.412,735045.852,35408.304,42091616.13,39000.002,31600.001
2004,27647091.08,10138344.61,1240924.61,374557.611,991563.289,395416.104,35058.728,41680217.39,39000.002,35181.706
2005,28419715.79,10585207.77,1203679.742,308234.969,935467.33,220276.908,34302.066,42478413.53,39000.002,20181.706
2006,27016474.63,10347247.37,1135016.554,281998.007,1072388.331,413294.174,31553.86,41317868.41,55500.003,20081.706
2007,25531739.93,10745774.57,1141784.815,262163.641,1033399.554,220531.22,29668.964,39842004.79,55500.003,16381.705
2008,24608881.76,11161278.21,1128341.664,233407.872,899211.697,261382.37,30559.9,39039501.86,69000.003,16381.705
2009,24000884.43,11647273.54,1088598.402,214995.867,763303.451,105963.745,24556.421,38675473.29,70000.003,15881.705
2010,23545174.68,11103957.18,919559.319,201082.478,864068.765,183112.095,24454.218,37945645.13,78000.004,26781.706
2011,21981531.81,10892685.4,1094546.173,191726.764,981973.442,279668.265,22891.504,36668435.91,78600.004,26781.706
2012,22943355.17,10299844.07,1091071.55,230833.485,960905.843,464705.527,28616.468,37352847.15,78600.004,53881.706
2013,21325894.67,10325587.68,1014332.227,171425.17,1076031.693,689749.025,28921.34,36081239.79,78600.004,54024.361
2014,21213295.46,10115980.12,1096738.828,173747.782,1167373.054,928054.252,50325.412,36086448.26,78600.004,35876.361
2015,21342760.4,9648212.882,911054.962,162443.276,1181762.406,1212670.42,64119.096,36457708.53,78600.004,45426.361
2016,21835703.42,9265891.318,976669.216,195656.132,1127216.686,1404049.852,59046.06,36769556.78,78600.004,52326.361
2017,21847217.68,9534674.15,992920.223,200939.439,1040091.349,1842582.174,64989.925,37186680.08,78600.004,27926.36
2018,21855722.83,9359888.674,891068.682,180079.344,1067736.129,1760365.333,83638.924,36890584.25,78500.004,28694.643
2019,22265238.36,8896740.126,825410.985,181340.737,1241049.639,1862092.93,86591.72,37092156.99,77200.004,46233.083
2020,22265238.36,8896740.126,825410.985,181340.737,1241049.639,1862092.93,86591.72,37092156.99,77200.004,46233.083
