date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,4791074.066,119288.692,77195.816,320554.594,156278.591,12758.158,31861.019,5518178.422,0.0,5000.0
1981,4777782.68,124584.284,85326.218,307829.48,135774.423,10206.527,35323.503,5488959.604,0.0,6000.0
1982,4764491.294,129879.877,93456.62,295104.366,115270.254,7654.895,38785.987,5459740.785,0.0,7000.0
1983,4751199.908,135175.469,101587.022,282379.251,94766.086,5103.263,42248.471,5430521.967,0.0,8000.0
1984,4737908.522,140471.062,109717.424,269654.137,74261.917,2551.632,45710.955,5401303.148,0.0,9000.0
1985,4724617.136,145766.654,117847.825,256929.023,53757.749,0.0,49173.44,5372084.33,0.0,10000.0
1986,5161508.529,166009.18,127850.064,242417.535,45073.857,8521.549,41871.203,5812622.374,0.0,8800.0
1987,5598399.922,186251.705,137852.302,227906.047,36389.965,17043.098,34568.966,6253160.418,0.0,7600.0
1988,6035291.314,206494.23,147854.541,213394.559,27706.073,25564.647,27266.73,6693698.463,0.0,6400.0
1989,6472182.707,226736.756,157856.78,198883.07,19022.181,34086.196,19964.493,7134236.507,0.0,5200.0
1990,6909074.1,246979.281,167859.018,184371.582,10338.289,42607.745,12662.257,7574774.551,0.0,4000.0
1991,6781967.326,266574.926,184474.421,180865.694,18673.779,47983.353,12313.775,7494097.447,0.0,4066.667
1992,6654860.552,286170.571,201089.823,177359.805,27009.269,53358.961,11965.293,7413420.343,0.0,4133.333
1993,6527753.778,305766.216,217705.226,173853.916,35344.759,58734.569,11616.811,7332743.24,0.0,4200.0
1994,6400647.004,325361.861,234320.628,170348.027,43680.249,64110.177,11268.329,7252066.136,0.0,4266.667
1995,6273540.23,344957.506,250936.03,166842.139,52015.739,69485.785,10919.847,7171389.032,0.0,4333.333
1996,6146433.456,364553.151,267551.433,163336.25,60351.229,74861.394,10571.365,7090711.928,0.0,4400.0
1997,5935309.989,401095.1,263204.178,144012.848,56988.602,121911.561,12241.615,6936185.544,0.0,4400.0
1998,5909761.751,384023.125,260739.071,122324.294,63507.389,82930.539,15536.754,6847284.933,0.0,4400.0
1999,5607573.537,424841.138,245321.172,109667.109,95111.599,58982.601,8783.465,6550436.41,0.0,5500.0
2000,5237416.144,442544.819,221095.067,108414.74,86495.147,97629.741,7979.256,6203660.719,0.0,5500.0
2001,5382594.995,534721.729,244251.7,184939.31,74864.035,143035.328,11654.647,6577740.711,0.0,8000.0
2002,4912315.198,408259.703,165919.308,88425.096,115689.078,178553.749,7160.378,5877551.35,0.0,5500.0
2003,4338689.423,417863.106,121544.908,84394.476,145579.311,184361.118,1840.91,5294468.792,0.0,5500.0
2004,4117434.58,547850.592,131207.496,77420.188,136553.092,133350.656,4828.47,5150024.778,0.0,5500.0
2005,4221441.855,539330.885,123538.606,73718.463,135597.56,22286.363,4858.942,5123535.733,0.0,5500.0
2006,3628591.319,572909.915,124013.771,107333.969,206634.444,128584.93,9096.576,4779941.369,0.0,5500.0
2007,3093430.806,645383.408,96687.513,66716.364,162524.728,42585.39,7679.791,4118436.084,0.0,5500.0
2008,2956110.582,630592.383,139637.742,65825.068,137825.761,22373.452,11371.53,3969916.828,0.0,5500.0
2009,2715885.028,619442.911,116995.108,59233.875,162282.525,80262.556,16662.592,3776890.498,0.0,5500.0
2010,2651873.136,574499.676,116519.309,49482.975,161062.354,123368.124,13476.38,3707470.636,0.0,5500.0
2011,2448372.722,569216.636,119072.009,49031.082,178988.013,87272.946,13191.173,3468483.52,0.0,1100.0
2012,2460212.794,499732.257,112145.887,45356.561,225921.258,51628.815,14620.164,3413790.411,0.0,5500.0
2013,2368827.907,521354.114,103296.872,35126.662,151678.08,43369.187,17201.351,3243757.805,0.0,5500.0
2014,2227225.673,398293.984,90617.348,34598.945,65237.115,94882.725,22072.499,3054456.424,0.0,0.0
2015,2335867.548,412692.741,89043.648,38098.428,1055.958,143430.197,24790.312,3157875.624,0.0,0.0
2016,2121626.274,480032.278,71271.608,37794.166,84157.929,76845.992,25333.857,3057431.628,0.0,0.0
2017,2168239.319,453245.827,93768.879,35397.048,16860.903,56695.36,47443.497,3040050.733,0.0,0.0
2018,2115281.081,478274.353,94534.183,30317.178,13237.886,62335.438,51696.694,3015806.837,0.0,0.0
2019,1998717.05,496770.204,69293.893,26951.709,15021.822,52884.379,52747.344,2796435.325,0.0,0.0
2020,1998717.05,496770.204,69293.893,26951.709,15021.822,52884.379,52747.344,2796435.325,0.0,0.0
