date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,587285.315,317616.848,7835.309,225753.182,0.0,1500.0,5773.969,1145764.624,0.0,0.0
1981,601860.762,308887.88,6979.399,212758.113,0.0,1200.0,5250.103,1137076.257,0.0,0.0
1982,616436.209,300158.911,6123.488,199763.044,0.0,900.0,4726.237,1128387.889,0.0,0.0
1983,631011.656,291429.942,5267.577,186767.975,0.0,600.0,4202.371,1119699.522,0.0,0.0
1984,645587.102,282700.974,4411.667,173772.906,0.0,300.0,3678.505,1111011.154,0.0,0.0
1985,660162.549,273972.005,3555.756,160777.837,0.0,0.0,3154.639,1102322.787,0.0,0.0
1986,683404.371,281567.555,5549.278,150469.366,0.0,0.0,2849.88,1124599.334,0.0,0.0
1987,706646.193,289163.105,7542.801,140160.896,0.0,0.0,2545.12,1146875.881,0.0,0.0
1988,729888.014,296758.654,9536.323,129852.425,0.0,0.0,2240.361,1169152.427,0.0,0.0
1989,753129.836,304354.204,11529.846,119543.954,0.0,0.0,1935.602,1191428.974,0.0,0.0
1990,776371.658,311949.754,13523.368,109235.483,0.0,0.0,1630.842,1213705.521,0.0,0.0
1991,721064.297,292828.949,11386.14,96649.2,0.0,0.0,1542.368,1124299.635,0.0,0.0
1992,665756.937,273708.144,9248.912,84062.917,0.0,0.0,1453.895,1034893.749,0.0,0.0
1993,610449.576,254587.339,7111.684,71476.634,0.0,0.0,1365.421,945487.863,0.0,0.0
1994,555142.216,235466.535,4974.456,58890.35,0.0,0.0,1276.947,856081.976,0.0,0.0
1995,499834.856,216345.73,2837.228,46304.067,0.0,0.0,1188.474,766676.09,0.0,0.0
1996,444527.495,197224.925,700.0,33717.784,0.0,0.0,1100.0,677270.204,0.0,0.0
1997,408750.863,205012.296,700.0,33701.805,17740.379,0.0,2338.66,668244.003,0.0,0.0
1998,421854.214,231164.446,1100.0,29239.348,1591.065,0.0,3338.66,688287.733,0.0,0.0
1999,240221.652,225977.763,4200.0,34669.073,0.0,0.0,2537.543,510384.468,0.0,0.0
2000,163573.37,241411.871,2757.99,30071.306,0.0,0.0,2039.777,445932.75,0.0,0.0
2001,138189.006,254250.53,400.0,34287.286,0.0,0.0,2539.777,433245.035,0.0,0.0
2002,71710.569,259361.355,200.0,29997.337,0.0,0.0,3739.777,365446.581,0.0,0.0
2003,52964.864,273047.265,0.0,26118.901,0.0,0.0,4139.777,356708.35,0.0,0.0
2004,32239.263,290739.791,0.0,25148.282,0.0,0.0,3439.777,352004.656,0.0,0.0
2005,13308.85,302287.644,0.0,23173.196,0.0,0.0,4639.777,343847.01,0.0,0.0
2006,16953.866,320631.888,0.0,20551.633,0.0,0.0,2239.777,360814.707,0.0,0.0
2007,8933.42,300743.914,0.0,20757.217,0.0,0.0,1139.777,331574.328,0.0,0.0
2008,23916.667,277149.07,0.0,16618.557,0.0,0.0,1139.777,318824.071,0.0,0.0
2009,18324.485,334136.271,0.0,12802.578,0.0,0.0,2039.777,367422.44,0.0,0.0
2010,6000.0,354777.423,0.0,10446.822,0.0,0.0,2239.777,373583.351,0.0,0.0
2011,19438.231,345824.588,0.0,13784.364,0.0,0.0,2239.777,381406.29,0.0,0.0
2012,6284.708,334872.87,0.0,13382.131,0.0,0.0,2039.777,357176.136,0.0,0.0
2013,14245.276,329527.166,0.0,12423.024,0.0,0.0,2000.0,359110.328,0.0,0.0
2014,48397.252,297325.102,0.0,14504.811,0.0,0.0,3400.0,371056.891,0.0,0.0
2015,66873.37,286276.82,0.0,14226.375,0.0,2700.0,5100.0,376910.757,0.0,0.0
2016,95827.58,292291.08,0.0,15105.928,0.0,4200.0,5157.99,414078.111,0.0,0.0
2017,118391.069,273527.332,0.0,12650.172,0.0,0.0,5000.0,413549.587,0.0,0.0
2018,127064.35,256742.709,0.0,12907.045,0.0,0.0,5712.629,405053.108,0.0,0.0
2019,104690.466,284215.82,0.0,12263.918,0.0,12400.0,5091.065,425909.208,0.0,0.0
2020,104690.466,284215.82,0.0,12263.918,0.0,12400.0,5091.065,425909.208,0.0,0.0
