date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,47062.162,32890.483,0.0,4874.336,9985.618,0.0,0.0,94812.599,0.0,0.0
1981,47272.03,33517.828,0.0,4831.46,10035.264,0.0,0.0,95656.581,0.0,0.0
1982,47481.897,34145.173,0.0,4788.584,10084.91,0.0,0.0,96500.563,0.0,0.0
1983,47691.764,34772.518,0.0,4745.707,10134.556,0.0,0.0,97344.546,0.0,0.0
1984,47901.631,35399.863,0.0,4702.831,10184.202,0.0,0.0,98188.528,0.0,0.0
1985,48111.498,36027.208,0.0,4659.955,10233.848,0.0,0.0,99032.51,0.0,0.0
1986,50216.941,34991.412,564.159,4957.831,10161.636,56.416,200.841,101149.235,0.0,0.0
1987,52322.383,33955.615,1128.318,5255.707,10089.424,112.832,401.681,103265.961,0.0,0.0
1988,54427.825,32919.819,1692.478,5553.583,10017.211,169.248,602.522,105382.686,0.0,0.0
1989,56533.267,31884.023,2256.637,5851.46,9944.999,225.664,803.363,107499.412,0.0,0.0
1990,58638.71,30848.226,2820.796,6149.336,9872.786,282.08,1004.203,109616.137,0.0,0.0
1991,56541.918,31749.0,2892.256,5666.039,8924.999,235.066,966.593,107011.602,0.0,0.0
1992,54445.126,32649.775,2963.716,5182.743,7977.211,188.053,928.982,104407.067,0.0,0.0
1993,52348.334,33550.549,3035.177,4699.446,7029.424,141.04,891.372,101802.532,0.0,0.0
1994,50251.542,34451.323,3106.637,4216.15,6081.636,94.026,853.761,99197.997,0.0,0.0
1995,48154.751,35352.097,3178.097,3732.854,5133.849,47.013,816.15,96593.462,0.0,0.0
1996,46057.959,36252.872,3249.557,3249.557,4186.061,0.0,778.54,93988.926,0.0,0.0
1997,45155.304,34560.394,3407.522,4524.557,6442.698,338.496,1342.699,95986.05,0.0,0.0
1998,44026.986,32168.359,2775.663,6025.22,5224.114,0.0,2222.787,93018.573,0.0,0.0
1999,37527.872,39299.331,2719.248,3565.486,2911.062,0.0,789.823,89667.467,0.0,0.0
2000,36286.721,32066.81,2933.628,3870.132,5810.84,0.0,2313.053,84127.423,0.0,0.0
2001,32777.651,32574.554,1748.894,4219.911,4513.274,0.0,1918.141,79963.928,0.0,0.0
2002,36015.925,33984.952,1703.761,4851.769,3960.398,0.0,169.248,82897.556,0.0,0.0
2003,36760.615,27767.917,902.655,3475.221,2764.38,0.0,169.248,72832.956,0.0,0.0
2004,36004.642,31773.447,1241.15,3971.681,1241.15,0.0,394.912,75507.07,0.0,0.0
2005,42977.65,26199.554,902.655,4287.61,0.0,0.0,394.912,75473.221,0.0,0.0
2006,36896.013,32281.191,2922.345,2369.469,1218.584,0.0,2087.389,78429.415,0.0,0.0
2007,32822.784,31615.483,3633.185,3892.699,1128.318,0.0,394.912,74141.805,0.0,0.0
2008,31525.217,32010.394,4964.601,2425.885,2064.823,0.0,394.912,74040.256,0.0,0.0
2009,33669.022,30848.226,4569.69,2200.221,1229.867,0.0,225.664,73397.115,0.0,0.0
2010,33612.606,32518.138,1353.982,2595.132,0.0,0.0,225.664,70959.947,0.0,0.0
2011,25556.413,27519.687,2030.973,3249.557,1297.566,0.0,1444.248,61752.868,0.0,0.0
2012,22385.838,27700.218,4061.946,4389.159,0.0,0.0,225.664,59417.249,0.0,0.0
2013,24563.492,29844.023,3384.955,2267.92,1636.062,0.0,225.664,62632.957,0.0,0.0
2014,24123.448,27892.032,3836.283,1421.681,0.0,0.0,4287.61,62271.895,0.0,0.0
2015,24540.926,26470.351,4896.902,3463.938,0.0,0.0,5720.574,65803.532,0.0,0.0
2016,20727.21,23672.121,3272.124,4569.69,1297.566,0.0,5551.327,59981.408,0.0,0.0
2017,31378.536,21234.953,0.0,2753.097,0.0,0.0,5133.849,61256.408,0.0,0.0
2018,32461.722,18188.493,0.0,2042.256,1590.929,0.0,2877.212,58119.683,0.0,0.0
2019,38678.756,22498.67,0.0,947.788,0.0,0.0,1421.681,64370.567,0.0,0.0
2020,38678.756,22498.67,0.0,947.788,0.0,0.0,1421.681,64370.567,0.0,0.0
