date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,650267.912,43667.112,900.0,124427.246,0.0,300.0,3884.688,825206.127,0.0,0.0
1981,653256.041,40792.253,852.854,116385.921,0.0,240.0,4904.878,819347.033,0.0,0.0
1982,656244.17,37917.394,805.709,108344.596,0.0,180.0,5925.067,813487.938,0.0,0.0
1983,659232.299,35042.535,758.564,100303.271,0.0,120.0,6945.256,807628.844,0.0,0.0
1984,662220.428,32167.676,711.418,92261.946,0.0,60.0,7965.446,801769.75,0.0,0.0
1985,665208.558,29292.817,664.272,84220.62,0.0,0.0,8985.635,795910.656,0.0,0.0
1986,699954.118,27612.402,1572.023,81920.015,0.0,180.0,7688.508,827018.068,0.0,0.0
1987,734699.679,25931.986,2479.774,79619.41,0.0,360.0,6391.381,858125.481,0.0,0.0
1988,769445.239,24251.57,3387.524,77318.805,0.0,540.0,5094.254,889232.894,0.0,0.0
1989,804190.8,22571.154,4295.275,75018.2,0.0,720.0,3797.127,920340.307,0.0,0.0
1990,838936.361,20890.739,5203.025,72717.595,0.0,900.0,2500.0,951447.72,0.0,0.0
1991,801103.024,17408.949,4619.188,66460.505,0.0,3527.883,2166.667,903869.549,0.0,0.0
1992,763269.688,13927.159,4035.35,60203.415,0.0,6155.766,1833.333,856291.378,0.0,0.0
1993,725436.351,10445.369,3451.513,53946.326,0.0,8783.649,1500.0,808713.207,0.0,0.0
1994,687603.014,6963.58,2867.675,47689.236,0.0,11411.532,1166.667,761135.037,0.0,0.0
1995,649769.678,3481.79,2283.838,41432.146,0.0,14039.415,833.333,713556.866,0.0,0.0
1996,611936.342,0.0,1700.0,35175.056,0.0,16667.298,500.0,665978.695,0.0,0.0
1997,628575.855,0.0,2200.0,38071.845,0.0,20423.441,600.0,690871.142,0.0,0.0
1998,664280.013,0.0,1700.0,53738.011,0.0,14064.272,1928.545,736710.841,0.0,0.0
1999,682131.238,0.0,0.0,50097.365,0.0,26700.0,1328.545,766757.147,0.0,0.0
2000,709087.195,0.0,0.0,41687.157,0.0,30736.674,1328.545,789339.571,0.0,0.0
2001,681364.701,0.0,500.0,49757.48,0.0,28800.0,1328.545,768250.726,0.0,0.0
2002,564005.328,0.0,500.0,38289.236,0.0,20970.323,1328.545,634793.431,0.0,0.0
2003,481914.589,0.0,1854.065,38896.418,0.0,17303.025,1328.545,543296.642,0.0,0.0
2004,393687.362,0.0,1628.545,46649.351,0.0,26000.0,2128.545,475193.802,0.0,0.0
2005,387565.053,0.0,1248.961,51770.713,0.0,21100.0,2803.025,469687.752,0.0,0.0
2006,319019.674,0.0,759.168,55707.387,0.0,0.0,474.48,380560.71,0.0,0.0
2007,266323.831,0.0,1138.753,54295.101,0.0,7400.0,474.48,338032.165,0.0,0.0
2008,219155.772,0.0,1138.753,53832.907,0.0,8400.0,474.48,286301.912,0.0,0.0
2009,233516.834,0.0,0.0,46171.845,0.0,0.0,474.48,282163.16,0.0,0.0
2010,257550.297,0.0,0.0,39093.393,0.0,5700.0,474.48,305718.171,0.0,0.0
2011,267890.182,0.0,0.0,39791.314,0.0,0.0,1674.48,312255.977,0.0,0.0
2012,300498.702,0.0,0.0,23791.5,0.0,3200.0,1674.48,332064.682,0.0,0.0
2013,452333.131,0.0,0.0,23422.123,0.0,3700.0,1674.48,484029.734,0.0,0.0
2014,469924.055,0.0,0.0,22568.059,0.0,8346.882,2528.545,509778.695,0.0,0.0
2015,448630.476,0.0,0.0,22468.059,0.0,20746.882,2528.545,502982.091,0.0,0.0
2016,486696.066,0.0,0.0,19295.657,0.0,21301.893,2654.065,539847.681,0.0,0.0
2017,599461.676,0.0,0.0,20813.994,0.0,26000.0,2654.065,669559.226,0.0,0.0
2018,507221.401,0.0,0.0,19598.682,0.0,25900.0,2054.065,562274.148,0.0,0.0
2019,456361.656,0.0,0.0,18410.969,0.0,13200.0,1554.065,511560.153,0.0,0.0
2020,456361.656,0.0,0.0,18410.969,0.0,13200.0,1554.065,511560.153,0.0,0.0
