date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,3896768.181,4941698.125,16408.32,410019.767,141209.572,1688.21,194850.324,9605921.888,7000.0,1469597.886
1981,4260499.514,5023872.95,50474.087,408303.927,156098.32,1350.568,189230.425,10097838.126,7000.0,1438225.301
1982,4624230.847,5106047.775,84539.854,406588.088,170987.067,1012.926,183610.525,10589754.365,7000.0,1406852.716
1983,4987962.181,5188222.599,118605.621,404872.248,185875.814,675.284,177990.625,11081670.603,7000.0,1375480.132
1984,5351693.514,5270397.424,152671.388,403156.408,200764.561,337.642,172370.726,11573586.842,7000.0,1344107.547
1985,5715424.847,5352572.249,186737.155,401440.568,215653.308,0.0,166750.826,12065503.08,7000.0,1312734.962
1986,6347559.801,5142689.457,214531.608,390273.509,236011.87,6848.377,160782.755,12534581.674,7000.0,1297375.109
1987,6979694.754,4932806.665,242326.061,379106.449,256370.431,13696.754,154814.683,13003660.268,7000.0,1282015.256
1988,7611829.708,4722923.874,270120.514,367939.389,276728.992,20545.13,148846.612,13472738.862,7000.0,1266655.404
1989,8243964.661,4513041.082,297914.968,356772.33,297087.554,27393.507,142878.541,13941817.456,7000.0,1251295.551
1990,8876099.615,4303158.29,325709.421,345605.27,317446.115,34241.884,136910.47,14410896.05,7000.0,1235935.698
1991,8375675.44,4328297.64,322979.852,348047.485,308143.217,28775.126,133733.433,13940066.357,7833.333,1212680.259
1992,7875251.265,4353436.989,320250.283,350489.7,298840.319,23308.369,130556.396,13469236.663,8666.667,1189424.82
1993,7374827.09,4378576.338,317520.714,352931.915,289537.421,17841.612,127379.358,12998406.97,9500.0,1166169.382
1994,6874402.916,4403715.688,314791.145,355374.13,280234.523,12374.855,124202.321,12527577.277,10333.333,1142913.943
1995,6373978.741,4428855.038,312061.576,357816.345,270931.625,6908.098,121025.284,12056747.583,11166.667,1119658.504
1996,5873554.566,4453994.387,309332.007,360258.56,261628.727,1441.34,117848.247,11585917.89,12000.0,1096403.065
1997,4933241.427,4384150.902,281271.408,324644.073,375871.091,37514.669,112868.107,10644004.21,12000.0,1040135.071
1998,4981830.555,4460305.439,273194.695,291111.45,347650.636,15410.144,95136.604,10635621.44,12000.0,1057287.212
1999,5003659.848,4174441.591,238865.042,291772.522,279657.606,53587.264,70212.671,10291311.01,12500.0,1071597.029
2000,4976249.416,4191796.232,209041.005,259292.952,270787.247,47312.753,74630.672,10178791.51,13800.0,1062829.916
2001,4896001.768,4079189.067,175139.936,226048.098,209888.7,38936.339,65192.081,9906363.564,18500.0,1080863.625
2002,4900478.096,4167817.995,163473.188,191130.062,217662.143,57106.19,66684.674,9935891.548,18500.0,1066518.977
2003,4745732.19,4211797.632,181811.031,185552.381,264674.245,73683.513,60999.725,9918674.813,18500.0,1044575.864
2004,4938581.222,4104200.929,156570.844,169201.283,294983.912,69715.589,57978.084,9960454.28,18500.0,1066019.898
2005,5210777.288,4412044.896,200071.182,159040.276,396106.952,98843.395,70378.408,10691226.18,18600.0,1047363.705
2006,5292815.782,4265967.869,201144.847,154631.928,365002.258,69812.138,70751.965,10599221.02,24100.0,1047139.201
2007,4685506.474,4469776.347,190637.771,152896.955,478731.676,65735.867,64923.482,10243431.95,24000.0,978010.941
2008,4802802.055,4567221.963,171388.66,153585.271,368793.384,65597.552,73845.254,10336084.58,23700.0,924947.186
2009,4662124.239,4504151.675,126724.843,161059.342,451255.961,30730.417,69333.252,10132694.44,23700.0,870218.417
2010,4937197.192,4337345.016,74288.602,142505.687,569895.111,39625.212,72675.082,10307610.17,23700.0,873276.899
2011,4580746.916,4838223.866,91406.928,131708.465,588135.363,4984.857,63298.448,10434787.71,23700.0,885768.538
2012,4651947.482,4897085.245,85705.852,122364.555,610701.189,11340.811,80232.574,10607375.87,23700.0,863779.901
2013,4808175.443,5161782.17,31531.797,110713.97,524699.883,43065.724,78156.575,10930522.3,23700.0,842828.239
2014,4394696.11,4998760.035,63763.02,114660.748,574353.361,94426.278,93199.28,10708447.18,23700.0,826412.295
2015,4430900.842,5169626.251,16775.491,110432.4,609838.297,100583.274,109388.456,11015293.43,23700.0,825240.578
2016,4807817.481,4941747.917,13381.477,108374.996,576119.209,64705.065,153675.477,11189926.56,26300.0,814020.218
2017,4664071.618,5350741.254,14340.551,110992.022,588648.541,29083.881,179341.746,11524666.49,26653.0,806760.79
2018,5573886.71,5167171.584,12078.869,117356.384,617256.441,49322.505,140061.685,12251247.58,35507.0,770442.425
2019,4932829.585,5170763.978,0.0,120332.8,738107.112,39193.524,134266.769,11770483.09,35121.0,759347.014
2020,4932829.585,5170763.978,0.0,120332.8,738107.112,39193.524,134266.769,11770483.09,35121.0,759347.014
