date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,2564216.579,1290126.468,210635.998,110752.489,100930.402,1394.484,68754.002,4350905.854,20428.876,2285206.331
1981,2800958.291,1279394.591,229911.709,109304.838,109798.585,1115.588,63385.328,4600571.547,19893.946,2261252.089
1982,3037700.003,1268662.714,249187.42,107857.186,118666.767,836.691,58016.653,4850237.24,19359.016,2237297.847
1983,3274441.715,1257930.836,268463.13,106409.534,127534.95,557.794,52647.978,5099902.934,18824.086,2213343.605
1984,3511183.427,1247198.959,287738.841,104961.883,136403.132,278.897,47279.303,5349568.627,18289.156,2189389.363
1985,3747925.139,1236467.082,307014.552,103514.231,145271.314,0.0,41910.628,5599234.32,17754.226,2165435.121
1986,3997249.203,1202305.538,328467.102,98039.91,163304.856,4929.695,41096.487,5851546.633,17751.002,2205498.254
1987,4246573.267,1168143.993,349919.653,92565.59,181338.398,9859.39,40282.346,6103858.947,17747.779,2245561.387
1988,4495897.332,1133982.449,371372.204,87091.27,199371.94,14789.085,39468.204,6356171.26,17744.555,2285624.52
1989,4745221.396,1099820.904,392824.754,81616.949,217405.481,19718.78,38654.063,6608483.574,17741.331,2325687.653
1990,4994545.46,1065659.36,414277.305,76142.628,235439.023,24648.476,37839.922,6860795.887,17738.108,2365750.786
1991,4919857.796,1086251.893,450139.283,77878.872,235338.741,25114.003,55395.235,6862338.291,18034.324,2392624.4
1992,4845170.132,1106844.426,486001.262,79615.114,235238.459,25579.53,72950.548,6863880.696,18330.541,2419498.015
1993,4770482.468,1127436.958,521863.24,81351.358,235138.177,26045.057,90505.861,6865423.1,18626.757,2446371.63
1994,4695794.803,1148029.491,557725.218,83087.6,235037.895,26510.584,108061.174,6866965.504,18922.974,2473245.244
1995,4621107.139,1168622.024,593587.197,84823.844,234937.613,26976.112,125616.487,6868507.909,19219.19,2500118.858
1996,4546419.475,1189214.557,629449.175,86560.087,234837.331,27441.639,143171.8,6870050.313,19515.407,2526992.473
1997,4359060.705,1303219.041,644409.921,79864.671,209031.046,29508.106,129501.461,6776548.072,19515.407,2517262.108
1998,4342068.45,1309386.849,616627.797,92002.575,205168.441,31981.167,125691.499,6759703.012,41937.72,2573902.855
1999,4450189.11,1230841.651,595433.206,98988.922,168273.479,36355.601,98811.106,6747796.973,41438.052,2698483.953
2000,4266412.093,1442042.594,597088.304,107476.151,168256.753,26330.556,104995.099,6800996.204,41534.762,2591650.647
2001,4250535.822,1324180.442,548514.709,102364.878,142629.845,20564.823,79970.585,6564489.613,41180.489,2480488.198
2002,4327183.571,1226425.343,557694.943,104140.237,169319.444,26491.71,95353.178,6601637.156,41035.424,2355373.706
2003,4044817.717,1240071.013,525510.484,112650.178,160953.393,74689.892,88433.041,6315872.369,45083.773,2283197.499
2004,3970903.957,1164463.869,519107.64,100100.589,216964.559,63483.173,94832.008,6209765.357,44764.366,2155880.969
2005,4200530.224,1302468.1,496811.76,123306.54,224646.532,85080.179,87497.93,6584626.709,36152.543,2202769.3
2006,4311224.268,1163453.919,511897.511,113417.122,311835.392,75496.838,92984.87,6658592.386,35765.703,2216081.42
2007,4003407.204,1171488.816,664915.849,96190.696,334425.083,75904.57,157516.55,6542409.552,34347.29,2221498.702
2008,4007819.77,1200774.024,669692.095,101061.114,316538.305,69248.304,139680.513,6529823.148,33154.533,2055531.241
2009,3699916.845,1436516.396,618307.536,105422.867,343392.431,75424.193,95810.047,6435902.151,33154.533,2059310.197
2010,3513083.43,1644952.905,511628.843,104602.234,286226.801,46315.874,126140.867,6285545.219,33154.533,2060136.908
2011,3462198.031,1699989.3,590250.956,104416.469,346909.275,65904.906,161865.398,6461269.142,33154.533,2080254.369
2012,3456394.29,2081636.438,547139.937,71733.112,404178.388,77480.037,158901.38,6874994.112,39948.605,2012232.529
2013,3431728.161,2258614.358,568706.674,80013.993,416291.376,76075.468,159282.829,7143541.312,43148.6,1936496.605
2014,3478668.577,2356454.143,635470.072,97286.866,451847.489,79059.956,161325.646,7405795.335,36605.842,1791489.757
2015,3467657.027,2195742.74,553027.336,90315.352,527152.151,96101.476,207495.332,7274638.371,36928.209,1786555.235
2016,3400258.522,2323485.958,481940.077,86432.491,452381.136,93240.387,255189.29,7276294.558,36976.564,1729259.202
2017,3389041.278,2367711.63,449760.488,94442.305,453364.007,150348.091,315947.909,7429322.59,36654.818,1864137.154
2018,3429944.186,2574300.325,398147.14,98338.66,506365.279,123049.382,299083.903,7705498.235,37041.694,1921199.569
2019,3408934.96,2610064.921,384976.067,109680.13,488086.232,85211.879,295427.606,7754343.029,37041.694,1990624.989
2020,3408934.96,2610064.921,384976.067,109680.13,488086.232,85211.879,295427.606,7754343.029,37041.694,1990624.989
