date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,59237060.39,4931573.428,4049798.846,2844796.917,4838325.836,22839.417,315828.092,76327631.14,463714.656,634581.611
1981,59112251.292,4949668.183,4377633.631,2703813.166,5160328.12,18271.534,343007.523,76776500.066,494516.797,630159.909
1982,58987442.194,4967762.937,4705468.416,2562829.415,5482330.404,13703.65,370186.954,77225368.992,525318.938,625738.207
1983,58862633.096,4985857.692,5033303.2,2421845.663,5804332.688,9135.767,397366.384,77674237.918,556121.079,621316.505
1984,58737823.998,5003952.446,5361137.985,2280861.912,6126334.972,4567.883,424545.815,78123106.844,586923.22,616894.802
1985,58613014.9,5022047.201,5688972.77,2139878.161,6448337.256,0.0,451725.245,78571975.77,617725.361,612473.1
1986,59556873.522,4981096.911,5832078.19,2042432.994,6567303.688,188359.261,466203.543,79849095.994,635824.81,601231.689
1987,60500732.144,4940146.621,5975183.61,1944987.827,6686270.12,376718.523,480681.84,81126216.218,653924.259,589990.278
1988,61444590.766,4899196.33,6118289.03,1847542.659,6805236.553,565077.784,495160.138,82403336.442,672023.707,578748.867
1989,62388449.388,4858246.04,6261394.45,1750097.492,6924202.985,753437.045,509638.435,83680456.666,690123.156,567507.456
1990,63332308.01,4817295.75,6404499.87,1652652.325,7043169.417,941796.306,524116.732,84957576.89,708222.605,556266.044
1991,63039857.663,4793477.11,6430779.417,1631223.214,7111951.586,989011.551,565189.69,85133420.68,720557.424,562571.263
1992,62747407.317,4769658.47,6457058.964,1609794.104,7180733.756,1036226.796,606262.647,85309264.47,732892.244,568876.482
1993,62454956.97,4745839.83,6483338.511,1588364.994,7249515.925,1083442.041,647335.604,85485108.26,745227.063,575181.702
1994,62162506.623,4722021.191,6509618.058,1566935.883,7318298.094,1130657.286,688408.561,85660952.05,757561.882,581486.921
1995,61870056.277,4698202.551,6535897.605,1545506.772,7387080.264,1177872.531,729481.518,85836795.84,769896.702,587792.14
1996,61577605.93,4674383.911,6562177.152,1524077.662,7455862.433,1225087.776,770554.475,86012639.63,782231.521,594097.359
1997,59392416.86,4541471.846,6597515.891,1209455.57,7866769.231,1765182.845,1000971.562,85849871.08,734988.294,502267.27
1998,59046238.02,4543721.868,6641393.401,1209345.191,8073479.738,1286251.138,1052583.587,85778700.21,727357.738,570504.916
1999,57654729.01,4828496.956,6690865.618,1178140.39,7969360.219,1218633.329,951238.36,84469520.71,728222.667,484763.051
2000,58651995.03,4358130.807,6732811.263,1237714.781,7004432.397,1051459.961,710564.925,85363593.9,704890.055,514914.506
2001,57209950.67,4340144.429,6661359.959,1196117.488,6920613.147,1383064.95,824454.361,85112275.38,707998.982,551994.198
2002,55195730.34,3853003.891,6533390.684,1188510.134,8398398.235,1984641.221,887973.652,85295126.04,698660.412,503963.656
2003,54025580.14,4236871.362,6319029.693,1273197.549,8713426.529,2646889.453,845782.832,85814501.28,641075.847,499476.205
2004,51358017.06,5092693.072,6556211.49,1084408.764,9449398.646,2182140.888,921762.778,83602390.34,655400.985,419171.388
2005,53525054.04,4681536.715,6284367.044,1101148.972,10061054.52,1669571.829,1036923.674,85048504.41,723426.376,389886.743
2006,52601468.68,5155830.892,6385269.542,993207.786,10265823.3,1734164.331,1098211.82,84684528.42,719995.223,400050.12
2007,51111892.91,5120746.582,6651063.419,825373.911,10800255.37,1675444.366,1071198.4,83260864.61,707278.03,430401.623
2008,50836275.26,5472273.616,6568711.387,761244.676,11100289.13,1730704.355,1139489.912,83081082.68,728963.596,418114.454
2009,51200440.06,5268992.224,6632907.093,810116.753,11852419.44,1450644.166,1313655.433,83594038.26,718687.874,408196.686
2010,50154094.08,5584072.805,6233126.13,874461.997,12199058.84,1522293.84,1329544.946,82060175.6,730258.453,392583.665
2011,47936093.96,5628532.092,6633972.754,865672.812,12129058.1,1988283.365,1203006.925,80257775.56,729873.75,426797.078
2012,47202837.19,5202364.608,6549448.29,925672.394,11930268.37,1871229.829,1253364.125,79115500.68,693064.039,412220.776
2013,47420337.15,4940249.108,6813601.984,956452.005,12244427.05,1932639.826,1246831.556,79836009.44,1520489.115,385772.402
2014,45715986.77,4487362.114,7106213.346,1198505.437,12506948.94,2249975.434,1289925.786,79833013.55,759623.444,374710.264
2015,45415415.33,4214201.086,6845205.337,1263113.678,12822167.62,2458039.673,1270424.735,80951447.75,744917.67,380198.881
2016,46668445.95,4594925.053,6801584.186,1145645.858,11538143.43,2161273.363,1278612.863,80421699.04,799571.478,404427.161
2017,45559496.51,4779812.76,7370513.055,1289131.901,10857052.55,2587811.06,1414865.317,79624194.75,830087.061,425406.94
2018,44378900.07,4907474.904,7342417.779,1187715.045,11455131.28,2240111.654,1369755.181,78952296.45,829953.043,447087.921
2019,44030602.91,4615321.983,6527026.734,1097413.818,10389476.53,1952307.378,1504367.84,76904917.06,863373.677,469681.012
2020,44030602.91,4615321.983,6527026.734,1097413.818,10389476.53,1952307.378,1504367.84,76904917.06,863373.677,469681.012
