date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,10835300.35,7239630.865,64101.564,553300.088,311948.211,70420.99,482722.851,19565496.99,1343791.855,1684174.628
1981,11273235.36,7544249.748,76491.875,537340.954,354020.465,56336.792,480245.837,20391908.248,1369575.898,1649786.653
1982,11711170.37,7848868.63,88882.186,521381.821,396092.719,42252.594,477768.822,21218319.506,1395359.942,1615398.678
1983,12149105.38,8153487.513,101272.497,505422.687,438164.972,28168.396,475291.808,22044730.764,1421143.985,1581010.702
1984,12587040.39,8458106.395,113662.808,489463.553,480237.226,14084.198,472814.794,22871142.022,1446928.029,1546622.727
1985,13024975.4,8762725.278,126053.118,473504.419,522309.48,0.0,470337.779,23697553.28,1472712.072,1512234.752
1986,14145116.906,8612534.106,157825.793,454816.599,576161.534,41149.947,444484.626,24711081.426,1519873.401,1489283.181
1987,15265258.412,8462342.933,189598.467,436128.779,630013.588,82299.895,418631.472,25724609.572,1567034.729,1466331.609
1988,16385399.918,8312151.761,221371.141,417440.959,683865.641,123449.842,392778.318,26738137.718,1614196.058,1443380.038
1989,17505541.424,8161960.588,253143.815,398753.139,737717.695,164599.789,366925.165,27751665.864,1661357.386,1420428.466
1990,18625682.93,8011769.416,284916.489,380065.319,791569.749,205749.737,341072.011,28765194.01,1708518.715,1397476.895
1991,17833818.31,8317527.1,279120.762,368227.652,804841.263,209524.035,348058.223,28410756.765,1730417.351,1425160.25
1992,17041953.69,8623284.784,273325.035,356389.984,818112.778,213298.334,355044.435,28056319.52,1752315.986,1452843.606
1993,16250089.07,8929042.468,267529.308,344552.317,831384.293,217072.632,362030.647,27701882.275,1774214.622,1480526.962
1994,15458224.45,9234800.151,261733.582,332714.65,844655.808,220846.931,369016.859,27347445.03,1796113.258,1508210.317
1995,14666359.83,9540557.835,255937.855,320876.982,857927.323,224621.229,376003.07,26993007.785,1818011.893,1535893.672
1996,13874495.21,9846315.519,250142.128,309039.314,871198.838,228395.528,382989.282,26638570.54,1839910.529,1563577.028
1997,12929402.36,8885894.685,292016.068,282866.093,987462.273,245826.671,319000.064,24960266.57,1716605.252,1494852.5
1998,12778122.49,8566497.43,248875.077,273630.242,1071485.425,260150.92,456834.492,24554755.29,1664194.536,1430892.95
1999,11702973.81,7865840.84,190993.785,248237.447,945406.571,273582.036,498668.636,22614370.32,1774422.855,1186252.361
2000,11615515.9,8099947.366,150480.446,256584.803,917096.377,304575.787,566228.244,23114101.39,2092992.902,1320289.776
2001,10591563.75,8105909.659,164183.171,240571.402,886551.973,213150.012,524326.646,21929668.52,2089881.745,1285478.941
2002,10496244.29,7728842.341,125058.581,213050.877,1004656.361,226562.032,630078.14,21599884.76,2161505.38,1290899.548
2003,9608318.819,7450707.438,120823.974,204352.705,1049506.105,354202.004,447978.987,19860180.19,1739307.967,1133521.56
2004,9524269.887,7991348.561,98233.496,186200.729,1095367.261,341970.444,586824.7,20516304.09,2001250.887,1099320.585
2005,10330107.71,8001829.073,141651.279,165957.196,1172540.442,363104.735,465425.112,21188231.62,1849676.79,1101850.709
2006,10545483.23,7887122.103,149228.713,160251.882,1196743.461,367401.216,491497.829,21297684.63,1963122.767,1160209.465
2007,9108198.332,8279727.548,77632.357,137664.382,1204380.596,379442.546,492658.427,20128052.04,1932761.722,1083954.284
2008,9082653.862,8502471.74,56660.452,152724.179,1281976.54,283581.774,546247.002,20397921.95,1984017.844,1085962.282
2009,8452879.335,8547169.185,44291.17,143747.478,1280631.888,222780.438,531705.208,19758355.22,2022068.455,1071870.742
2010,8238515.129,8662706.819,21540.498,123207.238,1135087.947,122448.092,508351.294,19437445.5,2022061.997,1078492.651
2011,7693068.776,8731019.464,28198.158,127858.748,1079357.295,139002.271,536678.35,18955112.34,2030150.281,1053595.709
2012,8142648.757,8331891.163,30510.193,124439.015,1190122.45,94322.999,621310.148,19108872.53,2045021.31,1066815.953
2013,7788697.915,8548376.798,18813.764,121924.449,1125454.071,156318.17,640864.948,18940481.84,2045167.823,1083243.558
2014,7760432.264,8817708.527,23443.434,141592.197,1307336.675,172881.022,576498.858,19435054.06,1944666.847,1092531.255
2015,7455879.528,8678256.61,24587.337,119737.565,1314115.545,310342.91,617975.454,19237721.46,2007026.893,1083719.076
2016,8096982.843,8831583.819,23045.341,119654.861,1071524.773,360567.777,646571.107,19589232.95,1994195.41,1099432.01
2017,8048940.545,9335179.148,23749.195,141077.947,989583.981,279781.727,728112.977,20047091.15,2022302.193,1037745.152
2018,8434298.243,9262303.485,18833.442,116748.99,1068464.385,339858.934,784012.77,20515897.97,2015289.792,995807.848
2019,8111532.873,9193733.484,15377.484,127119.561,1165060.988,320398.024,718404.175,20170899.38,1928530.426,963465.35
2020,8111532.873,9193733.484,15377.484,127119.561,1165060.988,320398.024,718404.175,20170899.38,1928530.426,963465.35
