date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,71794183.79,19494128.89,14449507.19,8968250.533,3659639.952,166323.52,5891154.103,124777206.9,1758844.778,9013017.154
1981,73981199.654,20078324.312,14861593.646,8866467.314,3863751.656,133058.816,5860712.128,128055034.84,1796356.269,8831989.2
1982,76168215.518,20662519.734,15273680.102,8764684.095,4067863.36,99794.112,5830270.152,131332862.78,1833867.759,8650961.247
1983,78355231.382,21246715.156,15685766.558,8662900.875,4271975.064,66529.408,5799828.177,134610690.72,1871379.25,8469933.293
1984,80542247.246,21830910.578,16097853.014,8561117.656,4476086.768,33264.704,5769386.201,137888518.66,1908890.74,8288905.34
1985,82729263.11,22415106.0,16509939.47,8459334.437,4680198.472,0.0,5738944.226,141166346.6,1946402.231,8107877.386
1986,86905153.808,22077098.734,16623558.622,8366633.185,4800990.213,79238.026,5356248.908,144841000.72,1986636.298,8177203.554
1987,91081044.506,21739091.468,16737177.774,8273931.932,4921781.955,158476.051,4973553.59,148515654.84,2026870.365,8246529.722
1988,95256935.204,21401084.202,16850796.926,8181230.68,5042573.696,237714.077,4590858.272,152190308.96,2067104.431,8315855.89
1989,99432825.902,21063076.936,16964416.078,8088529.427,5163365.438,316952.103,4208162.954,155864963.08,2107338.498,8385182.058
1990,103608716.6,20725069.67,17078035.23,7995828.175,5284157.179,396190.128,3825467.636,159539617.2,2147572.565,8454508.226
1991,102209604.45,21669093.462,17708074.207,7994965.045,5378557.26,406444.877,4115043.065,160381911.417,2118029.936,8430737.9
1992,100810492.3,22613117.253,18338113.183,7994101.915,5472957.34,416699.626,4404618.495,161224205.633,2088487.307,8406967.573
1993,99411380.15,23557141.045,18968152.16,7993238.786,5567357.421,426954.374,4694193.924,162066499.85,2058944.678,8383197.247
1994,98012268.0,24501164.837,19598191.137,7992375.656,5661757.502,437209.123,4983769.353,162908794.067,2029402.048,8359426.921
1995,96613155.85,25445188.628,20228230.113,7991512.526,5756157.582,447463.871,5273344.783,163751088.283,1999859.419,8335656.594
1996,95214043.7,26389212.42,20858269.09,7990649.396,5850557.663,457718.62,5562920.212,164593382.5,1970316.79,8311886.268
1997,92672818.92,23374987.0,21285577.34,6966448.908,5388845.711,645391.362,5581697.802,159638978.7,1993882.997,8373797.232
1998,92220274.03,23230842.12,21116020.32,6556853.194,5856267.352,772101.577,4402531.542,157670418.6,1997086.72,8376384.274
1999,88867080.05,22451732.27,21742736.35,6729048.288,5283676.845,891233.482,5402031.921,154958283.2,2113998.338,8275299.171
2000,90785460.92,22895185.59,22030380.51,6680619.07,4447760.694,908723.027,5311208.844,157471963.0,2103607.429,8324499.615
2001,88727946.32,22733628.66,21811179.81,6614809.466,3838697.283,905440.523,5207153.192,155382505.6,2193996.31,7792263.287
2002,85310877.28,22505639.58,22017159.69,6667782.758,4395092.854,1165441.96,5509255.737,154649381.1,2209618.443,7688819.35
2003,82170969.09,22585541.19,21161274.79,7179648.03,4837687.165,1528502.789,5523386.965,151962050.9,2190083.405,7421891.639
2004,81066567.19,23356341.53,22276495.19,7298681.991,4896416.57,1628827.003,5684786.113,152569604.7,2232918.939,7687718.616
2005,84929460.93,23849593.96,21822220.28,6968044.493,4941689.852,1975176.062,6100435.924,156610846.5,2249141.618,7546664.568
2006,86642631.26,22805842.1,22350953.94,6805056.072,5610030.795,2310603.001,6189815.166,158717373.9,2254155.323,7513968.34
2007,80800250.68,23493179.72,26261707.86,6433661.049,6278242.867,2193652.981,5974156.867,157258967.7,2233939.39,7515431.764
2008,79971111.62,24821462.2,25443503.79,6093709.687,6226135.87,1808521.25,6486484.413,156123843.8,2244749.701,7225807.938
2009,76814104.87,26805922.43,24669769.39,6331653.378,6874935.999,1654290.972,7049973.373,154560092.6,2251072.061,7530476.008
2010,78212009.14,27654846.43,21937088.41,6722028.403,6769138.421,1350867.365,6223117.799,153389988.9,2252397.479,7670629.061
2011,73791430.72,29524200.03,23857150.0,6777096.931,7723385.687,969499.806,6914790.689,153850399.1,2235077.233,7556028.284
2012,75163581.83,29058718.49,23190449.47,6557723.653,7685337.525,1212656.582,6288792.447,153628402.4,2283105.854,7500400.603
2013,76005519.71,29667164.77,23349271.75,7008012.981,7665972.474,874008.939,7042429.354,156715062.0,2269671.683,7398936.563
2014,73226086.01,30894438.86,24806818.64,6926806.884,8343142.524,987060.179,7276785.039,158191152.4,2283011.685,7395524.238
2015,74305832.13,31221891.36,23297530.35,6828983.846,8882151.206,1436214.327,8059869.491,159414604.6,2283188.327,7400198.081
2016,75698859.89,30704338.84,21361070.22,6658711.279,7919139.376,1507410.569,8421128.875,158217161.1,2233107.734,7409994.322
2017,74954834.39,31639664.81,20738059.48,6825083.69,7959629.283,1808971.364,9324712.002,159982214.9,2182812.337,7442689.297
2018,74145349.18,33376443.62,19213018.17,6665545.019,9654842.585,1876624.298,9623224.689,161773508.9,2216200.68,7531604.016
2019,73805357.53,33436465.81,17550270.65,6777140.059,9749426.295,1714508.122,9211025.143,159487795.5,2194986.36,7430081.816
2020,73805357.53,33436465.81,17550270.65,6777140.059,9749426.295,1714508.122,9211025.143,159487795.5,2194986.36,7430081.816
