date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,54670076.22,12716937.25,3884593.628,3606588.108,4586481.74,160885.282,3964871.053,83660764.23,139852.77,1088003.674
1981,54905933.366,12984055.804,3895675.911,3450544.851,4736168.902,128708.225,3984266.047,84216299.008,155735.96,1088313.961
1982,55141790.512,13251174.358,3906758.194,3294501.594,4885856.064,96531.169,4003661.041,84771833.786,171619.15,1088624.248
1983,55377647.658,13518292.912,3917840.478,3138458.337,5035543.225,64354.113,4023056.035,85327368.564,187502.34,1088934.535
1984,55613504.804,13785411.466,3928922.761,2982415.08,5185230.387,32177.056,4042451.029,85882903.342,203385.53,1089244.822
1985,55849361.95,14052530.02,3940005.044,2826371.823,5334917.549,0.0,4061846.023,86438438.12,219268.719,1089555.109
1986,57696912.918,13572383.194,3962819.245,2721034.002,5523888.027,40279.698,3987625.283,87921419.79,210410.93,1073894.563
1987,59544463.886,13092236.368,3985633.445,2615696.182,5712858.506,80559.397,3913404.542,89404401.46,201553.14,1058234.018
1988,61392014.854,12612089.542,4008447.646,2510358.361,5901828.984,120839.095,3839183.802,90887383.13,192695.35,1042573.472
1989,63239565.822,12131942.716,4031261.846,2405020.541,6090799.463,161118.793,3764963.061,92370364.8,183837.561,1026912.927
1990,65087116.79,11651795.89,4054076.047,2299682.72,6279769.941,201398.491,3690742.321,93853346.47,174979.771,1011252.381
1991,63841828.555,11768195.832,4218218.887,2256880.232,6155397.105,240324.433,3677342.527,93312431.197,171875.579,1008237.459
1992,62596540.32,11884595.773,4382361.727,2214077.743,6031024.268,279250.375,3663942.733,92771515.923,168771.386,1005222.537
1993,61351252.085,12000995.715,4546504.567,2171275.255,5906651.432,318176.317,3650542.938,92230600.65,165667.194,1002207.615
1994,60105963.85,12117395.657,4710647.407,2128472.767,5782278.596,357102.258,3637143.144,91689685.377,162563.001,999192.693
1995,58860675.615,12233795.598,4874790.247,2085670.278,5657905.759,396028.2,3623743.35,91148770.103,159458.809,996177.772
1996,57615387.38,12350195.54,5038933.087,2042867.79,5533532.923,434954.142,3610343.556,90607854.83,156354.616,993162.85
1997,53102883.79,12192481.66,5268144.557,1680835.594,5859123.296,540798.644,4090383.966,87824292.25,164854.616,981068.07
1998,52311781.94,11843842.01,5179205.659,1644208.371,6101576.857,437887.433,3807145.348,87204569.49,168354.616,961552.414
1999,51987090.36,11436805.04,5527548.22,1664722.287,6128286.513,356205.228,4211156.743,86081126.98,141887.746,988715.306
2000,53599566.08,11452943.24,5719581.728,1676136.015,5448222.817,432295.599,4481136.466,86473778.34,174687.744,988988.452
2001,53064514.72,11853644.06,5818427.697,1557531.959,5082753.671,423845.139,4231491.712,86213265.49,172887.744,950251.956
2002,49523963.82,11780236.75,5922946.167,1397277.162,5832417.745,621583.892,4732653.152,84835621.9,171154.616,939100.916
2003,45057029.23,11231770.47,5709711.762,1355491.073,6259615.559,758801.404,4393483.702,80248546.49,181787.743,902055.007
2004,45557614.74,12136469.85,6422605.279,1236580.187,6161673.34,580332.519,4470725.287,82212681.92,215554.614,950526.054
2005,47911034.13,11780375.15,6115857.26,1229828.077,6142697.312,607375.655,4518644.061,83030408.08,177354.615,919711.085
2006,48314875.04,11266013.25,6286786.8,1262919.165,6411825.634,755109.629,4519642.565,83388926.56,179771.794,937600.372
2007,44986279.24,11917747.15,7755361.716,1241824.764,6769723.886,674898.07,4380108.707,82378954.4,180771.794,1016549.194
2008,43630792.67,12071815.49,7437349.726,1234538.148,6745443.626,586756.01,4657808.74,80526478.5,180263.204,1005132.667
2009,42468414.68,13070758.81,7257195.013,1251820.415,6985578.476,547572.794,4214601.674,79337047.36,181921.486,1016912.673
2010,42909973.42,13126511.28,6372674.499,1035017.799,7205626.72,540036.168,4015456.323,78733631.89,169088.358,1029316.36
2011,40669296.51,13976680.89,6857687.327,1141183.959,7475242.404,611025.46,4173089.697,78315315.25,168888.359,1033433.467
2012,40254694.92,13983213.08,6784260.754,1063618.656,7391426.486,567443.983,3897457.764,77416542.79,169813.512,995224.409
2013,40033231.75,13936499.94,6785478.352,1229396.747,7057092.952,721453.439,3849403.752,77420198.91,182813.513,946601.692
2014,39115226.37,14446089.53,7369054.047,1087149.806,6650988.547,629139.438,4271285.349,77599773.59,163965.051,934251.742
2015,39220035.57,14421662.84,6998967.145,903745.376,6888074.406,811252.602,4116786.513,77763700.12,158665.051,947887.71
2016,38502284.07,14741571.73,6649531.167,1084735.371,6122710.304,1026465.642,4269366.515,76486322.43,171065.051,942222.786
2017,38288872.58,15074912.64,6710177.107,1154878.146,5797296.303,1091756.391,4460756.987,76475413.64,159965.051,877103.506
2018,38399883.34,14321443.42,6461409.304,1114959.803,6624757.706,1083187.112,4743630.888,76953031.08,184571.794,891582.539
2019,37250667.41,14508289.41,6222978.877,1077778.847,6543695.991,1228431.474,4575376.263,75679925.23,173571.794,891724.91
2020,37250667.41,14508289.41,6222978.877,1077778.847,6543695.991,1228431.474,4575376.263,75679925.23,173571.794,891724.91
