date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,278424535.5,83159720.52,37396125.94,31558524.46,23058544.15,521641.409,20863895.61,476376615.0,9282334.819,22924863.49
1981,282818599.38,85383511.296,38246843.34,30762899.43,23787461.784,417313.127,20903048.034,483901767.86,9570463.471,22642219.134
1982,287212663.26,87607302.072,39097560.74,29967274.4,24516379.418,312984.846,20942200.458,491426920.72,9858592.123,22359574.778
1983,291606727.14,89831092.848,39948278.14,29171649.37,25245297.052,208656.564,20981352.882,498952073.58,10146720.776,22076930.422
1984,296000791.02,92054883.624,40798995.54,28376024.34,25974214.686,104328.282,21020505.306,506477226.44,10434849.428,21794286.066
1985,300394854.9,94278674.4,41649712.94,27580399.31,26703132.32,0.0,21059657.73,514002379.3,10722978.08,21511641.71
1986,312681725.06,91849260.834,41837326.998,27137802.972,27255200.606,277817.728,20328680.606,523900213.54,10848127.176,21786631.48
1987,324968595.22,89419847.268,42024941.056,26695206.634,27807268.892,555635.456,19597703.482,533798047.78,10973276.272,22061621.25
1988,337255465.38,86990433.702,42212555.114,26252610.296,28359337.178,833453.184,18866726.358,543695882.02,11098425.368,22336611.02
1989,349542335.54,84561020.136,42400169.172,25810013.958,28911405.464,1111270.912,18135749.234,553593716.26,11223574.464,22611600.79
1990,361829205.7,82131606.57,42587783.23,25367417.62,29463473.75,1389088.64,17404772.11,563491550.5,11348723.56,22886590.56
1991,355365657.4,84611474.873,44107555.637,25079192.608,29094391.983,1497535.572,18322472.328,563282169.517,11325806.615,22925515.245
1992,348902109.1,87091343.177,45627328.043,24790967.597,28725310.217,1605982.504,19240172.547,563072788.533,11302889.67,22964439.93
1993,342438560.8,89571211.48,47147100.45,24502742.585,28356228.45,1714429.436,20157872.765,562863407.55,11279972.725,23003364.615
1994,335975012.5,92051079.783,48666872.857,24214517.573,27987146.683,1822876.367,21075572.983,562654026.567,11257055.78,23042289.3
1995,329511464.2,94530948.087,50186645.263,23926292.562,27618064.917,1931323.299,21993273.202,562444645.583,11234138.835,23081213.985
1996,323047915.9,97010816.39,51706417.67,23638067.55,27248983.15,2039770.231,22910973.42,562235264.6,11211221.89,23120138.67
1997,308943835.7,88270493.43,53410521.37,21470870.3,27417172.13,2777128.544,24695539.46,548284832.3,11476389.3,23329722.35
1998,305599817.6,85956209.16,53015864.69,20248359.27,27954373.2,3105195.799,22599154.74,541740876.6,11760583.84,23519632.26
1999,298797483.9,84857753.25,54708966.61,20572030.32,26720349.56,3161349.068,25336931.6,535660304.6,11945438.01,23971953.75
2000,303792314.3,85399298.51,55778186.03,20685384.88,23525733.12,3102597.548,26095976.63,539941634.0,12415446.47,23868486.04
2001,296352373.4,86537917.27,55735852.82,20247458.5,21674734.8,3363853.443,25788329.03,534568734.0,12703837.56,23706679.9
2002,283710690.9,85852586.01,56681146.92,19938217.83,24219382.28,4359181.418,26355603.08,530664483.3,12429113.92,23441240.1
2003,270407955.9,83718719.99,54399660.81,20983441.56,26221225.52,5809459.149,25914217.4,518221096.0,12218975.45,22605849.98
2004,266567929.3,86510438.95,57777017.74,21254260.12,26242844.99,5257636.525,26464292.31,519227706.3,12210249.55,22725283.4
2005,277708741.1,87256216.38,56522516.24,20790406.78,26754160.77,6000897.916,27663365.98,529557701.1,12044576.27,22707891.42
2006,280736326.6,84978021.89,57485063.16,20445982.35,28444122.63,6776715.886,27997430.2,533444974.5,12121884.12,22843099.7
2007,263320767.6,86982458.31,67795463.45,20205266.64,30726112.38,6022730.461,27888585.17,528078122.6,12246678.93,23157161.2
2008,261764219.6,90143525.36,65711573.92,19068731.94,30688900.39,5268906.92,29492524.56,524277900.0,12215245.64,22554153.44
2009,254476603.6,95058597.34,63504141.63,19349637.77,32990559.25,4470652.978,29781539.59,518911187.7,12327363.47,23181148.97
2010,257853204.8,97467098.67,55916314.5,19706489.54,33021071.62,4056220.022,28521068.66,515745053.4,12244908.23,23314693.89
2011,245908889.9,100596471.4,60534295.02,20288165.87,34880835.37,3844949.39,31391673.86,516409528.5,12292719.94,23163424.88
2012,248032782.5,100534183.6,59566506.25,19594858.38,35443986.71,3898742.471,29886661.04,516062162.3,12365348.91,22857706.67
2013,249891950.1,100336005.1,60135870.34,20297618.87,34558536.45,3973745.629,31296335.98,521486761.8,12483202.4,22533959.87
2014,242160884.1,101811652.9,63758729.76,20855854.04,35583239.16,3835158.585,33649284.89,524742281.0,12506381.96,22245959.13
2015,244185082.1,100662325.7,59500663.61,20501407.37,36409225.67,5404947.979,35642253.65,527793812.3,12546021.92,22199508.98
2016,247815794.1,100148803.3,54709687.58,20993112.24,32186351.16,6146471.148,37399961.23,524976313.3,12605353.4,22206096.29
2017,243543096.9,102549388.4,53314846.69,21501748.06,31923142.38,6740529.187,40016227.15,526432955.9,12616542.15,22468621.98
2018,243655588.7,102944412.4,50449259.74,21175240.04,36416035.18,6426317.121,39359387.61,528897456.5,12703047.0,22889780.3
2019,241699972.9,103323273.2,47156256.07,20840290.12,36460463.77,6214025.391,39197639.55,523057242.9,12671076.46,22839053.0
2020,241699972.9,103323273.2,47156256.07,20840290.12,36460463.77,6214025.391,39197639.55,523057242.9,12671076.46,22839053.0
