date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,995920002.5,207261850.1,94322108.87,176078760.3,58401573.69,1337950.872,35134776.36,1574964797.0,14108073.81,13397562.49
1981,1006001972.2,213250511.08,96188900.456,170851524.72,60620013.752,1070360.698,34811126.954,1590098463.8,14329834.716,13323356.552
1982,1016083941.9,219239172.06,98055692.042,165624289.14,62838453.814,802770.523,34487477.548,1605232130.6,14551595.622,13249150.614
1983,1026165911.6,225227833.04,99922483.628,160397053.56,65056893.876,535180.349,34163828.142,1620365797.4,14773356.528,13174944.676
1984,1036247881.3,231216494.02,101789275.214,155169817.98,67275333.938,267590.174,33840178.736,1635499464.2,14995117.434,13100738.738
1985,1046329851.0,237205155.0,103656066.8,149942582.4,69493774.0,0.0,33516529.33,1650633131.0,15216878.34,13026532.8
1986,1079311364.0,233912484.68,104387821.96,146593136.58,71862321.522,1938949.039,32445347.426,1680773763.8,15352408.518,13004013.57
1987,1112292877.0,230619814.36,105119577.12,143243690.76,74230869.044,3877898.078,31374165.522,1710914396.6,15487938.696,12981494.34
1988,1145274390.0,227327144.04,105851332.28,139894244.94,76599416.566,5816847.118,30302983.618,1741055029.4,15623468.874,12958975.11
1989,1178255903.0,224034473.72,106583087.44,136544799.12,78967964.088,7755796.157,29231801.714,1771195662.2,15758999.052,12936455.88
1990,1211237416.0,220741803.4,107314842.6,133195353.3,81336511.61,9694745.196,28160619.81,1801336295.0,15894529.23,12913936.65
1991,1197822157.167,224856283.583,109863310.2,131851162.733,80469396.617,9567215.248,29615818.897,1796258434.667,16008829.437,12911920.767
1992,1184406898.333,228970763.767,112411777.8,130506972.167,79602281.623,9439685.3,31071017.983,1791180574.333,16123129.643,12909904.883
1993,1170991639.5,233085243.95,114960245.4,129162781.6,78735166.63,9312155.352,32526217.07,1786102714.0,16237429.85,12907889.0
1994,1157576380.667,237199724.133,117508713.0,127818591.033,77868051.637,9184625.403,33981416.157,1781024853.667,16351730.057,12905873.117
1995,1144161121.833,241314204.317,120057180.6,126474400.467,77000936.643,9057095.455,35436615.243,1775946993.333,16466030.263,12903857.233
1996,1130745863.0,245428684.5,122605648.2,125130209.9,76133821.65,8929565.507,36891814.33,1770869133.0,16580330.47,12901841.35
1997,1073761053.0,246106524.5,125769720.2,113179112.3,79808486.53,15462618.23,38347261.66,1724739665.0,16311903.63,12605086.54
1998,1084526626.0,240686776.4,123094301.4,104518799.5,82747803.84,13773290.32,38355008.67,1724560883.0,16609579.66,12777576.51
1999,1054048322.0,238013894.1,123943180.0,102714257.5,82584372.16,14676303.35,38708506.64,1688258696.0,16526459.95,12876689.84
2000,1058580370.0,239749946.9,122211239.3,105932042.9,71131486.92,14241551.62,41064308.66,1683575662.0,16458737.89,13915034.38
2001,1046192387.0,245452152.0,119673934.3,103328909.0,64077281.48,16481752.02,39514905.28,1671385216.0,17042125.1,13216123.92
2002,1019945415.0,238023557.5,119296376.4,100494140.6,76433831.46,22772658.6,40875150.92,1663260972.0,17307282.1,13480484.48
2003,980616336.1,241274485.9,113138341.0,101225182.7,79914003.77,30341581.98,41090243.57,1637983499.0,17094187.78,12508638.51
2004,950787983.7,254189928.7,116894587.4,98923094.75,87526997.45,27842702.63,43993614.52,1628409270.0,16553762.46,12102984.86
2005,987033807.7,257424957.0,113116816.5,92315557.14,92585157.14,28950763.17,43849662.04,1659977331.0,16470661.84,12476773.22
2006,977404654.9,252004401.2,115169014.5,88488984.84,99434175.96,31602168.44,45815954.04,1653969916.0,16579991.5,12677846.37
2007,921279288.7,255900393.7,121704153.3,85790074.18,109179033.7,33534978.74,47324623.42,1614032499.0,16764145.53,12336712.09
2008,912343452.9,270119295.7,120530237.7,80790348.36,112102337.5,25970766.27,49734306.1,1607672215.0,16866161.8,12288415.46
2009,891080983.3,276371039.7,119075113.6,82160973.28,115334604.3,22321702.65,48385050.67,1587520938.0,17117441.07,12181505.25
2010,880896955.6,281002554.9,105645914.2,78970756.18,118672809.6,20900195.72,49346148.3,1568768675.0,17114538.58,12094066.72
2011,848264457.5,284714680.9,113569789.1,81744339.01,120230296.3,20310807.86,51914087.41,1554554041.0,16877576.41,12471536.1
2012,859810439.2,280027777.0,111573533.1,79515261.19,120127552.0,20026379.34,50662046.75,1557240660.0,16807773.09,12442909.14
2013,865269141.5,277539613.9,115895934.0,80243895.02,121681509.2,22994025.82,51933188.59,1576718696.0,16608409.49,12533308.79
2014,817413878.7,278543190.2,122176272.4,82255881.58,127545437.8,26569742.64,54200002.3,1569918526.0,17356343.85,12294621.99
2015,819812932.5,277970161.0,114484471.7,78784266.58,128946365.3,30045863.76,56342095.81,1576037996.0,17759795.03,12269525.14
2016,842568678.5,282327885.9,112923980.8,78865441.48,115294121.1,33010037.56,59564065.45,1577099672.0,17666721.96,12335539.26
2017,836842783.7,294271902.1,111687259.7,80515754.33,111925014.8,32588781.26,63017888.67,1588546287.0,17801413.93,12265083.18
2018,844061548.2,287184689.7,107913005.0,80000464.09,127108019.5,32280289.23,64034017.47,1603179184.0,18087266.81,12052589.86
2019,826014524.6,284824165.1,102574261.6,79296358.55,128034303.2,30506204.78,61620078.84,1579503507.0,18084919.94,12076962.16
2020,826014524.6,284824165.1,102574261.6,79296358.55,128034303.2,30506204.78,61620078.84,1579503507.0,18084919.94,12076962.16
