date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,977489801.4,201793029.1,93140049.46,174599633.4,56954773.85,1329705.778,33751026.42,1545481388.0,13372350.98,12923850.5
1981,987353335.72,207578605.68,94955891.188,169435502.68,59129241.794,1063764.622,33463138.872,1560202913.4,13579282.508,12856341.408
1982,997216870.04,213364182.26,96771732.916,164271371.96,61303709.738,797823.467,33175251.324,1574924438.8,13786214.036,12788832.316
1983,1007080404.36,219149758.84,98587574.644,159107241.24,63478177.682,531882.311,32887363.776,1589645964.2,13993145.564,12721323.224
1984,1016943938.68,224935335.42,100403416.372,153943110.52,65652645.626,265941.156,32599476.228,1604367489.6,14200077.092,12653814.132
1985,1026807473.0,230720912.0,102219258.1,148778979.8,67827113.57,0.0,32311588.68,1619089015.0,14407008.62,12586305.04
1986,1059150928.0,227644317.16,102947925.86,145433820.96,70148452.676,1918052.149,31268849.514,1648749014.2,14529570.064,12578343.284
1987,1091494383.0,224567722.32,103676593.62,142088662.12,72469791.782,3836104.298,30226110.348,1678409013.4,14652131.508,12570381.528
1988,1123837838.0,221491127.48,104405261.38,138743503.28,74791130.888,5754156.446,29183371.182,1708069012.6,14774692.952,12562419.772
1989,1156181293.0,218414532.64,105133929.14,135398344.44,77112469.994,7672208.595,28140632.016,1737729011.8,14897254.396,12554458.016
1990,1188524748.0,215337937.8,105862596.9,132053185.6,79433809.1,9590260.744,27097892.85,1767389011.0,15019815.84,12546496.26
1991,1175408035.833,219371223.75,108327984.95,130677370.75,78608604.982,9454306.348,28565115.508,1762357515.167,15123396.597,12536760.387
1992,1162291323.667,223404509.7,110793373.0,129301555.9,77783400.863,9318351.952,30032338.167,1757326019.333,15226977.353,12527024.513
1993,1149174611.5,227437795.65,113258761.05,127925741.05,76958196.745,9182397.556,31499560.825,1752294523.5,15330558.11,12517288.64
1994,1136057899.333,231471081.6,115724149.1,126549926.2,76132992.627,9046443.161,32966783.483,1747263027.667,15434138.867,12507552.767
1995,1122941187.167,235504367.55,118189537.15,125174111.35,75307788.508,8910488.765,34434006.142,1742231531.833,15537719.623,12497816.893
1996,1109824475.0,239537653.5,120654925.2,123798296.5,74482584.39,8774534.369,35901228.8,1737200036.0,15641300.38,12488081.02
1997,1054425870.0,240052778.0,123720588.4,111856011.8,78111755.98,15318848.01,37323298.91,1692042329.0,15380315.14,12186674.24
1998,1065240591.0,234813082.9,121057375.8,103345226.9,80856093.87,13643468.15,37405551.3,1691990188.0,15657220.59,12350375.45
1999,1034502302.0,232573099.1,121797288.3,101696735.7,80914697.06,14524464.44,37810892.26,1656338632.0,15612666.42,12431613.13
2000,1039036639.0,234184334.8,120073397.2,104876256.4,69550370.34,14120924.44,40216615.05,1651736759.0,15493157.96,13455492.09
2001,1026775035.0,239830359.2,117440244.7,102241401.3,62524189.54,16354098.75,38637946.75,1639286117.0,16037429.76,12750359.21
2002,1001528958.0,232595232.8,116985092.7,99460136.51,74446611.66,22557274.87,39929619.58,1631405843.0,16331544.83,13012537.63
2003,963721976.2,236015246.5,110926323.2,100189923.0,77791734.3,29950208.82,40064984.49,1607262659.0,16148380.46,12044655.85
2004,934683852.6,248684871.7,114598458.7,97927666.61,85332528.78,27465576.76,42951079.55,1598125500.0,15587306.34,11607358.3
2005,970013550.0,252082737.5,110884878.5,91455984.74,90199884.16,28414642.16,42695741.44,1628692383.0,15455479.72,11972766.79
2006,960091576.1,246905483.0,112848591.0,87626810.49,96920116.93,30915008.17,44453152.97,1622136822.0,15569771.93,12164921.82
2007,904948928.9,250823852.3,118977510.9,84990189.55,106338325.0,32905668.31,45612440.04,1582384227.0,15721976.96,11793567.46
2008,896430008.8,264974602.6,117782729.3,80021652.42,109388716.7,25451181.0,47459796.51,1576324358.0,15820607.51,11757526.53
2009,875553493.2,270886987.2,116483217.4,81359447.51,112636171.6,21870725.73,46107257.02,1556650081.0,16056283.25,11631626.83
2010,865274842.3,275340650.9,103330957.7,78162970.58,115917284.1,20484483.83,46935851.4,1537807623.0,16068042.07,11540739.13
2011,832976333.9,279005788.2,111096842.1,80933643.04,117318293.1,19941529.69,49333049.22,1523420607.0,15829470.21,11911182.36
2012,844414154.5,274357032.8,109067506.0,78801240.53,117238945.1,19582331.41,48502317.47,1526423267.0,15783642.24,11905663.11
2013,849730346.3,271966710.3,113297130.2,79541492.56,118837842.2,22640634.91,49539720.92,1545712884.0,15588796.75,11997479.69
2014,802367432.7,272988105.5,119310837.2,81490175.93,124670849.4,26273402.05,51745948.85,1538846572.0,16353322.77,11756135.13
2015,804772099.3,272044898.5,111681368.1,78169939.99,126008123.2,29733332.41,53726758.45,1544642528.0,16718655.81,11734429.67
2016,827580913.0,276041933.8,110341198.9,78242701.17,112690135.3,32649724.79,56887595.33,1545901936.0,16666283.17,11782805.35
2017,822257825.5,287790324.0,109076960.4,79624982.36,109465776.5,32247015.83,60623586.38,1557429166.0,16750192.83,11707064.4
2018,829492991.1,280860742.7,105377277.0,79217276.45,124343906.5,31938639.01,61470408.76,1572002807.0,17020294.98,11494728.81
2019,811501957.3,278677479.7,100032997.0,78500360.17,125234738.6,30158749.24,59239888.82,1548680161.0,17128290.7,11539192.06
2020,811501957.3,278677479.7,100032997.0,78500360.17,125234738.6,30158749.24,59239888.82,1548680161.0,17128290.7,11539192.06
