date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,16350501.06,14562167.91,863548.841,2052449.101,1656836.569,16517.746,2347320.493,38026810.34,2742634.818,811700.003
1981,16214953.066,15030549.828,890936.261,1974064.643,1673348.122,13214.197,2416700.886,38403202.926,2791609.47,795294.402
1982,16079405.072,15498931.746,918323.68,1895680.185,1689859.675,9910.648,2486081.279,38779595.512,2840584.122,778888.802
1983,15943857.078,15967313.664,945711.1,1817295.728,1706371.228,6607.098,2555461.672,39155988.098,2889558.774,762483.202
1984,15808309.084,16435695.582,973098.52,1738911.27,1722882.781,3303.549,2624842.065,39532380.684,2938533.426,746077.602
1985,15672761.09,16904077.5,1000485.94,1660526.812,1739394.334,0.0,2694222.458,39908773.27,2987508.078,729672.001
1986,16685681.528,16646742.994,1049406.992,1677791.685,1719893.973,12041.229,2629687.794,40662315.572,3011591.175,702217.601
1987,17698601.966,16389408.488,1098328.043,1695056.558,1700393.612,24082.458,2565153.13,41415857.874,3035674.272,674763.201
1988,18711522.404,16132073.982,1147249.095,1712321.432,1680893.251,36123.686,2500618.466,42169400.176,3059757.369,647308.8
1989,19724442.842,15874739.476,1196170.146,1729586.305,1661392.89,48164.915,2436083.802,42922942.478,3083840.466,619854.4
1990,20737363.28,15617404.97,1245091.198,1746851.178,1641892.529,60206.144,2371549.138,43676484.78,3107923.563,592400.0
1991,19835768.75,15825041.928,1262794.319,1673660.211,1522626.379,74421.787,2472889.194,42912680.437,3110606.617,582300.0
1992,18934174.22,16032678.887,1280497.44,1600469.244,1403360.229,88637.429,2574229.251,42148876.093,3113289.671,572200.0
1993,18032579.69,16240315.845,1298200.56,1527278.278,1284094.079,102853.072,2675569.307,41385071.75,3115972.726,562100.0
1994,17130985.16,16447952.803,1315903.681,1454087.311,1164827.929,117068.715,2776909.363,40621267.407,3118655.78,552000.001
1995,16229390.63,16655589.762,1333606.802,1380896.344,1045561.778,131284.357,2878249.42,39857463.063,3121338.834,541900.001
1996,15327796.1,16863226.72,1351309.923,1307705.377,926295.628,145500.0,2979589.476,39093658.72,3124021.888,531800.001
1997,16570069.68,13711164.89,1577127.512,1855096.61,1156845.155,298151.509,3700393.12,39549039.2,3106689.294,600400.0
1998,15470225.02,13423572.13,1474169.187,1888032.024,1083462.906,221900.122,3359149.827,37334525.96,3150983.839,453499.999
1999,15343375.93,13699751.53,1563312.346,1936611.984,928019.765,244892.49,3777200.816,38156257.84,3306638.001,650299.997
2000,14557928.09,13583094.82,1457299.371,1977238.765,913803.106,295834.899,3709111.786,37148463.83,3571346.467,627099.998
2001,12710280.77,13598231.29,1326604.709,1968679.351,787951.96,337669.778,3627411.427,35096028.71,3709837.553,828599.999
2002,12655849.27,13590582.12,1305359.15,2065725.913,690360.758,567452.604,3645632.407,35226692.87,3781413.919,868199.999
2003,12757476.35,13274225.54,1330218.977,1985256.246,830929.639,567266.638,3749651.906,35430320.03,3878275.445,695699.999
2004,11310026.06,13324645.35,1215570.243,1936734.141,735750.085,402113.118,3937965.442,33807349.99,3719049.549,693099.998
2005,11175193.56,13569687.41,1214468.156,1917543.015,760363.604,355662.395,3962543.849,33939993.12,3577676.266,715599.997
2006,10722662.19,13674882.79,1189949.113,1952600.199,789395.61,373387.765,4280089.448,33978311.35,3573384.119,876100.001
2007,10184050.94,13736795.73,1288262.247,1922218.358,774687.651,318452.984,4429147.46,33559710.08,3705778.926,872699.998
2008,10656195.33,13642907.97,1193413.262,1960567.934,661870.237,322954.169,4450097.008,33809306.97,3678745.641,884100.001
2009,10844662.43,13797828.59,1111801.326,1913901.262,874758.95,326684.959,4399212.202,34149998.04,3764663.469,942200.006
2010,10984732.14,14027178.99,972521.706,1930220.405,886797.522,202729.677,4490507.307,34219650.9,3691408.225,857499.998
2011,10149157.68,14008580.74,1106605.808,2055413.943,885732.238,213754.417,5143316.6,34280506.02,3737619.942,903800.0
2012,10654871.32,13929246.69,1272338.925,1958132.937,867903.244,183670.391,5118618.71,34698960.63,3752048.913,910400.0
2013,11402589.48,13211393.81,1244447.008,2127082.257,818184.455,200016.554,5578977.707,35328627.83,3719702.398,908399.999
2014,11395933.08,12846341.54,1232022.124,2537234.919,864598.666,250389.077,5957643.393,35813297.65,3811781.956,929899.999
2015,11563030.88,12399985.55,885862.739,2554868.466,955083.156,365768.624,6478457.08,36250606.52,3858421.909,780199.996
2016,12067132.37,12112733.79,767750.274,2607404.65,889120.484,445301.978,6713204.156,36741409.99,3917153.393,759399.996
2017,12015054.74,11732765.75,528216.7,2817602.01,811354.16,454382.676,6649935.343,36404588.54,3915372.141,763199.996
2018,12600602.49,11404457.4,428523.601,2911415.914,819546.368,455385.842,6433811.647,36392662.0,3948360.998,806999.996
2019,12012083.66,11475761.16,384720.062,2817348.404,765811.657,507532.687,6420546.864,35770685.56,3945287.457,797599.995
2020,12012083.66,11475761.16,384720.062,2817348.404,765811.657,507532.687,6420546.864,35770685.56,3945287.457,797599.995
