date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,42093852.51,26251488.15,3484223.475,3403691.656,3643945.131,43003.25,4698539.297,83858894.54,3875943.404,11761538.66
1981,42903992.708,26943656.452,3618889.458,3326611.456,3756704.227,34402.6,4797067.054,85657617.262,3969980.409,11673114.26
1982,43714132.906,27635824.754,3753555.442,3249531.255,3869463.323,25801.95,4895594.812,87456339.984,4064017.415,11584689.86
1983,44524273.104,28327993.056,3888221.425,3172451.055,3982222.42,17201.3,4994122.569,89255062.706,4158054.42,11496265.46
1984,45334413.302,29020161.358,4022887.409,3095370.854,4094981.516,8600.65,5092650.327,91053785.428,4252091.426,11407841.06
1985,46144553.5,29712329.66,4157553.392,3018290.654,4207740.612,0.0,5191178.084,92852508.15,4346128.431,11319416.66
1986,49027720.626,29096443.636,4239268.164,2998609.938,4211986.652,43362.354,5108958.026,95218754.38,4365659.046,11546666.372
1987,51910887.752,28480557.612,4320982.937,2978929.221,4216232.692,86724.709,5026737.968,97585000.61,4385189.661,11773916.084
1988,54794054.878,27864671.588,4402697.709,2959248.505,4220478.731,130087.064,4944517.911,99951246.84,4404720.275,12001165.796
1989,57677222.004,27248785.564,4484412.482,2939567.788,4224724.771,173449.418,4862297.853,102317493.07,4424250.89,12228415.508
1990,60560389.13,26632899.54,4566127.254,2919887.072,4228970.811,216811.773,4780077.795,104683739.3,4443781.505,12455665.22
1991,58621297.055,27620243.717,4697646.492,2862227.614,4046926.955,230761.458,5037801.875,103903206.717,4453641.839,12531621.068
1992,56682204.98,28607587.893,4829165.729,2804568.157,3864883.099,244711.143,5295525.955,103122674.133,4463502.173,12607576.917
1993,54743112.905,29594932.07,4960684.966,2746908.7,3682839.244,258660.828,5553250.036,102342141.55,4473362.508,12683532.765
1994,52804020.83,30582276.247,5092204.204,2689249.242,3500795.388,272610.513,5810974.116,101561608.967,4483222.842,12759488.613
1995,50864928.755,31569620.423,5223723.442,2631589.784,3318751.532,286560.198,6068698.196,100781076.383,4493083.176,12835444.462
1996,48925836.68,32556964.6,5355242.679,2573930.327,3136707.676,300509.884,6326422.276,100000543.8,4502943.51,12911400.31
1997,48412329.8,27311641.44,6007300.933,3285580.092,3622956.625,563023.437,7103116.946,98648767.7,4454336.054,13067921.16
1998,46797436.74,26350645.48,5863660.711,3129912.569,3571489.148,510168.453,6811516.296,95093493.72,4637510.493,13224150.58
1999,45852429.63,26593663.99,5952518.727,3254474.367,3271436.361,719452.213,7003881.449,95826755.3,4836153.97,13806384.24
2000,45057611.36,26819603.0,5892309.865,3476360.215,3062516.421,683205.87,7227857.803,95389279.8,5078362.114,13677871.92
2001,41778843.64,27229322.19,5550600.686,3314515.254,2708538.346,765983.171,6942190.249,91408434.86,5260014.94,14063439.55
2002,41088069.49,26633985.51,5490544.399,3379738.488,2772890.558,1135173.948,7129623.586,91034391.52,5268298.243,13958586.33
2003,39614219.45,26458250.76,5294468.852,3329130.699,2943490.974,1738566.97,7242762.665,90316621.7,5366354.161,13457440.84
2004,37940225.79,26386986.37,5258830.129,3372116.282,2948294.283,1490276.873,7681344.633,88433574.16,5159493.238,13259736.2
2005,39273901.9,27227002.13,5122587.884,3442034.011,3131246.506,1400062.918,7832094.226,91054248.69,4998176.983,13366444.67
2006,39403021.41,27009771.13,5197624.079,3462048.425,3185138.394,1435056.005,8067617.539,91313327.62,4999199.814,13567004.02
2007,36810008.31,27474151.32,6055272.273,3588054.545,3610933.443,1205561.745,8182755.356,90002894.63,5192836.21,13774481.94
2008,37120572.45,28058347.56,5859199.043,3492742.767,3367146.343,1113210.414,8695059.972,90506314.74,5133066.73,13495109.97
2009,36184000.26,29348599.98,5515894.745,3423044.699,3728321.646,916680.956,8722112.617,90385228.75,5200931.827,13783691.29
2010,36010692.46,30562167.18,4876688.754,3492535.969,3591557.369,794340.519,8961211.358,90608494.54,5151559.036,13764012.71
2011,33935994.22,30900837.73,5373540.913,3619396.909,3652492.364,777980.651,9877187.567,90350286.48,5198135.587,13747138.41
2012,34722846.08,31370473.37,5353099.592,3310262.187,3853885.397,727065.982,9786695.602,91352196.11,5231903.378,13515365.04
2013,35619318.47,31167140.64,5416347.472,3495053.842,3516725.773,716138.033,10373859.13,93027691.29,5213428.592,13384823.93
2014,35367168.57,30824572.72,5616541.591,4048443.811,3754539.934,654538.741,11032720.38,94030190.51,5292557.796,13145025.38
2015,36521019.37,29850609.64,4994393.155,4046901.957,3919389.285,757869.021,12049685.77,95367198.66,5368082.309,13076982.83
2016,37524042.01,29390472.65,4306927.565,4227557.404,3503862.553,879999.959,12753577.37,96093802.17,5423979.72,13072989.66
2017,36839420.05,29790817.31,3862976.638,4398301.396,3521086.691,1012485.424,13251918.58,96412491.67,5431560.742,13313207.27
2018,37643152.5,29737745.25,3638711.196,4313840.343,3882460.686,941272.966,12801437.64,96880403.29,5445840.821,13634165.84
2019,36589248.36,30083238.42,3439374.865,4331674.227,3817028.685,983488.809,12750640.09,95909085.77,5433690.204,13680820.45
2020,36589248.36,30083238.42,3439374.865,4331674.227,3817028.685,983488.809,12750640.09,95909085.77,5433690.204,13680820.45
