date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,11099290.23,1523172.188,225794.679,809598.134,1265910.672,5810.489,31054.189,14962659.7,643995.405,289583.33
1981,11068857.472,1516680.639,284449.806,757998.824,1295571.867,4648.392,35125.879,14986935.866,644287.025,293378.293
1982,11038424.714,1510189.09,343104.934,706399.514,1325233.061,3486.294,39197.569,15011212.032,644578.644,297173.257
1983,11007991.956,1503697.542,401760.061,654800.204,1354894.256,2324.196,43269.259,15035488.198,644870.264,300968.22
1984,10977559.198,1497205.993,460415.188,603200.894,1384555.45,1162.098,47340.95,15059764.364,645161.884,304763.184
1985,10947126.44,1490714.444,519070.316,551601.584,1414216.645,0.0,51412.64,15084040.53,645453.504,308558.147
1986,11149195.408,1495090.868,540839.607,530054.449,1432246.745,41384.904,48696.295,15341000.676,662077.824,308214.059
1987,11351264.376,1499467.293,562608.898,508507.315,1450276.845,82769.808,45979.949,15597960.822,678702.145,307869.972
1988,11553333.344,1503843.717,584378.189,486960.18,1468306.944,124154.712,43263.604,15854920.968,695326.465,307525.884
1989,11755402.312,1508220.142,606147.48,465413.046,1486337.044,165539.616,40547.258,16111881.114,711950.786,307181.796
1990,11957471.28,1512596.566,627916.772,443865.911,1504367.144,206924.52,37830.913,16368841.26,728575.106,306837.708
1991,11907235.137,1516893.188,639339.931,435763.298,1519606.726,228989.558,40081.409,16392508.11,742346.209,316230.665
1992,11856998.993,1521189.81,650763.09,427660.684,1534846.309,251054.596,42331.905,16416174.96,756117.312,325623.621
1993,11806762.85,1525486.432,662186.25,419558.071,1550085.891,273119.634,44582.401,16439841.81,769888.415,335016.578
1994,11756526.707,1529783.054,673609.409,411455.457,1565325.473,295184.672,46832.898,16463508.66,783659.519,344409.535
1995,11706290.563,1534079.676,685032.569,403352.844,1580565.056,317249.71,49083.394,16487175.51,797430.622,353802.491
1996,11656054.42,1538376.298,696455.728,395250.23,1595804.638,339314.748,51333.89,16510842.36,811201.725,363195.448
1997,11128016.04,1542831.171,734608.454,299522.413,1561978.402,629428.508,33929.582,16396868.57,822191.394,282819.656
1998,11253395.2,1386304.302,720003.928,282731.455,1651123.867,405331.783,47938.903,16333449.8,826937.396,342138.284
1999,11108399.19,1482970.795,677106.252,307386.138,1561449.03,412167.784,96969.939,16124753.47,854977.706,366292.065
2000,10795568.45,1434295.938,665530.168,341501.885,1417298.684,499015.25,59051.707,15645194.8,715454.253,445566.918
2001,10414868.06,1493411.332,625329.259,331756.1,1298073.162,428689.12,91625.564,15203683.53,714872.623,429317.117
2002,10322301.4,1380450.709,557246.537,334490.963,1524541.042,674877.445,30099.384,15374812.81,741868.708,363516.123
2003,9520255.625,1166711.424,509219.913,303081.666,1514755.264,803016.183,54099.017,14479435.39,690180.499,325987.991
2004,8880833.463,1385611.78,511243.542,323563.212,1646988.582,739963.717,28601.631,14037316.54,696347.697,289073.174
2005,8777047.72,1477748.982,433380.887,267574.861,1797629.722,607818.356,30714.199,13871720.61,700181.487,290911.63
2006,8426127.34,1492732.482,443726.309,272539.263,1942716.414,609379.192,29042.66,13660844.34,693228.172,300950.425
2007,8297200.56,1537767.347,411576.686,234666.132,1946170.788,592219.552,154066.512,13656478.4,697486.672,317794.318
2008,8698401.289,1545075.371,394926.306,274090.293,1911106.004,411612.829,111831.685,13758611.59,663642.561,320426.808
2009,8511501.869,1651713.936,398511.33,259765.511,2031696.521,495926.827,113651.12,13802350.73,663714.257,329226.685
2010,8398559.516,1672704.692,363399.746,239194.886,2003123.623,428800.898,101637.676,13609086.6,679715.28,330729.674
2011,7839284.811,1767416.723,375550.409,279650.106,1940447.477,326898.527,86313.158,13025529.89,675127.288,343648.011
2012,7941536.093,1702194.767,349454.481,273415.651,1870375.292,266323.51,94052.777,12925637.37,673497.965,332508.133
2013,8208020.9,1479874.78,349627.595,311473.384,1727460.555,259199.796,89488.375,12929805.13,671223.587,335413.351
2014,7519578.125,1533183.224,374086.296,335660.082,1857048.625,380821.687,80000.378,12693495.36,664910.898,340749.186
2015,7794174.761,1389487.868,333727.684,295742.522,1989515.087,459204.348,81107.264,13032438.15,705723.837,336665.51
2016,7949432.108,1416365.705,338363.231,264700.379,1699912.733,478847.596,102894.796,12812329.77,651709.713,267225.71
2017,7995860.711,1374036.285,339317.19,337667.307,1622032.517,569752.951,116186.458,12915394.81,654717.584,263972.174
2018,7670613.138,1331487.748,373519.239,269391.147,1860469.635,589329.838,148728.631,12772485.79,672532.59,276249.757
2019,7051572.429,1492421.297,355532.756,237964.951,1856628.413,486161.317,169449.36,12286582.1,672897.464,283987.971
2020,7051572.429,1492421.297,355532.756,237964.951,1856628.413,486161.317,169449.36,12286582.1,672897.464,283987.971
