date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,89620176.59,13625883.23,2628391.115,17397185.32,4375667.757,54027.713,636308.213,128370234.4,0.0,143464.139
1981,91427744.168,14083166.288,3338017.473,16837263.362,4397114.623,43222.171,635185.422,130857323.8,0.0,169619.072
1982,93235311.746,14540449.346,4047643.831,16277341.404,4418561.489,32416.628,634062.632,133344413.2,0.0,195774.006
1983,95042879.324,14997732.404,4757270.189,15717419.446,4440008.356,21611.085,632939.841,135831502.6,0.0,221928.939
1984,96850446.902,15455015.462,5466896.547,15157497.488,4461455.222,10805.543,631817.051,138318592.0,0.0,248083.873
1985,98658014.48,15912298.52,6176522.905,14597575.53,4482902.088,0.0,630694.26,140805681.4,0.0,274238.806
1986,101511271.124,16123386.108,6366142.156,14273247.14,4592354.496,197772.703,561867.721,143923559.92,0.0,250188.017
1987,104364527.768,16334473.696,6555761.407,13948918.75,4701806.904,395545.406,493041.181,147041438.44,0.0,226137.228
1988,107217784.412,16545561.284,6745380.658,13624590.36,4811259.312,593318.109,424214.641,150159316.96,0.0,202086.438
1989,110071041.056,16756648.872,6934999.909,13300261.97,4920711.72,791090.812,355388.101,153277195.48,0.0,178035.648
1990,112924297.7,16967736.46,7124619.16,12975933.58,5030164.128,988863.515,286561.562,156395074.0,0.0,153984.859
1991,112355602.3,17736182.385,7203723.731,12803234.915,5016683.464,917200.483,316782.229,156580944.283,0.0,147210.929
1992,111786906.9,18504628.31,7282828.302,12630536.25,5003202.801,845537.452,347002.896,156766814.567,0.0,140436.999
1993,111218211.5,19273074.235,7361932.874,12457837.585,4989722.137,773874.42,377223.563,156952684.85,0.0,133663.07
1994,110649516.1,20041520.16,7441037.445,12285138.92,4976241.473,702211.389,407444.23,157138555.133,0.0,126889.14
1995,110080820.7,20809966.085,7520142.016,12112440.255,4962760.81,630548.358,437664.897,157324425.417,0.0,120115.21
1996,109512125.3,21578412.01,7599246.587,11939741.59,4949280.146,558885.326,467885.564,157510295.7,0.0,113341.28
1997,105786631.6,21285257.54,7408912.432,11076922.2,4878452.53,966773.876,494729.605,153356519.3,0.0,134655.217
1998,106894613.8,21095394.57,7138322.229,10212138.72,4905870.676,1134842.45,460327.668,153347194.8,0.0,139411.716
1999,102658661.2,21268369.39,7062384.141,9685968.738,5062021.106,1302863.566,472076.215,148453440.9,0.0,164826.884
2000,102401347.8,21590856.12,6456107.318,10327114.91,4169167.217,1274033.455,515182.869,147625077.8,0.0,118662.812
2001,101245236.3,22285800.46,6082837.062,9651067.909,3709056.539,1706903.368,372662.657,146403257.3,0.0,115474.966
2002,99106904.74,21727877.88,5523680.355,9255858.219,4630136.074,2244766.998,357936.656,144527183.5,0.0,114196.704
2003,95286835.88,22021204.85,5076059.484,9165722.096,4685929.07,3114088.404,432631.978,141857962.2,0.0,116696.691
2004,91856671.15,22727023.73,5268456.812,9042764.61,5173873.834,3287881.927,451992.336,139987015.0,0.0,114818.753
2005,94912952.66,22516491.08,4842531.214,8705641.78,5428027.599,3794642.116,497376.494,142924967.3,0.0,117698.112
2006,93191366.72,22265967.83,4682645.769,8411376.856,5547157.787,3890889.25,552005.573,140860898.5,0.0,119121.428
2007,87429889.44,21983719.87,4633282.809,8195864.267,6003164.922,4105040.904,566116.04,135318745.7,0.0,115466.766
2008,86274542.0,23425193.04,4485103.232,7911248.874,6078604.494,3428128.394,638564.753,134614861.6,0.0,115352.62
2009,83456672.54,23897145.83,4326774.58,7852544.433,6224196.043,2726074.605,670866.975,131170820.3,0.0,122800.325
2010,79885958.9,24062722.83,3925982.673,7263287.34,6378577.869,2543141.241,673977.863,126638808.6,0.0,123160.903
2011,77704995.68,24256628.82,4133172.473,7411932.497,5972539.431,2696480.707,661796.026,124844804.7,0.0,137025.38
2012,79850076.78,24022119.09,3868285.395,7486130.356,6054600.887,2753804.71,610854.736,126735701.1,0.0,137315.626
2013,82459437.28,23437803.69,3814449.258,7785879.0,6833193.361,3009108.827,661118.866,130361744.5,0.0,137635.584
2014,71761611.83,22640575.41,4142114.067,7982765.985,7106423.546,3401647.711,753500.567,126178225.2,0.0,115191.87
2015,71073697.53,22648270.09,3904793.746,7578168.763,7024433.916,3031315.148,628284.634,124555477.8,0.0,123278.899
2016,76633114.14,23172359.45,3631986.544,7602960.909,6000056.47,3494410.592,823416.368,124496177.9,0.0,122677.025
2017,78804282.7,24491474.35,3557901.336,7566126.894,5657833.914,3828893.28,1194693.553,128425734.7,0.0,119120.074
2018,78684289.82,24323458.89,3281048.448,7694455.46,7249699.7,3896472.845,1055386.348,130049945.0,0.0,121987.336
2019,75149863.92,24320885.76,3403901.25,7572164.824,7604326.389,3922911.94,912506.256,127126734.2,0.0,125966.959
2020,75149863.92,24320885.76,3403901.25,7572164.824,7604326.389,3922911.94,912506.256,127126734.2,0.0,125966.959
