date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,252737365.2,27457476.69,10632067.2,14479053.25,27269160.15,165079.121,15404190.44,349272447.0,74573453.62,31888100.14
1981,250649243.56,27683415.376,11360043.77,13885019.956,27717511.016,132063.297,15249920.064,348418361.22,75888832.204,31369768.082
1982,248561121.92,27909354.062,12088020.34,13290986.662,28165861.882,99047.472,15095649.688,347564275.44,77204210.788,30851436.024
1983,246473000.28,28135292.748,12815996.91,12696953.368,28614212.748,66031.648,14941379.312,346710189.66,78519589.372,30333103.966
1984,244384878.64,28361231.434,13543973.48,12102920.074,29062563.614,33015.824,14787108.936,345856103.88,79834967.956,29814771.908
1985,242296757.0,28587170.12,14271950.05,11508886.78,29510914.48,0.0,14632838.56,345002018.1,81150346.54,29296439.85
1986,244245070.44,28501775.952,14346457.604,11160811.421,29859398.044,1154620.304,14428658.502,347775409.82,81447722.86,29427340.18
1987,246193383.88,28416381.784,14420965.158,10812736.061,30207881.608,2309240.607,14224478.444,350548801.54,81745099.18,29558240.51
1988,248141697.32,28330987.616,14495472.712,10464660.702,30556365.172,3463860.911,14020298.386,353322193.26,82042475.5,29689140.84
1989,250090010.76,28245593.448,14569980.266,10116585.342,30904848.736,4618481.214,13816118.328,356095584.98,82339851.82,29820041.17
1990,252038324.2,28160199.28,14644487.82,9768509.983,31253332.3,5773101.518,13611938.27,358868976.7,82637228.14,29950941.5
1991,249226259.25,28040448.518,14628936.87,9789067.714,31304576.062,6442230.591,13766782.953,358366299.183,83736003.03,30474131.297
1992,246414194.3,27920697.757,14613385.92,9809625.445,31355819.823,7111359.664,13921627.637,357863621.667,84834777.92,30997321.093
1993,243602129.35,27800946.995,14597834.97,9830183.176,31407063.585,7780488.738,14076472.32,357360944.15,85933552.81,31520510.89
1994,240790064.4,27681196.233,14582284.02,9850740.906,31458307.347,8449617.811,14231317.003,356858266.633,87032327.7,32043700.687
1995,237977999.45,27561445.472,14566733.07,9871298.637,31509551.108,9118746.884,14386161.687,356355589.117,88131102.59,32566890.483
1996,235165934.5,27441694.71,14551182.12,9891856.368,31560794.87,9787875.957,14541006.37,355852911.6,89229877.48,33090080.28
1997,223463591.6,26714189.87,14476354.98,8008900.05,33138982.4,11448516.45,14720219.85,350191544.0,84060641.72,33463303.29
1998,221903445.6,25295936.03,14523228.42,7758286.75,33443041.55,8713399.943,13856846.03,347073236.1,86290858.14,33571621.59
1999,217678744.0,25579645.01,15418259.0,7649910.859,32356695.58,8619425.382,12004969.11,340000756.1,86243906.14,32814262.43
2000,217530369.5,23239990.42,15288032.72,8443418.533,28053081.26,8298514.325,11326088.41,335201950.3,87309981.02,32400138.08
2001,212337401.5,24242170.64,15032738.07,8081982.922,26539908.47,9078790.698,13061400.76,336707133.4,88927805.47,33266102.59
2002,202760418.7,23263940.84,15165479.91,8197568.273,30214947.96,11293649.14,13439583.24,336811357.2,89569200.34,33053236.05
2003,198599813.8,23739447.72,14521672.15,7661302.513,30769801.0,12312916.79,13200884.76,335596680.9,86456351.18,31131670.79
2004,193189714.6,25381306.22,15111408.34,7418167.936,31382037.94,11831131.39,12082875.1,329175277.3,86167245.92,30664987.63
2005,197666795.7,25341950.37,14620231.48,6812248.087,33296244.68,11684631.0,12094655.57,330607049.4,86039616.57,30462671.16
2006,193934658.4,25417346.1,14968571.68,6739803.551,33733647.2,12578118.33,12261619.95,327633071.0,84924455.19,30289999.4
2007,190428419.5,25612450.8,15347100.38,6474118.188,34818133.18,11407866.33,11458201.04,321724820.6,84972468.46,30404013.69
2008,189586881.1,26758413.88,15238497.25,6072244.918,35559205.64,10141028.24,11819003.08,320572207.0,85097984.89,30201040.88
2009,187979542.3,27447585.13,15256259.98,5995324.837,36966871.22,9476374.272,11799090.95,318477161.3,85594139.97,30131745.05
2010,184597624.8,28073358.25,13976285.48,5707192.576,36987977.88,9874475.855,11241071.7,313335121.8,85914276.86,29917987.83
2011,174390355.1,28579827.4,15057363.13,6011775.387,37216599.42,10806730.92,10865717.17,305397283.9,85221425.55,30724905.05
2012,174719551.4,26545196.74,14741985.44,5580108.82,35438600.61,10108534.04,10831860.0,301803890.1,85387653.31,29921727.52
2013,173060946.3,25915232.58,15392892.1,5977024.476,36228828.27,9901546.85,10195219.86,300641561.9,84972475.56,29816337.71
2014,167403438.6,23710391.47,16013941.21,6342107.136,36908673.7,11782845.35,10151203.6,298548133.9,86129517.35,29444183.2
2015,165497948.8,22715217.84,15116860.37,6071660.162,38123435.52,12069739.92,10247693.56,300852990.3,85236731.22,29094076.64
2016,170054205.8,22486068.78,15121452.65,6386952.491,34012344.95,11455088.35,10352095.38,300165977.0,85909220.91,29437367.66
2017,168201405.1,22362000.17,16561555.13,6753091.991,32689780.85,11681821.29,11053294.78,299734811.3,85929506.04,28871308.24
2018,164870317.3,22273868.91,16860270.56,6071348.617,34564033.28,10938478.23,10657636.89,296822866.8,86320754.89,27953563.93
2019,162279749.7,22341488.69,15220937.94,5746683.802,32094239.62,9790987.083,10875124.64,290737247.1,85948769.05,27588727.14
2020,162279749.7,22341488.69,15220937.94,5746683.802,32094239.62,9790987.083,10875124.64,290737247.1,85948769.05,27588727.14
