date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,3523476.048,3745025.03,312350.185,592609.771,187783.62,22006.756,301722.465,8705787.568,0.0,2097863.897
1981,3881103.938,3751361.713,366030.418,583408.211,203241.931,17605.405,298686.388,9129678.324,0.0,2056760.826
1982,4238731.828,3757698.395,419710.651,574206.651,218700.242,13204.054,295650.312,9553569.081,0.0,2015657.754
1983,4596359.717,3764035.078,473390.884,565005.091,234158.553,8802.702,292614.236,9977459.837,0.0,1974554.683
1984,4953987.607,3770371.76,527071.117,555803.531,249616.864,4401.351,289578.16,10401350.594,0.0,1933451.611
1985,5311615.497,3776708.443,580751.35,546601.971,265075.175,0.0,286542.083,10825241.35,0.0,1892348.54
1986,5864855.578,3832684.368,621791.258,516524.552,276007.157,4243.456,266068.308,11437835.506,120.0,1895506.361
1987,6418095.659,3888660.292,662831.166,486447.134,286939.139,8486.911,245594.533,12050429.662,240.0,1898664.181
1988,6971335.741,3944636.217,703871.074,456369.716,297871.121,12730.367,225120.758,12663023.818,360.0,1901822.002
1989,7524575.822,4000612.141,744910.982,426292.298,308803.103,16973.823,204646.983,13275617.974,480.0,1904979.822
1990,8077815.903,4056588.066,785950.891,396214.879,319735.086,21217.278,184173.208,13888212.13,600.0,1908137.643
1991,7678514.374,4600472.608,793442.388,380608.702,315524.152,22519.289,197905.354,14042804.883,633.333,1916730.36
1992,7279212.844,5144357.15,800933.886,365002.526,311313.217,23821.299,211637.501,14197397.637,666.667,1925323.078
1993,6879911.315,5688241.692,808425.384,349396.349,307102.283,25123.309,225369.647,14351990.39,700.0,1933915.795
1994,6480609.786,6232126.235,815916.881,333790.172,302891.349,26425.319,239101.793,14506583.143,733.333,1942508.512
1995,6081308.256,6776010.777,823408.379,318183.995,298680.415,27727.33,252833.94,14661175.897,766.667,1951101.23
1996,5682006.727,7319895.319,830899.876,302577.818,294469.481,29029.34,266566.086,14815768.65,800.0,1959693.947
1997,6139027.341,4497949.46,786613.259,310627.924,250907.7,13223.216,130698.061,12690737.56,800.0,1442489.589
1998,6664662.003,4811307.634,863832.233,361591.322,285822.064,18723.363,123220.512,13190862.97,800.0,1940195.743
1999,6340119.125,4679713.175,876165.611,346655.436,304396.638,38918.524,135599.129,12866056.52,9500.0,1991061.205
2000,6223304.999,4697706.542,835008.019,347328.824,279625.398,26855.119,169541.779,12912194.2,1000.0,2114508.183
2001,5453134.982,4624546.5,744718.718,346289.724,188930.547,25504.808,167425.623,11961862.13,1000.0,1872969.853
2002,4973801.418,4431534.075,783488.383,323661.24,216100.869,2832.224,193894.42,11397133.22,1000.0,1810937.349
2003,4761590.401,4526527.955,710856.165,323642.031,211516.378,17471.18,194362.879,11230079.13,1000.0,1729770.261
2004,4812580.749,4724464.983,758194.841,304216.904,269286.73,2725.491,177861.672,11496064.65,1400.0,1833637.915
2005,5175685.774,5050373.598,718717.566,285357.949,267940.189,2417.109,254862.84,12144114.82,3000.0,1819083.467
2006,5451806.203,4722504.366,770096.62,240008.182,350083.009,48153.368,206313.969,12096580.02,3500.0,1885361.717
2007,5191400.925,4682994.273,928077.472,263795.482,475607.179,71747.166,173493.995,12188833.63,3500.0,1810183.064
2008,5105594.943,5018323.966,798683.734,269321.826,520740.118,29992.834,193681.59,12355562.52,3500.0,1726417.874
2009,4965292.456,5368103.064,779615.671,233101.796,603558.333,35952.02,237141.248,12582289.8,3500.0,1711554.009
2010,4979148.781,5576394.256,700382.413,274354.531,515850.875,58682.367,213060.393,12616057.66,2500.0,1764725.536
2011,4509845.068,6054611.232,721997.198,246068.298,713354.817,6062.496,220705.37,12797651.08,2500.0,1855195.599
2012,4836387.601,6081386.537,679956.913,214189.833,603512.974,38090.54,185150.956,13066699.61,2500.0,1864115.487
2013,5081062.282,6440278.855,634146.934,232340.723,646198.451,27596.186,224647.117,13921593.46,2400.0,1858593.225
2014,4829098.785,6837685.734,768042.743,241409.224,864540.024,108526.939,232810.952,14491090.4,3400.0,1822827.491
2015,4903748.746,6782185.639,583445.911,244201.378,765982.623,129067.397,261104.675,14276332.78,3400.0,1795439.486
2016,4991520.146,6885442.884,462535.861,222836.208,658869.785,158975.121,341277.6,14319627.11,1400.0,1811461.945
2017,4964339.411,7078268.294,474999.896,229605.63,623488.122,220183.568,338655.254,14658896.44,500.0,1852244.85
2018,5488485.08,7334594.452,503013.796,228680.562,838308.126,145903.671,376814.641,15739657.58,500.0,1812241.61
2019,5125546.56,7466423.1,485454.563,245773.454,852760.789,137066.773,353568.928,15486030.71,500.0,1727201.023
2020,5125546.56,7466423.1,485454.563,245773.454,852760.789,137066.773,353568.928,15486030.71,500.0,1727201.023
