date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,467844.54,179470.961,0.0,70845.625,0.0,0.0,0.0,718854.332,0.0,0.0
1981,468038.638,189674.949,0.0,62374.651,0.0,0.0,0.0,721946.029,0.0,0.0
1982,468232.736,199878.937,0.0,53903.677,0.0,0.0,0.0,725037.726,0.0,0.0
1983,468426.833,210082.926,0.0,45432.703,0.0,0.0,0.0,728129.424,0.0,0.0
1984,468620.931,220286.914,0.0,36961.729,0.0,0.0,0.0,731221.122,0.0,0.0
1985,468815.028,230490.902,0.0,28490.755,0.0,0.0,0.0,734312.819,0.0,0.0
1986,485271.732,213673.731,554.565,27783.685,0.0,415.923,0.0,732912.544,0.0,0.0
1987,501728.436,196856.56,1109.129,27076.615,0.0,831.847,0.0,731512.268,0.0,0.0
1988,518185.14,180039.39,1663.694,26369.546,0.0,1247.77,0.0,730111.992,0.0,0.0
1989,534641.843,163222.219,2218.258,25662.476,0.0,1663.694,0.0,728711.717,0.0,0.0
1990,551098.547,146405.048,2772.823,24955.406,0.0,2079.617,0.0,727311.441,0.0,0.0
1991,530579.658,140870.956,2310.686,25186.474,0.0,1733.014,0.0,700750.109,0.0,0.0
1992,510060.769,135336.863,1848.549,25417.543,0.0,1386.411,0.0,674188.776,0.0,0.0
1993,489541.879,129802.771,1386.411,25648.612,0.0,1039.809,0.0,647627.444,0.0,0.0
1994,469022.99,124268.679,924.274,25879.68,0.0,693.206,0.0,621066.111,0.0,0.0
1995,448504.101,118734.586,462.137,26110.749,0.0,346.603,0.0,594504.779,0.0,0.0
1996,427985.212,113200.494,0.0,26341.817,0.0,0.0,0.0,567943.446,0.0,0.0
1997,398593.289,83184.686,0.0,22806.468,0.0,0.0,0.0,504861.726,0.0,0.0
1998,388056.562,65646.582,0.0,27450.946,0.0,0.0,0.0,481431.372,0.0,0.0
1999,313952.87,50118.774,0.0,23568.994,0.0,2772.823,0.0,390690.744,0.0,0.0
2000,263140.891,38750.2,0.0,24123.559,0.0,0.0,0.0,326291.932,0.0,0.0
2001,217527.955,24054.238,0.0,23291.712,0.0,0.0,0.0,264873.906,0.0,0.0
2002,201584.223,12269.741,0.0,27035.023,0.0,0.0,0.0,240888.988,0.0,0.0
2003,164151.114,10744.689,0.0,27242.985,0.0,0.0,0.0,202138.788,0.0,0.0
2004,121103.039,10744.689,0.0,26203.176,0.0,0.0,0.0,158050.904,0.0,0.0
2005,101623.958,11437.894,0.0,20518.889,0.0,0.0,0.0,133580.742,0.0,0.0
2006,97880.648,10398.086,0.0,24747.444,0.0,0.0,0.0,133026.178,0.0,0.0
2007,72994.562,10398.086,0.0,22875.789,0.0,0.0,0.0,106268.437,0.0,0.0
2008,79926.62,25856.573,0.0,4575.158,0.0,0.0,0.0,110635.633,0.0,0.0
2009,96494.236,31540.86,0.0,6724.096,0.0,0.0,0.0,134967.154,0.0,0.0
2010,66478.428,29738.525,0.0,8665.072,0.0,0.0,0.0,105089.987,0.0,0.0
2011,58645.204,30154.449,0.0,8387.789,0.0,0.0,0.0,97395.404,0.0,0.0
2012,85194.983,33967.08,0.0,8387.789,0.0,0.0,0.0,127549.852,0.0,0.0
2013,99475.021,30362.41,0.0,7763.904,0.0,0.0,0.0,137601.335,0.0,0.0
2014,125400.915,21697.339,0.0,7902.545,0.0,0.0,0.0,155486.043,0.0,0.0
2015,146197.086,18577.913,0.0,7347.981,0.0,0.0,0.0,172608.224,0.0,0.0
2016,162764.703,0.0,0.0,9704.88,0.0,0.0,0.0,172469.583,0.0,0.0
2017,190839.535,9704.88,0.0,17676.746,0.0,0.0,0.0,218221.161,0.0,0.0
2018,206159.381,0.0,0.0,28975.999,0.0,0.0,0.0,235135.38,0.0,0.0
2019,211982.309,0.0,0.0,20934.813,0.0,0.0,0.0,239225.294,0.0,0.0
2020,211982.309,0.0,0.0,20934.813,0.0,0.0,0.0,239225.294,0.0,0.0
