date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,6200930.426,215294.745,19967.041,140963.737,138600.764,11005.263,16451.83,6743619.084,266811.24,32121.078
1981,6184122.917,241923.714,25233.976,134498.448,144238.59,8804.21,17961.686,6759630.543,268163.074,29113.999
1982,6167315.408,268552.682,30500.912,128033.159,149876.416,6603.158,19471.541,6775642.001,269514.908,26106.919
1983,6150507.899,295181.65,35767.847,121567.871,155514.242,4402.105,20981.396,6791653.46,270866.743,23099.839
1984,6133700.39,321810.619,41034.782,115102.582,161152.068,2201.053,22491.252,6807664.918,272218.577,20092.76
1985,6116892.881,348439.587,46301.717,108637.294,166789.893,0.0,24001.107,6823676.377,273570.411,17085.68
1986,7093780.393,362096.084,43413.886,128251.985,162729.841,25705.131,21608.096,7849329.68,285370.798,17996.167
1987,8070667.905,375752.582,40526.054,147866.677,158669.789,51410.262,19215.084,8874982.982,297171.184,18906.654
1988,9047555.416,389409.079,37638.222,167481.368,154609.737,77115.393,16822.072,9900636.285,308971.57,19817.142
1989,10024442.928,403065.576,34750.391,187096.06,150549.685,102820.524,14429.06,10926289.587,320771.956,20727.629
1990,11001330.44,416722.073,31862.559,206710.752,146489.633,128525.655,12036.048,11951942.89,332572.343,21638.116
1991,10889217.483,439358.9,33977.219,206932.871,144912.78,110770.118,11840.853,11848637.912,313931.816,19626.427
1992,10777104.527,461995.727,36091.879,207154.99,143335.926,93014.581,11645.658,11745332.933,295291.289,17614.738
1993,10664991.57,484632.554,38206.539,207377.109,141759.073,75259.044,11450.463,11642027.955,276650.763,15603.048
1994,10552878.613,507269.381,40321.199,207599.228,140182.22,57503.507,11255.268,11538722.977,258010.236,13591.359
1995,10440765.657,529906.208,42435.859,207821.347,138605.366,39747.97,11060.073,11435417.998,239369.709,11579.67
1996,10328652.7,552543.034,44550.519,208043.466,137028.513,21992.433,10864.878,11332113.02,220729.183,9567.981
1997,9979948.709,458009.583,43824.518,171776.758,140596.457,14804.873,8373.657,10860052.2,216047.048,8277.063
1998,10307060.15,558651.252,42760.081,125917.969,137670.626,19838.539,7169.507,11236949.71,183201.701,6454.59
1999,9149584.64,593219.246,34409.14,116987.031,116246.468,6571.721,8056.804,10054360.09,170281.827,4556.181
2000,8239446.952,472383.12,23659.556,113930.499,91714.728,19387.04,16447.69,9027146.741,200275.649,64773.711
2001,7581982.506,566395.935,25017.812,110411.377,90207.213,16090.308,5594.331,8440142.474,211857.77,59761.912
2002,6527833.438,515107.096,25015.176,98651.729,151809.204,19111.378,3298.106,7390691.882,198057.796,59761.912
2003,6033501.997,641464.868,18005.464,83051.337,161388.794,11962.33,5451.95,6990877.311,179258.851,0.0
2004,5576125.554,611229.654,14000.0,75097.437,186668.978,20146.998,2809.534,6519955.707,163557.86,0.0
2005,5459881.566,651389.28,14000.0,58736.508,204128.886,30274.243,4131.451,6455165.842,151342.066,0.0
2006,5319114.464,669265.184,14000.0,55949.729,222658.626,30421.178,4231.73,6350817.77,94698.804,3037.454
2007,4538018.911,739457.517,15000.0,72054.329,211981.906,317.696,3180.347,5612534.964,97444.717,7656.181
2008,4636240.101,747105.845,20000.0,55880.057,168397.088,252.851,1782.129,5696877.538,97902.37,4556.181
2009,4181631.068,776800.312,0.0,93206.946,191842.381,12410.401,5401.822,5327495.598,123390.077,4556.181
2010,3688177.615,867409.227,0.0,59767.579,186187.487,42497.434,8702.081,4919743.132,122017.121,4556.181
2011,3473387.093,821750.396,0.0,47860.496,199460.863,13810.289,8657.953,4615197.836,122791.609,3100.0
2012,3259872.088,728090.996,0.0,35814.707,206460.139,41747.465,10052.92,4337222.926,101422.771,3100.0
2013,3167367.362,711847.985,10136.653,37574.15,191940.341,82496.719,12209.743,4271430.739,99345.734,3100.0
2014,3142183.663,643084.187,152.32,50196.33,195613.694,108228.911,9348.369,4189618.838,108217.146,6137.454
2015,3387147.854,621205.758,152.32,42753.96,198704.79,89317.607,15741.499,4452354.381,141766.574,4163.109
2016,3229062.799,556844.122,261.555,43995.129,144395.98,202807.328,13536.074,4302963.334,142153.818,4163.109
2017,3126150.532,691522.187,12951.882,39347.825,159383.917,166297.043,14537.436,4359921.385,141801.778,5757.772
2018,3035160.975,742860.096,16237.395,42327.486,158338.389,202565.372,12780.717,4418073.305,141801.778,3251.873
2019,2968599.989,966717.534,20424.469,29863.086,165704.34,185491.308,11694.519,4877063.043,147892.073,3555.618
2020,2968599.989,966717.534,20424.469,29863.086,165704.34,185491.308,11694.519,4877063.043,147892.073,3555.618
