date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,21102682.26,7609618.641,271296.346,930499.476,590416.918,39719.453,475953.642,31032558.01,40500.0,1295925.787
1981,21195852.768,7629244.491,273068.559,887770.62,616965.418,31775.562,473178.178,31137245.702,47080.0,1332957.949
1982,21289023.276,7648870.341,274840.773,845041.764,643513.918,23831.672,470402.713,31241933.394,53660.0,1369990.111
1983,21382193.784,7668496.191,276612.986,802312.908,670062.418,15887.781,467627.249,31346621.086,60240.0,1407022.273
1984,21475364.292,7688122.041,278385.199,759584.052,696610.917,7943.891,464851.784,31451308.778,66820.0,1444054.435
1985,21568534.8,7707747.891,280157.412,716855.196,723159.417,0.0,462076.32,31555996.47,73400.0,1481086.597
1986,22319043.524,7545459.631,273583.069,673753.11,739297.77,56083.414,430168.0,32124038.826,71800.0,1462283.486
1987,23069552.248,7383171.37,267008.725,630651.025,755436.123,112166.829,398259.68,32692081.182,70200.0,1443480.375
1988,23820060.972,7220883.11,260434.382,587548.939,771574.475,168250.244,366351.36,33260123.538,68600.0,1424677.264
1989,24570569.696,7058594.849,253860.038,544446.853,787712.828,224333.658,334443.04,33828165.894,67000.0,1405874.153
1990,25321078.42,6896306.589,247285.694,501344.767,803851.181,280417.073,302534.72,34396208.25,65400.0,1387071.042
1991,24832314.912,6927784.059,234977.833,479769.088,809533.5,276435.826,313469.387,34025088.535,67216.666,1419350.734
1992,24343551.403,6959261.529,222669.972,458193.41,815215.82,272454.579,324404.054,33653968.82,69033.333,1451630.427
1993,23854787.895,6990739.0,210362.11,436617.732,820898.14,268473.332,335338.722,33282849.105,70850.0,1483910.119
1994,23366024.387,7022216.47,198054.249,415042.054,826580.459,264492.086,346273.389,32911729.39,72666.666,1516189.811
1995,22877260.878,7053693.94,185746.388,393466.375,832262.779,260510.839,357208.056,32540609.675,74483.333,1548469.504
1996,22388497.37,7085171.41,173438.526,371890.697,837945.098,256529.592,368142.724,32169489.96,76300.0,1580749.196
1997,20351403.83,6587602.605,162972.563,348368.307,901513.632,395645.508,435506.633,30044634.19,146100.0,1649525.719
1998,20227925.79,6016269.449,133627.7,313636.882,911361.31,244019.316,381673.77,29266564.82,157000.0,1705923.091
1999,19648046.64,5854115.814,103957.616,300496.721,772012.811,289158.549,373488.036,28386524.83,165400.0,1753878.859
2000,20009484.36,5652989.21,111867.574,310788.714,883949.999,224823.746,236005.774,28336855.6,125200.0,1785024.661
2001,19226536.25,5771611.078,74329.924,285394.829,727521.322,236219.283,325712.788,27871033.99,128500.0,1933239.828
2002,18574262.94,5441777.869,47196.765,272675.326,948171.412,331753.915,379137.704,28097521.33,178900.001,1974191.468
2003,17764621.64,5524979.04,46293.975,241575.881,954041.289,353393.507,480615.543,26640248.06,194700.001,1944393.133
2004,16750515.06,5503531.31,32172.082,221436.548,1034905.627,288314.609,540639.919,25541154.01,143200.002,1921816.316
2005,17805819.33,5713299.615,24942.119,193515.709,1066081.175,299483.692,351502.516,26632691.1,140500.002,1973891.423
2006,17978132.91,5538017.426,20371.187,180517.439,1118822.869,361383.383,300407.15,26663580.96,147200.002,1999926.31
2007,17228199.35,5618995.843,25393.645,188615.674,1210204.01,299724.051,273501.024,26041584.17,147000.002,2120562.788
2008,16549537.34,5700674.773,27616.451,183883.433,1213097.255,393710.597,301467.011,25457574.81,147000.002,2136718.019
2009,15975428.46,5675817.411,19357.652,156147.359,1345505.645,321236.636,243084.554,24656929.31,149500.002,2154453.325
2010,15747385.24,5869724.028,10549.762,154647.285,1274908.474,139680.228,222263.914,24391654.6,149500.002,2074365.698
2011,15393044.97,6006644.597,10063.569,153891.802,1320902.744,165294.668,241650.008,24253312.92,149500.002,2033302.869
2012,15423058.41,5579740.144,7783.274,132437.869,1419337.75,177324.544,224507.361,23826927.41,149500.002,2136883.847
2013,15303931.4,5513024.124,6909.239,129240.671,1456699.562,124773.055,206741.229,23816517.11,136400.002,2096749.175
2014,15318918.69,5751617.229,2965.015,129858.887,1227893.234,289126.757,227174.472,24253597.62,159100.001,2126568.751
2015,15623896.28,5418364.667,2652.032,121792.247,1369735.771,317180.547,249709.375,24679995.24,147100.002,2105870.462
2016,15460370.53,5365607.694,1674.139,117640.862,1225105.828,537571.184,284989.252,24424821.23,145100.001,2057508.99
2017,15027800.22,5542732.889,1868.873,128723.516,1145377.644,472366.902,302514.105,24074248.27,153629.001,2021785.809
2018,14662689.47,5235091.348,1569.178,125361.707,1314276.632,569103.758,262520.264,23576346.0,146078.001,1999528.707
2019,14335856.34,5017481.579,1791.152,132917.631,1541900.746,466050.773,260540.55,23238325.44,146724.001,1943774.395
2020,14335856.34,5017481.579,1791.152,132917.631,1541900.746,466050.773,260540.55,23238325.44,146724.001,1943774.395
