date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,10604.031,70969.934,0.0,1337.527,0.0,0.0,6265.453,90018.626,0.0,0.0
1981,9771.752,65756.901,405.79,1213.194,0.0,0.0,7158.465,86802.342,0.0,0.0
1982,8939.473,60543.867,811.58,1088.862,0.0,0.0,8051.476,83586.058,0.0,0.0
1983,8107.194,55330.834,1217.37,964.529,0.0,0.0,8944.488,80369.774,0.0,0.0
1984,7274.914,50117.8,1623.16,840.196,0.0,0.0,9837.5,77153.49,0.0,0.0
1985,6442.635,44904.767,2028.95,715.864,0.0,0.0,10730.511,73937.206,0.0,0.0
1986,10923.808,47283.055,2492.191,737.742,0.0,0.0,9212.323,79397.688,0.0,0.0
1987,15404.98,49661.342,2955.432,759.621,0.0,0.0,7694.135,84858.171,0.0,0.0
1988,19886.152,52039.63,3418.673,781.5,0.0,0.0,6175.948,90318.653,0.0,0.0
1989,24367.325,54417.917,3881.914,803.378,0.0,0.0,4657.76,95779.136,0.0,0.0
1990,28848.497,56796.205,4345.155,825.257,0.0,0.0,3139.572,101239.618,0.0,0.0
1991,29015.805,55435.734,4861.944,906.688,68.429,0.0,2763.433,99181.022,0.0,0.0
1992,29183.113,54075.264,5378.733,988.119,136.859,0.0,2387.294,97122.425,0.0,0.0
1993,29350.42,52714.794,5895.522,1069.55,205.288,0.0,2011.155,95063.829,0.0,0.0
1994,29517.728,51354.323,6412.311,1150.981,273.717,0.0,1635.016,93005.232,0.0,0.0
1995,29685.036,49993.853,6929.1,1232.412,342.146,0.0,1258.877,90946.636,0.0,0.0
1996,29852.344,48633.382,7445.889,1313.842,410.576,0.0,882.738,88888.04,0.0,0.0
1997,26077.09,69055.038,8994.11,1190.67,0.0,0.0,1026.439,115160.091,0.0,0.0
1998,27546.951,75796.383,5246.564,1067.497,0.0,287.403,595.335,110889.402,0.0,0.0
1999,46731.439,63473.514,0.0,780.094,492.691,0.0,246.345,122998.578,0.0,0.0
2000,48634.46,64417.772,0.0,841.68,410.576,0.0,246.345,123116.848,0.0,0.0
2001,28011.723,67935.228,0.0,710.296,451.633,0.0,0.0,106774.894,0.0,0.0
2002,33362.671,70823.024,0.0,0.0,636.392,0.0,500.0,105379.567,0.0,0.0
2003,25502.556,65792.088,0.0,0.0,615.864,0.0,500.0,92451.566,0.0,0.0
2004,13958.076,56998.192,0.0,0.0,410.576,0.0,500.0,71907.902,0.0,0.0
2005,12807.905,52167.692,0.0,0.0,862.209,0.0,0.0,65878.863,0.0,0.0
2006,6454.25,42266.166,0.0,346.806,656.921,0.0,0.0,49765.201,0.0,0.0
2007,8880.753,49137.863,0.0,346.806,615.864,0.0,0.0,59022.343,0.0,0.0
2008,9246.165,63099.283,0.0,0.0,410.576,0.0,0.0,72797.082,0.0,0.0
2009,10662.652,68286.636,0.0,0.0,451.633,0.0,0.0,79441.978,0.0,0.0
2010,7718.824,77315.042,0.0,0.0,656.921,0.0,0.0,85756.478,0.0,0.0
2011,6298.232,97369.818,0.0,0.0,615.864,0.0,0.0,104349.605,0.0,0.0
2012,8461.966,115149.917,0.0,0.0,410.576,0.0,0.0,124088.151,0.0,0.0
2013,7345.2,131478.254,0.0,0.0,426.999,0.0,0.0,139316.144,0.0,0.0
2014,6482.991,154784.107,0.0,0.0,656.921,1888.648,0.0,163902.994,0.0,0.0
2015,5592.041,146448.015,0.0,0.0,615.864,1067.497,800.0,154613.744,0.0,0.0
2016,7776.304,148922.415,0.0,0.0,431.104,800.623,800.0,173683.885,0.0,0.0
2017,22843.801,153968.449,200.0,0.0,443.422,669.238,800.0,193878.349,0.0,0.0
2018,10744.767,146163.332,0.0,0.0,718.508,821.151,800.0,174882.752,0.0,0.0
2019,8245.822,148445.534,0.0,0.0,624.075,1367.217,800.0,177408.71,0.0,0.0
2020,8245.822,148445.534,0.0,0.0,624.075,1367.217,800.0,177408.71,0.0,0.0
