date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,1447559753.0,333033165.5,137544681.0,216769999.4,94483683.67,2267637.056,61725064.88,2301397132.0,28022400.0,40713603.0
1981,1462972725.4,342030265.56,140452666.44,210441671.48,97754871.936,1814109.645,61435325.416,2326012464.6,28620253.602,40407912.442
1982,1478385697.8,351027365.62,143360651.88,204113343.56,101026060.202,1360582.234,61145585.952,2350627797.2,29218107.204,40102221.884
1983,1493798670.2,360024465.68,146268637.32,197785015.64,104297248.468,907054.822,60855846.488,2375243129.8,29815960.806,39796531.326
1984,1509211642.6,369021565.74,149176622.76,191456687.72,107568436.734,453527.411,60566107.024,2399858462.4,30413814.408,39490840.768
1985,1524624615.0,378018665.8,152084608.2,185128359.8,110839625.0,0.0,60276367.56,2424473795.0,31011668.01,39185150.21
1986,1575428449.6,371390872.3,153055951.0,181156252.28,114044157.52,2420665.998,58246490.518,2469540054.8,31292454.408,39468822.548
1987,1626232284.2,364763078.8,154027293.8,177184144.76,117248690.04,4841331.996,56216613.476,2514606314.6,31573240.806,39752494.886
1988,1677036118.8,358135285.3,154998636.6,173212037.24,120453222.56,7261997.994,54186736.434,2559672574.4,31854027.204,40036167.224
1989,1727839953.4,351507491.8,155969979.4,169239929.72,123657755.08,9682663.992,52156859.392,2604738834.2,32134813.602,40319839.562
1990,1778643788.0,344879698.3,156941322.2,165267822.2,126862287.6,12103329.99,50126982.35,2649805094.0,32415600.0,40603511.9
1991,1756260699.333,352209630.767,161337528.867,163501493.35,125241539.767,12193615.363,52589603.347,2643943075.167,32537416.667,40655866.19
1992,1733877610.667,359539563.233,165733735.533,161735164.5,123620791.933,12283900.737,55052224.343,2638081056.333,32659233.333,40708220.48
1993,1711494522.0,366869495.7,170129942.2,159968835.65,122000044.1,12374186.11,57514845.34,2632219037.5,32781050.0,40760574.77
1994,1689111433.333,374199428.167,174526148.867,158202506.8,120379296.267,12464471.483,59977466.337,2626357018.667,32902866.667,40812929.06
1995,1666728344.667,381529360.633,178922355.533,156436177.95,118758548.433,12554756.857,62440087.333,2620494999.833,33024683.333,40865283.35
1996,1644345256.0,388859293.1,183318562.2,154669849.1,117137800.6,12645042.23,64902708.33,2614632981.0,33146500.0,40917637.64
1997,1560538487.0,379435204.6,188348472.7,139925146.2,121825475.6,20428731.47,68182617.78,2543650655.0,33013500.01,40779526.13
1998,1566314509.0,368987713.5,185062727.2,129416571.6,126143635.6,18718359.29,65081472.5,2532516437.0,33903100.0,41300154.79
1999,1526580268.0,363782730.4,188001466.5,128099402.4,123704325.3,19616870.43,68246914.15,2485845368.0,33902600.0,42006513.95
2000,1534024822.0,366024658.3,187640423.8,131850998.4,108261548.1,19192540.61,71472560.69,2481769033.0,34553300.0,43059738.33
2001,1510068945.0,372891730.8,184664187.6,128356707.3,98529067.04,22020500.97,69162673.73,2459492891.0,35420600.0,42326801.97
2002,1463360088.0,363411716.9,185456782.9,125147577.7,115606532.9,30068379.19,71188764.46,2445275292.0,35350900.01,42372410.75
2003,1401377451.0,365004427.6,176879307.6,126929549.3,121477882.1,39550868.12,71119243.75,2399047924.0,34850800.02,40701203.43
2004,1363121923.0,382538219.4,184422945.6,124896648.9,129367977.6,35622450.06,74550830.67,2385843670.0,34162400.0,40195311.47
2005,1417273715.0,387182965.0,179182798.6,117345298.8,135315359.9,37804915.42,75576936.8,2433114574.0,33859700.09,40583071.21
2006,1410037494.0,377571064.5,182367800.5,113192248.2,145092455.3,41714661.38,77985684.0,2430548510.0,34099400.16,41144042.98
2007,1329396229.0,384535248.5,200287134.1,110057585.1,158471787.6,42684399.54,79610439.1,2380981598.0,34356300.0,41420776.45
2008,1315971142.0,403648253.2,197094984.9,103557103.3,161840682.7,34178324.81,83461362.74,2368291574.0,34525200.11,40817639.12
2009,1285848918.0,416393540.3,193616039.0,105151949.5,168479989.3,29315965.19,82269032.93,2342408141.0,35212400.11,41484279.8
2010,1278049955.0,422337279.0,170936126.6,102098199.3,171919574.4,27007003.44,81923587.28,2316010540.0,35056200.11,41279525.65
2011,1228414737.0,429420366.9,184395778.2,105608942.5,175700950.6,26477488.5,87603540.69,2300261018.0,34665838.11,41447786.88
2012,1242090870.0,423915735.1,181693024.9,102373787.5,176743856.9,26546529.95,84752047.53,2302263096.0,34883343.12,41186410.23
2013,1249334627.0,419516193.4,186814508.7,103675309.2,177247469.9,29732369.21,87783456.8,2326761921.0,34670661.12,40843700.08
2014,1191042772.0,423004241.7,197264581.1,106275715.0,184766859.6,33606188.55,92570500.32,2324037765.0,35404850.12,40257192.32
2015,1196758861.0,419359385.7,184943445.6,102149120.2,186437818.9,40071068.6,97006669.86,2335046100.0,35880628.12,40219259.35
2016,1224726653.0,423024664.0,178098904.6,102790669.8,166635534.7,44881255.23,102232827.1,2332582359.0,35898718.12,40157489.65
2017,1211950831.0,439278325.0,175761103.6,105189935.3,162615987.2,45512012.77,108486777.5,2345688389.0,35879882.12,40126745.02
2018,1218921762.0,431597557.4,168907745.6,104196461.8,183926801.7,44479783.82,108883261.0,2362393286.0,36164876.12,40292332.91
2019,1199038077.0,428488096.7,159894012.3,103301523.8,185442885.2,42064144.3,106202870.0,2332664736.0,36134545.01,40209020.68
2020,1199038077.0,428488096.7,159894012.3,103301523.8,185442885.2,42064144.3,106202870.0,2332664736.0,36134545.01,40209020.68
