date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,91566893.11,14015953.69,2975339.516,18006757.69,4584931.549,54027.713,660640.791,131900145.7,0.0,145586.711
1981,93405961.568,14484837.412,3693795.901,17427740.616,4604927.345,43222.171,661567.885,134423107.5,0.0,171798.985
1982,95245030.026,14953721.134,4412252.286,16848723.542,4624923.141,32416.628,662494.978,136946069.3,0.0,198011.259
1983,97084098.484,15422604.856,5130708.671,16269706.468,4644918.937,21611.085,663422.072,139469031.1,0.0,224223.533
1984,98923166.942,15891488.578,5849165.056,15690689.394,4664914.733,10805.543,664349.166,141991992.9,0.0,250435.807
1985,100762235.4,16360372.3,6567621.441,15111672.32,4684910.529,0.0,665276.259,144514954.7,0.0,276648.081
1986,103676026.52,16548817.178,6755260.556,14768319.71,4794934.017,200778.092,593685.117,147649110.2,0.0,252362.404
1987,106589817.64,16737262.056,6942899.67,14424967.1,4904957.505,401556.185,522093.975,150783265.7,0.0,228076.727
1988,109503608.76,16925706.934,7130538.785,14081614.49,5014980.994,602334.277,450502.833,153917421.2,0.0,203791.049
1989,112417399.88,17114151.812,7318177.899,13738261.88,5125004.482,803112.37,378911.69,157051576.7,0.0,179505.372
1990,115331191.0,17302596.69,7505817.014,13394909.27,5235027.97,1003890.462,307320.548,160185732.2,0.0,155219.695
1991,114749128.317,18070842.977,7602844.58,13214427.98,5210303.776,932695.005,339534.126,160361053.817,0.0,148406.91
1992,114167065.633,18839089.263,7699872.146,13033946.69,5185579.582,861499.547,371747.703,160536375.433,0.0,141594.126
1993,113585002.95,19607335.55,7796899.712,12853465.4,5160855.388,790304.09,403961.28,160711697.05,0.0,134781.341
1994,113002940.267,20375581.837,7893927.277,12672984.11,5136131.195,719108.633,436174.858,160887018.667,0.0,127968.557
1995,112420877.583,21143828.123,7990954.843,12492502.82,5111407.001,647913.176,468388.435,161062340.283,0.0,121155.772
1996,111838814.9,21912074.41,8087982.409,12312021.53,5086682.807,576717.718,500602.012,161237661.9,0.0,114342.988
1997,108072785.2,21638430.69,7910173.305,11430816.95,5002409.498,996257.0,526871.986,157056622.1,0.0,135579.788
1998,109228011.4,21450503.33,7629728.408,10505590.35,5046886.911,1164724.943,493713.216,157043383.1,0.0,140517.136
1999,104921023.8,21624989.74,7565791.05,9983895.184,5200988.714,1329726.399,500888.978,152072086.6,0.0,165949.807
2000,104680709.6,21937400.78,6965926.02,10636389.39,4288289.534,1302069.654,541956.562,151259034.9,0.0,119665.452
2001,103520398.3,22651130.39,6585872.962,9953061.314,3801943.615,1724257.781,392935.743,150007400.0,0.0,116477.606
2002,101350634.0,22079437.07,6008395.726,9567206.149,4712094.611,2283103.602,380481.988,148111880.8,0.0,115079.061
2003,97528537.98,22369585.47,5534286.774,9487586.543,4766951.51,3167356.576,457472.545,145477328.2,0.0,117579.048
2004,94069200.3,23092864.69,5771659.379,9372466.134,5261627.365,3332620.041,475087.097,143644260.6,0.0,116702.817
2005,97234143.09,22880368.0,5323066.461,9016043.57,5534470.644,3846083.82,517390.577,146677793.4,0.0,118580.469
2006,95425446.63,22641740.86,5173594.742,8720138.885,5659787.181,3950241.108,576273.159,144572507.0,0.0,119977.726
2007,89528577.25,22354216.58,5140048.836,8487734.146,6114722.905,4156165.749,599997.974,138879273.3,0.0,116323.065
2008,88405328.22,23819337.93,5011211.425,8188889.695,6204881.132,3461315.603,679238.38,138217566.2,0.0,116192.762
2009,85527613.35,24330599.8,4826567.167,8124018.246,6346525.567,2759179.25,703201.535,134709340.5,0.0,124125.164
2010,81973298.47,24496703.44,4359752.013,7528241.874,6494501.504,2579168.109,712762.783,130144472.7,0.0,123677.914
2011,79648921.52,24672478.62,4583774.29,7698745.265,6173994.205,2757145.712,712177.917,128354672.0,0.0,137521.71
2012,81743173.08,24497704.0,4310884.885,7751151.567,6212374.754,2806413.671,642526.546,130154962.2,0.0,143928.006
2013,84342631.34,23875463.93,4275034.516,8065073.004,7000508.711,3058819.354,714836.315,133826367.3,0.0,144264.12
2014,73446541.88,23124147.65,4664623.581,8283783.387,7243469.128,3492089.519,872462.944,129661787.5,0.0,115649.424
2015,72822797.06,23074742.35,4416089.225,7868914.731,7163386.807,3084977.969,714798.218,127999852.6,0.0,123278.899
2016,78381960.71,23637779.48,4058074.822,7900423.233,6113034.99,3560773.777,968464.819,127931876.5,0.0,122677.025
2017,80618852.68,24991428.63,3941210.972,7893013.362,5768919.666,3911755.719,1338551.981,131978973.4,0.0,119120.074
2018,80536370.48,24804601.74,3595138.053,8025502.425,7457016.907,3952902.661,1177943.845,133592953.3,0.0,121987.336
2019,77072586.07,24776043.08,3701785.236,7869153.897,7786529.419,3991884.843,1048307.031,130681472.9,0.0,125966.959
2020,77072586.07,24776043.08,3701785.236,7869153.897,7786529.419,3991884.843,1048307.031,130681472.9,0.0,125966.959
