date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,26837389.63,6160106.133,695455.269,641176.018,2155074.635,44174.928,49353.734,36797887.89,0.0,39287.955
1981,27179942.296,6285677.255,812566.616,659007.952,2314327.346,35339.942,45848.97,37544571.004,0.0,41450.763
1982,27522494.962,6411248.376,929677.964,676839.885,2473580.056,26504.957,42344.205,38291254.118,0.0,43613.571
1983,27865047.628,6536819.498,1046789.311,694671.818,2632832.767,17669.971,38839.441,39037937.232,0.0,45776.379
1984,28207600.294,6662390.619,1163900.658,712503.751,2792085.477,8834.986,35334.677,39784620.346,0.0,47939.187
1985,28550152.96,6787961.741,1281012.005,730335.685,2951338.188,0.0,31829.912,40531303.46,0.0,50101.995
1986,30282836.396,6790349.023,1335440.838,744809.664,3176513.858,32336.281,34514.227,42641041.388,4080.0,46412.562
1987,32015519.832,6792736.306,1389869.67,759283.644,3401689.528,64672.561,37198.542,44750779.316,8160.0,42723.129
1988,33748203.268,6795123.588,1444298.503,773757.624,3626865.198,97008.842,39882.858,46860517.244,12240.0,39033.696
1989,35480886.704,6797510.871,1498727.335,788231.603,3852040.868,129345.122,42567.173,48970255.172,16320.0,35344.263
1990,37213570.14,6799898.153,1553156.168,802705.583,4077216.538,161681.403,45251.488,51079993.1,20400.0,31654.83
1991,37263018.39,7087208.158,1634289.111,773993.182,4216565.928,176026.48,44213.412,51648367.292,17066.667,37816.966
1992,37312466.64,7374518.162,1715422.053,745280.782,4355915.318,190371.558,43175.337,52216741.483,13733.333,43979.101
1993,37361914.89,7661828.166,1796554.996,716568.381,4495264.708,204716.636,42137.262,52785115.675,10400.0,50141.236
1994,37411363.14,7949138.171,1877687.939,687855.98,4634614.097,219061.713,41099.187,53353489.867,7066.667,56303.371
1995,37460811.39,8236448.176,1958820.881,659143.58,4773963.487,233406.791,40061.111,53921864.058,3733.333,62465.507
1996,37510259.64,8523758.18,2039953.824,630431.179,4913312.877,247751.868,39023.036,54490238.25,400.0,68627.642
1997,36697493.76,8253792.595,2160502.254,511166.456,5014492.242,402676.788,39522.235,53896062.5,400.0,80732.348
1998,37492422.89,7813017.491,2228133.932,425511.982,5455193.405,511659.305,41632.535,54610194.64,400.0,84503.993
1999,37311236.32,7590031.21,2206639.957,388761.38,5495250.47,545120.975,32069.603,54267601.66,400.0,86226.793
2000,36750189.42,7897514.858,2093873.978,319318.424,4724321.447,778338.711,33931.298,53073412.49,400.0,86226.793
2001,36608504.62,7946445.452,2066207.432,330732.407,4214218.517,914895.865,31799.346,52575161.64,400.0,89226.793
2002,35070213.02,8091284.872,2107751.957,330933.492,4864943.012,1240425.86,32431.738,52363356.67,400.0,58226.792
2003,33891445.48,7903124.962,2001423.922,265591.271,5189411.487,1061801.054,30935.306,51103656.96,1200.0,55870.696
2004,31390279.4,8561885.773,2137537.944,283742.057,5110933.754,786918.382,31227.797,49227025.88,1200.0,59770.696
2005,32381142.51,8561657.746,2068084.898,224756.595,5390989.504,1080597.703,34679.298,50571193.65,1200.0,78882.672
2006,31535104.73,8379351.623,2058502.271,218518.951,5637670.557,1093355.264,31148.543,49860679.54,1200.0,91882.672
2007,29307133.31,8582564.816,2080262.036,215372.598,5746629.441,1023465.69,37861.089,47737056.29,1200.0,77954.357
2008,29132441.02,8823265.283,2065128.249,197021.998,5980292.667,868662.906,62789.682,47817174.33,1200.0,75999.773
2009,28936502.27,9145647.351,2079714.98,178046.442,5977531.312,721145.892,68715.064,48035239.94,1200.0,72999.773
2010,27407091.73,9333509.699,1883174.351,159797.674,5940755.335,594922.353,75208.644,46183802.53,1200.0,69999.772
2011,26177867.87,10257088.44,1991462.734,169146.468,6049779.049,516428.618,97878.559,46183582.98,400.0,69784.649
2012,27767846.6,9376951.567,1919093.533,154455.049,5726462.096,977490.098,105292.644,46880685.16,400.0,63584.879
2013,27712226.92,9799760.938,2024983.095,148391.711,5839790.947,823272.518,80248.364,47259141.3,400.0,60884.879
2014,27583144.4,9721128.512,1972603.805,120763.012,6672653.446,1098520.702,65010.345,48342403.21,400.0,58884.879
2015,27491729.79,9334466.761,1889875.45,92210.013,6517286.983,1971881.026,76023.768,48515352.66,400.0,48484.878
2016,28207791.26,9766244.576,1810569.66,105075.368,6156359.033,2299531.629,76833.821,49787606.96,400.0,58084.878
2017,27485584.47,9642382.838,2599205.539,100841.182,6052875.598,2570601.372,81954.157,49909144.37,400.0,53984.879
2018,27641089.51,9342318.188,3093062.592,84119.033,6491330.449,2506821.322,98872.444,50603138.74,600.0,55984.879
2019,27334231.88,9438522.045,3331177.63,56369.673,6195387.396,1935258.052,97973.477,50056838.78,800.0,55984.879
2020,27334231.88,9438522.045,3331177.63,56369.673,6195387.396,1935258.052,97973.477,50056838.78,800.0,55984.879
