date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,32628430.49,8065607.08,2254569.204,5153853.782,769576.958,48224.802,1012295.0,50103730.92,0.0,402162.581
1981,33143348.288,8419559.495,2283841.785,4971989.239,841044.807,38579.842,948948.599,50838216.836,4200.0,384423.918
1982,33658266.086,8773511.91,2313114.365,4790124.697,912512.655,28934.881,885602.197,51572702.752,8400.0,366685.255
1983,34173183.884,9127464.325,2342386.946,4608260.154,983980.503,19289.921,822255.796,52307188.668,12600.0,348946.591
1984,34688101.682,9481416.74,2371659.526,4426395.612,1055448.351,9644.96,758909.394,53041674.584,16800.0,331207.928
1985,35203019.48,9835369.155,2400932.107,4244531.069,1126916.199,0.0,695562.993,53776160.5,21000.0,313469.264
1986,36889058.17,9881139.404,2536860.625,4033145.66,1139650.099,36260.324,641170.417,55423570.932,21040.0,306795.385
1987,38575096.86,9926909.653,2672789.143,3821760.251,1152383.999,72520.648,586777.841,57070981.364,21080.0,300121.506
1988,40261135.55,9972679.902,2808717.661,3610374.841,1165117.898,108780.972,532385.266,58718391.796,21120.0,293447.626
1989,41947174.24,10018450.151,2944646.179,3398989.432,1177851.798,145041.295,477992.69,60365802.228,21160.0,286773.747
1990,43633212.93,10064220.4,3080574.697,3187604.023,1190585.698,181301.619,423600.114,62013212.66,21200.0,280099.868
1991,42828389.8,10130458.073,3190972.576,3108471.446,1173312.764,172812.47,417030.104,61300659.015,21666.667,279926.765
1992,42023566.67,10196695.747,3301370.454,3029338.868,1156039.829,164323.321,410460.095,60588105.37,22133.334,279753.663
1993,41218743.54,10262933.42,3411768.332,2950206.291,1138766.894,155834.172,403890.086,59875551.725,22600.0,279580.56
1994,40413920.41,10329171.093,3522166.211,2871073.714,1121493.96,147345.023,397320.076,59162998.08,23066.667,279407.458
1995,39609097.28,10395408.767,3632564.09,2791941.136,1104221.026,138855.874,390750.067,58450444.435,23533.334,279234.355
1996,38804274.15,10461646.44,3742961.968,2712808.559,1086948.091,130366.724,384180.058,57737890.79,24000.0,279061.253
1997,35797344.88,10589017.04,3762570.676,2229531.44,1240551.542,173881.565,425403.292,54714202.16,24000.0,301186.758
1998,37545733.99,10754788.96,3513902.324,1987464.965,1116551.714,201352.18,401757.406,55984661.61,24000.0,299853.477
1999,37069211.69,10535693.51,3253394.334,1914834.132,1262222.964,246635.06,328744.946,55198120.37,28000.0,330137.453
2000,36798755.0,10810860.23,3125690.538,1789579.168,920614.75,243455.854,420294.278,54713477.18,35000.0,329030.185
2001,37058395.33,11230042.48,2795755.194,1704265.329,754102.744,386404.041,391507.04,54929558.71,38000.0,317016.543
2002,36758789.37,11004222.59,2679357.384,1644021.42,901260.013,533443.793,380592.757,54495960.27,44200.0,315505.154
2003,35362107.88,11879150.55,2395289.161,1596218.972,1204346.806,666844.114,344602.074,53939607.49,50900.0,304746.706
2004,31589424.22,12951255.55,2225139.597,1502560.718,1410761.927,657039.58,365388.857,51073124.91,65200.0,326473.226
2005,36005485.93,13622965.65,2021209.366,1324229.734,1644212.2,504770.967,292880.108,55785248.83,79999.999,314535.996
2006,35538450.46,13256557.75,1850342.505,1313706.598,2346621.586,628298.879,321425.234,55586378.92,79399.999,311202.665
2007,33167822.75,13843682.88,2097969.901,1274349.971,3082214.041,605539.563,314354.482,54763110.81,87999.999,313531.216
2008,31134117.92,15382114.03,1939376.928,1161355.855,3173953.989,468117.03,328384.303,53896466.41,91199.999,266145.251
2009,29901386.09,16387240.67,1819959.921,1060621.316,3112284.78,416366.19,188036.176,53229714.06,92199.999,287378.861
2010,30096981.83,16532544.98,1593431.944,936955.351,3106907.865,324058.722,298479.457,53248891.27,92199.999,293541.818
2011,29005918.99,17021826.04,1683792.717,1003033.844,3194590.51,315805.638,348111.611,52994286.96,85599.999,298763.449
2012,30671650.25,16532814.38,1500707.748,944975.272,3226255.027,319207.983,380243.685,54142701.38,86299.999,301597.34
2013,31247057.34,17145783.26,1610703.338,952511.513,3626946.448,299811.322,373245.704,55984716.48,86799.999,304256.242
2014,29454401.93,17346582.52,1562432.691,921983.616,3864079.181,400008.146,424293.081,55007064.03,86799.999,313018.12
2015,29706658.12,17500344.69,1399173.523,759429.412,3991635.867,456836.709,421536.837,55257889.84,89399.999,307945.053
2016,30967121.6,17094555.87,1205614.922,830877.006,3590339.886,511886.635,413514.402,55717521.09,89399.999,323769.412
2017,31425344.24,17759504.82,994673.042,847154.437,3511718.772,603749.05,429142.007,56871223.16,89399.999,317521.07
2018,32479772.42,17728968.99,1022643.525,794097.238,3770282.737,696762.86,426751.841,58258119.14,83752.999,320903.965
2019,31423428.69,16843129.13,898676.701,779168.353,4191810.465,713512.862,442907.722,56780097.23,84072.999,328831.274
2020,31423428.69,16843129.13,898676.701,779168.353,4191810.465,713512.862,442907.722,56780097.23,84072.999,328831.274
