date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,23187.5,3141.455,3065.861,796.185,2197.065,0.0,844.816,33622.664,1319118.079,67450.211
1981,23302.361,3225.852,3088.92,763.345,2120.735,0.0,791.657,33707.465,1338920.568,60005.911
1982,23417.222,3310.248,3111.98,730.506,2044.406,0.0,738.499,33792.266,1358723.057,52561.612
1983,23532.082,3394.644,3135.039,697.667,1968.076,0.0,685.34,33877.068,1378525.547,45117.313
1984,23646.943,3479.04,3158.098,664.828,1891.747,0.0,632.182,33961.869,1398328.036,37673.014
1985,23761.804,3563.436,3181.157,631.988,1815.417,0.0,579.023,34046.67,1418130.525,30228.714
1986,24232.755,3484.622,3163.533,655.889,1742.713,0.0,606.022,34371.666,1493722.202,38558.83
1987,24703.706,3405.809,3145.909,679.79,1670.008,0.0,633.02,34696.661,1569313.879,46888.945
1988,25174.658,3326.995,3128.284,703.691,1597.304,0.0,660.019,35021.656,1644905.556,55219.06
1989,25645.609,3248.182,3110.66,727.592,1524.599,0.0,687.018,35346.651,1720497.233,63549.176
1990,26116.56,3169.368,3093.036,751.493,1451.894,0.0,714.017,35671.647,1796088.91,71879.291
1991,25800.534,3103.138,3078.703,841.781,1383.228,0.0,881.678,35538.929,1770342.058,69781.138
1992,25484.508,3036.908,3064.37,932.069,1314.561,0.0,1049.338,35406.211,1744595.206,67682.984
1993,25168.482,2970.678,3050.037,1022.358,1245.895,0.0,1216.998,35273.493,1718848.354,65584.831
1994,24852.456,2904.448,3035.704,1112.646,1177.228,0.0,1384.659,35140.775,1693101.501,63486.678
1995,24536.43,2838.219,3021.372,1202.934,1108.562,0.0,1552.32,35008.057,1667354.649,61388.524
1996,24220.404,2771.989,3007.039,1293.222,1039.895,0.0,1719.98,34875.339,1641607.797,59290.371
1997,24053.043,2542.42,3124.295,1396.083,905.295,19.464,1214.167,35243.015,1595283.354,57185.84
1998,24007.444,2328.474,3193.602,1257.09,923.108,0.0,1541.976,35700.84,1630386.092,72300.197
1999,24851.347,2379.196,3290.504,1168.139,936.523,0.0,1279.073,35765.342,1553897.995,54402.12
2000,23323.861,1892.945,3167.066,1138.028,922.274,0.0,1211.562,33035.106,1444566.098,11154.013
2001,25270.033,2521.172,3237.918,1048.99,787.095,0.0,1152.554,35652.718,1405686.955,53158.534
2002,24916.112,2583.756,3386.924,916.5,944.587,203.188,1259.478,36083.854,1677660.392,10752.239
2003,25037.895,2348.072,3200.22,844.882,992.122,168.927,1314.626,35753.785,1702533.038,26928.428
2004,24683.197,1732.052,3262.951,734.108,858.701,84.662,1383.851,34475.207,1604895.127,10560.918
2005,25562.753,2036.435,3075.878,759.74,946.56,72.145,1370.23,35295.019,1489798.741,9661.709
2006,25810.484,2137.726,3453.462,817.922,1007.347,91.093,1225.639,35562.537,1487066.327,9116.445
2007,27209.79,2235.872,3324.056,767.292,848.152,132.759,1203.436,36592.544,1636601.424,9116.445
2008,27872.153,1697.433,3218.489,722.718,720.826,79.774,1438.459,36817.908,1618053.158,9116.445
2009,28174.235,1626.949,3272.034,734.477,639.192,68.314,1531.143,36712.206,1688142.254,9231.237
2010,27870.792,1936.966,2873.969,650.628,695.367,66.215,1664.391,36753.163,1641008.677,9231.237
2011,26592.47,2667.563,3140.011,662.37,853.362,95.41,1679.3,36719.538,1707763.12,9470.388
2012,27533.769,1676.034,2999.454,623.708,860.031,172.471,1541.21,36345.958,1723631.792,9470.388
2013,27908.511,1486.932,2871.105,329.009,861.187,128.911,1454.567,35683.147,1690669.372,9470.388
2014,27731.42,1290.336,3182.891,382.094,964.194,197.544,1080.239,35384.792,1714398.575,9499.086
2015,27070.838,1399.737,3028.124,314.231,1161.511,248.34,1369.313,35253.178,1797027.842,9212.105
2016,26754.981,1590.366,2875.685,319.11,1028.817,246.93,1406.55,34934.768,1842014.749,9212.105
2017,27148.393,1243.528,2762.27,330.31,1073.979,276.561,1365.331,35313.062,1910938.55,9212.105
2018,26407.566,1255.728,2356.666,261.045,1171.11,538.441,1533.094,35050.094,1894494.258,9135.577
2019,24788.997,1222.391,2265.116,404.109,844.517,451.118,1485.558,32863.78,1866701.144,9135.577
2020,24788.997,1222.391,2265.116,404.109,844.517,451.118,1485.558,32863.78,1866701.144,9135.577
