date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,15164.144,104157.928,5252.793,250.793,9103.352,0.0,6970.252,140899.262,0.0,60134.449
1981,16708.804,104303.382,6735.78,215.934,9103.352,0.0,9481.361,147511.89,0.0,63730.847
1982,18253.465,104448.836,8218.767,181.076,9103.352,0.0,11992.47,154124.519,0.0,67327.245
1983,19798.126,104594.291,9701.754,146.217,9103.352,0.0,14503.579,160737.148,0.0,70923.643
1984,21342.786,104739.745,11184.741,111.358,9103.352,0.0,17014.688,167349.776,0.0,74520.04
1985,22887.447,104885.199,12667.728,76.499,9103.352,0.0,19525.797,173962.405,0.0,78116.438
1986,40243.894,99758.316,15714.464,174.756,8209.056,0.0,22477.141,191237.351,0.0,77936.428
1987,57600.341,94631.433,18761.201,273.013,7314.759,0.0,25428.486,208512.298,0.0,77756.418
1988,74956.788,89504.55,21807.937,371.271,6420.462,0.0,28379.831,225787.245,0.0,77576.408
1989,92313.236,84377.666,24854.673,469.528,5526.165,0.0,31331.176,243062.192,0.0,77396.398
1990,109669.683,79250.783,27901.409,567.785,4631.868,0.0,34282.521,260337.138,0.0,77216.387
1991,91762.516,87898.658,23269.737,11947.397,3879.938,23.18,46613.699,269332.863,0.0,72972.687
1992,73855.35,96546.533,18638.065,23327.009,3128.008,46.36,58944.876,278328.587,0.0,68728.987
1993,55948.183,105194.408,14006.393,34706.621,2376.078,69.539,71276.054,287324.312,0.0,64485.286
1994,38041.017,113842.283,9374.721,46086.232,1624.148,92.719,83607.232,296320.036,0.0,60241.586
1995,20133.85,122490.158,4743.05,57465.844,872.218,115.899,95938.41,305315.761,0.0,55997.886
1996,2226.684,131138.033,111.378,68845.456,120.288,139.079,108269.588,314311.485,0.0,51754.186
1997,58002.857,81867.586,39025.153,2100.0,9012.319,185.857,101176.749,292188.508,0.0,75285.895
1998,65967.155,36537.255,46627.246,3053.246,13726.024,152.444,84225.816,251039.038,0.0,82752.917
1999,63077.689,53856.718,44164.371,6914.442,13655.028,137.965,75672.713,259060.87,0.0,98304.921
2000,60486.433,56181.162,33602.896,9866.118,15794.316,35.498,107704.183,296656.357,0.0,96708.523
2001,75485.876,65340.483,3388.911,4686.173,13973.646,35.498,85616.904,266867.367,0.0,96708.523
2002,86057.021,80520.755,0.0,8372.347,0.0,137.965,86616.904,280226.559,0.0,96708.523
2003,99563.994,48081.242,6777.822,8689.595,0.0,146.875,86862.465,267785.151,0.0,100055.809
2004,71660.636,75459.947,6777.822,9327.514,0.0,146.875,80359.09,260116.911,0.0,95575.596
2005,81011.764,73851.311,8133.386,7051.676,0.0,100.24,80894.588,276542.936,0.0,92485.794
2006,72151.359,80043.515,4744.475,7543.725,0.0,0.0,79511.08,267700.075,0.0,89910.959
2007,73535.992,74390.586,7116.713,9364.395,0.0,0.0,78801.098,272652.784,0.0,91455.86
2008,69064.906,77817.554,6777.822,9927.514,0.0,0.0,87478.323,292199.735,0.0,89653.475
2009,42120.241,70205.378,4744.475,10827.514,0.0,0.0,77748.228,246259.801,0.0,91653.475
2010,43142.354,75750.724,5422.257,4741.341,0.0,0.0,65804.881,240695.987,0.0,91653.475
2011,57764.875,75314.12,0.0,3186.173,0.0,0.0,52746.693,226566.446,0.0,104593.607
2012,33753.484,79130.783,0.0,4551.676,0.0,0.0,66559.539,216603.938,0.0,104593.607
2013,13519.644,54681.98,0.0,0.0,0.0,0.0,57703.447,184208.745,0.0,103563.673
2014,3987.894,41605.799,0.0,0.0,0.0,0.0,57746.976,162643.045,0.0,109863.673
2015,3657.502,32191.055,0.0,0.0,0.0,0.0,59522.13,150647.514,0.0,99863.673
2016,2404.307,48589.888,0.0,0.0,0.0,0.0,35037.221,175760.414,0.0,105476.814
2017,4643.001,45474.221,0.0,0.0,0.0,0.0,47253.108,153447.557,0.0,97222.932
2018,2756.473,44595.069,0.0,0.0,0.0,0.0,43391.435,150617.916,0.0,96146.88
2019,9261.562,37928.436,0.0,0.0,0.0,0.0,31770.612,147879.7,0.0,89437.899
2020,9261.562,37928.436,0.0,0.0,0.0,0.0,31770.612,147879.7,0.0,89437.899
