date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,528843448.6,89844520.6,56933020.3,87478848.11,27114919.89,686325.627,19050290.5,815272501.3,10590500.0,3148192.346
1981,534869248.42,92137916.28,58377747.372,84752177.898,28089113.69,549060.502,18752807.49,823318231.58,10734556.6,3149745.824
1982,540895048.24,94431311.96,59822474.444,82025507.686,29063307.49,411795.376,18455324.48,831363961.86,10878613.2,3151299.301
1983,546920848.06,96724707.64,61267201.516,79298837.474,30037501.29,274530.251,18157841.47,839409692.14,11022669.8,3152852.779
1984,552946647.88,99018103.32,62711928.588,76572167.262,31011695.09,137265.126,17860358.46,847455422.42,11166726.4,3154406.256
1985,558972447.7,101311499.0,64156655.66,73845497.05,31985888.89,0.0,17562875.45,855501152.7,11310783.0,3155959.734
1986,574455231.26,101361717.4,64366656.784,72500181.186,33361465.368,1299703.635,17170680.138,871983350.78,11364426.4,3233930.703
1987,589938014.82,101411935.8,64576657.908,71154865.322,34737041.846,2599407.27,16778484.826,888465548.86,11418069.8,3311901.673
1988,605420798.38,101462154.2,64786659.032,69809549.458,36112618.324,3899110.905,16386289.514,904947746.94,11471713.2,3389872.642
1989,620903581.94,101512372.6,64996660.156,68464233.594,37488194.802,5198814.54,15994094.202,921429945.02,11525356.6,3467843.612
1990,636386365.5,101562591.0,65206661.28,67118917.73,38863771.28,6498518.175,15601898.89,937912143.1,11579000.0,3545814.581
1991,632436959.067,102790781.233,66362186.873,66674524.35,38970393.867,6363229.982,16422923.67,938068884.0,11644800.0,3495954.398
1992,628487552.633,104018971.467,67517712.467,66230130.97,39077016.453,6227941.788,17243948.45,938225624.9,11710600.0,3446094.214
1993,624538146.2,105247161.7,68673238.06,65785737.59,39183639.04,6092653.594,18064973.23,938382365.8,11776400.0,3396234.031
1994,620588739.767,106475351.933,69828763.653,65341344.21,39290261.627,5957365.401,18885998.01,938539106.7,11842200.0,3346373.848
1995,616639333.333,107703542.167,70984289.247,64896950.83,39396884.213,5822077.208,19707022.79,938695847.6,11908000.0,3296513.664
1996,612689926.9,108931732.4,72139814.84,64452557.45,39503506.8,5686789.014,20528047.57,938852588.5,11973800.0,3246653.481
1997,591087255.1,108014066.2,74047262.45,58741069.47,42366097.07,9950941.456,21336595.91,925286128.6,11906900.0,3164874.768
1998,595407655.1,104570032.1,73071218.44,54722471.02,44126691.93,8385256.067,21571470.05,925524539.2,12248000.0,3273118.506
1999,575724353.0,107166127.8,73658214.64,54434412.72,44833180.2,8239178.826,21820641.32,906017308.4,12058399.99,3404363.283
2000,577988791.7,105057040.8,72681224.1,57518404.76,38594130.98,8393333.7,22686372.33,901242258.6,11511600.0,3687733.354
2001,570777391.5,108341255.9,71325046.09,56090108.77,36460841.13,10124279.13,22167931.88,897746393.3,12021800.0,3622335.778
2002,553669796.7,105715788.7,70923984.96,55009630.1,44319587.3,13785596.13,22356881.64,893422587.3,12205100.0,3521710.257
2003,538215368.0,105464105.1,67711873.5,55608719.1,45838225.34,17635819.95,22530088.68,885049697.3,12618100.01,3330790.629
2004,522213631.6,110001168.5,70179465.12,53780011.19,50181349.19,16689660.01,22971404.65,876631997.3,11823799.99,3048046.5
2005,532186408.7,108846112.6,68302059.1,50418115.07,53377064.93,18153768.67,23186760.26,882648995.9,11668400.09,3473681.676
2006,523753177.4,107992501.8,69173663.13,47877542.05,56176403.77,19726145.62,24288795.16,876700075.6,11602700.16,3539361.77
2007,495722169.8,108088904.7,72359324.35,45994614.16,60889588.63,21135500.29,24748079.71,853556346.5,11850799.99,3227997.715
2008,494976327.7,113689689.0,72259499.42,43963344.41,62717567.22,16342454.37,25548922.59,852556650.7,11865800.11,3220261.58
2009,486027582.5,116196403.2,72086835.49,44347517.75,65768148.23,14202411.81,25945434.81,845670607.3,12044400.11,3227498.651
2010,475059536.7,119181001.6,64934658.49,42898050.96,67133432.68,13707786.25,26649376.0,830607803.4,11995500.11,3175086.937
2011,456301282.7,118749759.4,68886556.15,44331929.94,66838990.76,13628393.72,27794324.78,817692620.7,11726742.11,3456433.572
2012,461603097.5,115704064.2,67818660.42,43588450.12,66691106.97,13660742.73,27718247.25,818560201.8,11684843.11,3417644.282
2013,465083701.2,111084484.2,70490236.32,44634775.86,67998420.68,15651596.1,28293436.62,828818698.7,11415248.11,3417444.565
2014,436612780.0,110685872.8,73067414.36,46127041.85,71467046.26,18381415.61,28849982.87,824778654.8,12153535.11,3253000.118
2015,435986300.8,109471036.6,68866449.68,45224350.14,72304718.78,21448989.51,30140716.92,828142062.1,12354498.11,3305816.363
2016,448582188.1,111263418.8,69601806.08,44869992.99,64965919.62,23032438.74,31379014.27,825828269.2,12285003.11,3338615.056
2017,448542195.6,115497535.5,68943188.04,46281054.41,63391006.19,22328055.62,33575428.02,832730444.6,12361306.11,3365644.354
2018,445648713.3,113156831.3,66976076.76,46220346.95,71211029.49,21781599.87,33339910.35,834655661.1,12590615.1,3368474.025
2019,436367559.0,113401093.7,63055405.2,45996465.36,70608455.76,20320425.16,31983438.52,822397712.4,12690706.99,3425834.919
2020,436367559.0,113401093.7,63055405.2,45996465.36,70608455.76,20320425.16,31983438.52,822397712.4,12690706.99,3425834.919
