date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,24981417.23,3655738.969,1750724.185,4571417.185,1723919.908,18033.033,116773.632,36962747.34,0.0,265598.499
1981,25103098.794,3706129.297,1852787.81,4511774.44,1884934.916,14426.427,119885.843,37346009.98,0.0,226998.713
1982,25224780.358,3756519.625,1954851.434,4452131.695,2045949.924,10819.82,122998.054,37729272.62,0.0,188398.927
1983,25346461.922,3806909.953,2056915.059,4392488.95,2206964.932,7213.213,126110.266,38112535.26,0.0,149799.142
1984,25468143.486,3857300.281,2158978.683,4332846.205,2367979.94,3606.607,129222.478,38495797.9,0.0,111199.356
1985,25589825.05,3907690.609,2261042.308,4273203.46,2528994.948,0.0,132334.689,38879060.54,0.0,72599.57
1986,26371770.434,3795753.104,2272754.923,4241468.601,2667017.329,97762.891,156068.331,39763407.05,0.0,75301.366
1987,27153715.818,3683815.599,2284467.537,4209733.741,2805039.71,195525.782,179801.973,40647753.56,0.0,78003.163
1988,27935661.202,3571878.095,2296180.152,4177998.882,2943062.09,293288.672,203535.614,41532100.07,0.0,80704.959
1989,28717606.586,3459940.59,2307892.766,4146264.022,3081084.471,391051.563,227269.256,42416446.58,0.0,83406.755
1990,29499551.97,3348003.085,2319605.381,4114529.163,3219106.852,488814.454,251002.898,43300793.09,0.0,86108.552
1991,29458088.308,3371958.808,2356201.81,4123314.722,3322258.706,485121.438,305146.25,43548092.153,0.0,83245.006
1992,29416624.647,3395914.531,2392798.238,4132100.28,3425410.56,481428.422,359289.602,43795391.217,0.0,80381.461
1993,29375160.985,3419870.254,2429394.667,4140885.839,3528562.414,477735.406,413432.954,44042690.28,0.0,77517.915
1994,29333697.323,3443825.977,2465991.096,4149671.398,3631714.269,474042.39,467576.306,44289989.343,0.0,74654.37
1995,29292233.662,3467781.7,2502587.524,4158456.956,3734866.123,470349.374,521719.658,44537288.407,0.0,71790.824
1996,29250770.0,3491737.423,2539183.953,4167242.515,3838017.977,466656.358,575863.009,44784587.47,0.0,68927.279
1997,28111128.59,3545554.388,2628234.436,3570371.682,4027681.168,933583.277,689121.777,44362470.59,0.0,68927.279
1998,28160318.76,3330948.067,2615525.997,3415997.287,4202588.639,647214.593,614518.968,44017083.61,0.0,68927.279
1999,28466389.48,3341384.285,2677918.399,3401029.492,4445442.389,681462.185,405074.552,44069011.89,0.0,62973.29
2000,28992312.65,3054303.003,2665298.309,3594606.745,3996779.325,714577.785,391287.59,43772684.84,0.0,61520.649
2001,29085238.53,3148399.996,2737963.693,3623994.163,4053057.179,858447.949,515571.447,44584323.62,0.0,60212.108
2002,27814571.79,2971342.379,2747863.69,3758548.674,5011019.856,1012039.081,597957.726,44827632.77,0.0,54012.108
2003,26933577.12,3028218.556,2638400.112,3529857.473,5223677.663,1282185.97,587349.698,44615637.73,0.0,56012.108
2004,26453146.53,3264341.09,2789689.386,3390735.36,5719993.908,1087094.132,590956.675,44720823.58,0.0,52835.592
2005,27044336.03,3090830.538,2664644.61,3083547.189,6003091.648,1169116.31,547935.632,45097899.11,0.0,50835.592
2006,26747110.87,2904837.424,2696150.298,2730165.751,6342818.054,1172419.689,534915.179,44792874.99,0.0,53212.365
2007,25762091.01,2953344.018,2899602.808,2733089.534,6464331.07,1245790.852,532810.572,44048182.71,0.0,52546.874
2008,25462798.28,3368017.867,2808360.4,2687339.021,6474568.944,833744.53,851290.806,43828362.76,0.0,61417.791
2009,25297152.35,3506710.49,2836507.632,2758576.133,6657040.198,917179.177,823007.722,43786881.39,0.0,61406.509
2010,24484575.12,3720429.066,2554076.898,2797114.913,6438826.444,977817.303,711647.819,42713358.85,0.0,59406.509
2011,23592047.83,4270027.277,2806841.91,2791550.002,6282782.816,1100580.587,627861.67,42400089.07,0.0,53014.82
2012,24192275.24,3793468.584,2814816.691,2940916.307,6028904.461,1082210.292,599646.499,42370681.59,0.0,58245.904
2013,24562225.34,3054971.696,3106353.233,2991032.675,6454568.74,1217453.902,633929.375,43095904.15,0.0,62404.401
2014,22936062.47,3633165.792,3193267.378,3235353.295,6497459.554,1544677.704,654509.624,43501325.77,0.0,61820.144
2015,22762186.82,3519458.33,3027419.574,3151607.451,6450628.108,1862967.672,734119.001,43719491.59,0.0,60824.164
2016,24077218.74,3841313.83,3469998.406,2864818.878,5799244.153,1961461.325,698792.177,44311382.34,0.0,47278.78
2017,23709513.76,3921364.655,3746953.993,2965573.086,5674245.113,1779595.764,761302.452,44342624.68,0.0,48422.571
2018,23775131.68,3767801.179,3654749.081,2873402.146,6114756.085,1588514.065,761705.28,44451461.81,0.0,59484.092
2019,23123584.52,3352782.938,3575692.609,2971364.115,6139216.591,1372082.424,727967.439,43454796.49,0.0,65484.092
2020,23123584.52,3352782.938,3575692.609,2971364.115,6139216.591,1372082.424,727967.439,43454796.49,0.0,65484.092
