date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,52644824.77,12934363.3,457237.036,2375684.877,2071020.222,243312.423,522780.065,71300421.35,205021.402,360671.846
1981,53193926.76,13245639.682,566906.269,2263799.33,2173415.808,194649.938,514576.565,72235620.552,215601.2,371158.564
1982,53743028.75,13556916.064,676575.501,2151913.782,2275811.395,145987.454,506373.065,73170819.754,226180.998,381645.282
1983,54292130.74,13868192.446,786244.734,2040028.235,2378206.981,97324.969,498169.566,74106018.956,236760.796,392132.0
1984,54841232.73,14179468.828,895913.966,1928142.687,2480602.568,48662.484,489966.066,75041218.158,247340.594,402618.718
1985,55390334.72,14490745.21,1005583.199,1816257.14,2582998.154,0.0,481762.566,75976417.36,257920.392,413105.436
1986,58134489.196,14427611.99,1021650.915,1742336.509,2667231.71,79557.808,506510.332,78839645.546,264416.31,421797.519
1987,60878643.672,14364478.77,1037718.63,1668415.878,2751465.266,159115.616,531258.097,81702873.732,270912.228,430489.602
1988,63622798.148,14301345.55,1053786.346,1594495.248,2835698.822,238673.424,556005.862,84566101.918,277408.145,439181.685
1989,66366952.624,14238212.33,1069854.061,1520574.617,2919932.378,318231.231,580753.628,87429330.104,283904.063,447873.768
1990,69111107.1,14175079.11,1085921.777,1446653.986,3004165.934,397789.039,605501.393,90292558.29,290399.98,456565.85
1991,68180938.298,14508828.005,1184017.341,1400152.185,2866332.503,445624.95,588524.999,89777065.035,289858.229,446490.755
1992,67250769.497,14842576.9,1282112.904,1353650.385,2728499.072,493460.862,571548.605,89261571.78,289316.478,436415.659
1993,66320600.695,15176325.795,1380208.468,1307148.584,2590665.641,541296.773,554572.211,88746078.525,288774.728,426340.563
1994,65390431.893,15510074.69,1478304.032,1260646.783,2452832.21,589132.684,537595.817,88230585.27,288232.977,416265.467
1995,64460263.092,15843823.585,1576399.595,1214144.983,2314998.779,636968.595,520619.423,87715092.015,287691.226,406190.371
1996,63530094.29,16177572.48,1674495.159,1167643.182,2177165.348,684804.506,503643.029,87199598.76,287149.475,396115.275
1997,59494776.72,15901370.34,1690555.237,962454.933,2258658.042,726109.612,539528.285,83379597.23,347158.842,397085.287
1998,58836173.44,15143105.86,1543297.176,779127.622,2510727.831,608393.556,442785.082,81800176.14,356640.113,391826.024
1999,57124957.34,14738825.33,1670170.958,773298.704,2092596.306,549286.669,515744.52,79324282.44,353373.888,421594.875
2000,54193669.44,14738923.73,1630584.928,842950.354,2313951.381,620426.01,492656.926,76280887.98,375610.336,437327.617
2001,52487684.23,14613978.72,1431026.604,698440.214,2110732.401,826052.987,551983.758,74347289.85,373810.336,453402.31
2002,49316061.15,14612979.76,1426729.181,704293.179,2433172.064,1210005.467,501363.629,72607895.88,379023.046,457963.829
2003,44672930.29,14729571.87,1358716.12,690929.999,2428124.853,1114253.509,516302.334,67890076.68,356523.046,654658.904
2004,43341447.63,15716096.09,1487374.879,691939.932,2207242.328,728432.408,450769.98,66665645.69,359719.7,475217.932
2005,44661891.51,16086872.63,1429140.373,554415.997,2148633.798,601273.767,414830.223,67581823.31,342209.662,423875.025
2006,42736623.07,15636768.22,1355792.423,533882.336,2302320.721,938095.176,464037.144,65870106.75,361709.663,429345.094
2007,40842798.32,16071556.54,1381887.205,532100.129,2388981.015,797739.665,351392.889,64076116.04,361503.308,512442.582
2008,38888953.29,16711539.84,1363030.201,450891.792,2324795.341,787609.832,344303.744,62343903.9,359990.598,493527.514
2009,38163440.81,17748066.05,1322722.842,452101.814,2068888.913,516024.443,195484.077,61976219.03,386540.43,504457.88
2010,37202598.93,17175007.66,1117758.97,434967.599,2112590.25,486534.541,198529.613,60663766.97,368621.007,498693.722
2011,35205328.03,16953219.59,1304376.681,436689.308,2079576.351,586142.919,205175.9,59089158.78,370288.914,496939.442
2012,36107721.29,16467333.57,1306093.242,465271.087,2176590.203,932680.196,215992.408,59982837.19,372787.905,520043.756
2013,34734581.85,16259613.04,1284487.598,408359.745,2137089.118,1124987.427,200141.917,58593894.51,380681.233,502858.342
2014,34132450.31,16205732.97,1358057.533,389896.98,2359057.309,1291153.303,244795.681,58397691.46,367478.877,449359.013
2015,34155730.74,15442653.63,1142074.25,403734.718,2353750.323,1768291.084,274458.288,58742315.44,370494.26,519760.929
2016,34721863.16,14934637.01,1226301.863,407718.599,2049991.709,2277099.258,287776.099,58873325.46,390094.26,511747.531
2017,34684604.22,15337605.45,1240449.346,464440.52,1915581.423,2610135.511,274211.574,59381097.61,409883.713,479425.714
2018,34698464.92,14959949.03,1172391.438,475377.782,2071588.023,2491090.556,294575.978,59082616.86,418284.174,479164.844
2019,34950550.1,14269853.51,1070603.493,463568.782,2298491.168,2638640.261,312900.876,59180316.27,425927.951,506560.92
2020,34950550.1,14269853.51,1070603.493,463568.782,2298491.168,2638640.261,312900.876,59180316.27,425927.951,506560.92
