date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,684988.058,51722.811,1197.721,365541.036,0.0,6305.983,19059.831,1128815.44,0.0,4071.306
1981,662207.772,53524.293,2709.003,339041.547,0.0,5044.786,17606.953,1080714.354,0.0,3257.044
1982,639427.485,55325.774,4220.285,312542.059,0.0,3783.59,16154.075,1032613.268,0.0,2442.783
1983,616647.198,57127.256,5731.567,286042.57,0.0,2522.393,14701.197,984512.183,0.0,1628.522
1984,593866.912,58928.738,7242.849,259543.082,0.0,1261.197,13248.32,936411.097,0.0,814.261
1985,571086.625,60730.219,8754.131,233043.594,0.0,0.0,11795.442,888310.011,0.0,0.0
1986,607921.212,60206.573,8550.37,239745.474,0.0,400.0,10003.533,929309.555,0.0,54.261
1987,644755.799,59682.926,8346.61,246447.354,0.0,800.0,8211.624,970309.1,0.0,108.522
1988,681590.386,59159.28,8142.849,253149.234,0.0,1200.0,6419.716,1011308.644,0.0,162.783
1989,718424.973,58635.633,7939.088,259851.114,0.0,1600.0,4627.807,1052308.188,0.0,217.044
1990,755259.56,58111.986,7735.328,266552.994,0.0,2000.0,2835.898,1093307.732,0.0,271.306
1991,716979.36,57168.823,8995.347,246751.142,1683.333,1700.0,4712.584,1039461.956,0.0,287.132
1992,678699.159,56225.66,10255.366,226949.29,3366.667,1400.0,6589.27,985616.18,0.0,302.958
1993,640418.959,55282.496,11515.385,207147.438,5050.0,1100.0,8465.956,931770.405,0.0,318.784
1994,602138.759,54339.333,12775.404,187345.586,6733.333,800.0,10342.641,877924.629,0.0,334.61
1995,563858.559,53396.169,14035.423,167543.734,8416.667,500.0,12219.327,824078.853,0.0,350.436
1996,525578.359,52453.006,15295.442,147741.882,10100.0,200.0,14096.013,770233.077,0.0,366.263
1997,526356.135,85706.854,21548.719,125956.127,6800.0,200.0,64572.08,834410.57,0.0,6.783
1998,545064.397,76291.183,18811.112,123164.389,8600.0,200.0,30245.015,809846.752,0.0,6.783
1999,428817.674,68606.566,5987.18,104348.719,0.0,200.0,1633.049,634801.449,0.0,0.0
2000,374003.708,58400.866,4100.0,109705.129,0.0,200.0,1333.049,567451.014,0.0,0.0
2001,348857.268,58423.944,5600.0,99068.376,0.0,200.0,18133.049,536690.9,0.0,0.0
2002,312164.676,53648.727,800.0,98968.376,0.0,7600.0,19043.59,494733.632,0.0,0.0
2003,262117.949,63592.033,1100.0,16700.0,0.0,2800.0,17000.0,371209.983,0.0,0.0
2004,217549.573,67927.932,3500.0,57327.066,0.0,400.0,18043.59,368548.16,0.0,0.0
2005,218703.704,61566.393,2800.0,50500.0,0.0,400.0,17127.066,354297.162,0.0,0.0
2006,223868.376,68852.718,3800.0,43200.0,0.0,10000.0,15327.066,367848.16,0.0,1444.702
2007,228257.835,64963.26,4900.0,40200.0,0.0,13700.0,16400.0,371521.095,0.0,1444.702
2008,224816.524,68690.325,4900.0,40400.0,0.0,11700.0,16000.0,369606.849,0.0,1492.181
2009,220562.393,52515.391,5000.0,48800.0,0.0,8600.0,15100.0,353677.784,0.0,1492.181
2010,252600.0,41020.803,4200.0,45000.0,0.0,7100.0,16100.0,367720.803,0.0,1492.181
2011,250280.0,43485.837,4244.0,41309.0,0.0,11782.0,17064.0,373395.837,0.0,1491.774
2012,257225.0,40510.837,2244.0,41916.0,0.0,11860.0,11275.0,371706.837,0.0,1491.774
2013,237381.0,34174.633,4783.0,40846.416,0.0,15876.0,12706.0,351443.049,0.0,1491.774
2014,243464.0,30766.363,6804.0,31102.416,0.0,9181.0,13406.0,341387.779,0.0,839.352
2015,215279.0,32369.978,3928.0,29092.0,0.0,12309.0,14403.0,315739.978,0.0,54.261
2016,249434.63,34329.549,3417.0,35037.0,0.0,16211.0,12777.0,358396.178,0.0,54.261
2017,266888.63,30050.699,3454.0,38009.268,0.0,8869.0,11907.0,363521.596,0.0,54.261
2018,129548.0,21673.574,1304.0,18442.268,0.0,11715.0,17592.0,361910.842,0.0,54.261
2019,117392.0,22517.574,1193.0,18051.268,0.0,8226.0,17457.0,350355.842,0.0,54.261
2020,117392.0,22517.574,1193.0,18051.268,0.0,8226.0,17457.0,350355.842,0.0,54.261
