date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,43989921.18,11414969.16,2039523.78,11079825.44,2059800.925,81062.169,1612897.449,72340986.64,116800.0,418288.386
1981,44376292.81,11909292.802,2040022.05,10733360.387,2048131.456,64849.735,1556733.138,72826167.872,120240.0,428867.325
1982,44762664.44,12403616.444,2040520.319,10386895.334,2036461.987,48637.301,1500568.827,73311349.104,123680.0,439446.264
1983,45149036.07,12897940.086,2041018.589,10040430.28,2024792.519,32424.868,1444404.517,73796530.336,127120.0,450025.203
1984,45535407.7,13392263.728,2041516.858,9693965.227,2013123.05,16212.434,1388240.206,74281711.568,130560.0,460604.142
1985,45921779.33,13886587.37,2042015.128,9347500.174,2001453.581,0.0,1332075.895,74766892.8,134000.0,471183.081
1986,47141973.13,13973100.332,2158044.108,8998202.3,2010461.839,58906.444,1238957.489,75784307.888,134940.0,487122.923
1987,48362166.93,14059613.294,2274073.088,8648904.426,2019470.097,117812.888,1145839.084,76801722.976,135880.0,503062.766
1988,49582360.73,14146126.256,2390102.067,8299606.551,2028478.356,176719.332,1052720.678,77819138.064,136820.0,519002.608
1989,50802554.53,14232639.218,2506131.047,7950308.677,2037486.614,235625.776,959602.272,78836553.152,137760.0,534942.45
1990,52022748.33,14319152.18,2622160.027,7601010.803,2046494.872,294532.219,866483.866,79853968.24,138700.0,550882.292
1991,51008586.838,14570439.585,2791732.035,7397038.954,1980224.155,275249.268,886629.79,79083303.702,138133.333,535829.994
1992,49994425.347,14821726.99,2961304.043,7193067.104,1913953.438,255966.316,906775.714,78312639.163,137566.667,520777.697
1993,48980263.855,15073014.395,3130876.052,6989095.255,1847682.721,236683.364,926921.638,77541974.625,137000.0,505725.4
1994,47966102.363,15324301.8,3300448.06,6785123.406,1781412.004,217400.413,947067.562,76771310.087,136433.333,490673.102
1995,46951940.872,15575589.205,3470020.068,6581151.556,1715141.287,198117.461,967213.486,76000645.548,135866.667,475620.805
1996,45937779.38,15826876.61,3639592.076,6377179.707,1648870.57,178834.509,987359.41,75229981.01,135300.0,460568.508
1997,42458812.06,15716652.96,3584374.792,5496649.423,1736562.767,335778.828,992691.807,71181006.73,136300.0,481630.606
1998,42670717.61,15115366.0,3550811.903,4845315.928,1920220.232,383401.982,956331.841,70266225.92,139600.0,466500.68
1999,41407931.63,15031008.43,3625437.191,4693320.932,2207787.257,423499.16,1154759.089,69115336.99,141300.0,559208.247
2000,40061466.18,15413705.28,3456036.216,4745473.555,1700462.204,489974.59,1153804.172,67641851.86,143600.0,561408.305
2001,38327061.04,15513664.43,3356318.44,4512087.467,1394420.42,471944.924,1105316.367,65557069.95,152899.999,524040.023
2002,37634321.1,15505251.09,3281615.131,4174703.271,1371880.303,574600.424,1217725.846,64746659.97,151299.999,491294.74
2003,35490273.96,15502694.95,3037028.014,4142073.017,1394118.625,732763.272,1273704.538,62534384.03,152699.999,495242.158
2004,35334981.66,16014299.8,3014379.82,3953208.192,1408727.411,594025.52,1275217.971,62442006.84,161999.999,440637.412
2005,35794844.38,16189769.36,2807568.997,3629877.363,1470045.019,553585.236,1249068.693,62444207.73,161999.999,416237.754
2006,36201804.76,15552701.47,2785789.085,3413357.664,1427998.803,670337.219,1257913.47,62016868.18,162199.999,424127.619
2007,33572415.95,15593141.18,2904730.521,3302041.749,1662556.383,652434.552,1329716.568,59656159.57,171199.999,413962.485
2008,33070993.3,16196289.53,2826806.816,3063638.034,1685182.826,433690.227,1398848.118,59204531.5,171199.999,426706.622
2009,31696326.47,16195531.06,2777551.758,2999289.195,1586343.182,294302.552,1323986.412,57404815.85,161999.999,435839.727
2010,30986081.12,16048503.65,2409323.344,2685453.804,1612076.649,287845.314,1392214.254,55935110.26,179699.999,420918.428
2011,30754384.51,16061128.93,2538616.551,2726755.193,1395007.447,285164.202,1415409.239,55661003.87,179693.999,486410.925
2012,32305206.85,15869262.66,2444205.92,2604058.77,1596115.801,339076.052,1464143.83,57184931.88,178693.999,491857.914
2013,32333890.13,15833167.15,2450494.141,2580447.796,1456095.505,431892.122,1493210.773,57332059.75,178693.999,481880.632
2014,29442585.52,15879294.37,2454522.251,2581337.464,1688810.846,609957.822,1556917.021,55738592.0,177744.999,457072.981
2015,29291027.82,15670223.49,2297418.263,2377754.032,1685333.959,759808.514,1560661.795,55203558.06,177671.999,467940.468
2016,29658949.5,15480218.23,2342153.909,2449007.641,1445863.649,865111.862,1601388.401,55127679.29,185121.999,489865.012
2017,29753342.24,15924821.31,2102256.586,2566923.534,1408232.385,887674.979,1712898.242,56002348.4,169868.999,506598.887
2018,30465007.85,15516012.64,1904853.598,2561346.714,1746084.766,1061994.458,1704011.708,56695773.81,175183.999,502313.907
2019,29781984.27,15371453.91,1837246.086,2413298.442,1895158.234,809245.57,1657663.269,55577178.7,175236.999,519542.346
2020,29781984.27,15371453.91,1837246.086,2413298.442,1895158.234,809245.57,1657663.269,55577178.7,175236.999,519542.346
