date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,15850637.75,903354.038,128467.794,296323.863,2419364.728,0.161,570962.866,20169111.2,1453241.543,83699.994
1981,15410471.902,892819.77,134568.514,271122.316,2439650.284,0.128,605224.733,19848289.638,1487557.256,90959.993
1982,14970306.054,882285.502,140669.235,245920.77,2459935.841,0.096,639486.6,19527468.076,1521872.97,98219.992
1983,14530140.206,871751.233,146769.956,220719.224,2480221.397,0.064,673748.468,19206646.514,1556188.683,105479.991
1984,14089974.358,861216.965,152870.677,195517.678,2500506.954,0.032,708010.335,18885824.952,1590504.397,112739.99
1985,13649808.51,850682.696,158971.397,170316.132,2520792.51,0.0,742272.202,18565003.39,1624820.11,119999.989
1986,13831550.876,864400.711,170182.475,165947.684,2581329.87,117485.206,721755.83,18868156.688,1635070.007,117319.99
1987,14013293.242,878118.725,181393.553,161579.237,2641867.23,234970.413,701239.458,19171309.986,1645319.904,114639.99
1988,14195035.608,891836.739,192604.631,157210.79,2702404.591,352455.62,680723.086,19474463.284,1655569.8,111959.991
1989,14376777.974,905554.754,203815.708,152842.342,2762941.951,469940.826,660206.714,19777616.582,1665819.697,109279.991
1990,14558520.34,919272.768,215026.786,148473.895,2823479.311,587426.032,639690.341,20080769.88,1676069.594,106599.992
1991,14447326.687,904799.853,220617.723,158417.727,2844962.371,709948.906,633964.042,20182133.603,1656499.446,110249.992
1992,14336133.033,890326.939,226208.66,168361.559,2866445.431,832471.78,628237.743,20283497.327,1636929.299,113899.992
1993,14224939.38,875854.025,231799.597,178305.391,2887928.49,954994.654,622511.444,20384861.05,1617359.151,117549.992
1994,14113745.727,861381.11,237390.535,188249.223,2909411.55,1077517.528,616785.145,20486224.773,1597789.003,121199.992
1995,14002552.073,846908.196,242981.472,198193.055,2930894.61,1200040.401,611058.846,20587588.497,1578218.856,124849.992
1996,13891358.42,832435.281,248572.409,208136.887,2952377.67,1322563.275,605332.547,20688952.22,1558648.708,128499.992
1997,13002196.56,851049.551,261449.818,121075.972,3311488.64,1411755.818,535744.129,20287757.36,1581511.746,131199.991
1998,13309750.06,745536.935,232959.264,88483.43,3157622.603,1164869.709,502399.512,20371943.2,1570860.625,72399.999
1999,13503321.58,435782.913,288298.404,80390.69,3179404.945,1171761.219,418860.503,19901168.95,1512873.208,124999.992
2000,12893405.42,407862.882,234942.552,78517.522,2434922.63,1100537.226,267090.6,19044493.19,1530211.579,131499.991
2001,12534217.23,323875.424,253659.532,68668.866,2088982.073,1197747.692,229181.8,19395865.62,1514700.819,128799.992
2002,12116894.1,334506.391,235579.158,7432.278,2366069.377,1257550.215,304113.98,18931906.02,1444889.136,147799.991
2003,11375153.75,362953.488,218122.325,6590.594,2546468.968,1111077.731,319862.514,18784841.3,1326598.663,136099.992
2004,11573322.64,327756.754,288315.462,63734.188,2399103.496,1231308.271,253321.87,18873455.08,1401112.096,166799.992
2005,11969239.12,373540.721,246217.847,60983.161,2382028.255,1338546.495,259489.032,19145333.13,1400654.581,177699.992
2006,11324183.23,281299.093,244666.183,60719.28,2508926.93,1582526.23,244706.971,18624193.89,1412424.703,126999.997
2007,11213803.98,368279.647,252122.158,61347.612,2619858.419,1315764.837,194509.957,18457516.33,1449512.081,185799.99
2008,11395448.15,354791.192,226103.987,67358.468,2489298.964,1100159.489,238734.961,18053808.61,1428680.667,187399.99
2009,11247388.19,312629.735,254322.146,69808.378,2787185.243,897191.64,307805.108,17917948.63,1397755.057,183199.991
2010,10988345.45,302363.026,216767.332,64045.195,2539910.698,1031711.927,263325.894,17748676.19,1432568.67,182799.992
2011,10459178.55,263099.006,249040.055,74624.675,2840417.774,1317816.377,251857.537,17911340.87,1423857.416,182899.992
2012,10650446.71,325061.588,233381.08,84147.151,2638170.042,1251065.676,219958.969,17778164.15,1417392.045,195199.992
2013,10373823.43,231396.314,280125.349,83275.692,2722006.605,1040115.175,221674.612,17445463.27,1428583.365,196599.991
2014,10193984.06,195676.938,295940.732,74531.885,2531712.033,1206041.602,239451.674,17335462.69,1487337.134,180899.992
2015,9597675.073,172894.364,232826.339,97665.648,2582618.748,1219828.024,234528.036,17303115.85,1458693.352,185699.991
2016,10114880.56,149428.277,283364.637,95491.142,2152800.069,1251149.623,218757.767,17309423.85,1543440.969,179599.991
2017,9745626.933,237053.705,417015.405,108252.726,1952809.801,1402148.986,244853.128,16808441.22,1564271.518,186599.991
2018,9318223.411,277667.965,578477.28,107670.057,2190894.85,1335039.99,278651.769,16789456.57,1528741.933,205899.991
2019,9717880.343,249985.573,708101.284,119965.021,2191177.387,1103135.165,300424.886,16926612.32,1546684.025,200699.991
2020,9717880.343,249985.573,708101.284,119965.021,2191177.387,1103135.165,300424.886,16926612.32,1546684.025,200699.991
