date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,172827231.9,33046257.37,9575826.005,38634938.82,9572813.415,199286.037,3115724.854,267128273.8,116800.0,881277.752
1981,175451199.98,34217111.216,10306991.946,37340597.796,9659986.112,159428.83,3079821.564,270518702.62,120240.0,937743.54
1982,178075168.06,35387965.062,11038157.887,36046256.772,9747158.809,119571.622,3043918.275,273909131.44,123680.0,994209.327
1983,180699136.14,36558818.908,11769323.828,34751915.748,9834331.506,79714.415,3008014.985,277299560.26,127120.0,1050675.114
1984,183323104.22,37729672.754,12500489.769,33457574.724,9921504.203,39857.207,2972111.696,280689989.08,130560.0,1107140.902
1985,185947072.3,38900526.6,13231655.71,32163233.7,10008676.9,0.0,2936208.406,284080417.9,134000.0,1163606.689
1986,191100366.12,39002399.492,13544255.252,31181615.252,10219426.92,322066.923,2703996.661,288856984.68,134940.0,1169758.315
1987,196253659.94,39104272.384,13856854.794,30199996.804,10430176.94,644133.846,2471784.917,293633551.46,135880.0,1175909.942
1988,201406953.76,39206145.276,14169454.336,29218378.356,10640926.96,966200.768,2239573.172,298410118.24,136820.0,1182061.568
1989,206560247.58,39308018.168,14482053.878,28236759.908,10851676.98,1288267.691,2007361.428,303186685.02,137760.0,1188213.195
1990,211713541.4,39409891.06,14794653.42,27255141.46,11062427.0,1610334.614,1775149.683,307963251.8,138700.0,1194364.821
1991,209569106.583,40586465.825,15270825.713,26793333.012,10846740.176,1547476.15,1862929.479,307097614.967,138133.333,1167893.848
1992,207424671.767,41763040.59,15746998.007,26331524.563,10631053.351,1484617.685,1950709.276,306231978.133,137566.667,1141422.874
1993,205280236.95,42939615.355,16223170.3,25869716.115,10415366.526,1421759.22,2038489.072,305366341.3,137000.0,1114951.901
1994,203135802.133,44116190.12,16699342.593,25407907.667,10199679.702,1358900.756,2126268.868,304500704.467,136433.333,1088480.928
1995,200991367.317,45292764.885,17175514.887,24946099.218,9983992.878,1296042.292,2214048.665,303635067.633,135866.667,1062009.954
1996,198846932.5,46469339.65,17651687.18,24484290.77,9768306.053,1233183.827,2301828.461,302769430.8,135300.0,1035538.981
1997,189940860.3,46339773.26,17593124.78,22093349.33,9756705.376,2147154.827,2280894.876,293249054.8,136300.0,1073637.968
1998,191918453.3,45642790.22,17201744.26,20078837.81,10121149.3,2187191.484,2281628.131,292661125.5,139600.0,1072843.321
1999,184613856.4,45772264.73,17376483.15,19359072.0,10476097.02,2416211.751,2580236.731,284930260.6,150200.0,1206924.741
2000,183159840.8,46814654.82,16784875.09,20017897.58,8453917.8,2352652.5,2547788.741,282633765.0,143600.0,1186753.776
2001,179950335.8,47577751.64,16196014.63,19078683.6,7262885.319,2772957.22,2324971.9,278534668.5,161899.999,1126547.982
2002,176911954.2,46529180.31,15588892.27,18077269.58,8398943.284,3792164.842,2459201.942,275812783.1,160299.999,1084034.442
2003,169790804.4,47180952.28,14446936.49,18055887.78,8525565.67,5166713.343,2627312.509,270365935.3,161699.999,1091064.495
2004,165142862.5,48563144.56,15241403.48,17928713.8,9054849.804,4972988.648,2689630.332,268147856.9,170999.999,987219.626
2005,169632543.8,48769139.64,14450449.0,16852681.1,9155478.553,5507368.657,2694797.223,271608770.5,170999.999,989384.692
2006,167941692.1,47380380.11,14480397.32,16303964.03,9388664.755,5751848.553,2892839.672,268852658.1,171199.999,999066.116
2007,157409054.6,47105122.65,14847894.82,16119026.99,10516147.33,6000666.032,2971466.123,259588513.6,171199.999,953279.5
2008,154909244.5,49811273.38,14471398.13,15343949.93,10522844.25,4653232.986,3248429.19,257184516.6,180199.999,961996.934
2009,149829078.8,50647686.76,14020559.86,15324433.94,10487864.77,3780097.319,3210100.435,251051928.2,170999.999,950751.817
2010,145358777.2,50921521.5,12359663.29,14175126.13,10788697.32,3616457.559,3333127.999,244505835.9,188699.999,944877.914
2011,141579897.5,51257358.88,13146284.48,14507405.53,10265435.56,3757434.857,3421496.031,241958294.4,188693.999,1054890.876
2012,145403869.4,51037877.46,12852405.25,14325904.67,10516213.79,3873369.434,3508191.644,245693881.1,187693.999,1069010.339
2013,148133766.9,50397445.86,12814240.34,14601871.18,11120550.09,4303172.221,3582414.789,249830906.1,187693.999,1044867.817
2014,131957879.3,49671126.77,13597643.96,14901323.29,11627397.71,5029637.431,3868550.78,243030369.6,186744.999,985370.473
2015,131505358.1,49428916.34,12744192.83,13997562.29,11597744.49,4715515.662,3857722.691,241021113.0,186671.999,1000183.907
2016,138555648.1,49896282.31,11970550.97,14209256.35,10052707.15,5520515.634,4289326.282,240991235.0,194121.999,995659.947
2017,140577893.9,51909734.13,11628251.71,14475561.17,9675618.38,5838626.867,4990000.897,246401394.8,178868.999,1015378.008
2018,141386735.2,51066029.03,10930972.47,14547480.95,12475326.92,6037811.433,4796848.458,249351546.0,184183.999,1007283.105
2019,136488447.0,50958334.89,10770104.69,14239125.96,12746725.93,5690200.879,4621283.223,243916465.0,184236.999,1023474.861
2020,136488447.0,50958334.89,10770104.69,14239125.96,12746725.93,5690200.879,4621283.223,243916465.0,184236.999,1023474.861
