date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,2953010.62,1812165.359,97498.405,455036.435,62671.863,15987.253,143742.86,5715972.966,0.0,41619.938
1981,3053369.021,1846207.275,110513.267,433064.776,59106.736,12789.802,147321.662,5822008.051,0.0,41723.628
1982,3153727.422,1880249.19,123528.128,411093.116,55541.61,9592.352,150900.465,5928043.136,0.0,41827.318
1983,3254085.822,1914291.106,136542.99,389121.457,51976.483,6394.901,154479.268,6034078.221,0.0,41931.008
1984,3354444.223,1948333.021,149557.851,367149.798,48411.357,3197.451,158058.07,6140113.306,0.0,42034.698
1985,3454802.624,1982374.937,162572.712,345178.138,44846.23,0.0,161636.873,6246148.391,0.0,42138.388
1986,3575752.005,2023443.997,208177.318,335802.231,43347.574,4258.88,144515.867,6424720.88,0.0,39569.834
1987,3696701.386,2064513.057,253781.925,326426.325,41848.918,8517.76,127394.861,6603293.369,0.0,37001.28
1988,3817650.766,2105582.117,299386.531,317050.418,40350.262,12776.639,110273.856,6781865.857,0.0,34432.725
1989,3938600.147,2146651.177,344991.137,307674.511,38851.606,17035.519,93152.85,6960438.346,0.0,31864.171
1990,4059549.528,2187720.237,390595.743,298298.604,37352.949,21294.399,76031.844,7139010.835,0.0,29295.617
1991,3883726.835,2196514.248,387271.482,286137.422,37923.827,18205.761,83561.861,6963913.199,0.0,33086.952
1992,3707904.143,2205308.259,383947.22,273976.24,38494.705,15117.123,91091.878,6788815.563,0.0,36878.288
1993,3532081.45,2214102.27,380622.959,261815.057,39065.583,12028.486,98621.895,6613717.927,0.0,40669.624
1994,3356258.757,2222896.282,377298.698,249653.875,39636.461,8939.848,106151.912,6438620.291,0.0,44460.959
1995,3180436.065,2231690.293,373974.436,237492.692,40207.339,5851.21,113681.93,6263522.655,0.0,48252.295
1996,3004613.372,2240484.304,370650.175,225331.51,40778.217,2762.572,121211.947,6088425.019,0.0,52043.631
1997,2596781.3,2142617.497,297494.254,192728.187,32060.824,1000.0,113805.168,5459028.768,0.0,55093.318
1998,2602197.943,2147194.862,274810.411,179583.381,50884.772,300.0,123673.201,5453477.086,0.0,52138.391
1999,2730876.768,2060162.97,247325.478,173265.623,59685.64,228.236,128413.704,5529295.071,100.0,50397.302
2000,2579305.854,2018238.224,219962.77,144761.788,42068.607,10234.433,129666.217,5309571.046,0.0,49156.84
2001,2596131.443,2025396.211,165968.407,137217.164,23612.932,16216.49,123544.193,5280066.405,0.0,51261.453
2002,2726913.048,2094512.152,134246.054,134675.199,20565.276,82641.206,135767.473,5536910.624,0.0,45561.452
2003,2693225.349,2120730.649,90563.218,136529.753,33890.182,58953.886,151398.04,5445409.995,0.0,44699.606
2004,2482523.958,2260791.414,86223.708,127692.791,69721.095,55485.298,166337.37,5405641.7,0.0,39826.856
2005,2934330.246,2555062.758,57750.0,108034.434,104510.1,24795.057,127993.436,6045600.877,0.0,31617.001
2006,2979573.045,2358929.425,42944.965,105435.284,130719.138,20659.238,136575.228,5913941.178,0.0,33235.452
2007,2626923.773,2617108.136,37351.613,96482.582,195213.69,29856.849,139782.299,5870040.104,0.0,33761.448
2008,2629727.149,2831079.665,26111.94,73811.161,225784.617,21981.692,144158.836,6074944.918,0.0,31333.772
2009,2663322.608,2972207.635,26439.913,74861.017,228598.148,21461.001,146738.038,6239830.98,3000.0,13990.373
2010,2513339.884,3070803.661,25318.923,63424.866,209137.417,24941.164,155983.608,6187316.681,3000.0,13181.148
2011,2432176.173,3303504.633,24410.612,62840.142,269158.108,29581.38,179604.199,6435219.208,3000.0,13140.686
2012,2650265.84,3370881.929,22084.99,62550.722,262084.044,30161.407,196757.532,6738361.495,2600.0,13707.144
2013,2843017.091,3484156.162,15908.795,58874.377,290873.224,28537.331,200324.653,7113217.764,3800.0,13707.144
2014,2595405.088,3668769.657,16314.814,60157.916,263689.113,70387.574,201968.588,7114903.938,5600.0,13804.838
2015,2671195.413,3422596.025,15370.717,57274.626,316617.603,77886.0,190269.409,6922750.176,5600.0,13804.838
2016,2836890.139,3392183.841,11310.528,67895.713,292084.23,66011.103,163653.397,7018633.464,9700.0,13833.768
2017,2897347.349,3485026.417,11600.541,65267.646,234845.518,82811.512,172274.077,7096209.641,9700.0,14400.225
2018,3225153.189,3486845.094,11600.541,58603.698,287696.384,78489.393,193473.61,7472311.086,7100.0,14521.609
2019,3233285.773,3540742.386,7534.982,68361.442,403389.095,43792.043,193267.523,7713693.462,10223.0,18359.429
2020,3233285.773,3540742.386,7534.982,68361.442,403389.095,43792.043,193267.523,7713693.462,10223.0,18359.429
