date,cereal,maize,sugarbeet,potato,rapeseed,pulse,vegetable,total_arable,grapevine,orchard
1980,0.0,0.0,0.0,600.0,0.0,0.0,7400.0,8000.0,0.0,0.0
1981,0.0,0.0,0.0,500.0,0.0,0.0,5940.0,6440.0,0.0,0.0
1982,0.0,0.0,0.0,400.0,0.0,0.0,4480.0,4880.0,0.0,0.0
1983,0.0,0.0,0.0,300.0,0.0,0.0,3020.0,3320.0,0.0,0.0
1984,0.0,0.0,0.0,200.0,0.0,0.0,1560.0,1760.0,0.0,0.0
1985,0.0,0.0,0.0,100.0,0.0,0.0,100.0,200.0,0.0,0.0
1986,0.0,0.0,0.0,80.0,0.0,0.0,80.0,160.0,0.0,0.0
1987,0.0,0.0,0.0,60.0,0.0,0.0,60.0,120.0,0.0,0.0
1988,0.0,0.0,0.0,40.0,0.0,0.0,40.0,80.0,0.0,0.0
1989,0.0,0.0,0.0,20.0,0.0,0.0,20.0,40.0,0.0,0.0
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,0.0,1666.667,0.0,0.0,0.0,0.0,0.0,1666.667,0.0,0.0
1992,0.0,3333.333,0.0,0.0,0.0,0.0,0.0,3333.333,0.0,0.0
1993,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0
1994,0.0,6666.667,0.0,0.0,0.0,0.0,0.0,6666.667,0.0,0.0
1995,0.0,8333.333,0.0,0.0,0.0,0.0,0.0,8333.333,0.0,0.0
1996,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42218.0,0.0,0.0
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42111.0,0.0,0.0
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45172.0,0.0,0.0
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26899.0,0.0,0.0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26747.0,0.0,0.0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26747.0,0.0,0.0
