date,depth,salinity [g kg-1]
19.04.1989 12:00,10.0,0.112
19.04.1989 12:00,20.0,0.113
19.04.1989 12:00,30.0,0.113
19.04.1989 12:00,50.0,0.114
19.04.1989 12:00,100.0,0.116
19.04.1989 12:00,150.0,0.117
19.04.1989 12:00,200.0,0.116
19.04.1989 12:00,250.0,0.118
19.04.1989 12:00,300.0,0.118
19.04.1989 12:00,360.0,0.117
17.05.1989 12:00,0.0,0.112
17.05.1989 12:00,5.0,0.109
17.05.1989 12:00,10.0,0.109
17.05.1989 12:00,20.0,0.112
17.05.1989 12:00,30.0,0.112
17.05.1989 12:00,50.0,0.112
17.05.1989 12:00,100.0,0.116
17.05.1989 12:00,150.0,0.116
17.05.1989 12:00,200.0,0.117
17.05.1989 12:00,250.0,0.116
17.05.1989 12:00,300.0,0.117
17.05.1989 12:00,360.0,0.117
21.06.1989 12:00,0.0,0.107
21.06.1989 12:00,5.0,0.106
21.06.1989 12:00,10.0,0.103
21.06.1989 12:00,20.0,0.106
21.06.1989 12:00,30.0,0.112
21.06.1989 12:00,50.0,0.111
21.06.1989 12:00,100.0,0.116
21.06.1989 12:00,150.0,0.116
21.06.1989 12:00,200.0,0.116
21.06.1989 12:00,250.0,0.116
21.06.1989 12:00,300.0,0.116
21.06.1989 12:00,360.0,0.116
19.07.1989 12:00,0.0,0.107
19.07.1989 12:00,5.0,0.107
19.07.1989 12:00,10.0,0.104
19.07.1989 12:00,20.0,0.109
19.07.1989 12:00,30.0,0.112
19.07.1989 12:00,50.0,0.113
19.07.1989 12:00,100.0,0.115
19.07.1989 12:00,150.0,0.117
19.07.1989 12:00,200.0,0.117
19.07.1989 12:00,250.0,0.117
19.07.1989 12:00,300.0,0.117
19.07.1989 12:00,360.0,0.117
23.08.1989 12:00,0.0,0.11
23.08.1989 12:00,5.0,0.108
23.08.1989 12:00,10.0,0.109
23.08.1989 12:00,20.0,0.108
23.08.1989 12:00,30.0,0.112
23.08.1989 12:00,50.0,0.113
23.08.1989 12:00,100.0,0.116
23.08.1989 12:00,150.0,0.118
23.08.1989 12:00,200.0,0.118
23.08.1989 12:00,250.0,0.118
23.08.1989 12:00,300.0,0.118
23.08.1989 12:00,360.0,0.117
20.09.1989 12:00,0.0,0.11
20.09.1989 12:00,5.0,0.111
20.09.1989 12:00,10.0,0.112
20.09.1989 12:00,20.0,0.11
20.09.1989 12:00,30.0,0.112
20.09.1989 12:00,50.0,0.113
20.09.1989 12:00,100.0,0.116
20.09.1989 12:00,150.0,0.117
20.09.1989 12:00,200.0,0.117
20.09.1989 12:00,250.0,0.117
20.09.1989 12:00,300.0,0.117
20.09.1989 12:00,360.0,0.117
23.10.1989 12:00,0.0,0.115
23.10.1989 12:00,5.0,0.115
23.10.1989 12:00,10.0,0.116
23.10.1989 12:00,20.0,0.116
23.10.1989 12:00,30.0,0.112
23.10.1989 12:00,50.0,0.113
23.10.1989 12:00,100.0,0.116
23.10.1989 12:00,150.0,0.117
23.10.1989 12:00,200.0,0.117
