date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
03.07.2006 12:00,15.0
31.07.2006 12:00,15.4
28.08.2006 12:00,13.0
26.09.2006 12:00,15.3
23.10.2006 12:00,15.3
27.11.2006 12:00,13.3
15.01.2007 12:00,16.7
05.02.2007 12:00,17.1
12.03.2007 12:00,17.4
10.04.2007 12:00,15.6
09.05.2007 12:00,15.6
04.06.2007 12:00,14.9
03.07.2007 12:00,13.8
31.07.2007 12:00,13.8
27.08.2007 12:00,13.5
25.09.2007 12:00,14.8
29.10.2007 12:00,16.7
27.11.2007 12:00,16.7
14.01.2008 12:00,16.2
25.02.2008 12:00,16.6
10.03.2008 12:00,16.7
08.04.2008 12:00,17.9
05.05.2008 12:00,17.4
03.06.2008 12:00,12.5
30.06.2008 12:00,16.1
28.07.2008 12:00,15.9
25.08.2008 12:00,14.9
23.09.2008 12:00,13.7
27.10.2008 12:00,13.7
03.12.2008 12:00,15.9
19.01.2009 12:00,16.9
16.02.2009 12:00,15.9
16.03.2009 12:00,18.0
20.04.2009 12:00,17.4
18.05.2009 12:00,17.0
15.06.2009 12:00,16.9
13.07.2009 12:00,15.3
10.08.2009 12:00,14.8
31.08.2009 12:00,14.0
22.09.2009 12:00,14.1
26.10.2009 12:00,13.8
02.12.2009 12:00,16.0
19.01.2010 12:00,16.7
15.02.2010 12:00,16.1
16.03.2010 12:00,16.4
19.04.2010 12:00,17.4
17.05.2010 12:00,17.5
15.06.2010 12:00,16.2
12.07.2010 12:00,15.8
09.08.2010 12:00,16.1
01.09.2010 12:00,14.3
15.09.2010 12:00,13.7
25.10.2010 12:00,12.1
29.11.2010 12:00,15.3
14.02.2011 12:00,16.6
14.03.2011 12:00,16.4
18.04.2011 12:00,16.9
17.05.2011 12:00,16.1
13.06.2011 12:00,15.3
11.07.2011 12:00,14.1
08.08.2011 12:00,12.9
29.08.2011 12:00,11.7
19.09.2011 12:00,11.4
24.10.2011 12:00,11.1
28.11.2011 12:00,16.2
16.01.2012 12:00,16.2
13.02.2012 12:00,15.4
12.03.2012 12:00,15.9
16.04.2012 12:00,16.6
14.05.2012 12:00,17.0
11.06.2012 12:00,15.6
16.07.2012 12:00,14.6
06.08.2012 12:00,14.0
27.08.2012 12:00,13.3
