date (yyyy-mm-dd HH:MM:SS),hypolimnetic density [kg/m3]
13.04.1976 12:00,1000.254151346315
16.08.1976 12:00,1000.2414476982676
13.09.1976 12:00,1000.2515976971407
11.10.1976 12:00,1000.2513895461698
08.11.1976 12:00,1000.2591622265342
06.12.1976 12:00,1000.2550239045854
03.01.1977 12:00,1000.26056390661
07.03.1977 12:00,1000.2545786146012
24.10.1977 12:00,1000.2467179258808
19.10.1981 12:00,1000.2558790954627
07.12.1981 12:00,1000.2516413795913
11.01.1982 12:00,1000.2604744478623
08.02.1982 12:00,1000.2634835209022
08.03.1982 12:00,1000.262184326991
05.04.1982 12:00,1000.2696182117149
03.05.1982 12:00,1000.2667310385783
01.06.1982 12:00,1000.2563754196967
28.06.1982 12:00,1000.253701314197
26.07.1982 12:00,1000.2496686052657
23.08.1982 12:00,1000.2491324775675
20.09.1982 12:00,1000.260609676659
18.10.1982 12:00,1000.25315929368
15.11.1982 12:00,1000.2499382513876
13.12.1982 12:00,1000.2404506238004
17.01.1983 12:00,1000.2541558604954
21.02.1983 12:00,1000.2555165190372
21.03.1983 12:00,1000.2592720531895
18.04.1983 12:00,1000.2467612098452
24.05.1983 12:00,1000.230599538001
20.06.1983 12:00,1000.2243805886178
11.07.1983 12:00,1000.2401020443908
29.08.1983 12:00,1000.2272218760006
26.09.1983 12:00,1000.2237596610784
24.10.1983 12:00,1000.2224368673145
21.11.1983 12:00,1000.2074875001083
12.12.1983 12:00,1000.2197993547138
23.01.1984 12:00,1000.2494582490627
06.02.1984 12:00,1000.2514930620079
20.02.1984 12:00,1000.2492677730346
05.03.1984 12:00,1000.2493788359443
19.03.1984 12:00,1000.2510406184645
02.04.1984 12:00,1000.2506832392411
16.04.1984 12:00,1000.2492715934859
30.04.1984 12:00,1000.2462815914314
14.05.1984 12:00,1000.2449296977155
28.05.1984 12:00,1000.2463440441851
12.06.1984 12:00,1000.2423097687852
25.06.1984 12:00,1000.2426568853291
09.07.1984 12:00,1000.240701962273
23.07.1984 12:00,1000.2400069240413
06.08.1984 12:00,1000.2406343099142
20.08.1984 12:00,1000.241175989112
03.09.1984 12:00,1000.2374383790925
17.09.1984 12:00,1000.237019377706
01.10.1984 12:00,1000.2272977596865
15.10.1984 12:00,1000.2146299333489
29.10.1984 12:00,1000.2032938736978
13.11.1984 12:00,1000.1903269468862
26.11.1984 12:00,1000.1803810552989
10.12.1984 12:00,1000.1858407784525
16.01.1985 12:00,1000.2405143877413
28.01.1985 12:00,1000.2434003879503
11.02.1985 12:00,1000.2469072468072
11.03.1985 12:00,1000.2458375921277
25.03.1985 12:00,1000.2509989036957
09.04.1985 12:00,1000.2512120692579
22.04.1985 12:00,1000.2454311000268
06.05.1985 12:00,1000.2398894613353
03.06.1985 12:00,1000.2384345255393
02.07.1985 12:00,1000.2241373324133
15.07.1985 12:00,1000.2357280182719
29.07.1985 12:00,1000.2325237032057
12.08.1985 12:00,1000.2332982093714
07.10.1985 12:00,1000.2285945412265
21.10.1985 12:00,1000.2293664485031
04.11.1985 12:00,1000.2281054384716
18.11.1985 12:00,1000.2275851221785
02.12.1985 12:00,1000.2210894174124
16.12.1985 12:00,1000.2244599230905
13.01.1986 12:00,1000.235693843959
10.02.1986 12:00,1000.2346037683745
17.03.1986 12:00,1000.2419871332972
07.04.1986 12:00,1000.244802680106
05.05.1986 12:00,1000.2258230109808
02.06.1986 12:00,1000.2364177521825
30.06.1986 12:00,1000.2239910363113
28.07.1986 12:00,1000.222086098766
25.08.1986 12:00,1000.2207506739221
22.09.1986 12:00,1000.2327060643779
20.10.1986 12:00,1000.2213863405407
17.11.1986 12:00,1000.1836889964892
15.12.1986 12:00,1000.1823457681173
14.01.1987 12:00,1000.2227009752854
09.02.1987 12:00,1000.2222309744683
09.03.1987 12:00,1000.2236460283544
06.04.1987 12:00,1000.2287169625082
04.05.1987 12:00,1000.2257257486305
01.06.1987 12:00,1000.2249928106958
29.06.1987 12:00,1000.2254237842716
27.07.1987 12:00,1000.2250042528851
24.08.1987 12:00,1000.223936769345
21.09.1987 12:00,1000.223782424215
19.10.1987 12:00,1000.2113745863294
16.11.1987 12:00,1000.1968243254606
14.12.1987 12:00,1000.1976800713007
11.01.1988 12:00,1000.2087971469875
08.02.1988 12:00,1000.2197728570591
07.03.1988 12:00,1000.2284631797455
05.04.1988 12:00,1000.2236459191306
02.05.1988 12:00,1000.2338346386764
30.05.1988 12:00,1000.234314016965
27.06.1988 12:00,1000.2358334743258
25.07.1988 12:00,1000.2370805238457
22.08.1988 12:00,1000.2262490520209
19.09.1988 12:00,1000.2334280068525
17.10.1988 12:00,1000.2104145648623
14.11.1988 12:00,1000.1895645077221
12.12.1988 12:00,1000.1897778360933
09.01.1989 12:00,1000.2158202709729
06.02.1989 12:00,1000.2270042489411
06.03.1989 12:00,1000.2276435190686
03.04.1989 12:00,1000.2191405946911
01.05.1989 12:00,1000.2120302282152
29.05.1989 12:00,1000.2125423195797
26.06.1989 12:00,1000.2125766530842
24.07.1989 12:00,1000.2199997254615
21.08.1989 12:00,1000.2202204636873
18.09.1989 12:00,1000.2188592191143
16.10.1989 12:00,1000.2132756117172
13.11.1989 12:00,1000.1857553788027
11.12.1989 12:00,1000.1971862751036
08.01.1990 12:00,1000.2239120749257
05.02.1990 12:00,1000.2344525915836
05.03.1990 12:00,1000.2308013978295
02.04.1990 12:00,1000.2258183313519
30.04.1990 12:00,1000.2181963398871
28.05.1990 12:00,1000.2209259756479
25.06.1990 12:00,1000.2183806308883
23.07.1990 12:00,1000.2193681687507
20.08.1990 12:00,1000.2206292491218
17.09.1990 12:00,1000.2209711474685
15.10.1990 12:00,1000.207996107812
12.11.1990 12:00,1000.1871349611697
10.12.1990 12:00,1000.1876511217187
14.01.1991 12:00,1000.2214490232257
13.01.1992 12:00,1000.2299061555204
10.02.1992 12:00,1000.2305383025368
09.03.1992 12:00,1000.2337455086848
06.04.1992 12:00,1000.2302217753322
04.05.1992 12:00,1000.2234246113478
01.06.1992 12:00,1000.2205562217808
27.07.1992 12:00,1000.2216318802765
24.08.1992 12:00,1000.2244899653849
21.09.1992 12:00,1000.2245007633785
19.10.1992 12:00,1000.2128186835295
16.11.1992 12:00,1000.1872290555431
14.12.1992 12:00,1000.2226151156067
11.01.1993 12:00,1000.2249565510598
08.02.1993 12:00,1000.2283868451648
08.03.1993 12:00,1000.2276359931659
05.04.1993 12:00,1000.2219018487061
03.05.1993 12:00,1000.2171429701447
01.06.1993 12:00,1000.2202769018537
26.07.1993 12:00,1000.2264077135233
23.08.1993 12:00,1000.2235174166273
20.09.1993 12:00,1000.2243449986449
18.10.1993 12:00,1000.2167737455201
15.11.1993 12:00,1000.1967609555342
10.01.1994 12:00,1000.2287236374844
07.02.1994 12:00,1000.2380923544937
07.03.1994 12:00,1000.2291136091759
05.04.1994 12:00,1000.2221433369933
02.05.1994 12:00,1000.2126366855377
29.06.1994 12:00,1000.2105934860347
25.07.1994 12:00,1000.211200822248
22.08.1994 12:00,1000.2129904745291
19.09.1994 12:00,1000.2115749964
17.10.1994 12:00,1000.209134139417
14.11.1994 12:00,1000.1923289654658
12.12.1994 12:00,1000.1627222384628
09.01.1995 12:00,1000.2151593103371
06.02.1995 12:00,1000.2317455177258
06.03.1995 12:00,1000.2296366861799
03.04.1995 12:00,1000.2176178443973
01.05.1995 12:00,1000.2182307750143
26.06.1995 12:00,1000.2169931764217
24.07.1995 12:00,1000.2148916764414
21.08.1995 12:00,1000.2163274758511
18.09.1995 12:00,1000.212938132781
16.10.1995 12:00,1000.2085463700117
13.11.1995 12:00,1000.1998843557395
11.12.1995 12:00,1000.1917048860066
08.01.1996 12:00,1000.2220687032482
05.02.1996 12:00,1000.2361830968259
11.03.1996 12:00,1000.2379366914794
01.04.1996 12:00,1000.2358873328961
24.06.1996 12:00,1000.2244961305074
19.08.1996 12:00,1000.2256255809692
16.09.1996 12:00,1000.2220984216842
29.09.1996 12:00,1000.2308550505891
15.10.1996 12:00,1000.217066898649
09.12.1996 12:00,1000.1991803304728
13.01.1997 12:00,1000.2294132204782
17.02.1997 12:00,1000.2624261148757
10.03.1997 12:00,1000.2619350967998
05.05.1997 12:00,1000.2335672277321
02.06.1997 12:00,1000.2038256157616
30.06.1997 12:00,1000.2028496471237
28.07.1997 12:00,1000.1969381805054
25.08.1997 12:00,1000.2001993744399
22.09.1997 12:00,1000.1919827790521
20.10.1997 12:00,1000.1914598539884
18.11.1997 12:00,1000.1717756095572
14.12.1997 12:00,1000.175064632073
11.01.1998 12:00,1000.2009631365692
16.02.1998 12:00,1000.2180852727637
08.03.1998 12:00,1000.2174744779463
05.04.1998 12:00,1000.2082727173904
03.05.1998 12:00,1000.2027096681172
02.06.1998 12:00,1000.1988841603279
29.06.1998 12:00,1000.131412993005
26.07.1998 12:00,1000.1897859910887
23.08.1998 12:00,1000.2036429272005
21.09.1998 12:00,1000.2402370141501
19.10.1998 12:00,1000.2037250035161
13.12.1998 12:00,1000.2002518054575
11.01.1999 12:00,1000.2099844388663
08.02.1999 12:00,1000.2270317743498
08.03.1999 12:00,1000.2279931386445
06.04.1999 12:00,1000.2241976548106
03.05.1999 12:00,1000.2135285808012
28.06.1999 12:00,1000.2134295621939
26.07.1999 12:00,1000.2132599674875
23.08.1999 12:00,1000.2136430446403
20.09.1999 12:00,1000.2155187034294
18.10.1999 12:00,1000.2099926674853
15.11.1999 12:00,1000.1959794020223
13.12.1999 12:00,1000.1969792740001
10.01.2000 12:00,1000.2217599419548
07.02.2000 12:00,1000.2310299362821
08.03.2000 12:00,1000.22978224787
04.04.2000 12:00,1000.217897352743
01.05.2000 12:00,1000.2048942263427
29.05.2000 12:00,1000.205069573929
26.06.2000 12:00,1000.192898515239
24.07.2000 12:00,1000.2054086394108
21.08.2000 12:00,1000.2064604205927
18.09.2000 12:00,1000.2006303745251
16.10.2000 12:00,1000.1979123073273
13.11.2000 12:00,1000.1849230929295
11.12.2000 12:00,1000.169231372442
15.01.2001 12:00,1000.1846127401237
12.02.2001 12:00,1000.2152833114253
12.03.2001 12:00,1000.2220072675755
09.04.2001 12:00,1000.1957795410929
07.05.2001 12:00,1000.19459363016
05.06.2001 12:00,1000.1834220583281
02.07.2001 12:00,1000.1865747977215
30.07.2001 12:00,1000.1897409862352
27.08.2001 12:00,1000.1906775541636
24.09.2001 12:00,1000.1832653030432
22.10.2001 12:00,1000.1814234944576
19.11.2001 12:00,1000.1610897285445
17.12.2001 12:00,1000.1996018844227
14.01.2002 12:00,1000.213888840841
18.02.2002 12:00,1000.2248743658021
11.03.2002 12:00,1000.2236720280588
08.04.2002 12:00,1000.2082235726524
06.05.2002 12:00,1000.1852538614426
03.06.2002 12:00,1000.1878855549081
01.07.2002 12:00,1000.1813881021014
29.07.2002 12:00,1000.1877333413593
26.08.2002 12:00,1000.1848774350525
