date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
11.05.1934 12:00,904384387.0
02.08.1934 12:00,1196338728.0
20.10.1937 12:00,1034445571.0
25.03.1938 12:00,636172089.0
27.05.1938 12:00,940194880.0
16.08.1938 12:00,1294519686.0
20.09.1938 12:00,1180565674.0
20.10.1938 12:00,1142839565.0
16.11.1938 12:00,1102397289.0
11.12.1938 12:00,687187027.0
27.01.1939 12:00,520770442.0
09.03.1939 12:00,569753792.0
06.11.1941 12:00,843188568.0
29.09.1942 12:00,1164336445.0
14.10.1943 12:00,1133637075.0
01.10.1945 12:00,1177048084.0
17.10.1946 12:00,996277062.0
04.09.1947 12:00,1341302422.0
06.07.1949 12:00,1246610402.0
19.10.1949 12:00,1152254998.0
12.10.1950 12:00,1156298901.0
11.08.1959 12:00,1243111812.0
15.09.1959 12:00,1160076332.0
15.10.1959 12:00,969996143.0
17.11.1959 12:00,823718429.0
22.12.1959 12:00,625838656.0
23.02.1960 12:00,481106432.0
29.09.1965 12:00,1072302935.0
15.02.1966 12:00,547241636.0
19.04.1966 12:00,847121388.0
04.07.1966 12:00,1091985378.0
25.08.1966 12:00,1175136258.0
30.09.1969 12:00,1100679093.0
31.03.1970 12:00,645057376.0
29.09.1970 12:00,1033478501.0
13.04.1971 12:00,758268572.0
14.09.1971 12:00,1413434164.0
23.03.1972 12:00,701056527.0
12.10.1972 12:00,1081384162.0
04.04.1973 12:00,703880006.0
30.10.1973 12:00,929330381.0
11.03.1974 12:00,540247360.0
04.04.1974 12:00,786605173.0
08.04.1974 12:00,770397775.0
06.05.1974 12:00,809360518.0
04.06.1974 12:00,1123300626.0
01.07.1974 12:00,1302968453.0
29.07.1974 12:00,1338446965.0
26.08.1974 12:00,1297351870.0
23.09.1974 12:00,1231263366.0
22.10.1974 12:00,894430905.0
04.11.1974 12:00,873159373.0
02.12.1974 12:00,761547190.0
08.01.1975 12:00,664307478.0
06.02.1975 12:00,727803256.0
15.04.1975 12:00,728565575.0
07.10.1975 12:00,1071761996.0
13.04.1976 12:00,741212931.0
19.07.1976 12:00,1244154511.0
16.08.1976 12:00,1186656331.0
13.09.1976 12:00,1125210508.0
11.10.1976 12:00,1107404260.0
08.11.1976 12:00,932202913.0
06.12.1976 12:00,745664801.0
03.01.1977 12:00,492389016.0
31.01.1977 12:00,464146543.0
07.03.1977 12:00,653547027.0
02.05.1977 12:00,965577727.0
04.07.1977 12:00,1220764900.0
24.10.1977 12:00,1027192038.0
19.10.1981 12:00,1049049675.0
07.12.1981 12:00,699886034.0
11.01.1982 12:00,511750473.0
08.02.1982 12:00,480501648.0
08.03.1982 12:00,479727592.0
05.04.1982 12:00,633720694.0
03.05.1982 12:00,836425233.0
01.06.1982 12:00,1086177823.0
28.06.1982 12:00,1076310398.0
26.07.1982 12:00,1106511407.0
23.08.1982 12:00,1216602828.0
20.09.1982 12:00,1186369713.0
18.10.1982 12:00,1100492714.0
15.11.1982 12:00,949011921.0
13.12.1982 12:00,797712660.0
17.01.1983 12:00,657827387.0
21.02.1983 12:00,478421894.0
21.03.1983 12:00,609090704.0
18.04.1983 12:00,795526766.0
24.05.1983 12:00,1015328145.0
20.06.1983 12:00,1170849623.0
11.07.1983 12:00,1326431636.0
29.08.1983 12:00,1272016007.0
26.09.1983 12:00,1292656069.0
24.10.1983 12:00,1135684995.0
21.11.1983 12:00,940373373.0
12.12.1983 12:00,786622444.0
23.01.1984 12:00,617893502.0
06.02.1984 12:00,588194356.0
20.02.1984 12:00,509207720.0
05.03.1984 12:00,487907445.0
19.03.1984 12:00,519852877.0
02.04.1984 12:00,606354693.0
16.04.1984 12:00,702782914.0
30.04.1984 12:00,839925708.0
14.05.1984 12:00,865566728.0
28.05.1984 12:00,909758226.0
12.06.1984 12:00,965457392.0
25.06.1984 12:00,1094481561.0
09.07.1984 12:00,1170292910.0
23.07.1984 12:00,1227259390.0
06.08.1984 12:00,1232108329.0
20.08.1984 12:00,1190025000.0
03.09.1984 12:00,1248176874.0
17.09.1984 12:00,1168776207.0
01.10.1984 12:00,1158239508.0
15.10.1984 12:00,1146070599.0
29.10.1984 12:00,1074361410.0
13.11.1984 12:00,1026465442.0
26.11.1984 12:00,1003787268.0
10.12.1984 12:00,932723110.0
16.01.1985 12:00,585533493.0
28.01.1985 12:00,489730272.0
11.02.1985 12:00,499446735.0
11.03.1985 12:00,461879374.0
25.03.1985 12:00,496125009.0
09.04.1985 12:00,650418922.0
22.04.1985 12:00,765967276.0
06.05.1985 12:00,862114205.0
20.05.1985 12:00,987796389.0
03.06.1985 12:00,1080874857.0
17.06.1985 12:00,1103496858.0
02.07.1985 12:00,1212878532.0
15.07.1985 12:00,1219084719.0
29.07.1985 12:00,1289197284.0
12.08.1985 12:00,1198696867.0
09.09.1985 12:00,1214949083.0
23.09.1985 12:00,1226499421.0
07.10.1985 12:00,1231242917.0
21.10.1985 12:00,1123481502.0
04.11.1985 12:00,1008136250.0
18.11.1985 12:00,896888885.0
02.12.1985 12:00,769976006.0
16.12.1985 12:00,753407011.0
13.01.1986 12:00,625328445.0
10.02.1986 12:00,450559656.0
17.03.1986 12:00,452638524.0
07.04.1986 12:00,589901468.0
05.05.1986 12:00,811700691.0
02.06.1986 12:00,988256897.0
30.06.1986 12:00,1184975823.0
28.07.1986 12:00,1177337853.0
25.08.1986 12:00,1134401616.0
22.09.1986 12:00,1134009239.0
20.10.1986 12:00,1049083822.0
17.11.1986 12:00,964957114.0
15.12.1986 12:00,855281665.0
14.01.1987 12:00,584850280.0
09.02.1987 12:00,450920388.0
09.03.1987 12:00,448935188.0
06.04.1987 12:00,558940991.0
04.05.1987 12:00,821436677.0
01.06.1987 12:00,952402257.0
29.06.1987 12:00,1073560597.0
27.07.1987 12:00,1126672392.0
24.08.1987 12:00,1180274885.0
21.09.1987 12:00,1172475959.0
19.10.1987 12:00,1069761626.0
16.11.1987 12:00,986309080.0
14.12.1987 12:00,810748672.0
11.01.1988 12:00,755531254.0
08.02.1988 12:00,685568188.0
07.03.1988 12:00,601844203.0
05.04.1988 12:00,727914432.0
02.05.1988 12:00,932254074.0
30.05.1988 12:00,1007017585.0
27.06.1988 12:00,1111500039.0
25.07.1988 12:00,1193558975.0
22.08.1988 12:00,1182511785.0
19.09.1988 12:00,1210475854.0
17.10.1988 12:00,1118995641.0
14.11.1988 12:00,994656571.0
12.12.1988 12:00,853748792.0
09.01.1989 12:00,727803256.0
06.02.1989 12:00,629815669.0
06.03.1989 12:00,647509049.0
03.04.1989 12:00,825506524.0
01.05.1989 12:00,919427289.0
29.05.1989 12:00,1195049801.0
26.06.1989 12:00,1268609939.0
24.07.1989 12:00,1361807872.0
21.08.1989 12:00,1381544226.0
18.09.1989 12:00,1307461880.0
16.10.1989 12:00,1168322243.0
13.11.1989 12:00,1082038359.0
11.12.1989 12:00,853748792.0
08.01.1990 12:00,727803256.0
05.02.1990 12:00,643831779.0
05.03.1990 12:00,705314029.0
02.04.1990 12:00,804704448.0
30.04.1990 12:00,947845064.0
28.05.1990 12:00,1057553248.0
25.06.1990 12:00,1133871344.0
23.07.1990 12:00,1260985680.0
20.08.1990 12:00,1228481161.0
