date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
25.08.1997 12:00,5.8
22.09.1997 12:00,8.3
20.10.1997 12:00,8.6
18.11.1997 12:00,17.9
05.04.1998 12:00,3.6
03.05.1998 12:00,6.1
02.06.1998 12:00,5.5
29.06.1998 12:00,5.9
26.07.1998 12:00,5.8
23.08.1998 12:00,7.2
21.09.1998 12:00,8.6
19.10.1998 12:00,10.7
06.04.1999 12:00,2.1
03.05.1999 12:00,2.4
31.05.1999 12:00,3.2
28.06.1999 12:00,4.1
26.07.1999 12:00,5.7
23.08.1999 12:00,6.1
20.09.1999 12:00,6.2
18.10.1999 12:00,8.6
15.11.1999 12:00,11.2
04.04.2000 12:00,0.0
01.05.2000 12:00,3.6
29.05.2000 12:00,7.1
26.06.2000 12:00,6.9
24.07.2000 12:00,6.5
21.08.2000 12:00,6.5
18.09.2000 12:00,6.9
16.10.2000 12:00,9.4
13.11.2000 12:00,11.1
11.12.2000 12:00,39.4
09.04.2001 12:00,3.9
07.05.2001 12:00,6.1
05.06.2001 12:00,4.7
02.07.2001 12:00,4.8
30.07.2001 12:00,4.7
27.08.2001 12:00,5.5
24.09.2001 12:00,9.0
22.10.2001 12:00,8.2
19.11.2001 12:00,14.2
08.04.2002 12:00,2.2
06.05.2002 12:00,6.5
03.06.2002 12:00,5.1
01.07.2002 12:00,4.0
29.07.2002 12:00,5.5
26.08.2002 12:00,6.1
23.09.2002 12:00,8.2
21.10.2002 12:00,9.0
18.11.2002 12:00,12.1
07.04.2003 12:00,5.3
05.05.2003 12:00,3.2
30.06.2003 12:00,5.7
28.07.2003 12:00,6.1
25.08.2003 12:00,6.9
22.09.2003 12:00,8.3
20.10.2003 12:00,9.1
17.11.2003 12:00,11.7
05.04.2004 12:00,5.8
03.05.2004 12:00,3.6
01.06.2004 12:00,4.8
28.06.2004 12:00,6.1
26.07.2004 12:00,5.8
23.08.2004 12:00,6.2
20.09.2004 12:00,6.2
18.10.2004 12:00,7.1
15.11.2004 12:00,9.5
04.04.2005 12:00,1.2
02.05.2005 12:00,1.9
30.05.2005 12:00,2.7
27.06.2005 12:00,4.0
18.07.2005 12:00,5.8
25.08.2005 12:00,9.0
19.09.2005 12:00,8.6
17.10.2005 12:00,8.6
14.11.2005 12:00,8.9
02.05.2006 12:00,1.8
29.05.2006 12:00,3.6
26.06.2006 12:00,4.1
19.07.2006 12:00,5.2
23.08.2006 12:00,6.1
20.09.2006 12:00,7.9
16.10.2006 12:00,8.6
13.11.2006 12:00,8.6
11.12.2006 12:00,34.2
10.04.2007 12:00,4.0
10.05.2007 12:00,5.5
04.06.2007 12:00,7.0
02.07.2007 12:00,7.0
24.07.2007 12:00,7.0
27.08.2007 12:00,7.0
24.09.2007 12:00,8.4
22.10.2007 12:00,9.6
07.04.2008 12:00,24.9
05.05.2008 12:00,3.2
02.06.2008 12:00,4.9
30.06.2008 12:00,5.4
21.07.2008 12:00,7.4
25.08.2008 12:00,7.1
22.09.2008 12:00,9.0
20.10.2008 12:00,10.3
17.11.2008 12:00,11.8
06.04.2009 12:00,0.8
04.05.2009 12:00,5.3
02.06.2009 12:00,5.6
29.06.2009 12:00,6.5
20.07.2009 12:00,7.7
31.08.2009 12:00,6.4
21.09.2009 12:00,8.2
19.10.2009 12:00,9.1
16.11.2009 12:00,9.0
26.04.2010 12:00,2.3
17.05.2010 12:00,6.5
21.06.2010 12:00,5.6
19.07.2010 12:00,5.6
24.08.2010 12:00,6.6
27.09.2010 12:00,8.7
25.10.2010 12:00,11.7
15.11.2010 12:00,10.5
18.04.2011 12:00,2.1
16.05.2011 12:00,3.9
20.06.2011 12:00,6.7
18.07.2011 12:00,8.3
16.08.2011 12:00,7.0
19.09.2011 12:00,6.5
10.10.2011 12:00,7.8
14.11.2011 12:00,14.4
12.12.2011 12:00,47.9
19.03.2012 12:00,0.9
23.04.2012 12:00,8.0
21.05.2012 12:00,6.0
18.06.2012 12:00,5.2
23.07.2012 12:00,6.8
13.08.2012 12:00,7.1
24.09.2012 12:00,8.6
15.10.2012 12:00,10.5
19.11.2012 12:00,13.6
22.04.2013 12:00,2.5
13.05.2013 12:00,3.9
17.06.2013 12:00,4.3
22.07.2013 12:00,4.6
19.08.2013 12:00,6.2
23.09.2013 12:00,8.1
21.10.2013 12:00,9.6
11.11.2013 12:00,12.1
17.03.2014 12:00,1.8
14.04.2014 12:00,1.8
23.06.2014 12:00,6.1
21.07.2014 12:00,7.8
12.08.2014 12:00,8.4
25.08.2014 12:00,7.8
08.09.2014 12:00,8.8
22.09.2014 12:00,9.3
20.10.2014 12:00,9.1
10.11.2014 12:00,11.6
18.12.2014 12:00,50.7
23.03.2015 12:00,0.9
27.04.2015 12:00,2.6
08.06.2015 12:00,4.2
14.07.2015 12:00,5.5
10.08.2015 12:00,6.2
14.09.2015 12:00,7.1
12.10.2015 12:00,8.7
29.10.2015 12:00,9.9
02.11.2015 12:00,6.3
19.04.2016 12:00,3.4
06.06.2016 12:00,4.6
08.08.2016 12:00,5.2
12.09.2016 12:00,5.8
10.10.2016 12:00,7.9
07.11.2016 12:00,10.6
20.03.2017 12:00,3.4
10.04.2017 12:00,1.2
06.06.2017 12:00,5.1
07.08.2017 12:00,6.3
18.09.2017 12:00,8.8
16.10.2017 12:00,9.5
06.11.2017 12:00,8.8
09.04.2018 12:00,1.5
04.06.2018 12:00,5.4
06.08.2018 12:00,6.4
10.09.2018 12:00,8.6
08.10.2018 12:00,10.1
05.11.2018 12:00,12.1
09.04.2019 12:00,1.6
03.06.2019 12:00,4.0
05.08.2019 12:00,7.6
09.09.2019 12:00,8.9
14.10.2019 12:00,11.0
04.11.2019 12:00,12.4
21.04.2020 12:00,4.6
08.06.2020 12:00,6.4
03.08.2020 12:00,7.2
07.09.2020 12:00,8.9
12.10.2020 12:00,10.8
02.11.2020 12:00,12.0
12.04.2021 12:00,6.9
07.06.2021 12:00,6.1
02.08.2021 12:00,8.4
06.09.2021 12:00,7.3
11.10.2021 12:00,9.4
02.11.2021 12:00,10.8
11.04.2022 12:00,3.4
07.06.2022 12:00,5.9
02.08.2022 12:00,7.1
05.09.2022 12:00,8.5
10.10.2022 12:00,10.9
07.11.2022 12:00,11.0
17.04.2023 12:00,3.9
05.06.2023 12:00,4.2
07.08.2023 12:00,7.8
11.09.2023 12:00,8.3
09.10.2023 12:00,9.5
06.11.2023 12:00,11.0
