date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
07.09.1981 12:00,18.55
05.10.1981 12:00,14.15
02.11.1981 12:00,11.3
07.12.1981 12:00,5.9
04.01.1982 12:00,4.35
01.02.1982 12:00,3.45
01.03.1982 12:00,2.35
05.04.1982 12:00,7.95
03.05.1982 12:00,10.45
07.06.1982 12:00,16.8
05.07.1982 12:00,17.35
02.08.1982 12:00,19.9
30.08.1982 12:00,18.9
04.10.1982 12:00,16.3
01.11.1982 12:00,11.9
06.12.1982 12:00,8.05
03.01.1983 12:00,5.85
07.02.1983 12:00,3.95
07.03.1983 12:00,3.65
11.04.1983 12:00,8.3
02.05.1983 12:00,10.0
06.06.1983 12:00,17.8
04.07.1983 12:00,19.0
08.08.1983 12:00,19.2
06.09.1983 12:00,18.9
03.10.1983 12:00,16.6
07.11.1983 12:00,10.7
19.12.1983 12:00,5.2
09.01.1984 12:00,4.6
06.02.1984 12:00,3.45
05.03.1984 12:00,3.0
02.04.1984 12:00,5.25
07.05.1984 12:00,13.4
04.06.1984 12:00,13.3
02.07.1984 12:00,16.35
06.08.1984 12:00,19.5
03.09.1984 12:00,21.35
01.10.1984 12:00,14.05
05.11.1984 12:00,11.0
03.12.1984 12:00,8.5
07.01.1985 12:00,5.45
04.02.1985 12:00,2.6
04.03.1985 12:00,3.1
01.04.1985 12:00,5.8
06.05.1985 12:00,10.65
03.06.1985 12:00,17.0
01.07.1985 12:00,15.3
05.08.1985 12:00,20.1
02.09.1985 12:00,18.85
07.10.1985 12:00,18.2
04.11.1985 12:00,11.7
02.12.1985 12:00,6.7
06.01.1986 12:00,4.7
03.02.1986 12:00,3.15
07.04.1986 12:00,6.15
05.05.1986 12:00,12.0
02.06.1986 12:00,12.3
07.07.1986 12:00,18.7
04.08.1986 12:00,23.25
01.09.1986 12:00,16.2
06.10.1986 12:00,17.1
03.11.1986 12:00,11.2
01.12.1986 12:00,7.7
05.01.1987 12:00,5.05
11.02.1987 12:00,2.45
02.03.1987 12:00,3.6
06.04.1987 12:00,5.2
04.05.1987 12:00,8.6
01.06.1987 12:00,14.05
17.06.1987 12:00,11.75
06.07.1987 12:00,17.2
03.08.1987 12:00,15.1
07.09.1987 12:00,17.4
05.10.1987 12:00,14.95
02.11.1987 12:00,13.45
07.12.1987 12:00,8.0
04.01.1988 12:00,6.15
01.02.1988 12:00,5.1
07.03.1988 12:00,3.9
05.04.1988 12:00,6.85
02.05.1988 12:00,11.85
18.05.1988 12:00,14.45
06.06.1988 12:00,12.75
22.06.1988 12:00,19.4
04.07.1988 12:00,17.0
20.07.1988 12:00,19.05
02.08.1988 12:00,20.8
15.08.1988 12:00,23.05
05.09.1988 12:00,16.85
21.09.1988 12:00,16.45
03.10.1988 12:00,15.4
19.10.1988 12:00,14.5
07.11.1988 12:00,10.85
09.11.1988 12:00,10.4
05.12.1988 12:00,7.45
09.01.1989 12:00,4.8
06.02.1989 12:00,3.35
06.03.1989 12:00,5.4
03.04.1989 12:00,9.4
08.05.1989 12:00,13.3
05.06.1989 12:00,15.0
03.07.1989 12:00,18.4
24.07.1989 12:00,22.2
07.08.1989 12:00,19.35
04.09.1989 12:00,16.0
10.10.1989 12:00,13.2
06.11.1989 12:00,11.2
04.12.1989 12:00,6.7
08.01.1990 12:00,4.75
05.02.1990 12:00,4.25
05.03.1990 12:00,5.4
02.04.1990 12:00,9.15
07.05.1990 12:00,15.35
11.06.1990 12:00,13.5
09.07.1990 12:00,16.3
06.08.1990 12:00,23.4
03.09.1990 12:00,19.3
01.10.1990 12:00,15.95
05.11.1990 12:00,10.95
03.12.1990 12:00,7.5
07.01.1991 12:00,4.85
04.02.1991 12:00,2.95
04.03.1991 12:00,3.6
08.04.1991 12:00,8.2
13.05.1991 12:00,10.85
04.06.1991 12:00,15.5
01.07.1991 12:00,14.75
05.08.1991 12:00,19.85
02.09.1991 12:00,21.3
07.10.1991 12:00,15.45
04.11.1991 12:00,11.1
03.12.1991 12:00,7.05
06.01.1992 12:00,4.3
13.02.1992 12:00,3.3
02.03.1992 12:00,3.6
06.04.1992 12:00,6.25
04.05.1992 12:00,10.05
01.06.1992 12:00,16.65
06.07.1992 12:00,18.65
03.08.1992 12:00,23.55
07.09.1992 12:00,16.95
05.10.1992 12:00,16.3
02.11.1992 12:00,10.5
01.12.1992 12:00,8.2
04.01.1993 12:00,5.0
01.02.1993 12:00,5.0
01.03.1993 12:00,4.0
05.04.1993 12:00,6.4
03.05.1993 12:00,13.5
07.06.1993 12:00,20.0
05.07.1993 12:00,21.8
02.08.1993 12:00,18.5
01.09.1993 12:00,17.3
04.10.1993 12:00,13.5
01.11.1993 12:00,10.5
06.12.1993 12:00,6.4
03.01.1994 12:00,5.2
07.02.1994 12:00,3.8
07.03.1994 12:00,5.05
05.04.1994 12:00,6.95
02.05.1994 12:00,13.3
06.06.1994 12:00,11.9
04.07.1994 12:00,24.2
08.08.1994 12:00,22.85
05.09.1994 12:00,19.0
03.10.1994 12:00,16.85
07.11.1994 12:00,11.55
05.12.1994 12:00,9.0
09.01.1995 12:00,4.6
06.02.1995 12:00,4.3
06.03.1995 12:00,4.8
03.04.1995 12:00,6.0
03.05.1995 12:00,13.0
06.06.1995 12:00,13.0
03.07.1995 12:00,17.9
07.08.1995 12:00,22.15
04.09.1995 12:00,15.05
02.10.1995 12:00,13.85
06.11.1995 12:00,11.7
04.12.1995 12:00,7.8
08.01.1996 12:00,4.8
05.02.1996 12:00,3.7
04.03.1996 12:00,3.6
01.04.1996 12:00,5.35
06.05.1996 12:00,12.75
03.06.1996 12:00,13.5
01.07.1996 12:00,16.4
05.08.1996 12:00,20.5
02.09.1996 12:00,17.2
07.10.1996 12:00,13.35
04.11.1996 12:00,11.3
02.12.1996 12:00,7.35
06.01.1997 12:00,4.0
03.02.1997 12:00,3.2
03.03.1997 12:00,5.65
01.04.1997 12:00,7.2
05.05.1997 12:00,12.9
02.06.1997 12:00,15.25
07.07.1997 12:00,15.2
04.08.1997 12:00,17.65
01.09.1997 12:00,19.15
06.10.1997 12:00,16.48
03.11.1997 12:00,11.0
01.12.1997 12:00,8.5
05.01.1998 12:00,5.86
02.02.1998 12:00,4.18
02.03.1998 12:00,4.42
06.04.1998 12:00,8.09
04.05.1998 12:00,11.58
08.06.1998 12:00,18.57
06.07.1998 12:00,20.1
03.08.1998 12:00,19.22
07.09.1998 10:00,18.4
05.10.1998 12:00,14.02
02.11.1998 12:00,10.77
07.12.1998 12:00,5.67
04.01.1999 12:00,4.43
01.02.1999 12:00,2.87
01.03.1999 12:00,2.84
06.04.1999 12:00,9.24
03.05.1999 12:00,13.8
07.06.1999 12:00,12.4
05.07.1999 12:00,18.88
02.08.1999 12:00,20.59
06.09.1999 12:00,18.8
04.10.1999 12:00,15.54
01.11.1999 12:00,12.41
06.12.1999 12:00,7.1
03.01.2000 12:00,4.82
07.02.2000 12:00,3.34
06.03.2000 12:00,4.0
03.04.2000 12:00,7.06
08.05.2000 12:00,14.54
05.06.2000 12:00,16.05
03.07.2000 12:00,20.73
07.08.2000 12:00,16.16
04.09.2000 12:00,16.99
02.10.2000 12:00,16.08
06.11.2000 12:00,11.8
04.12.2000 12:00,8.69
08.01.2001 12:00,6.2
05.02.2001 12:00,5.05
05.03.2001 12:00,4.9
02.04.2001 12:00,8.4
07.05.2001 12:00,10.95
11.06.2001 12:00,13.6
02.07.2001 12:00,19.4
06.08.2001 12:00,20.3
03.09.2001 12:00,19.7
01.10.2001 12:00,13.6
05.11.2001 12:00,12.5
03.12.2001 12:00,7.85
07.01.2002 12:00,2.9
04.02.2002 12:00,3.7
04.03.2002 12:00,4.7
08.04.2002 12:00,9.15
06.05.2002 12:00,10.15
03.06.2002 12:00,18.3
01.07.2002 12:00,20.5
05.08.2002 12:00,20.62
02.09.2002 12:00,18.4
07.10.2002 12:00,13.65
04.11.2002 12:00,10.9
02.12.2002 12:00,8.25
06.01.2003 12:00,6.4
03.02.2003 12:00,4.2
03.03.2003 12:00,3.4
07.04.2003 12:00,6.7
05.05.2003 12:00,13.9
02.06.2003 12:00,18.45
07.07.2003 12:00,20.9
04.08.2003 12:00,25.65
01.09.2003 12:00,21.5
06.10.2003 12:00,15.8
03.11.2003 12:00,9.6
01.12.2003 12:00,7.7
05.01.2004 12:00,4.4
02.02.2004 12:00,3.6
02.03.2004 12:00,3.0
05.04.2004 12:00,7.8
03.05.2004 12:00,13.55
07.06.2004 12:00,14.3
05.07.2004 12:00,17.8
02.08.2004 12:00,22.5
06.09.2004 12:00,20.5
04.10.2004 12:00,15.6
01.11.2004 12:00,12.7
06.12.2004 12:00,7.6
03.01.2005 12:00,5.1
08.02.2005 12:00,2.2
07.03.2005 12:00,2.6
04.04.2005 12:00,9.0
02.05.2005 12:00,14.85
06.06.2005 12:00,17.2
04.07.2005 12:00,21.7
08.08.2005 12:00,18.1
05.09.2005 12:00,18.45
03.10.2005 12:00,14.3
07.11.2005 12:00,12.55
05.12.2005 12:00,7.5
06.03.2006 12:00,2.45
08.05.2006 12:00,13.15
07.08.2006 12:00,20.4
04.09.2006 12:00,17.65
06.11.2006 12:00,12.4
05.02.2007 12:00,5.1
05.03.2007 12:00,5.8
07.05.2007 12:00,14.6
06.08.2007 12:00,21.4
03.09.2007 12:00,19.0
05.11.2007 12:00,11.3
04.02.2008 12:00,4.0
03.03.2008 12:00,5.35
05.05.2008 12:00,13.4
04.08.2008 12:00,21.8
01.09.2008 12:00,19.8
03.11.2008 12:00,11.4
02.02.2009 12:00,3.0
02.03.2009 12:00,3.6
04.05.2009 12:00,12.1
03.08.2009 12:00,18.6
07.09.2009 12:00,18.2
02.11.2009 12:00,12.4
01.02.2010 12:00,3.0
01.03.2010 12:00,3.8
03.05.2010 12:00,12.5
02.08.2010 12:00,18.85
06.09.2010 12:00,16.5
01.11.2010 12:00,11.18
07.02.2011 12:00,2.9
07.03.2011 12:00,4.1
09.05.2011 12:00,17.2
08.08.2011 12:00,19.9
05.09.2011 12:00,20.35
07.11.2011 12:00,11.2
05.03.2012 12:00,3.6
07.05.2012 12:00,12.4
06.08.2012 12:00,21.79
17.09.2012 12:00,17.4
05.11.2012 12:00,11.2
04.02.2013 12:00,4.3
04.03.2013 12:00,3.2
13.05.2013 12:00,11.65
05.08.2013 12:00,23.25
02.09.2013 12:00,19.3
04.11.2013 12:00,12.5
03.02.2014 12:00,4.6
03.03.2014 12:00,5.2
05.05.2014 12:00,12.4
04.08.2014 12:00,17.95
01.09.2014 12:00,16.9
03.11.2014 12:00,12.7
02.02.2015 12:00,4.8
02.03.2015 12:00,4.04
04.05.2015 12:00,12.58
03.08.2015 12:00,21.02
07.09.2015 12:00,19.2
02.11.2015 12:00,12.51
01.02.2016 12:00,5.16
07.03.2016 12:00,5.16
02.05.2016 12:00,9.36
08.08.2016 12:00,20.37
13.09.2016 12:00,21.34
07.11.2016 12:00,11.68
06.02.2017 12:00,3.31
06.03.2017 12:00,4.69
08.05.2017 12:00,11.26
07.08.2017 12:00,21.22
04.09.2017 12:00,17.93
06.11.2017 12:00,11.56
05.02.2018 12:00,4.81
05.03.2018 12:00,3.32
07.05.2018 12:00,14.56
06.08.2018 12:00,26.54
03.09.2018 12:00,19.9
05.11.2018 12:00,12.86
04.02.2019 12:00,4.04
04.03.2019 12:00,5.56
06.05.2019 12:00,10.2
05.08.2019 12:00,21.8
02.09.2019 12:00,20.42
04.11.2019 12:00,12.78
03.02.2020 12:00,5.24
02.03.2020 12:00,6.06
04.05.2020 12:00,13.86
03.08.2020 12:00,22.02
07.09.2020 12:00,18.24
02.11.2020 12:00,11.99
01.02.2021 12:00,4.24
01.03.2021 12:00,5.81
03.05.2021 12:00,11.38
02.08.2021 12:00,17.1
06.09.2021 12:00,18.91
01.11.2021 12:00,12.68
07.02.2022 12:00,4.82
07.03.2022 12:00,5.48
02.05.2022 12:00,13.9
08.08.2022 12:00,23.79
05.09.2022 12:00,21.32
07.11.2022 12:00,12.7
06.02.2023 12:00,4.76
06.03.2023 12:00,4.97
15.05.2023 12:00,12.61
07.08.2023 12:00,17.24
04.09.2023 12:00,19.27
06.11.2023 12:00,12.36
