date (yyyy-mm-dd HH:MM:SS),bottom temperature [°C]
07.09.1981 12:00,5.8
05.10.1981 12:00,5.9
02.11.1981 12:00,6.1
07.12.1981 12:00,6.1
04.01.1982 12:00,4.0
01.02.1982 12:00,3.6
01.03.1982 12:00,3.8
05.04.1982 12:00,4.6
03.05.1982 12:00,4.9
07.06.1982 12:00,6.05
05.07.1982 12:00,6.05
02.08.1982 12:00,6.15
30.08.1982 12:00,6.1
04.10.1982 12:00,6.0
01.11.1982 12:00,6.15
06.12.1982 12:00,6.35
03.01.1983 12:00,5.4
07.02.1983 12:00,4.0
07.03.1983 12:00,3.75
11.04.1983 12:00,5.2
02.05.1983 12:00,6.05
06.06.1983 12:00,6.4
04.07.1983 12:00,6.45
08.08.1983 12:00,6.5
06.09.1983 12:00,6.85
03.10.1983 12:00,6.9
07.11.1983 12:00,7.0
19.12.1983 12:00,5.0
09.01.1984 12:00,4.6
06.02.1984 12:00,3.8
05.03.1984 12:00,3.0
02.04.1984 12:00,3.9
07.05.1984 12:00,4.8
04.06.1984 12:00,5.0
02.07.1984 12:00,5.3
06.08.1984 12:00,5.45
03.09.1984 12:00,5.4
01.10.1984 12:00,5.6
05.11.1984 12:00,5.7
03.12.1984 12:00,5.9
07.01.1985 12:00,4.5
04.02.1985 12:00,2.9
04.03.1985 12:00,3.6
01.04.1985 12:00,4.45
06.05.1985 12:00,6.35
03.06.1985 12:00,6.45
01.07.1985 12:00,6.55
05.08.1985 12:00,6.7
02.09.1985 12:00,6.65
07.10.1985 12:00,6.9
04.11.1985 12:00,6.65
02.12.1985 12:00,6.6
06.01.1986 12:00,4.7
03.02.1986 12:00,3.65
07.04.1986 12:00,4.7
05.05.1986 12:00,5.1
02.06.1986 12:00,5.15
07.07.1986 12:00,5.25
04.08.1986 12:00,5.4
01.09.1986 12:00,5.95
06.10.1986 12:00,5.75
03.11.1986 12:00,6.05
01.12.1986 12:00,6.1
05.01.1987 12:00,5.1
11.02.1987 12:00,3.8
02.03.1987 12:00,3.7
06.04.1987 12:00,4.3
04.05.1987 12:00,4.5
01.06.1987 12:00,4.8
17.06.1987 12:00,5.05
06.07.1987 12:00,5.15
03.08.1987 12:00,5.1
07.09.1987 12:00,5.1
05.10.1987 12:00,5.25
02.11.1987 12:00,5.4
07.12.1987 12:00,5.45
04.01.1988 12:00,5.75
01.02.1988 12:00,5.1
07.03.1988 12:00,4.0
05.04.1988 12:00,5.2
02.05.1988 12:00,5.1
18.05.1988 12:00,5.2
06.06.1988 12:00,5.2
22.06.1988 12:00,5.2
04.07.1988 12:00,5.2
20.07.1988 12:00,5.2
02.08.1988 12:00,5.35
15.08.1988 12:00,5.5
05.09.1988 12:00,5.55
21.09.1988 12:00,5.6
03.10.1988 12:00,5.6
19.10.1988 12:00,5.75
07.11.1988 12:00,5.75
09.11.1988 12:00,5.8
05.12.1988 12:00,6.6
09.01.1989 12:00,4.85
06.02.1989 12:00,4.7
06.03.1989 12:00,4.6
03.04.1989 12:00,5.0
08.05.1989 12:00,5.6
05.06.1989 12:00,5.7
03.07.1989 12:00,5.9
24.07.1989 12:00,6.0
07.08.1989 12:00,6.15
04.09.1989 12:00,6.3
10.10.1989 12:00,6.3
06.11.1989 12:00,6.3
04.12.1989 12:00,6.4
08.01.1990 12:00,4.8
05.02.1990 12:00,4.15
05.03.1990 12:00,4.95
02.04.1990 12:00,5.1
07.05.1990 12:00,5.3
11.06.1990 12:00,5.45
09.07.1990 12:00,5.95
06.08.1990 12:00,6.0
03.09.1990 12:00,6.1
01.10.1990 12:00,6.25
05.11.1990 12:00,6.35
03.12.1990 12:00,6.55
07.01.1991 12:00,4.9
04.02.1991 12:00,4.6
04.03.1991 12:00,3.9
08.04.1991 12:00,4.15
13.05.1991 12:00,4.5
04.06.1991 12:00,4.75
01.07.1991 12:00,4.85
05.08.1991 12:00,5.0
02.09.1991 12:00,5.1
07.10.1991 12:00,5.25
04.11.1991 12:00,5.35
03.12.1991 12:00,5.35
06.01.1992 12:00,4.45
13.02.1992 12:00,3.6
02.03.1992 12:00,3.6
06.04.1992 12:00,5.1
04.05.1992 12:00,5.4
01.06.1992 12:00,5.55
06.07.1992 12:00,5.8
03.08.1992 12:00,5.9
07.09.1992 12:00,7.05
05.10.1992 12:00,7.0
02.11.1992 12:00,7.15
01.12.1992 12:00,7.3
04.01.1993 12:00,5.0
01.02.1993 12:00,4.9
01.03.1993 12:00,4.4
05.04.1993 12:00,4.4
03.05.1993 12:00,5.0
07.06.1993 12:00,5.2
05.07.1993 12:00,5.45
02.08.1993 12:00,5.95
01.09.1993 12:00,6.1
04.10.1993 12:00,6.15
01.11.1993 12:00,6.15
06.12.1993 12:00,6.1
03.01.1994 12:00,5.2
07.02.1994 12:00,4.7
07.03.1994 12:00,4.4
05.04.1994 12:00,6.05
02.05.1994 12:00,6.55
06.06.1994 12:00,6.6
04.07.1994 12:00,7.25
08.08.1994 12:00,6.9
05.09.1994 12:00,6.95
03.10.1994 12:00,7.1
07.11.1994 12:00,6.95
05.12.1994 12:00,6.85
09.01.1995 12:00,4.85
06.02.1995 12:00,4.7
06.03.1995 12:00,4.95
03.04.1995 12:00,5.4
03.05.1995 12:00,5.5
06.06.1995 12:00,5.7
03.07.1995 12:00,5.9
07.08.1995 12:00,5.75
04.09.1995 12:00,6.1
02.10.1995 12:00,6.4
06.11.1995 12:00,6.5
04.12.1995 12:00,6.7
08.01.1996 12:00,4.5
05.02.1996 12:00,4.9
04.03.1996 12:00,3.9
01.04.1996 12:00,4.2
06.05.1996 12:00,4.75
03.06.1996 12:00,5.1
01.07.1996 12:00,5.4
05.08.1996 12:00,5.65
02.09.1996 12:00,5.8
07.10.1996 12:00,5.9
04.11.1996 12:00,5.95
02.12.1996 12:00,6.2
06.01.1997 12:00,4.2
03.02.1997 12:00,4.1
03.03.1997 12:00,5.1
01.04.1997 12:00,5.65
05.05.1997 12:00,5.9
02.06.1997 12:00,6.25
07.07.1997 12:00,6.45
04.08.1997 12:00,6.6
01.09.1997 12:00,6.5
06.10.1997 12:00,6.55
03.11.1997 12:00,6.75
01.12.1997 12:00,6.58
05.01.1998 12:00,5.42
02.02.1998 12:00,4.53
02.03.1998 12:00,4.5
06.04.1998 12:00,5.2
04.05.1998 12:00,5.61
08.06.1998 12:00,5.98
06.07.1998 12:00,6.17
03.08.1998 12:00,6.36
07.09.1998 10:00,6.5
05.10.1998 12:00,6.96
02.11.1998 12:00,6.6
07.12.1998 12:00,5.6
04.01.1999 12:00,4.86
01.02.1999 12:00,3.6
01.03.1999 12:00,3.06
06.04.1999 12:00,4.12
03.05.1999 12:00,4.72
07.06.1999 12:00,4.95
05.07.1999 12:00,5.03
02.08.1999 12:00,5.08
06.09.1999 12:00,5.3
04.10.1999 12:00,5.36
01.11.1999 12:00,5.53
06.12.1999 12:00,5.54
03.01.2000 12:00,4.98
07.02.2000 12:00,3.85
06.03.2000 12:00,3.85
03.04.2000 12:00,4.69
08.05.2000 12:00,5.16
05.06.2000 12:00,5.3
03.07.2000 12:00,5.45
07.08.2000 12:00,5.54
04.09.2000 12:00,5.48
02.10.2000 12:00,5.56
06.11.2000 12:00,5.8
04.12.2000 12:00,5.9
08.01.2001 12:00,6.1
05.02.2001 12:00,4.8
05.03.2001 12:00,4.9
02.04.2001 12:00,5.75
07.05.2001 12:00,5.95
11.06.2001 12:00,6.1
02.07.2001 12:00,6.15
06.08.2001 12:00,6.45
03.09.2001 12:00,6.3
01.10.2001 12:00,6.45
05.11.2001 12:00,6.65
03.12.2001 12:00,6.46
07.01.2002 12:00,4.1
04.02.2002 12:00,4.0
04.03.2002 12:00,4.7
08.04.2002 12:00,5.7
06.05.2002 12:00,6.2
03.06.2002 12:00,6.3
01.07.2002 12:00,6.4
05.08.2002 12:00,6.78
02.09.2002 12:00,7.05
07.10.2002 12:00,6.95
04.11.2002 12:00,7.05
02.12.2002 12:00,7.7
06.01.2003 12:00,6.3
03.02.2003 12:00,4.25
03.03.2003 12:00,3.5
07.04.2003 12:00,4.7
05.05.2003 12:00,4.9
02.06.2003 12:00,5.3
07.07.2003 12:00,5.5
04.08.2003 12:00,5.95
01.09.2003 12:00,5.9
06.10.2003 12:00,5.85
03.11.2003 12:00,6.0
01.12.2003 12:00,6.0
05.01.2004 12:00,4.2
02.02.2004 12:00,3.75
02.03.2004 12:00,3.7
05.04.2004 12:00,4.6
03.05.2004 12:00,5.2
07.06.2004 12:00,5.5
05.07.2004 12:00,5.4
02.08.2004 12:00,5.5
06.09.2004 12:00,5.8
04.10.2004 12:00,5.85
01.11.2004 12:00,5.95
06.12.2004 12:00,6.38
03.01.2005 12:00,5.05
08.02.2005 12:00,3.9
07.03.2005 12:00,3.55
04.04.2005 12:00,4.0
02.05.2005 12:00,4.3
06.06.2005 12:00,4.5
04.07.2005 12:00,4.7
08.08.2005 12:00,5.2
05.09.2005 12:00,5.3
03.10.2005 12:00,5.5
07.11.2005 12:00,5.5
05.12.2005 12:00,5.55
06.03.2006 12:00,3.15
08.05.2006 12:00,4.9
07.08.2006 12:00,5.4
04.09.2006 12:00,5.75
06.11.2006 12:00,6.15
05.02.2007 12:00,5.2
05.03.2007 12:00,5.6
07.05.2007 12:00,6.1
06.08.2007 12:00,7.7
03.09.2007 12:00,7.7
05.11.2007 12:00,7.6
04.02.2008 12:00,4.5
03.03.2008 12:00,5.1
05.05.2008 12:00,6.1
04.08.2008 12:00,6.4
01.09.2008 12:00,6.6
03.11.2008 12:00,6.7
02.02.2009 12:00,3.81
02.03.2009 12:00,3.8
04.05.2009 12:00,5.05
03.08.2009 12:00,5.4
07.09.2009 12:00,5.7
02.11.2009 12:00,5.9
01.02.2010 12:00,4.0
01.03.2010 12:00,3.8
03.05.2010 12:00,5.05
02.08.2010 12:00,5.6
06.09.2010 12:00,5.6
01.11.2010 12:00,5.74
07.02.2011 12:00,4.4
07.03.2011 12:00,4.5
09.05.2011 12:00,4.6
08.08.2011 12:00,5.8
05.09.2011 12:00,6.0
07.11.2011 12:00,6.1
05.03.2012 12:00,3.6
07.05.2012 12:00,4.6
06.08.2012 12:00,4.98
17.09.2012 12:00,5.4
05.11.2012 12:00,5.6
04.02.2013 12:00,4.3
04.03.2013 12:00,4.1
13.05.2013 12:00,4.88
05.08.2013 12:00,5.6
02.09.2013 12:00,6.0
04.11.2013 12:00,6.1
03.02.2014 12:00,4.6
03.03.2014 12:00,4.9
05.05.2014 12:00,5.3
04.08.2014 12:00,6.1
01.09.2014 12:00,6.2
03.11.2014 12:00,6.3
02.02.2015 12:00,4.84
02.03.2015 12:00,4.26
04.05.2015 12:00,5.87
03.08.2015 12:00,6.14
07.09.2015 12:00,6.39
02.11.2015 12:00,6.6
01.02.2016 12:00,5.2
07.03.2016 12:00,5.06
02.05.2016 12:00,5.28
08.08.2016 12:00,5.74
13.09.2016 12:00,5.86
07.11.2016 12:00,6.15
06.02.2017 12:00,3.7
06.03.2017 12:00,4.51
08.05.2017 12:00,5.28
07.08.2017 12:00,6.1
04.09.2017 12:00,6.26
06.11.2017 12:00,6.38
05.02.2018 12:00,4.98
05.03.2018 12:00,3.6
07.05.2018 12:00,5.24
06.08.2018 12:00,5.86
03.09.2018 12:00,6.14
05.11.2018 12:00,6.28
04.02.2019 12:00,4.11
04.03.2019 12:00,4.44
06.05.2019 12:00,5.84
05.08.2019 12:00,6.36
02.09.2019 12:00,6.5
04.11.2019 12:00,6.66
03.02.2020 12:00,5.14
02.03.2020 12:00,5.74
04.05.2020 12:00,5.9
03.08.2020 12:00,6.6
07.09.2020 12:00,6.77
02.11.2020 12:00,6.88
01.02.2021 12:00,4.57
01.03.2021 12:00,4.5
03.05.2021 12:00,6.04
02.08.2021 12:00,7.07
06.09.2021 12:00,7.14
01.11.2021 12:00,7.1
07.02.2022 12:00,4.64
07.03.2022 12:00,5.21
02.05.2022 12:00,6.36
08.08.2022 12:00,6.9
05.09.2022 12:00,7.02
07.11.2022 12:00,7.12
06.02.2023 12:00,4.82
06.03.2023 12:00,4.83
15.05.2023 12:00,6.65
07.08.2023 12:00,7.17
04.09.2023 12:00,7.24
06.11.2023 12:00,7.3
